data,operatori sanitari,altri
2021-04-19,4.0,653
2021-04-20,4.0,543
2021-04-21,4.0,654
2021-04-22,2.0,600
2021-04-23,8.0,583
2021-04-24,2.0,517
2021-04-25,2.0,446
2021-04-26,4.0,552
2021-04-27,7.0,457
2021-04-28,3.0,449
2021-04-29,2.0,416
2021-04-30,2.0,377
2021-05-01,1.0,369
2021-05-02,6.0,320
2021-05-03,4.0,374
2021-05-04,2.0,329
2021-05-05,4.0,337
2021-05-06,2.0,310
2021-05-07,2.0,280
2021-05-08,2.0,212
2021-05-09,2.0,207
2021-05-10,2.0,271
2021-05-11,2.0,237
2021-05-12,3.0,235
2021-05-13,2.0,206
2021-05-14,1.0,174
2021-05-15,2.0,172
2021-05-16,1.0,146
2021-05-17,1.0,147
2021-05-18,2.0,142
2021-05-19,1.0,119
2021-05-20,0.0,106
2021-05-21,0.0,100
2021-05-22,2.0,129
2021-05-23,1.0,104
2021-05-24,1.0,137
2021-05-25,0.0,107
2021-05-26,1.0,101
2021-05-27,0.0,80
2021-05-28,0.0,101
2021-05-29,0.0,85
2021-05-30,0.0,71
2021-05-31,0.0,72
2021-06-01,1.0,60
2021-06-02,0.0,77
2021-06-03,1.0,59
2021-06-04,0.0,61
2021-06-05,0.0,61
2021-06-06,1.0,53
2021-06-07,0.0,69
2021-06-08,3.0,40
2021-06-09,0.0,38
2021-06-10,1.0,38
2021-06-11,1.0,41
2021-06-12,0.0,36
2021-06-13,1.0,22
2021-06-14,0.0,35
2021-06-15,3.0,30
2021-06-16,0.0,37
2021-06-17,1.0,13
2021-06-18,0.0,24
2021-06-19,0.0,20
2021-06-20,0.0,16
2021-06-21,0.0,18
2021-06-22,0.0,29
2021-06-23,0.0,21
2021-06-24,0.0,22
2021-06-25,1.0,15
2021-06-26,1.0,25
2021-06-27,0.0,29
2021-06-28,1.0,44
2021-06-29,0.0,39
2021-06-30,1.0,52
2021-07-01,0.0,59
2021-07-02,0.0,38
2021-07-03,1.0,78
2021-07-04,0.0,63
2021-07-05,0.0,88
2021-07-06,1.0,88
2021-07-07,4.0,106
2021-07-08,0.0,91
2021-07-09,1.0,149
2021-07-10,0.0,149
2021-07-11,4.0,139
2021-07-12,1.0,249
2021-07-13,1.0,266
2021-07-14,0.0,335
2021-07-15,3.0,322
2021-07-16,2.0,311
2021-07-17,4.0,325
2021-07-18,3.0,353
2021-07-19,10.0,426
2021-07-20,7.0,475
2021-07-21,7.0,419
2021-07-22,2.0,378
2021-07-23,7.0,396
2021-07-24,4.0,382
2021-07-25,2.0,413
2021-07-26,3.0,487
2021-07-27,5.0,474
2021-07-28,1.0,508
2021-07-29,4.0,425
2021-07-30,4.0,399
2021-07-31,3.0,427
2021-08-01,4.0,376
2021-08-02,2.0,452
2021-08-03,3.0,473
2021-08-04,5.0,439
2021-08-05,3.0,398
2021-08-06,1.0,358
2021-08-07,7.0,342
2021-08-08,3.0,341
2021-08-09,7.0,443
2021-08-10,5.0,405
2021-08-11,5.0,382
2021-08-12,5.0,375
2021-08-13,3.0,348
2021-08-14,1.0,309
2021-08-15,4.0,326
2021-08-16,4.0,411
2021-08-17,4.0,385
2021-08-18,7.0,458
2021-08-19,8.0,354
2021-08-20,5.0,423
2021-08-21,5.0,402
2021-08-22,10.0,413
2021-08-23,5.0,510
2021-08-24,16.0,410
2021-08-25,6.0,439
2021-08-26,4.0,368
2021-08-27,4.0,368
2021-08-28,4.0,359
2021-08-29,10.0,339
2021-08-30,7.0,423
2021-08-31,3.0,399
2021-09-01,5.0,401
2021-09-02,7.0,340
2021-09-03,1.0,362
2021-09-04,5.0,367
2021-09-05,4.0,333
2021-09-06,9.0,384
2021-09-07,4.0,333
2021-09-08,8.0,388
2021-09-09,6.0,304
2021-09-10,12.0,342
2021-09-11,3.0,264
2021-09-12,3.0,272
2021-09-13,3.0,324
2021-09-14,3.0,348
2021-09-15,4.0,328
2021-09-16,2.0,292
2021-09-17,4.0,284
2021-09-18,7.0,251
2021-09-19,4.0,234
2021-09-20,3.0,256
2021-09-21,4.0,226
2021-09-22,4.0,242
2021-09-23,4.0,221
2021-09-24,7.0,217
2021-09-25,4.0,231
2021-09-26,2.0,192
2021-09-27,3.0,252
2021-09-28,4.0,234
2021-09-29,4.0,200
2021-09-30,1.0,268
2021-10-01,4.0,201
2021-10-02,2.0,212
2021-10-03,1.0,194
2021-10-04,4.0,252
2021-10-05,2.0,216
2021-10-06,7.0,219
2021-10-07,4.0,166
2021-10-08,3.0,179
2021-10-09,0.0,168
2021-10-10,3.0,188
2021-10-11,5.0,245
2021-10-12,5.0,195
2021-10-13,4.0,229
2021-10-14,4.0,195
2021-10-15,4.0,187
2021-10-16,3.0,240
2021-10-17,5.0,213
2021-10-18,2.0,287
2021-10-19,7.0,287
2021-10-20,6.0,252
2021-10-21,3.0,324
2021-10-22,7.0,313
2021-10-23,7.0,305
2021-10-24,3.0,273
2021-10-25,3.0,357
2021-10-26,7.0,315
2021-10-27,3.0,345
2021-10-28,5.0,321
2021-10-29,7.0,319
2021-10-30,8.0,366
2021-10-31,8.0,329
2021-11-01,6.0,410
2021-11-02,3.0,505
2021-11-03,5.0,541
2021-11-04,6.0,567
2021-11-05,5.0,527
2021-11-06,9.0,527
2021-11-07,5.0,487
2021-11-08,11.0,683
2021-11-09,11.0,626
2021-11-10,8.0,700
2021-11-11,11.0,671
2021-11-12,14.0,728
2021-11-13,7.0,795
2021-11-14,13.0,805
2021-11-15,7.0,986
2021-11-16,11.0,960
2021-11-17,16.0,1009
2021-11-18,14.0,978
2021-11-19,12.0,915
2021-11-20,9.0,933
2021-11-21,8.0,776
2021-11-22,10.0,836
2021-11-23,7.0,630
2021-11-24,3.0,530
2021-11-25,3.0,320
2021-11-26,3.0,198
2020-01-29,,3
2020-01-30,,3
2020-01-31,,6
2020-02-01,,3
2020-02-02,,1
2020-02-03,,1
2020-02-04,,4
2020-02-05,,3
2020-02-06,,0
2020-02-07,,0
2020-02-08,,2
2020-02-09,,0
2020-02-10,,7
2020-02-11,,2
2020-02-12,,5
2020-02-13,,3
2020-02-14,,3
2020-02-15,,5
2020-02-16,,4
2020-02-17,,5
2021-11-27,,53
2021-11-28,,30
2021-11-29,,1
