dt_RICOVERO,ricoveri,deceduti,deceduti/ricoveri 7gg
2020-04-13,3,1.0,0.2349206349206348
2020-04-14,8,1.0,0.22103174603174594
2020-04-15,9,2.0,0.22579365079365069
2020-04-16,5,1.0,0.24365079365079353
2020-04-17,8,1.0,0.21984126984126975
2020-04-18,5,1.0,0.2019841269841269
2020-04-19,2,1.0,0.17023809523809513
2020-04-20,6,1.0,0.14166666666666658
2020-04-21,5,0.0,0.12380952380952372
2020-04-22,1,0.0,0.09523809523809515
2020-04-23,5,0.0,0.023809523809523725
2020-04-24,4,0.0,0.0
2020-04-25,3,0.0,0.047619047619047526
2020-04-26,1,0.0,0.047619047619047526
2020-04-27,2,0.0,0.047619047619047526
2020-04-28,3,1.0,
2020-04-29,2,0.0,
2020-04-30,3,0.0,
2020-05-01,0,0.0,
2020-05-02,0,0.0,
2020-05-03,1,0.0,
2020-05-04,1,0.0,
2020-05-05,0,0.0,
2020-05-06,2,0.0,
2020-05-07,0,0.0,
2020-05-08,1,0.0,
2020-05-09,1,0.0,
2020-05-10,0,0.0,
2020-05-11,0,0.0,
2020-05-12,1,0.0,
2020-05-13,1,0.0,
2020-05-14,1,1.0,
2020-05-15,0,0.0,
2020-05-16,1,0.0,
2020-05-17,2,0.0,
2020-05-18,0,0.0,
2020-05-19,0,0.0,
2020-05-20,0,0.0,
2020-05-21,1,0.0,
2020-05-22,1,0.0,
2020-05-23,1,0.0,
2020-05-24,0,0.0,
2020-05-25,1,0.0,
2020-05-26,0,0.0,
2020-05-27,0,0.0,
2020-05-28,0,0.0,
2020-05-29,0,0.0,
2020-05-30,0,0.0,
2020-05-31,0,0.0,
2020-06-01,0,0.0,
2020-06-02,0,0.0,
2020-06-03,0,0.0,
2020-06-04,1,0.0,
2020-06-05,0,0.0,
2020-06-06,0,0.0,
2020-06-07,1,0.0,
2020-06-08,1,0.0,
2020-06-09,0,0.0,
2020-06-10,0,0.0,
2020-06-11,1,0.0,
2020-06-12,2,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,0,0.0,
2020-06-17,0,0.0,
2020-06-18,2,0.0,
2020-06-19,0,0.0,
2020-06-20,1,0.0,
2020-06-21,0,0.0,
2020-06-22,1,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,1,0.0,
2020-06-26,2,0.0,
2020-06-27,0,0.0,
2020-06-28,0,0.0,
2020-06-29,1,0.0,
2020-06-30,0,0.0,
2020-07-01,0,0.0,
2020-07-02,0,0.0,
2020-07-03,0,0.0,
2020-07-04,0,0.0,
2020-07-05,0,0.0,
2020-07-06,2,0.0,
2020-07-07,0,0.0,
2020-07-08,1,0.0,
2020-07-09,1,0.0,
2020-07-10,1,0.0,
2020-07-11,1,0.0,
2020-07-12,0,0.0,
2020-07-13,0,0.0,
2020-07-14,0,0.0,
2020-07-15,1,0.0,
2020-07-16,1,0.0,
2020-07-17,1,0.0,
2020-07-18,0,0.0,
2020-07-19,0,0.0,
2020-07-20,1,0.0,
2020-07-21,0,0.0,
2020-07-22,0,0.0,
2020-07-23,1,0.0,
2020-07-24,0,0.0,
2020-07-25,2,0.0,
2020-07-26,0,0.0,
2020-07-27,0,0.0,
2020-07-28,1,0.0,
2020-07-29,0,0.0,
2020-07-30,1,0.0,
2020-07-31,0,0.0,
2020-08-01,0,0.0,
2020-08-02,1,0.0,
2020-08-03,1,0.0,
2020-08-04,1,0.0,
2020-08-05,2,0.0,
2020-08-06,0,0.0,
2020-08-07,0,0.0,
2020-08-08,0,0.0,
2020-08-09,1,0.0,
2020-08-10,0,0.0,
2020-08-11,1,0.0,
2020-08-12,0,0.0,
2020-08-13,0,0.0,
2020-08-14,1,0.0,
2020-08-15,1,0.0,
2020-08-16,0,0.0,
2020-08-17,0,0.0,
2020-08-18,2,0.0,
2020-08-19,0,0.0,
2020-08-20,0,0.0,
2020-08-21,1,0.0,
2020-08-22,0,0.0,
2020-08-23,0,0.0,
2020-08-24,1,0.0,
2020-08-25,1,0.0,
2020-08-26,0,0.0,
2020-08-27,0,0.0,
2020-08-28,1,0.0,
2020-08-29,0,0.0,
2020-08-30,0,0.0,
2020-08-31,0,0.0,
2020-09-01,0,0.0,
2020-09-02,1,0.0,
2020-09-03,2,0.0,
2020-09-04,0,0.0,
2020-09-05,0,0.0,
2020-09-06,0,0.0,
2020-09-07,1,0.0,
2020-09-08,1,0.0,
2020-09-09,0,0.0,
2020-09-10,3,0.0,
2020-09-11,1,0.0,
2020-09-12,2,0.0,
2020-09-13,0,0.0,
2020-09-14,3,0.0,
2020-09-15,1,0.0,
2020-09-16,0,0.0,
2020-09-17,0,0.0,
2020-09-18,3,0.0,
2020-09-19,0,0.0,
2020-09-20,4,0.0,
2020-09-21,3,0.0,
2020-09-22,1,0.0,
2020-09-23,0,0.0,
2020-09-24,1,0.0,
2020-09-25,2,0.0,
2020-09-26,2,0.0,
2020-09-27,1,0.0,
2020-09-28,1,0.0,
2020-09-29,0,0.0,
2020-09-30,3,0.0,
2020-10-01,0,0.0,
2020-10-02,0,0.0,
2020-10-03,4,0.0,
2020-10-04,5,1.0,
2020-10-05,3,1.0,
2020-10-06,1,1.0,0.36190476190476184
2020-10-07,2,1.0,0.36190476190476184
2020-10-08,7,0.0,0.3333333333333332
2020-10-09,2,1.0,0.30952380952380937
2020-10-10,3,0.0,0.1904761904761903
2020-10-11,1,0.0,0.1598639455782311
2020-10-12,12,2.0,0.18843537414965966
2020-10-13,6,1.0,0.14081632653061207
2020-10-14,7,2.0,0.18843537414965966
2020-10-15,5,1.0,0.18843537414965966
2020-10-16,12,2.0,0.18843537414965966
2020-10-17,6,2.0,0.19759288330716882
2020-10-18,6,0.0,0.19759288330716882
2020-10-19,6,1.0,0.22344322344322326
2020-10-20,13,3.0,0.2186813186813185
2020-10-21,14,4.0,0.20280830280830262
2020-10-22,21,8.0,0.20280830280830262
2020-10-23,15,2.0,0.21659276396118482
2020-10-24,9,2.0,0.2179114452798661
2020-10-25,9,0.0,0.23423797589211107
2020-10-26,19,5.0,0.2252707526391735
2020-10-27,25,6.0,0.2395564669248878
2020-10-28,25,10.0,0.24590567327409416
2020-10-29,22,7.0,0.27651791817205335
2020-10-30,30,7.0,0.2701739332096473
2020-10-31,30,8.0,0.26972280539009846
2020-11-01,28,6.0,0.23855397422126728
2020-11-02,32,7.0,0.22097399322665215
2020-11-03,38,9.0,0.22427069652335543
2020-11-04,33,6.0,0.2263540298566888
2020-11-05,41,8.0,0.20798668291791328
2020-11-06,39,10.0,0.20530811148934183
2020-11-07,32,9.0,0.22306082661047802
2020-11-08,35,3.0,0.22208680063645203
2020-11-09,30,6.0,0.21252725449154003
2020-11-10,36,13.0,0.19754223950652508
2020-11-11,40,7.0,0.1859350966493822
2020-11-12,39,5.0,0.20832223332223318
2020-11-13,33,5.0,0.19314366189366175
2020-11-14,35,7.0,0.18589133567581828
2020-11-15,33,8.0,0.18640153975745094
2020-11-16,32,3.0,0.1805088816908798
2020-11-17,29,9.0,0.16535736653936464
2020-11-18,28,5.0,0.1367859379679361
2020-11-19,23,2.0,0.1200110461930443
2020-11-20,22,1.0,0.13995152238352052
2020-11-21,19,0.0,0.15444007642582708
2020-11-22,16,2.0,0.15273939615371823
2020-11-23,30,7.0,0.1688884644766996
2020-11-24,17,7.0,0.21165604172703548
2020-11-25,12,2.0,0.23113656120755494
2020-11-26,15,3.0,0.2608984659694597
2020-11-27,29,10.0,0.2730196780906718
2020-11-28,22,3.0,0.2576744095484723
2020-11-29,6,2.0,0.2598389117129745
2020-11-30,22,7.0,0.26698176885583164
2020-12-01,23,7.0,0.26057782796913215
2020-12-02,22,4.0,0.26365369946605627
2020-12-03,20,5.0,0.23984417565653243
2020-12-04,10,3.0,0.26581820163055847
2020-12-05,19,3.0,0.24718466125788766
2020-12-06,12,2.0,0.2620269618144739
2020-12-07,14,7.0,0.29774124752875963
2020-12-08,23,4.0,0.30250315229066443
2020-12-09,21,6.0,0.30035492457852697
2020-12-10,12,6.0,0.30829143251503494
2020-12-11,15,5.0,0.2559104801340825
2020-12-12,7,1.0,0.28988928904895284
2020-12-13,9,2.0,0.28988928904895284
2020-12-14,15,2.0,0.2184607176203814
2020-12-15,17,7.0,0.1708416700013338
2020-12-16,7,2.0,0.17721922102174198
2020-12-17,8,0.0,0.2066976790716286
2020-12-18,10,0.0,0.22846638655462176
2020-12-19,16,3.0,0.23557692307692304
2020-12-20,7,3.0,0.22537284144426994
2020-12-21,14,4.0,0.2571188731903017
2020-12-22,13,6.0,0.27299188906331756
2020-12-23,14,3.0,0.29382522239665093
2020-12-24,9,2.0,0.2845487845487845
2020-12-25,9,1.0,0.2913515056372199
2020-12-26,9,3.0,0.2730364873222016
2020-12-27,11,4.0,0.2688792688792689
2020-12-28,21,7.0,0.2881536452965024
2020-12-29,18,6.0,0.2960901532330103
2020-12-30,27,5.0,0.2824847110561396
2020-12-31,14,5.0,0.25094482237339377
2021-01-01,18,3.0,0.23904006046863185
2021-01-02,21,5.0,0.2166310968831977
2021-01-03,14,2.0,0.21874749899959983
2021-01-04,20,5.0,0.17486994797919167
2021-01-05,17,3.0,0.1855431827903575
2021-01-06,20,4.0,0.1844966103152136
2021-01-07,20,1.0,0.17429252868256054
2021-01-08,29,7.0,0.15361583695323722
2021-01-09,13,3.0,0.15697718149105233
2021-01-10,14,1.0,0.15221527672914759
2021-01-11,19,2.0,0.1786858649644417
2021-01-12,15,3.0,0.16461126960905817
2021-01-13,12,2.0,0.15362225862004714
2021-01-14,17,4.0,0.1791324627016798
2021-01-15,14,2.0,0.20136194946205904
2021-01-16,13,2.0,0.21674656484667443
2021-01-17,16,4.0,0.20436561246572205
2021-01-18,23,6.0,0.21837121470661838
2021-01-19,26,8.0,0.23764559112385195
2021-01-20,25,2.0,0.24423899771725852
2021-01-21,27,9.0,0.25614375962202046
2021-01-22,18,5.0,0.2715082578240472
2021-01-23,15,3.0,0.24540935672514608
2021-01-24,18,6.0,0.2794353307511201
2021-01-25,19,7.0,0.26038771170350106
2021-01-26,16,2.0,0.268324219640009
2021-01-27,22,7.0,0.26118136249715185
2021-01-28,20,4.0,0.21356231487810426
2021-01-29,21,7.0,0.18257575757575747
2021-01-30,20,3.0,0.17364718614718605
2021-01-31,15,0.0,0.1468261810653114
2021-02-01,33,5.0,0.16289760963674
2021-02-02,16,1.0,0.14384999058912093
2021-02-03,23,3.0,0.1613824581215885
2021-02-04,16,5.0,0.20533850207763243
2021-02-05,20,4.0,0.21047919471832507
2021-02-06,22,6.0,0.24916967090880124
2021-02-07,13,4.0,0.2602980352980352
2021-02-08,32,6.0,0.25136946386946374
2021-02-09,27,9.0,0.2662762961676004
2021-02-10,24,5.0,0.25739044517648624
2021-02-11,28,7.0,0.22442341220945328
2021-02-12,23,7.0,0.22938372966977072
2021-02-13,19,4.0,0.21747896776500883
2021-02-14,13,1.0,0.22667810196414304
2021-02-15,18,4.0,0.20524953053557163
2021-02-16,20,5.0,0.1812517891465259
2021-02-17,22,6.0,0.20312465312465305
2021-02-18,20,2.0,0.2111832611832611
2021-02-19,22,3.0,0.19531024531024524
2021-02-20,11,4.0,0.18000412286126563
2021-02-21,15,2.0,0.15203209488923766
2021-02-22,18,2.0,0.16372040657754933
2021-02-23,14,2.0,0.2101739530310958
2021-02-24,13,1.0,0.20218194503908782
2021-02-25,11,2.0,0.278372421229564
2021-02-26,13,6.0,0.31011845297559576
2021-02-27,13,4.0,0.3006993006993007
2021-02-28,9,6.0,0.29863886113886107
2021-03-01,18,6.0,0.28286891679748816
2021-03-02,13,1.0,0.2705062794348508
2021-03-03,16,1.0,0.2469583987441129
2021-03-04,14,1.0,0.16957744636316052
2021-03-05,8,3.0,0.13981554160125578
2021-03-06,14,2.0,0.13835034013605432
2021-03-07,8,1.0,0.1437074829931972
2021-03-08,16,2.0,0.176360544217687
2021-03-09,15,1.0,0.12278911564625841
2021-03-10,10,1.0,0.10238095238095231
2021-03-11,10,3.0,
2021-03-12,6,0.0,
2021-03-13,5,0.0,
2021-03-14,0,0.0,
2021-03-15,11,1.0,
2021-03-16,3,0.0,
2021-03-17,10,0.0,
2021-03-18,4,0.0,0.03339517625231904
2021-03-19,10,0.0,0.020408163265306055
2021-03-20,9,0.0,0.04238618524332803
2021-03-21,7,1.0,0.08320251177394027
2021-03-22,5,0.0,0.09618952476095326
2021-03-23,13,2.0,0.09618952476095326
2021-03-24,7,2.0,0.09618952476095326
2021-03-25,11,1.0,0.07578136149564714
2021-03-26,7,0.0,0.09618952476095324
2021-03-27,3,0.0,0.10992578849721699
2021-03-28,1,0.0,0.06910946196660474
2021-03-29,7,1.0,0.056122448979591746
2021-03-30,4,1.0,0.056122448979591746
2021-03-31,6,0.0,0.056122448979591746
2021-04-01,6,0.0,0.056122448979591746
2021-04-02,1,0.0,0.03571428571428563
2021-04-03,8,0.0,0.028571428571428487
2021-04-04,6,0.0,0.028571428571428487
2021-04-05,5,0.0,0.028571428571428487
2021-04-06,5,1.0,0.05714285714285706
2021-04-07,10,0.0,0.05714285714285706
2021-04-08,1,0.0,0.05714285714285706
2021-04-09,5,1.0,0.05714285714285706
2021-04-10,5,0.0,0.028571428571428487
2021-04-11,7,0.0,0.028571428571428487
2021-04-12,6,0.0,0.05714285714285706
2021-04-13,5,0.0,0.028571428571428487
2021-04-14,7,0.0,
2021-04-15,5,1.0,
2021-04-16,5,0.0,
2021-04-17,0,0.0,
2021-04-18,2,1.0,
2021-04-19,5,2.0,
2021-04-20,5,0.0,
2021-04-21,3,1.0,
2021-04-22,5,0.0,
2021-04-23,2,0.0,
2021-04-24,0,0.0,
2021-04-25,5,0.0,
2021-04-26,3,0.0,
2021-04-27,2,0.0,
2021-04-28,5,0.0,0.12380952380952372
2021-04-29,1,0.0,0.12380952380952372
2021-04-30,3,2.0,0.12380952380952372
2021-05-01,5,1.0,0.12380952380952372
2021-05-02,5,0.0,0.12380952380952372
2021-05-03,2,0.0,0.26666666666666655
2021-05-04,2,0.0,0.17142857142857132
2021-05-05,1,0.0,0.14285714285714277
2021-05-06,2,2.0,0.14285714285714277
2021-05-07,2,0.0,0.14285714285714277
2021-05-08,2,0.0,0.14285714285714277
2021-05-09,2,0.0,
2021-05-10,1,0.0,
2021-05-11,3,0.0,
2021-05-12,0,0.0,
2021-05-13,1,0.0,
2021-05-14,0,0.0,
2021-05-15,0,0.0,
2021-05-16,1,0.0,
2021-05-17,3,1.0,
2021-05-18,0,0.0,
2021-05-19,3,0.0,
2021-05-20,2,0.0,
2021-05-21,3,1.0,
2021-05-22,0,0.0,
2021-05-23,1,0.0,
2021-05-24,1,0.0,
2021-05-25,1,0.0,
2021-05-26,2,0.0,
2021-05-27,1,0.0,
2021-05-28,4,0.0,
2021-05-29,0,0.0,
2021-05-30,1,1.0,
2021-05-31,1,0.0,
2021-06-01,2,1.0,
2021-06-02,1,1.0,
2021-06-03,0,0.0,
2021-06-04,0,0.0,
2021-06-05,0,0.0,
2021-06-06,0,0.0,
2021-06-07,2,0.0,
2021-06-08,2,0.0,
2021-06-09,3,0.0,
2021-06-10,0,0.0,
2021-06-11,0,0.0,
2021-06-12,0,0.0,
2021-06-13,0,0.0,
2021-06-14,1,0.0,
2021-06-15,0,0.0,
2021-06-16,2,0.0,
2021-06-17,0,0.0,
2021-06-18,1,0.0,
2021-06-19,0,0.0,
2021-06-20,0,0.0,
2021-06-21,1,0.0,
2021-06-22,1,0.0,
2021-06-23,1,0.0,
2021-06-24,0,0.0,
2021-06-25,0,0.0,
2021-06-26,1,0.0,
2021-06-27,0,0.0,
2021-06-28,0,0.0,
2021-06-29,0,0.0,
2021-06-30,0,0.0,
2021-07-01,1,1.0,
2021-07-02,0,0.0,
2021-07-03,0,0.0,
2021-07-04,1,0.0,
2021-07-05,0,0.0,
2021-07-06,0,0.0,
2021-07-07,1,0.0,
2021-07-08,3,1.0,
2021-07-09,1,0.0,
2021-07-10,1,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,0,0.0,
2021-07-14,0,0.0,
2021-07-15,0,0.0,
2021-07-16,0,0.0,
2021-07-17,1,0.0,
2021-07-18,0,0.0,
2021-07-19,0,0.0,
2021-07-20,1,0.0,
2021-07-21,0,0.0,
2021-07-22,0,0.0,
2021-07-23,0,0.0,
2021-07-24,1,0.0,
2021-07-25,0,0.0,
2021-07-26,4,1.0,
2021-07-27,0,,
2021-07-28,2,,
2021-07-29,2,,
2021-07-30,1,,
2021-07-31,2,,
2021-08-01,0,,
2021-08-02,1,,
2021-08-03,0,,
2021-08-04,1,,
2021-08-05,1,,
2021-08-06,0,,
2021-08-07,4,,
2021-08-08,1,,
2021-08-09,1,,
2021-08-10,0,,
2021-08-11,3,,
2021-08-12,0,,
2021-08-13,0,,
2021-08-14,1,,
2021-08-15,2,,
2021-08-16,3,,
2021-08-17,1,,
2021-08-18,1,,
2021-08-19,1,,
2021-08-20,0,,
2021-08-21,0,,
2021-08-22,0,,
2021-08-23,0,,
2021-08-24,0,,
2021-08-25,1,,
