dt_RICOVERO,ricoveri,deceduti,deceduti/ricoveri 7gg
2021-04-22,15,0.0,0.060073260073260006
2021-04-23,8,0.0,0.07106227106227099
2021-04-24,9,0.0,0.0677655677655677
2021-04-25,6,1.0,0.06166056166056159
2021-04-26,13,1.0,0.10062160062160054
2021-04-27,13,1.0,0.10062160062160054
2021-04-28,18,2.0,0.11490731490731483
2021-04-29,11,3.0,0.09109779109779102
2021-04-30,11,0.0,0.10208680208680201
2021-05-01,10,1.0,0.13191411762840327
2021-05-02,4,0.0,0.11604110175538739
2021-05-03,13,2.0,0.10088958660387223
2021-05-04,7,2.0,0.11041339612768175
2021-05-05,9,0.0,0.1278737135879992
2021-05-06,6,1.0,0.1421594278737135
2021-05-07,15,1.0,0.1311704168847025
2021-05-08,9,2.0,0.09035409035409026
2021-05-09,10,1.0,0.11892551892551882
2021-05-10,13,1.0,0.09511599511599501
2021-05-11,6,0.0,0.0855921855921855
2021-05-12,5,1.0,0.05384615384615375
2021-05-13,5,0.0,0.03956043956043947
2021-05-14,7,0.0,0.0642857142857142
2021-05-15,6,0.0,0.11190476190476181
2021-05-16,1,0.0,0.08333333333333323
2021-05-17,4,1.0,0.08333333333333323
2021-05-18,3,1.0,0.08333333333333323
2021-05-19,4,0.0,0.13095238095238085
2021-05-20,7,0.0,0.13095238095238085
2021-05-21,3,0.0,0.09523809523809512
2021-05-22,3,1.0,0.047619047619047505
2021-05-23,5,0.0,0.047619047619047505
2021-05-24,4,0.0,0.047619047619047505
2021-05-25,4,0.0,0.047619047619047505
2021-05-26,5,0.0,0.0
2021-05-27,4,0.0,0.0
2021-05-28,4,0.0,0.0
2021-05-29,3,0.0,
2021-05-30,1,0.0,
2021-05-31,4,0.0,
2021-06-01,0,0.0,
2021-06-02,0,0.0,
2021-06-03,2,0.0,
2021-06-04,1,0.0,
2021-06-05,2,0.0,
2021-06-06,4,0.0,0.0
2021-06-07,2,0.0,
2021-06-08,2,0.0,
2021-06-09,3,0.0,
2021-06-10,0,0.0,
2021-06-11,7,0.0,
2021-06-12,2,0.0,
2021-06-13,5,0.0,
2021-06-14,3,0.0,
2021-06-15,0,0.0,
2021-06-16,4,0.0,
2021-06-17,2,0.0,
2021-06-18,2,0.0,
2021-06-19,1,0.0,
2021-06-20,0,0.0,
2021-06-21,1,0.0,
2021-06-22,2,0.0,
2021-06-23,0,0.0,
2021-06-24,0,0.0,
2021-06-25,1,0.0,
2021-06-26,0,0.0,
2021-06-27,1,0.0,
2021-06-28,2,0.0,
2021-06-29,0,0.0,
2021-06-30,1,0.0,
2021-07-01,1,0.0,
2021-07-02,2,0.0,
2021-07-03,1,0.0,0.0
2021-07-04,1,0.0,0.0
2021-07-05,1,0.0,
2021-07-06,2,0.0,
2021-07-07,2,0.0,
2021-07-08,0,0.0,
2021-07-09,0,0.0,
2021-07-10,0,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,1,0.0,
2021-07-14,1,0.0,
2021-07-15,0,0.0,
2021-07-16,2,0.0,
2021-07-17,1,0.0,
2021-07-18,1,0.0,
2021-07-19,0,0.0,
2021-07-20,2,0.0,
2021-07-21,3,0.0,
2021-07-22,4,0.0,
2021-07-23,2,0.0,
2021-07-24,3,0.0,
2021-07-25,0,0.0,
2021-07-26,1,0.0,
2021-07-27,1,0.0,
2021-07-28,3,0.0,
2021-07-29,2,0.0,0.0
2021-07-30,5,0.0,
2021-07-31,4,0.0,
2021-08-01,1,0.0,
2021-08-02,0,0.0,
2021-08-03,3,0.0,
2021-08-04,1,0.0,
2021-08-05,2,0.0,
2021-08-06,7,1.0,0.02040816326530601
2021-08-07,4,0.0,0.036281179138321885
2021-08-08,3,0.0,0.036281179138321885
2021-08-09,6,0.0,0.036281179138321885
2021-08-10,9,1.0,0.01587301587301576
2021-08-11,2,0.0,0.01587301587301576
2021-08-12,5,0.0,0.01587301587301576
2021-08-13,4,0.0,0.027777777777777662
2021-08-14,3,0.0,
2021-08-15,2,0.0,
2021-08-16,12,1.0,
2021-08-17,5,,
2021-08-18,9,,
2021-08-19,8,,
2021-08-20,5,,
2021-08-21,11,,
2021-08-22,3,,
2021-08-23,7,,
2021-08-24,6,,
2021-08-25,8,,
