dt_RICOVERO,ricoveri,terapia intensiva,terapia intensiva/ricoveri 7gg
2020-07-08,1,0.0,
2020-07-09,1,0.0,
2020-07-10,1,0.0,
2020-07-11,2,0.0,
2020-07-12,0,0.0,
2020-07-13,0,0.0,
2020-07-14,0,0.0,
2020-07-15,1,1.0,
2020-07-16,1,0.0,
2020-07-17,1,0.0,
2020-07-18,0,0.0,
2020-07-19,1,0.0,
2020-07-20,1,0.0,
2020-07-21,1,0.0,
2020-07-22,0,0.0,
2020-07-23,1,0.0,
2020-07-24,0,0.0,
2020-07-25,2,1.0,
2020-07-26,0,0.0,
2020-07-27,0,0.0,
2020-07-28,1,0.0,
2020-07-29,0,0.0,
2020-07-30,1,0.0,
2020-07-31,0,0.0,
2020-08-01,1,0.0,
2020-08-02,1,1.0,
2020-08-03,3,0.0,
2020-08-04,1,0.0,
2020-08-05,2,0.0,
2020-08-06,0,0.0,
2020-08-07,2,0.0,
2020-08-08,0,0.0,
2020-08-09,2,0.0,
2020-08-10,1,1.0,
2020-08-11,1,0.0,
2020-08-12,0,0.0,
2020-08-13,0,0.0,
2020-08-14,2,1.0,
2020-08-15,1,0.0,
2020-08-16,0,0.0,
2020-08-17,0,0.0,
2020-08-18,3,0.0,
2020-08-19,0,0.0,
2020-08-20,0,0.0,
2020-08-21,2,0.0,
2020-08-22,0,0.0,
2020-08-23,0,0.0,
2020-08-24,1,0.0,
2020-08-25,2,0.0,
2020-08-26,0,0.0,
2020-08-27,0,0.0,
2020-08-28,3,1.0,
2020-08-29,0,0.0,
2020-08-30,0,0.0,
2020-08-31,2,0.0,
2020-09-01,0,0.0,
2020-09-02,1,0.0,
2020-09-03,2,1.0,
2020-09-04,4,0.0,
2020-09-05,0,0.0,
2020-09-06,0,0.0,
2020-09-07,1,0.0,
2020-09-08,1,0.0,
2020-09-09,2,0.0,
2020-09-10,3,0.0,1.2688263138573217e-16
2020-09-11,2,0.0,0.0285714285714287
2020-09-12,4,0.0,0.0285714285714287
2020-09-13,1,0.0,0.0285714285714287
2020-09-14,5,1.0,
2020-09-15,1,0.0,
2020-09-16,4,0.0,
2020-09-17,0,0.0,
2020-09-18,5,0.0,
2020-09-19,1,0.0,
2020-09-20,7,0.0,
2020-09-21,4,0.0,1.2688263138573217e-16
2020-09-22,1,0.0,1.2688263138573217e-16
2020-09-23,2,0.0,1.2688263138573217e-16
2020-09-24,2,0.0,1.2688263138573217e-16
2020-09-25,2,0.0,1.2688263138573217e-16
2020-09-26,3,0.0,1.2688263138573217e-16
2020-09-27,1,0.0,1.2688263138573217e-16
2020-09-28,2,0.0,1.2688263138573217e-16
2020-09-29,1,0.0,1.2688263138573217e-16
2020-09-30,7,0.0,0.04761904761904774
2020-10-01,2,0.0,0.04761904761904774
2020-10-02,4,0.0,0.09523809523809536
2020-10-03,6,2.0,0.09523809523809536
2020-10-04,6,0.0,0.09523809523809536
2020-10-05,3,1.0,0.09523809523809536
2020-10-06,6,0.0,0.09523809523809536
2020-10-07,2,0.0,0.07142857142857155
2020-10-08,10,0.0,0.07142857142857155
2020-10-09,7,0.0,0.04761904761904774
2020-10-10,6,1.0,0.05782312925170081
2020-10-11,2,0.0,0.0697278911564627
2020-10-12,12,2.0,0.0697278911564627
2020-10-13,14,1.0,0.07813125250100052
2020-10-14,12,1.0,0.07112845138055235
2020-10-15,10,0.0,0.07112845138055235
2020-10-16,17,1.0,0.05922368947579045
2020-10-17,17,2.0,0.056538404835618596
2020-10-18,13,0.0,0.04463364293085669
2020-10-19,12,1.0,0.056538404835618596
2020-10-20,19,1.0,0.06494176618015642
2020-10-21,20,0.0,0.048135043491080776
2020-10-22,36,3.0,0.048135043491080776
2020-10-23,34,4.0,0.04069456730060459
2020-10-24,16,0.0,0.04861978575213883
2020-10-25,22,0.0,0.06685686781900813
2020-10-26,32,1.0,0.07651544823230551
2020-10-27,37,4.0,0.07941315904076683
2020-10-28,47,6.0,0.09270219558561732
2020-10-29,53,8.0,0.10352470640812815
2020-10-30,58,8.0,0.11185359766612389
2020-10-31,43,4.0,0.10364285527816632
2020-11-01,66,5.0,0.10179921583424785
2020-11-02,67,6.0,0.09610888938920444
2020-11-03,79,4.0,0.09321117858074311
2020-11-04,61,7.0,0.09144287936308156
2020-11-05,72,8.0,0.0975695210829436
2020-11-06,68,8.0,0.10263348696780501
2020-11-07,62,5.0,0.11529171481590626
2020-11-08,59,7.0,0.1167554150500983
2020-11-09,64,8.0,0.11051321779666508
2020-11-10,79,11.0,0.10323030463139896
2020-11-11,80,10.0,0.10163020222484494
2020-11-12,89,6.0,0.10030604968247205
2020-11-13,75,5.0,0.08866008694955278
2020-11-14,72,5.0,0.09009054766586275
2020-11-15,64,7.0,0.07946667786477776
2020-11-16,69,3.0,0.08570887511821097
2020-11-17,67,10.0,0.08734577988011573
2020-11-18,79,4.0,0.08894588228666976
2020-11-19,63,7.0,0.08725816451663491
2020-11-20,64,5.0,0.0907322144166244
2020-11-21,62,5.0,0.07734676073266325
2020-11-22,41,4.0,0.08227154238785159
2020-11-23,59,4.0,0.07987561546362278
2020-11-24,54,3.0,0.0753083077713151
2020-11-25,47,4.0,0.08133143009324895
2020-11-26,53,5.0,0.07724636461205227
2020-11-27,65,3.0,0.07549764252434712
2020-11-28,57,7.0,0.07364016194346228
2020-11-29,29,2.0,0.07198630891288835
2020-11-30,54,3.0,0.0771427603367721
2020-12-01,47,2.0,0.07650173469574646
2020-12-02,68,5.0,0.07111592975786986
2020-12-03,46,6.0,0.0778750086901645
2020-12-04,48,2.0,0.07333986129787426
2020-12-05,47,4.0,0.07647742380400233
2020-12-06,43,5.0,0.07299898324745183
2020-12-07,42,1.0,0.0613340839897636
2020-12-08,62,4.0,0.05878306358160034
2020-12-09,61,3.0,0.06363181159144257
2020-12-10,41,2.0,0.06246453135439489
2020-12-11,42,1.0,0.07394412319112957
2020-12-12,42,5.0,0.07080656068500152
2020-12-13,37,4.0,0.06378079956087974
2020-12-14,48,5.0,0.06453416616790489
2020-12-15,47,2.0,0.07411981861070017
2020-12-16,39,0.0,0.06551637723414956
2020-12-17,37,2.0,0.056875082878569475
2020-12-18,33,3.0,0.04692023887200133
2020-12-19,51,3.0,0.04924457286091605
2020-12-20,21,1.0,0.06023358384992704
2020-12-21,29,1.0,0.06838459200093518
2020-12-22,34,2.0,0.07070370146290177
2020-12-23,39,3.0,0.07357853560708576
2020-12-24,27,3.0,0.07651607425891013
2020-12-25,28,3.0,0.08839668857360153
2020-12-26,38,3.0,0.09680004991813936
2020-12-27,44,3.0,0.09620064931873874
2020-12-28,51,6.0,0.08343322350783468
2020-12-29,51,6.0,0.07462060755236158
2020-12-30,55,4.0,0.07550046677488598
2020-12-31,46,1.0,0.07845861973303893
2021-01-01,44,2.0,0.07185597867661635
2021-01-02,47,4.0,0.061260436111764315
2021-01-03,45,4.0,0.05838962271463514
2021-01-04,42,3.0,0.06922131488248849
2021-01-05,46,2.0,0.07504307932494259
2021-01-06,57,3.0,0.07682230684366154
2021-01-07,41,4.0,0.06873218907612441
2021-01-08,58,5.0,0.08075032966569358
2021-01-09,41,4.0,0.09239629239861283
2021-01-10,31,1.0,0.08487749540613164
2021-01-11,45,7.0,0.08192922416517746
2021-01-12,40,5.0,0.08841094571041988
2021-01-13,35,0.0,0.09034667935347061
2021-01-14,39,3.0,0.09559060117136352
2021-01-15,38,5.0,0.08435738993815227
2021-01-16,27,3.0,0.0787451450401931
2021-01-17,29,2.0,0.08260614890119695
2021-01-18,39,3.0,0.08993215622720428
2021-01-19,35,3.0,0.07113516374600128
2021-01-20,37,1.0,0.07174566435650188
2021-01-21,39,5.0,0.07617916189344769
2021-01-22,25,0.0,0.07411872233300813
2021-01-23,26,3.0,0.06187382437382446
2021-01-24,30,3.0,0.0580128205128206
2021-01-25,32,2.0,0.048101163542340106
2021-01-26,31,0.0,0.06070620555914683
2021-01-27,29,0.0,0.052626050420168165
2021-01-28,34,2.0,0.057387955182072924
2021-01-29,34,3.0,0.05944839474251249
2021-01-30,34,2.0,0.06930061149128096
2021-01-31,30,4.0,0.08228762447829395
2021-02-01,39,3.0,0.09429242639906225
2021-02-02,29,2.0,0.08168738438225553
2021-02-03,33,3.0,0.09114116589486057
2021-02-04,28,4.0,0.08569898902411228
2021-02-05,35,0.0,0.0809211581593249
2021-02-06,32,4.0,0.09646576680738182
2021-02-07,21,2.0,0.09269534368211998
2021-02-08,46,2.0,0.0908056989353324
2021-02-09,45,8.0,0.09813170626133973
2021-02-10,31,2.0,0.09185757498720847
2021-02-11,54,7.0,0.0941251486833536
2021-02-12,39,2.0,0.09713055842088116
2021-02-13,37,3.0,0.0796702409605637
2021-02-14,27,3.0,0.0783901590353205
2021-02-15,31,2.0,0.07229400076524917
2021-02-16,36,2.0,0.08000558742420424
2021-02-17,36,2.0,0.07985114726976408
2021-02-18,46,4.0,0.08948833547838086
2021-02-19,38,4.0,0.08948833547838086
2021-02-20,25,2.0,0.09835855023094855
2021-02-21,28,5.0,0.09552408311076714
2021-02-22,31,2.0,0.1148477546083517
2021-02-23,34,4.0,0.12659587490910357
2021-02-24,28,1.0,0.13360048320403445
2021-02-25,27,6.0,0.1557093267414494
2021-02-26,32,6.0,0.17414250646495175
2021-02-27,31,4.0,0.18590721234730467
2021-02-28,27,9.0,0.20397119469700128
2021-03-01,31,6.0,0.18954118026698685
2021-03-02,40,8.0,0.19450149772730432
2021-03-03,37,6.0,0.18678260371808772
2021-03-04,33,4.0,0.17277700147719138
2021-03-05,27,6.0,0.15353059323647572
2021-03-06,40,3.0,0.144800434506317
2021-03-07,17,4.0,0.13545929613292054
2021-03-08,34,2.0,0.13292160394005595
2021-03-09,36,5.0,0.12373196317146781
2021-03-10,31,3.0,0.13087482031432496
2021-03-11,29,3.0,0.14488042255522132
2021-03-12,19,3.0,0.17729338774129574
2021-03-13,24,3.0,0.18806436279798508
2021-03-14,21,7.0,0.1980490018148822
2021-03-15,28,8.0,0.21432657731284752
2021-03-16,28,6.0,0.20537562851227462
2021-03-17,30,5.0,0.21857438627624978
2021-03-18,23,5.0,0.18194434964621317
2021-03-19,21,2.0,0.16791373740131524
2021-03-20,23,5.0,0.15207981762650877
2021-03-21,26,2.0,0.16123732678401792
2021-03-22,16,3.0,0.14666494264641639
2021-03-23,29,3.0,0.13305950046954565
2021-03-24,26,6.0,0.1279776258224536
2021-03-25,26,3.0,0.15270290054772834
2021-03-26,19,0.0,0.13890419924902703
2021-03-27,33,6.0,0.1306193806193808
2021-03-28,12,3.0,0.10658091908091927
2021-03-29,22,2.0,0.10308441558441576
2021-03-30,22,1.0,0.12213203463203481
2021-03-31,32,2.0,0.12721390927912685
2021-04-01,22,2.0,0.107372639437857
2021-04-02,15,2.0,0.11819515026036782
2021-04-03,23,5.0,0.11170164376686133
2021-04-04,18,2.0,0.11705878662400418
2021-04-05,12,2.0,0.12447993690229732
2021-04-06,13,0.0,0.11733707975944019
2021-04-07,20,2.0,0.10131877312328459
2021-04-08,14,2.0,0.0929645542427499
2021-04-09,12,1.0,0.08820264948084514
2021-04-10,19,2.0,0.10500937216992078
2021-04-11,19,1.0,0.1145331816937303
2021-04-12,15,2.0,0.09412501842842416
2021-04-13,17,2.0,0.09520726951067525
2021-04-14,12,2.0,0.08016967552571284
2021-04-15,11,0.0,0.07265087853323163
2021-04-16,11,1.0,0.06788897377132687
2021-04-17,10,0.0,0.07306027306027321
2021-04-18,14,0.0,0.09686979686979702
2021-04-19,10,1.0,0.11274281274281288
2021-04-20,13,2.0,0.1405721262864121
2021-04-21,9,3.0,0.18819117390545975
2021-04-22,9,1.0,0.2060483167626026
2021-04-23,7,2.0,0.22033403104831686
2021-04-24,6,2.0,0.1983560090702949
2021-04-25,16,2.0,0.17454648526077113
2021-04-26,10,2.0,0.15867346938775523
2021-04-27,6,0.0,0.15681818181818194
2021-04-28,12,2.0,0.1377705627705629
2021-04-29,10,0.0,0.13419913419913435
2021-04-30,11,3.0,0.10562770562770576
2021-05-01,10,2.0,0.10562770562770576
2021-05-02,10,1.0,0.15324675324675338
2021-05-03,4,0.0,0.15324675324675338
2021-05-04,7,0.0,0.17142857142857154
2021-05-05,4,2.0,0.16071428571428584
2021-05-06,9,0.0,0.24166666666666675
2021-05-07,5,2.0,0.27023809523809533
2021-05-08,8,1.0,0.27023809523809533
2021-05-09,3,2.0,0.1988095238095239
2021-05-10,5,1.0,0.21666666666666676
2021-05-11,4,0.0,0.18809523809523818
2021-05-12,1,0.0,0.17023809523809533
2021-05-13,8,1.0,0.0750000000000001
2021-05-14,5,1.0,0.04642857142857153
2021-05-15,5,0.0,0.04642857142857153
2021-05-16,4,0.0,0.04642857142857153
2021-05-17,4,0.0,0.028571428571428668
2021-05-18,7,0.0,0.047619047619047714
2021-05-19,5,0.0,0.11904761904761914
2021-05-20,4,0.0,0.13945578231292524
2021-05-21,6,2.0,0.19659863945578238
2021-05-22,2,1.0,0.19659863945578238
2021-05-23,7,1.0,0.19659863945578238
2021-05-24,5,2.0,0.19659863945578238
2021-05-25,3,0.0,0.1727891156462586
2021-05-26,4,0.0,
2021-05-27,4,0.0,
2021-05-28,6,1.0,
2021-05-29,0,0.0,
2021-05-30,1,0.0,
2021-05-31,2,0.0,
2021-06-01,2,0.0,
2021-06-02,2,0.0,9.1196891308495e-17
2021-06-03,1,0.0,9.1196891308495e-17
2021-06-04,3,0.0,9.1196891308495e-17
2021-06-05,2,0.0,0.07142857142857152
2021-06-06,2,0.0,0.07142857142857152
2021-06-07,3,0.0,0.07142857142857152
2021-06-08,4,2.0,0.07142857142857152
2021-06-09,4,0.0,0.07142857142857152
2021-06-10,1,0.0,
2021-06-11,1,0.0,
2021-06-12,1,0.0,
2021-06-13,0,0.0,
2021-06-14,1,0.0,
2021-06-15,0,0.0,
2021-06-16,2,0.0,
2021-06-17,0,0.0,
2021-06-18,2,2.0,
2021-06-19,2,0.0,
2021-06-20,0,0.0,
2021-06-21,1,0.0,
2021-06-22,1,0.0,
2021-06-23,1,0.0,
2021-06-24,0,0.0,
2021-06-25,1,0.0,
2021-06-26,1,0.0,
2021-06-27,0,0.0,
2021-06-28,0,0.0,
2021-06-29,0,0.0,
2021-06-30,0,0.0,
2021-07-01,1,0.0,
2021-07-02,0,0.0,
2021-07-03,0,0.0,
2021-07-04,1,0.0,
2021-07-05,0,0.0,
2021-07-06,0,0.0,
2021-07-07,1,1.0,
2021-07-08,3,0.0,
2021-07-09,1,0.0,
2021-07-10,1,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,0,0.0,
2021-07-14,0,0.0,
2021-07-15,2,1.0,
2021-07-16,0,0.0,
2021-07-17,2,0.0,
2021-07-18,0,0.0,
2021-07-19,1,0.0,
2021-07-20,1,0.0,
2021-07-21,1,0.0,
2021-07-22,0,0.0,
2021-07-23,1,0.0,
2021-07-24,4,0.0,
2021-07-25,0,0.0,
2021-07-26,6,1.0,
2021-07-27,0,0.0,
2021-07-28,4,0.0,
2021-07-29,3,0.0,
2021-07-30,2,1.0,
2021-07-31,4,2.0,0.14285714285714296
2021-08-01,1,0.0,0.14285714285714296
2021-08-02,2,0.0,0.14285714285714296
2021-08-03,2,0.0,0.07142857142857152
2021-08-04,1,0.0,0.02857142857142866
2021-08-05,3,0.0,0.02857142857142866
2021-08-06,1,0.0,0.02857142857142866
2021-08-07,10,2.0,
2021-08-08,2,0.0,
2021-08-09,4,0.0,
2021-08-10,0,0.0,
2021-08-11,6,0.0,
2021-08-12,2,0.0,
2021-08-13,1,0.0,
2021-08-14,4,0.0,0.02857142857142866
2021-08-15,5,0.0,0.02857142857142866
2021-08-16,5,1.0,0.07619047619047627
2021-08-17,4,0.0,
2021-08-18,6,0.0,
2021-08-19,3,1.0,
2021-08-20,3,,
2021-08-21,2,,
2021-08-22,4,,
2021-08-23,1,,
2021-08-24,4,,
2021-08-25,3,,
2021-08-26,3,,
2021-08-27,3,,
2021-08-28,2,,
