dt_RICOVERO,ricoveri,terapia intensiva,terapia intensiva/ricoveri 7gg
2020-08-24,1,0.0,0.28571428571428564
2020-08-25,1,1.0,0.28571428571428564
2020-08-26,3,0.0,0.28571428571428564
2020-08-27,1,1.0,0.3571428571428571
2020-08-28,2,0.0,0.3571428571428571
2020-08-29,1,0.0,0.21428571428571422
2020-08-30,2,1.0,0.21428571428571422
2020-08-31,1,0.0,0.07142857142857137
2020-09-01,1,0.0,0.16666666666666657
2020-09-02,5,0.0,0.2142857142857142
2020-09-03,2,0.0,0.14285714285714277
2020-09-04,3,2.0,0.17142857142857132
2020-09-05,3,1.0,
2020-09-06,2,0.0,
2020-09-07,5,1.0,
2020-09-08,0,0.0,
2020-09-09,4,0.0,
2020-09-10,1,0.0,
2020-09-11,2,0.0,
2020-09-12,5,0.0,
2020-09-13,1,1.0,
2020-09-14,5,2.0,
2020-09-15,0,0.0,
2020-09-16,5,1.0,
2020-09-17,1,1.0,
2020-09-18,1,0.0,
2020-09-19,1,0.0,0.17142857142857132
2020-09-20,2,0.0,0.2142857142857142
2020-09-21,2,0.0,0.07142857142857133
2020-09-22,1,0.0,0.07142857142857133
2020-09-23,4,2.0,0.07142857142857133
2020-09-24,2,0.0,0.07142857142857133
2020-09-25,4,0.0,0.2142857142857142
2020-09-26,2,0.0,0.28571428571428564
2020-09-27,1,0.0,0.2857142857142856
2020-09-28,1,1.0,0.2857142857142856
2020-09-29,4,2.0,0.3428571428571427
2020-09-30,2,1.0,0.41428571428571415
2020-10-01,6,0.0,0.4380952380952379
2020-10-02,5,2.0,
2020-10-03,2,1.0,
2020-10-04,6,1.0,
2020-10-05,0,0.0,
2020-10-06,5,2.0,
2020-10-07,4,1.0,
2020-10-08,3,0.0,
2020-10-09,5,2.0,0.22142857142857125
2020-10-10,5,0.0,0.1999999999999998
2020-10-11,3,0.0,0.19285714285714264
2020-10-12,6,3.0,0.2107142857142855
2020-10-13,8,2.0,0.17397959183673445
2020-10-14,10,2.0,0.18588435374149634
2020-10-15,16,2.0,0.18588435374149634
2020-10-16,14,2.0,0.1274427952999379
2020-10-17,12,1.0,0.11120902906617168
2020-10-18,13,0.0,0.11625104587289438
2020-10-19,11,1.0,0.125866430488279
2020-10-20,22,3.0,0.13907171260112414
2020-10-21,17,4.0,0.16288123641064797
2020-10-22,26,5.0,0.19243788665695338
2020-10-23,17,4.0,0.2175461117651785
2020-10-24,20,5.0,0.2192296134486802
2020-10-25,29,6.0,0.21736219981656069
2020-10-26,30,8.0,0.22675603179103782
2020-10-27,27,4.0,0.21618406106726445
2020-10-28,27,6.0,0.20031104519424855
2020-10-29,31,8.0,0.19932582351937173
2020-10-30,31,5.0,0.19694487113841935
2020-10-31,36,5.0,0.19363799283154104
2020-11-01,20,4.0,0.18610503614604199
2020-11-02,20,5.0,0.1730482005085612
2020-11-03,24,3.0,0.16681344854325894
2020-11-04,59,10.0,0.16952856967943272
2020-11-05,24,4.0,0.1613653043733103
2020-11-06,34,4.0,0.13958830088898974
2020-11-07,38,6.0,0.14143559152938384
2020-11-08,28,4.0,0.1318745311208658
2020-11-09,41,4.0,0.11934320280006382
2020-11-10,29,4.0,0.10950512122597077
2020-11-11,39,4.0,0.11352680333822815
2020-11-12,38,3.0,0.10634615330043526
2020-11-13,41,2.0,0.10828188694348598
2020-11-14,43,8.0,0.1093566742251698
2020-11-15,54,5.0,0.11151138226223078
2020-11-16,45,5.0,0.12404271058303278
2020-11-17,55,8.0,0.15454479546336636
2020-11-18,51,6.0,0.1478079922149352
2020-11-19,54,9.0,0.1478079922149352
2020-11-20,61,16.0,0.1429239873309303
2020-11-21,36,5.0,0.13456712680015673
2020-11-22,54,5.0,0.13490326125393823
2020-11-23,39,3.0,0.13535249755223114
2020-11-24,46,4.0,0.1116180352931787
2020-11-25,50,6.0,0.10963390830905172
2020-11-26,53,9.0,0.10661047671419155
2020-11-27,52,5.0,0.12011126164354792
2020-11-28,56,7.0,0.1406559343621337
2020-11-29,42,3.0,0.14800287313764393
2020-11-30,35,6.0,0.13168062096633518
2020-12-01,52,12.0,0.14175388103959524
2020-12-02,35,6.0,0.14480266152740012
2020-12-03,36,2.0,0.1646737678646719
2020-12-04,36,6.0,0.16334999511232767
2020-12-05,41,6.0,0.1373516032602773
2020-12-06,19,4.0,0.11652481100491362
2020-12-07,37,6.0,0.12842957290967552
2020-12-08,41,2.0,0.1167781038113979
2020-12-09,39,1.0,0.1009742212827767
2020-12-10,36,5.0,0.07522803764185622
2020-12-11,47,4.0,0.06396677638059496
2020-12-12,28,1.0,0.06798714625462336
2020-12-13,33,1.0,0.08055790882538592
2020-12-14,36,3.0,0.0719948344728379
2020-12-15,26,2.0,0.0717415416663536
2020-12-16,44,5.0,0.06663950085002708
2020-12-17,38,3.0,0.08074367624452505
2020-12-18,36,3.0,0.07836272386357267
2020-12-19,28,0.0,0.07734049028319956
2020-12-20,31,4.0,0.06620876486575986
2020-12-21,30,2.0,0.06032140495655287
2020-12-22,43,3.0,0.06270235733750525
2020-12-23,28,1.0,0.07663963956747041
2020-12-24,53,2.0,0.07725407889158716
2020-12-25,40,4.0,0.09312709476460303
2020-12-26,41,4.0,0.11246434665999447
2020-12-27,45,6.0,0.14152379652689775
2020-12-28,45,8.0,0.15756153237595436
2020-12-29,39,8.0,0.1834543895188115
2020-12-30,46,11.0,0.18693871007630275
2020-12-31,60,9.0,0.17175209488968757
2021-01-01,32,9.0,0.17232929546688816
2021-01-02,41,5.0,0.15468707374303378
2021-01-03,37,1.0,0.14378139701329237
2021-01-04,33,6.0,0.14735282558472096
2021-01-05,49,4.0,0.11420001528027132
2021-01-06,43,7.0,0.10976542547982786
2021-01-07,40,7.0,0.13447585019025257
2021-01-08,61,3.0,0.1238079466652062
2021-01-09,44,4.0,0.13646224850752367
2021-01-10,40,8.0,0.12953296516628018
2021-01-11,56,6.0,0.11498592683875405
2021-01-12,47,8.0,0.1158966736511402
2021-01-13,35,4.0,0.11952095634519033
2021-01-14,41,3.0,0.09624053306476707
2021-01-15,36,2.0,0.09317930857497116
2021-01-16,43,5.0,0.08430721459649419
2021-01-17,27,1.0,0.0862177660511186
2021-01-18,35,3.0,0.10015504828108376
2021-01-19,37,4.0,0.1044634383037595
2021-01-20,47,6.0,0.09975690452745829
2021-01-21,41,7.0,0.12402254948275841
2021-01-22,35,3.0,0.12606336580928904
2021-01-23,24,2.0,0.1514356768958858
2021-01-24,29,6.0,0.15000531751809215
2021-01-25,30,3.0,0.1472600952606748
2021-01-26,21,6.0,0.15542336056679723
2021-01-27,34,4.0,0.17457449928315336
2021-01-28,33,5.0,0.18261183399925396
2021-01-29,35,5.0,0.1819315618904104
2021-01-30,23,5.0,0.1696866639312267
2021-01-31,19,5.0,0.20482799319020303
2021-02-01,21,2.0,0.2035911348104875
2021-02-02,20,4.0,0.20996868583089565
2021-02-03,22,8.0,0.20034135663834904
2021-02-04,49,7.0,0.1729514533085961
2021-02-05,32,6.0,0.18655689548546686
2021-02-06,20,3.0,0.18655689548546686
2021-02-07,14,1.0,0.1774659863945578
2021-02-08,21,4.0,0.17491496598639453
2021-02-09,20,4.0,0.15911826268969123
2021-02-10,20,6.0,0.1757849293563579
2021-02-11,24,3.0,0.2063971742543171
2021-02-12,13,1.0,0.19505930577359148
2021-02-13,15,4.0,0.2093450200593058
2021-02-14,7,2.0,0.19505930577359148
2021-02-15,18,2.0,0.21479614787885465
2021-02-16,10,3.0,0.2489199188447309
2021-02-17,10,2.0,0.23566940124638722
2021-02-18,19,5.0,0.2305673604300607
2021-02-19,19,6.0,0.24766137752407782
2021-02-20,23,4.0,0.22521239793224107
2021-02-21,12,3.0,0.216121488841332
2021-02-22,26,6.0,0.18837972062769445
2021-02-23,21,3.0,0.17183836724423582
2021-02-24,22,3.0,0.19625473049118375
2021-02-25,29,2.0,0.19455405021907493
2021-02-26,30,6.0,0.18002019697554422
2021-02-27,29,10.0,0.1870845611827656
2021-02-28,21,5.0,0.1751228386947273
2021-03-01,31,4.0,0.18782701292340248
2021-03-02,26,5.0,0.19652266509731553
2021-03-03,19,1.0,0.16656660065849246
2021-03-04,19,3.0,0.18450104716436755
2021-03-05,23,6.0,0.1774964388694367
2021-03-06,37,5.0,0.18477294614594397
2021-03-07,22,8.0,0.20428117618048983
2021-03-08,50,4.0,0.2241958276740887
2021-03-09,37,9.0,0.20733691019405318
2021-03-10,37,7.0,0.2144869173440603
2021-03-11,37,11.0,0.19428489714204009
2021-03-12,42,6.0,0.19714203999918295
2021-03-13,27,5.0,0.18760308928376165
2021-03-14,27,6.0,0.18313245323417823
2021-03-15,40,4.0,0.18095445105617605
2021-03-16,34,6.0,0.1817103089548911
2021-03-17,38,6.0,0.19096956821415037
2021-03-18,39,11.0,0.18303306027764243
2021-03-19,54,8.0,0.21319179043637257
2021-03-20,40,10.0,0.21282642689965356
2021-03-21,36,6.0,0.2188414644936385
2021-03-22,45,14.0,0.2087682044203784
2021-03-23,46,8.0,0.22093751658969057
2021-03-24,60,12.0,0.22014386579603978
2021-03-25,52,11.0,0.2405520290613459
2021-03-26,60,14.0,0.21866397559434508
2021-03-27,45,11.0,0.21803233015798337
2021-03-28,42,13.0,0.20112270916672975
2021-03-29,57,9.0,0.18832453173440597
2021-03-30,59,10.0,0.18038802379789803
2021-03-31,49,4.0,0.1642643813584661
2021-04-01,41,5.0,0.15129669428363618
2021-04-02,45,8.0,0.15254982711571638
2021-04-03,38,5.0,0.13830352946382155
2021-04-04,32,7.0,0.1459467411886659
2021-04-05,30,5.0,0.1483664082424793
2021-04-06,43,3.0,0.15304477081557868
2021-04-07,37,5.0,0.16530367895549372
2021-04-08,36,5.0,0.16262510752692227
2021-04-09,38,8.0,0.1502441551459699
2021-04-10,23,5.0,0.140277377737332
2021-04-11,25,5.0,0.12607439924863925
2021-04-12,25,2.0,0.12409027226451227
2021-04-13,22,0.0,0.1019515922310954
2021-04-14,28,1.0,0.09287371358799937
2021-04-15,16,2.0,0.07323085644514224
2021-04-16,18,1.0,0.07200636664922387
2021-04-17,13,2.0,0.07994287458573181
2021-04-18,16,1.0,0.07484083376940528
2021-04-19,14,1.0,0.06650750043607194
2021-04-20,18,1.0,0.08864618046948881
2021-04-21,20,0.0,0.07965517147847982
2021-04-22,15,1.0,0.07912996139444621
2021-04-23,19,4.0,0.09749730833322172
2021-04-24,11,1.0,0.1014655623014757
2021-04-25,17,1.0,0.1165031562864381
2021-04-26,10,2.0,0.14983648961977145
2021-04-27,12,1.0,0.1483327302212752
2021-04-28,19,2.0,0.1761620437648745
2021-04-29,10,3.0,0.16775868242033667
2021-04-30,10,2.0,0.1487110633727176
2021-05-01,7,2.0,0.16855233321398747
2021-05-02,6,0.0,0.17392290249433115
2021-05-03,15,1.0,0.13106575963718828
2021-05-04,9,2.0,0.10249433106575971
2021-05-05,7,1.0,0.061678004535147476
2021-05-06,7,0.0,0.1569160997732427
2021-05-07,2,0.0,0.14739229024943318
2021-05-08,3,0.0,0.16326530612244902
2021-05-09,3,2.0,0.20000000000000004
2021-05-10,3,0.0,0.20000000000000004
2021-05-11,3,1.0,0.24081632653061227
2021-05-12,5,2.0,0.24081632653061227
2021-05-13,1,0.0,0.14557823129251707
2021-05-14,7,2.0,0.18129251700680277
2021-05-15,4,0.0,0.13367346938775518
2021-05-16,2,0.0,0.07653061224489802
2021-05-17,4,1.0,0.14795918367346944
2021-05-18,3,0.0,0.10714285714285719
2021-05-19,2,0.0,0.2023809523809524
2021-05-20,2,1.0,0.2023809523809524
2021-05-21,2,0.0,0.1666666666666667
2021-05-22,3,2.0,0.23809523809523814
2021-05-23,3,0.0,0.23809523809523814
2021-05-24,1,0.0,0.1666666666666667
2021-05-25,2,1.0,0.1666666666666667
2021-05-26,3,0.0,0.07142857142857148
2021-05-27,3,0.0,0.10714285714285719
2021-05-28,2,0.0,0.10714285714285719
2021-05-29,2,0.0,0.03571428571428576
2021-05-30,4,1.0,0.08333333333333338
2021-05-31,2,0.0,0.08333333333333338
2021-06-01,1,0.0,0.15476190476190482
2021-06-02,3,1.0,0.15476190476190482
2021-06-03,1,0.0,0.1190476190476191
2021-06-04,2,1.0,0.1190476190476191
2021-06-05,1,0.0,
2021-06-06,1,0.0,
2021-06-07,2,0.0,
2021-06-08,0,0.0,
2021-06-09,3,1.0,
2021-06-10,0,0.0,
2021-06-11,2,0.0,
2021-06-12,2,0.0,
2021-06-13,1,0.0,
2021-06-14,1,0.0,
2021-06-15,1,0.0,
2021-06-16,0,0.0,
2021-06-17,0,0.0,
2021-06-18,3,0.0,
2021-06-19,0,0.0,
2021-06-20,3,0.0,
2021-06-21,1,0.0,
2021-06-22,0,0.0,
2021-06-23,2,0.0,
2021-06-24,3,0.0,
2021-06-25,0,0.0,
2021-06-26,2,0.0,
2021-06-27,0,0.0,
2021-06-28,0,0.0,
2021-06-29,1,0.0,
2021-06-30,0,0.0,
2021-07-01,0,0.0,
2021-07-02,1,0.0,
2021-07-03,1,0.0,
2021-07-04,0,0.0,
2021-07-05,3,1.0,
2021-07-06,0,0.0,
2021-07-07,0,0.0,
2021-07-08,0,0.0,
2021-07-09,1,0.0,
2021-07-10,0,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,1,0.0,
2021-07-14,2,0.0,
2021-07-15,0,0.0,
2021-07-16,1,0.0,
2021-07-17,2,0.0,
2021-07-18,0,0.0,
2021-07-19,1,1.0,
2021-07-20,1,0.0,
2021-07-21,1,0.0,
2021-07-22,1,0.0,
2021-07-23,1,1.0,
2021-07-24,1,0.0,
2021-07-25,0,0.0,
2021-07-26,2,1.0,
2021-07-27,0,0.0,
2021-07-28,2,1.0,
2021-07-29,3,1.0,
2021-07-30,2,1.0,
2021-07-31,3,0.0,0.19047619047619055
2021-08-01,1,0.0,
2021-08-02,3,0.0,
2021-08-03,2,0.0,
2021-08-04,0,0.0,
2021-08-05,2,1.0,
2021-08-06,0,0.0,
2021-08-07,4,1.0,
2021-08-08,1,1.0,
2021-08-09,7,2.0,
2021-08-10,1,0.0,0.26700680272108857
2021-08-11,3,1.0,0.28843537414966
2021-08-12,1,0.0,
2021-08-13,2,0.0,
2021-08-14,5,2.0,
2021-08-15,0,0.0,
2021-08-16,2,1.0,
2021-08-17,1,0.0,
2021-08-18,0,0.0,
2021-08-19,1,0.0,
2021-08-20,6,2.0,
2021-08-21,0,0.0,
2021-08-22,1,1.0,
2021-08-23,1,0.0,
2021-08-24,1,0.0,
2021-08-25,4,1.0,
2021-08-26,1,,
