data,operatori sanitari,altri
2020-07-14,0,0
2020-07-15,0,5
2020-07-16,0,5
2020-07-17,0,5
2020-07-18,0,2
2020-07-19,0,2
2020-07-20,0,4
2020-07-21,0,4
2020-07-22,0,3
2020-07-23,0,2
2020-07-24,0,1
2020-07-25,0,5
2020-07-26,0,2
2020-07-27,0,1
2020-07-28,0,1
2020-07-29,0,0
2020-07-30,0,2
2020-07-31,0,0
2020-08-01,0,2
2020-08-02,0,0
2020-08-03,0,1
2020-08-04,1,3
2020-08-05,0,5
2020-08-06,0,4
2020-08-07,0,4
2020-08-08,0,3
2020-08-09,0,2
2020-08-10,0,6
2020-08-11,1,4
2020-08-12,0,10
2020-08-13,0,8
2020-08-14,0,2
2020-08-15,0,7
2020-08-16,0,8
2020-08-17,0,10
2020-08-18,0,15
2020-08-19,3,11
2020-08-20,0,11
2020-08-21,1,16
2020-08-22,1,17
2020-08-23,2,15
2020-08-24,0,12
2020-08-25,0,8
2020-08-26,0,7
2020-08-27,2,6
2020-08-28,2,8
2020-08-29,1,5
2020-08-30,0,9
2020-08-31,0,5
2020-09-01,0,10
2020-09-02,0,8
2020-09-03,2,8
2020-09-04,0,7
2020-09-05,2,6
2020-09-06,2,13
2020-09-07,1,15
2020-09-08,4,12
2020-09-09,1,13
2020-09-10,1,14
2020-09-11,1,6
2020-09-12,1,12
2020-09-13,3,15
2020-09-14,3,14
2020-09-15,0,21
2020-09-16,1,15
2020-09-17,0,16
2020-09-18,1,14
2020-09-19,0,10
2020-09-20,1,20
2020-09-21,3,14
2020-09-22,0,16
2020-09-23,2,22
2020-09-24,1,14
2020-09-25,0,25
2020-09-26,4,30
2020-09-27,5,29
2020-09-28,1,22
2020-09-29,6,15
2020-09-30,4,39
2020-10-01,6,40
2020-10-02,0,26
2020-10-03,4,25
2020-10-04,3,27
2020-10-05,2,29
2020-10-06,2,28
2020-10-07,4,39
2020-10-08,6,27
2020-10-09,2,32
2020-10-10,6,30
2020-10-11,4,26
2020-10-12,5,39
2020-10-13,5,57
2020-10-14,1,51
2020-10-15,5,61
2020-10-16,3,50
2020-10-17,9,50
2020-10-18,3,69
2020-10-19,6,98
2020-10-20,7,119
2020-10-21,5,103
2020-10-22,17,103
2020-10-23,7,103
2020-10-24,10,91
2020-10-25,16,158
2020-10-26,7,156
2020-10-27,15,152
2020-10-28,16,137
2020-10-29,25,175
2020-10-30,22,205
2020-10-31,14,93
2020-11-01,14,250
2020-11-02,25,259
2020-11-03,17,241
2020-11-04,17,153
2020-11-05,13,198
2020-11-06,14,159
2020-11-07,10,112
2020-11-08,16,228
2020-11-09,14,206
2020-11-10,11,163
2020-11-11,15,143
2020-11-12,15,114
2020-11-13,13,122
2020-11-14,7,87
2020-11-15,17,133
2020-11-16,15,128
2020-11-17,11,83
2020-11-18,11,126
2020-11-19,9,84
2020-11-20,11,84
2020-11-21,6,58
2020-11-22,5,108
2020-11-23,12,93
2020-11-24,13,62
2020-11-25,6,79
2020-11-26,4,54
2020-11-27,6,43
2020-11-28,4,41
2020-11-29,8,80
2020-11-30,3,81
2020-12-01,3,55
2020-12-02,4,40
2020-12-03,4,28
2020-12-04,8,32
2020-12-05,1,22
2020-12-06,2,19
2020-12-07,3,22
2020-12-08,2,21
2020-12-09,3,29
2020-12-10,5,43
2020-12-11,5,29
2020-12-12,1,16
2020-12-13,6,28
2020-12-14,5,32
2020-12-15,7,41
2020-12-16,3,33
2020-12-17,5,29
2020-12-18,6,29
2020-12-19,5,24
2020-12-20,7,34
2020-12-21,5,22
2020-12-22,8,26
2020-12-23,6,25
2020-12-24,1,16
2020-12-25,3,34
2020-12-26,4,32
2020-12-27,4,47
2020-12-28,3,57
2020-12-29,3,45
2020-12-30,1,25
2020-12-31,2,7
2021-01-01,4,25
2021-01-02,6,19
2021-01-03,4,29
2021-01-04,3,29
2021-01-05,3,20
2021-01-06,0,24
2021-01-07,4,34
2021-01-08,3,29
2021-01-09,2,16
2021-01-10,3,23
2021-01-11,4,30
2021-01-12,1,26
2021-01-13,5,21
2021-01-14,3,19
2021-01-15,4,19
2021-01-16,2,17
2021-01-17,2,21
2021-01-18,1,26
2021-01-19,2,30
2021-01-20,1,16
2021-01-21,1,18
2021-01-22,1,12
2021-01-23,2,12
2021-01-24,1,28
2021-01-25,1,20
2021-01-26,2,22
2021-01-27,1,14
2021-01-28,1,14
2021-01-29,1,9
2021-01-30,0,15
2021-01-31,1,18
2021-02-01,1,24
2021-02-02,0,39
2021-02-03,1,20
2021-02-04,0,32
2021-02-05,0,38
2021-02-06,0,28
2021-02-07,1,41
2021-02-08,1,33
2021-02-09,0,26
2021-02-10,1,37
2021-02-11,1,31
2021-02-12,0,26
2021-02-13,0,21
2021-02-14,0,33
2021-02-15,0,27
2021-02-16,0,19
2021-02-17,1,30
2021-02-18,0,24
2021-02-19,1,22
2021-02-20,0,19
2021-02-21,3,33
2021-02-22,0,27
2021-02-23,0,27
2021-02-24,0,48
2021-02-25,0,28
2021-02-26,0,29
2021-02-27,1,29
2021-02-28,4,44
2021-03-01,2,61
2021-03-02,1,67
2021-03-03,2,61
2021-03-04,0,65
2021-03-05,2,98
2021-03-06,0,93
2021-03-07,3,113
2021-03-08,3,113
2021-03-09,3,105
2021-03-10,4,107
2021-03-11,7,118
2021-03-12,2,94
2021-03-13,0,64
2021-03-14,3,105
2021-03-15,4,99
2021-03-16,3,83
2021-03-17,1,66
2021-03-18,2,73
2021-03-19,2,73
2021-03-20,0,37
2021-03-21,5,81
2021-03-22,4,55
2021-03-23,3,78
2021-03-24,7,71
2021-03-25,6,94
2021-03-26,5,63
2021-03-27,2,32
2021-03-28,2,92
2021-03-29,5,82
2021-03-30,4,93
2021-03-31,2,101
2021-04-01,4,85
2021-04-02,4,59
2021-04-03,0,24
2021-04-04,0,44
2021-04-05,7,86
2021-04-06,10,85
2021-04-07,4,91
2021-04-08,4,105
2021-04-09,3,80
2021-04-10,1,61
2021-04-11,10,115
2021-04-12,3,92
2021-04-13,8,113
2021-04-14,5,90
2021-04-15,7,113
2021-04-16,5,88
2021-04-17,1,57
2021-04-18,6,116
2021-04-19,4,117
2021-04-20,4,103
2021-04-21,6,112
2021-04-22,3,97
2021-04-23,6,86
2021-04-24,4,62
2021-04-25,10,131
2021-04-26,4,102
2021-04-27,8,112
2021-04-28,3,98
2021-04-29,6,111
2021-04-30,2,58
2021-05-01,2,56
2021-05-02,4,91
2021-05-03,1,87
2021-05-04,5,94
2021-05-05,4,83
2021-05-06,4,84
2021-05-07,4,83
2021-05-08,1,47
2021-05-09,5,82
2021-05-10,1,93
2021-05-11,2,76
2021-05-12,1,67
2021-05-13,1,61
2021-05-14,3,49
2021-05-15,0,23
2021-05-16,1,49
2021-05-17,2,50
2021-05-18,3,48
2021-05-19,1,30
2021-05-20,0,33
2021-05-21,1,29
2021-05-22,1,14
2021-05-23,3,29
2021-05-24,0,42
2021-05-25,0,32
2021-05-26,1,21
2021-05-27,2,30
2021-05-28,0,41
2021-05-29,1,17
2021-05-30,3,39
2021-05-31,2,28
2021-06-01,1,19
2021-06-02,1,27
2021-06-03,2,21
2021-06-04,0,27
2021-06-05,1,14
2021-06-06,1,21
2021-06-07,0,10
2021-06-08,0,16
2021-06-09,0,22
2021-06-10,1,21
2021-06-11,0,8
2021-06-12,0,9
2021-06-13,0,26
2021-06-14,0,17
2021-06-15,0,15
2021-06-16,0,18
2021-06-17,0,25
2021-06-18,0,9
2021-06-19,1,9
2021-06-20,0,16
2021-06-21,1,22
2021-06-22,0,20
2021-06-23,1,17
2021-06-24,1,16
2021-06-25,0,15
2021-06-26,0,8
2021-06-27,0,24
2021-06-28,3,25
2021-06-29,1,20
2021-06-30,2,26
2021-07-01,1,28
2021-07-02,0,25
2021-07-03,0,20
2021-07-04,1,33
2021-07-05,0,22
2021-07-06,0,33
2021-07-07,0,27
2021-07-08,1,39
2021-07-09,1,32
2021-07-10,0,19
2021-07-11,4,39
2021-07-12,5,27
2021-07-13,2,39
2021-07-14,3,44
2021-07-15,2,46
2021-07-16,3,49
2021-07-17,2,12
2021-07-18,2,49
2021-07-19,3,55
2021-07-20,7,75
2021-07-21,1,55
2021-07-22,1,55
2021-07-23,5,31
2021-07-24,2,21
2021-07-25,4,59
2021-07-26,1,57
2021-07-27,6,65
2021-07-28,1,56
2021-07-29,2,64
2021-07-30,2,49
2021-07-31,3,27
2021-08-01,9,89
2021-08-02,5,96
2021-08-03,10,86
2021-08-04,10,81
2021-08-05,8,82
2021-08-06,2,45
2021-08-07,0,41
2021-08-08,6,87
2021-08-09,5,114
2021-08-10,10,95
2021-08-11,10,92
2021-08-12,8,73
2021-08-13,3,66
2021-08-14,4,42
2021-08-15,14,93
2021-08-16,4,112
2021-08-17,4,104
2021-08-18,5,90
2021-08-19,10,80
2021-08-20,9,72
2021-08-21,5,49
2021-08-22,11,141
2021-08-23,9,97
2021-08-24,8,108
2021-08-25,4,107
2021-08-26,4,91
2021-08-27,3,80
2021-08-28,5,39
2021-08-29,7,98
2021-08-30,12,103
2021-08-31,5,91
2021-09-01,5,83
2021-09-02,9,86
2021-09-03,8,70
2021-09-04,4,35
2021-09-05,7,104
2021-09-06,3,73
2021-09-07,3,85
2021-09-08,3,58
2021-09-09,5,71
2021-09-10,3,55
2021-09-11,1,42
2021-09-12,8,89
2021-09-13,8,126
2021-09-14,3,99
2021-09-15,6,88
2021-09-16,3,69
2021-09-17,7,59
2021-09-18,3,45
2021-09-19,10,64
2021-09-20,4,75
2021-09-21,8,94
2021-09-22,2,72
2021-09-23,5,68
2021-09-24,2,63
2021-09-25,1,25
2021-09-26,3,77
2021-09-27,8,91
2021-09-28,6,94
2021-09-29,8,73
2021-09-30,3,57
2021-10-01,4,79
2021-10-02,3,40
2021-10-03,5,59
2021-10-04,6,88
2021-10-05,0,78
2021-10-06,3,79
2021-10-07,4,73
2021-10-08,5,55
2021-10-09,0,40
2021-10-10,3,78
2021-10-11,1,89
2021-10-12,5,71
2021-10-13,7,75
2021-10-14,5,78
2021-10-15,5,76
2021-10-16,4,45
2021-10-17,12,95
2021-10-18,3,114
2021-10-19,15,127
2021-10-20,10,138
2021-10-21,6,137
2021-10-22,5,132
2021-10-23,3,90
2021-10-24,10,144
2021-10-25,8,167
2021-10-26,12,182
2021-10-27,5,168
2021-10-28,7,167
2021-10-29,5,154
2021-10-30,4,100
2021-10-31,4,123
2021-11-01,16,211
2021-11-02,9,197
2021-11-03,17,300
2021-11-04,13,241
2021-11-05,4,228
2021-11-06,7,113
2021-11-07,12,230
2021-11-08,15,268
2021-11-09,13,284
2021-11-10,5,230
2021-11-11,9,225
2021-11-12,10,236
2021-11-13,2,145
2021-11-14,15,282
2021-11-15,15,305
2021-11-16,14,272
2021-11-17,10,248
2021-11-18,4,242
2021-11-19,11,230
2021-11-20,2,130
2021-11-21,8,230
2021-11-22,10,304
2021-11-23,6,311
2021-11-24,8,268
2021-11-25,10,239
2021-11-26,8,255
2021-11-27,7,174
2021-11-28,8,298
2021-11-29,11,349
2021-11-30,10,309
2021-12-01,10,347
2021-12-02,11,282
2021-12-03,7,275
2021-12-04,6,194
2021-12-05,9,312
2021-12-06,6,340
2021-12-07,5,224
2021-12-08,14,319
2021-12-09,13,325
2021-12-10,6,364
2021-12-11,3,231
2021-12-12,9,450
2021-12-13,12,464
2021-12-14,13,456
2021-12-15,14,417
2021-12-16,20,484
2021-12-17,10,473
2021-12-18,8,419
2021-12-19,17,688
2021-12-20,21,817
2021-12-21,36,1148
2021-12-22,48,1445
2021-12-23,41,1234
2021-12-24,20,1050
2021-12-25,29,1414
2021-12-26,93,3315
2021-12-27,93,4263
2021-12-28,102,3867
2021-12-29,89,3141
2021-12-30,40,1841
2021-12-31,29,1250
2022-01-01,45,1689
2022-01-02,59,2363
2022-01-03,86,2524
2022-01-04,51,1618
2022-01-05,28,959
2022-01-06,35,1281
2022-01-07,38,1055
2022-01-08,19,996
2022-01-09,72,1765
2022-01-10,85,2176
2022-01-11,47,1629
2022-01-12,51,1330
2022-01-13,66,1654
2022-01-14,26,827
2022-01-15,19,810
2022-01-16,40,1186
2022-01-17,51,1506
2022-01-18,37,1173
2022-01-19,31,927
2022-01-20,34,964
2022-01-21,27,856
2022-01-22,20,623
2022-01-23,49,1008
2022-01-24,36,910
2022-01-25,43,952
2022-01-26,30,690
2022-01-27,26,680
2022-01-28,17,626
2022-01-29,11,471
2022-01-30,37,1169
2022-01-31,55,948
2022-02-01,24,813
2022-02-02,37,771
2022-02-03,48,899
2022-02-04,20,557
2022-02-05,11,363
2022-02-06,37,965
2022-02-07,27,757
2022-02-08,26,680
2022-02-09,24,513
2022-02-10,21,534
2022-02-11,21,467
2022-02-12,20,310
2022-02-13,35,761
2022-02-14,36,721
2022-02-15,21,611
2022-02-16,24,630
2022-02-17,21,583
2022-02-18,19,454
2022-02-19,12,255
2022-02-20,34,827
2022-02-21,24,593
2022-02-22,22,496
2022-02-23,18,451
2022-02-24,23,432
2022-02-25,20,446
2022-02-26,9,231
2022-02-27,36,678
2022-02-28,37,655
2022-03-01,32,556
2022-03-02,33,577
2022-03-03,32,517
2022-03-04,28,513
2022-03-05,12,343
2022-03-06,44,813
2022-03-07,44,679
2022-03-08,38,781
2022-03-09,40,831
2022-03-10,30,715
2022-03-11,34,597
2022-03-12,31,589
2022-03-13,52,1295
2022-03-14,50,966
2022-03-15,49,1150
2022-03-16,61,1228
2022-03-17,44,818
2022-03-18,13,345
2022-03-19,2,7
