dt_RICOVERO,ricoveri,terapia intensiva,terapia intensiva/ricoveri 7gg
2020-09-13,1,0.0,
2020-09-14,2,0.0,
2020-09-15,0,0.0,
2020-09-16,4,0.0,
2020-09-17,0,0.0,
2020-09-18,2,0.0,
2020-09-19,1,0.0,
2020-09-20,3,0.0,
2020-09-21,1,0.0,
2020-09-22,0,0.0,
2020-09-23,2,0.0,
2020-09-24,1,0.0,
2020-09-25,0,0.0,
2020-09-26,1,0.0,
2020-09-27,0,0.0,
2020-09-28,1,0.0,
2020-09-29,1,0.0,
2020-09-30,4,0.0,
2020-10-01,2,0.0,0.07142857142857142
2020-10-02,4,0.0,
2020-10-03,2,1.0,
2020-10-04,1,0.0,
2020-10-05,0,0.0,
2020-10-06,5,0.0,
2020-10-07,0,0.0,
2020-10-08,3,0.0,
2020-10-09,5,0.0,
2020-10-10,3,0.0,
2020-10-11,1,0.0,
2020-10-12,0,0.0,
2020-10-13,8,0.0,
2020-10-14,5,0.0,
2020-10-15,5,0.0,
2020-10-16,5,0.0,0.012987012987012988
2020-10-17,11,1.0,0.012987012987012988
2020-10-18,7,0.0,0.012987012987012988
2020-10-19,6,0.0,0.022510822510822513
2020-10-20,6,0.0,0.045067213488266124
2020-10-21,6,0.0,0.03208020050125313
2020-10-22,15,1.0,0.03208020050125313
2020-10-23,19,3.0,0.04306921149026412
2020-10-24,7,0.0,0.07878349720454983
2020-10-25,13,0.0,0.08527700369805633
2020-10-26,13,1.0,0.08957807896687353
2020-10-27,12,3.0,0.0823278104384095
2020-10-28,22,1.0,0.10430583241643147
2020-10-29,31,3.0,0.11558402790515329
2020-10-30,28,3.0,0.1209215475283872
2020-10-31,13,2.0,0.09217590292908406
2020-11-01,38,3.0,0.10098851888455716
2020-11-02,35,4.0,0.10098851888455716
2020-11-03,41,2.0,0.10538682993311452
2020-11-04,28,3.0,0.0881707127169973
2020-11-05,31,3.0,0.0887972791330374
2020-11-06,29,4.0,0.09347915188213704
2020-11-07,30,1.0,0.10976632472064282
2020-11-08,24,2.0,0.11231734512880609
2020-11-09,34,5.0,0.10706388890760792
2020-11-10,43,7.0,0.09076081595428866
2020-11-11,40,5.0,0.08985991505338775
2020-11-12,50,3.0,0.10099662780300371
2020-11-13,42,1.0,0.0877102321636669
2020-11-14,37,1.0,0.09077020768386272
2020-11-15,31,5.0,0.08131642617125769
2020-11-16,37,2.0,0.08345928331411481
2020-11-17,38,7.0,0.09366336494676787
2020-11-18,51,3.0,0.10641365676682714
2020-11-19,40,3.0,0.09480075354102069
2020-11-20,42,4.0,0.10185707094216567
2020-11-21,43,5.0,0.08712429305149304
2020-11-22,25,2.0,0.09096582966613889
2020-11-23,29,3.0,0.0990485364330562
2020-11-24,37,3.0,0.08941134822443941
2020-11-25,35,3.0,0.09728984846174364
2020-11-26,38,5.0,0.09828363728161942
2020-11-27,36,1.0,0.09243388358703815
2020-11-28,35,6.0,0.08680325295640749
2020-11-29,23,2.0,0.09008630530778283
2020-11-30,32,2.0,0.09326733480460181
2020-12-01,24,1.0,0.09681787782882903
2020-12-02,46,5.0,0.09273624517576781
2020-12-03,26,4.0,0.10335535958169847
2020-12-04,38,2.0,0.09952882896945357
2020-12-05,28,4.0,0.10456545900608362
2020-12-06,31,5.0,0.09975179440981032
2020-12-07,28,1.0,0.08762598918055682
2020-12-08,39,3.0,0.08539819747908092
2020-12-09,40,3.0,0.08539819747908092
2020-12-10,29,2.0,0.08276488609000916
2020-12-11,27,1.0,0.09497886258969994
2020-12-12,35,5.0,0.08875175636259372
2020-12-13,28,4.0,0.07803747064830802
2020-12-14,33,4.0,0.07311136227392377
2020-12-15,30,1.0,0.08645389735558928
2020-12-16,32,0.0,0.07829063204946683
2020-12-17,29,1.0,0.06808655041681376
2020-12-18,23,3.0,0.06029434262460598
2020-12-19,35,3.0,0.06913788003957197
2020-12-20,14,1.0,0.08628073718242911
2020-12-21,15,1.0,0.10516415261756869
2020-12-22,21,2.0,0.10908700322234148
2020-12-23,25,3.0,0.10669432201192629
2020-12-24,18,3.0,0.10947725336628622
2020-12-25,19,3.0,0.1237629676520005
2020-12-26,29,2.0,0.1318025471201514
2020-12-27,33,3.0,0.12996581242627384
2020-12-28,30,5.0,0.10615628861675004
2020-12-29,33,5.0,0.08909440313381192
2020-12-30,28,3.0,0.09572570286855994
2020-12-31,32,0.0,0.10117186960504924
2021-01-01,26,1.0,0.09034935878253844
2021-01-02,26,3.0,0.07855655388628527
2021-01-03,31,4.0,0.07097243915931341
2021-01-04,22,2.0,0.09138060242461953
2021-01-05,29,2.0,0.10066442205326674
2021-01-06,37,2.0,0.10458906883505636
2021-01-07,21,3.0,0.09455925045609188
2021-01-08,29,3.0,0.10904476494160635
2021-01-09,28,4.0,0.12204969104998074
2021-01-10,17,1.0,0.11432768332797302
2021-01-11,26,5.0,0.11340003954318638
2021-01-12,25,4.0,0.12838361918193844
2021-01-13,23,0.0,0.13858770081459149
2021-01-14,22,3.0,0.15216236144807563
2021-01-15,24,5.0,0.1336184054041196
2021-01-16,14,3.0,0.14250729429300849
2021-01-17,13,2.0,0.1544120561977704
2021-01-18,16,1.0,0.17064582243153664
2021-01-19,9,2.0,0.14088391766963188
2021-01-20,12,1.0,0.1492327117327117
2021-01-21,12,3.0,0.1272546897546897
2021-01-22,7,0.0,0.11832611832611828
2021-01-23,11,3.0,0.08658008658008653
2021-01-24,12,0.0,0.07467532467532463
2021-01-25,13,0.0,0.04916512059369197
2021-01-26,15,0.0,0.07114314257171395
2021-01-27,7,0.0,0.042386185243328045
2021-01-28,14,1.0,0.05190999476713757
2021-01-29,13,2.0,0.05190999476713757
2021-01-30,14,1.0,0.07388801674515955
2021-01-31,15,1.0,0.08817373103087382
2021-02-01,6,0.0,0.11368393511250649
2021-02-02,13,2.0,0.0917059131344845
2021-02-03,10,1.0,0.08150183150183145
2021-02-04,12,3.0,0.08983516483516478
2021-02-05,15,0.0,0.08983516483516478
2021-02-06,10,0.0,0.10753968253968249
2021-02-07,8,1.0,0.09325396825396821
2021-02-08,14,0.0,0.08501221001220996
2021-02-09,18,5.0,0.08501221001220996
2021-02-10,7,0.0,0.09294871794871791
2021-02-11,26,5.0,0.10570381998953424
2021-02-12,16,0.0,0.12768184196755622
2021-02-13,18,1.0,0.09692787371358795
2021-02-14,14,3.0,0.10713195534624101
2021-02-15,13,2.0,0.10163744985173552
2021-02-16,16,1.0,0.13735173556602123
2021-02-17,14,1.0,0.1294152276295133
2021-02-18,26,4.0,0.1317700156985871
2021-02-19,16,4.0,0.1207810047095761
2021-02-20,14,0.0,0.14042386185243325
2021-02-21,13,3.0,0.13974358974358972
2021-02-22,13,1.0,0.16240842490842486
2021-02-23,20,4.0,0.14925053017158277
2021-02-24,15,1.0,0.14925053017158277
2021-02-25,16,5.0,0.14802952895058155
2021-02-26,19,3.0,0.19198557290662552
2021-02-27,18,0.0,0.200451181372234
2021-02-28,18,4.0,0.23174369837903672
2021-03-01,13,5.0,0.2096572322136232
2021-03-02,27,7.0,0.2171760292061044
2021-03-03,21,6.0,0.23365954568962088
2021-03-04,19,3.0,0.217786529816605
2021-03-05,19,4.0,0.16284147487155007
2021-03-06,26,3.0,0.1530153221882545
2021-03-07,9,1.0,0.1326071589229484
2021-03-08,18,0.0,0.11756956493798598
2021-03-09,21,4.0,0.10947239894608315
2021-03-10,21,3.0,0.11554527344001027
2021-03-11,19,1.0,0.147291305186042
2021-03-12,13,2.0,0.1977114732532689
2021-03-13,19,3.0,0.20478630318524169
2021-03-14,21,7.0,0.20580671134850698
2021-03-15,17,6.0,0.2283631023259506
2021-03-16,25,6.0,0.2323591063219546
2021-03-17,20,3.0,0.24041496024247017
2021-03-18,19,4.0,0.20031470961590375
2021-03-19,11,2.0,0.18885558050971582
2021-03-20,14,3.0,0.1724270090811444
2021-03-21,19,1.0,0.18859242261497897
2021-03-22,11,3.0,0.17756485369267322
2021-03-23,16,2.0,0.15159082771864724
2021-03-24,19,5.0,0.14955001139211663
2021-03-25,15,2.0,0.1809922533606744
2021-03-26,12,0.0,0.16107883344725446
2021-03-27,30,6.0,0.15115819852661955
2021-03-28,11,3.0,0.12455322455322453
2021-03-29,15,2.0,0.12336274836274834
2021-03-30,18,1.0,0.14377091162805447
2021-03-31,26,2.0,0.1628185306756735
2021-04-01,16,2.0,0.12385749171463455
2021-04-02,14,2.0,0.14562619919762776
2021-04-03,15,5.0,0.13768969126111982
2021-04-04,12,0.0,0.1552721088435374
2021-04-05,7,2.0,0.15939298796441653
2021-04-06,8,0.0,0.15939298796441653
2021-04-07,10,2.0,0.13218210361067503
2021-04-08,13,2.0,0.13218210361067503
2021-04-09,7,1.0,0.0913657770800628
2021-04-10,14,2.0,0.11517530088958661
2021-04-11,12,0.0,0.14374672946101522
2021-04-12,9,0.0,0.12176870748299322
2021-04-13,12,2.0,0.1013605442176871
2021-04-14,5,2.0,0.08095238095238098
2021-04-15,6,0.0,0.08095238095238098
2021-04-16,6,0.0,0.10952380952380955
2021-04-17,10,0.0,0.12142857142857146
2021-04-18,12,0.0,0.13571428571428573
2021-04-19,5,1.0,0.17142857142857146
2021-04-20,8,2.0,0.2
2021-04-21,6,3.0,0.24761904761904763
2021-04-22,4,1.0,0.2735930735930736
2021-04-23,5,1.0,0.28583797155225726
2021-04-24,6,2.0,0.25012368583797157
2021-04-25,11,2.0,0.19910327767470623
2021-04-26,7,2.0,0.16338899196042053
2021-04-27,4,0.0,0.17053184910327768
2021-04-28,7,1.0,0.18005565862708722
2021-04-29,9,0.0,0.15408163265306124
2021-04-30,8,2.0,0.113265306122449
2021-05-01,5,2.0,0.113265306122449
2021-05-02,5,0.0,0.18809523809523812
2021-05-03,2,0.0,0.18809523809523812
2021-05-04,5,0.0,0.2
2021-05-05,3,2.0,0.1666666666666667
2021-05-06,7,0.0,0.3095238095238096
2021-05-07,3,1.0,0.3095238095238096
2021-05-08,6,1.0,0.3095238095238096
2021-05-09,1,1.0,0.21428571428571436
2021-05-10,4,0.0,0.23469387755102047
2021-05-11,1,0.0,0.2156462585034014
2021-05-12,1,0.0,0.1918367346938776
2021-05-13,7,1.0,0.04897959183673474
2021-05-14,5,1.0,0.04897959183673474
2021-05-15,5,0.0,0.04897959183673474
2021-05-16,3,0.0,0.04897959183673474
2021-05-17,1,0.0,0.02857142857142862
2021-05-18,7,0.0,0.047619047619047665
2021-05-19,2,0.0,0.1190476190476191
2021-05-20,2,0.0,0.14285714285714293
2021-05-21,3,1.0,0.21428571428571436
2021-05-22,2,1.0,0.21428571428571436
2021-05-23,6,1.0,0.21428571428571436
2021-05-24,4,2.0,0.21428571428571436
2021-05-25,2,0.0,0.23809523809523817
2021-05-26,2,0.0,
2021-05-27,3,0.0,
2021-05-28,2,1.0,
2021-05-29,0,0.0,
2021-05-30,0,0.0,
2021-05-31,1,0.0,
2021-06-01,0,0.0,
2021-06-02,1,0.0,
2021-06-03,1,0.0,
2021-06-04,3,0.0,
2021-06-05,2,0.0,6.344131569286608e-17
2021-06-06,2,0.0,6.344131569286608e-17
2021-06-07,1,0.0,6.344131569286608e-17
2021-06-08,2,0.0,6.344131569286608e-17
2021-06-09,1,0.0,6.344131569286608e-17
2021-06-10,1,0.0,
2021-06-11,1,0.0,
2021-06-12,1,0.0,
2021-06-13,0,0.0,
2021-06-14,0,0.0,
2021-06-15,0,0.0,
2021-06-16,0,0.0,
2021-06-17,0,0.0,
2021-06-18,1,1.0,
2021-06-19,2,0.0,
2021-06-20,0,0.0,
2021-06-21,0,0.0,
2021-06-22,0,0.0,
2021-06-23,0,0.0,
2021-06-24,0,0.0,
2021-06-25,1,0.0,
2021-06-26,0,0.0,
2021-06-27,0,0.0,
2021-06-28,0,0.0,
2021-06-29,0,0.0,
2021-06-30,0,0.0,
2021-07-01,0,0.0,
2021-07-02,0,0.0,
2021-07-03,0,0.0,
2021-07-04,0,0.0,
2021-07-05,0,0.0,
2021-07-06,0,0.0,
2021-07-07,0,0.0,
2021-07-08,0,0.0,
2021-07-09,0,0.0,
2021-07-10,0,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,0,0.0,
2021-07-14,0,0.0,
2021-07-15,2,1.0,
2021-07-16,0,0.0,
2021-07-17,1,0.0,
2021-07-18,0,0.0,
2021-07-19,1,0.0,
2021-07-20,0,0.0,
2021-07-21,1,0.0,
2021-07-22,0,0.0,
2021-07-23,1,0.0,
2021-07-24,3,0.0,
2021-07-25,0,0.0,
2021-07-26,2,0.0,
2021-07-27,0,0.0,
2021-07-28,2,0.0,
2021-07-29,1,0.0,
2021-07-30,1,0.0,
2021-07-31,2,1.0,0.0714285714285715
2021-08-01,1,0.0,
2021-08-02,1,0.0,
2021-08-03,2,0.0,
2021-08-04,0,0.0,
2021-08-05,2,0.0,
2021-08-06,1,0.0,
2021-08-07,6,2.0,
2021-08-08,1,0.0,
2021-08-09,3,0.0,
2021-08-10,0,0.0,
2021-08-11,3,0.0,
2021-08-12,2,0.0,
2021-08-13,1,0.0,
2021-08-14,3,0.0,
2021-08-15,3,0.0,
2021-08-16,2,1.0,
2021-08-17,3,,
2021-08-18,5,,
2021-08-19,2,,
2021-08-20,3,,
2021-08-21,2,,
2021-08-22,4,,
2021-08-23,1,,
2021-08-24,4,,
2021-08-25,2,,
2021-08-26,3,,
2021-08-27,3,,
2021-08-28,2,,
