dt_PRELIEVO,positivi,ricoveri,ricoveri/positivi 7gg
2020-04-02,4777,1583,0.3409803224659924
2020-04-03,4446,1437,0.3287149868126732
2020-04-04,3665,1190,0.32015727756706913
2020-04-05,2600,826,0.30669379736177377
2020-04-06,4087,1269,0.2978775826264475
2020-04-07,4140,1152,0.2824884000687403
2020-04-08,4789,1285,0.2723839223839224
2020-04-09,4684,1304,0.26768160687036446
2020-04-10,5130,1193,0.26307803194112517
2020-04-11,3430,832,0.25988235294117645
2020-04-12,1919,508,0.2504663800794874
2020-04-13,2269,661,0.2345314017823204
2020-04-14,3279,844,0.2325454792904777
2020-04-15,3947,834,0.23000188217579523
2020-04-16,3703,681,0.23121108268571705
2020-04-17,3496,766,0.22596131437893266
2020-04-18,2639,594,0.21834862385321102
2020-04-19,1384,410,0.21691527296469287
2020-04-20,3007,719,0.21758334209696079
2020-04-21,3079,637,0.21150054764512596
2020-04-22,2603,512,0.20900098339792908
2020-04-23,2810,500,0.2074468085106383
2020-04-24,2738,490,0.19992448555786294
2020-04-25,1666,345,0.19532288068030826
2020-04-26,1017,307,0.18738580226026932
2020-04-27,1978,386,0.18354296957346639
2020-04-28,2240,400,0.18708754074898626
2020-04-29,2328,341,0.18623753247841757
2020-04-30,2264,343,0.17933450087565675
2020-05-01,1084,231,0.1794071762870515
2020-05-02,1020,214,0.17677064940160878
2020-05-03,506,133,0.17868271193725152
2020-05-04,1455,293,0.18085863377609107
2020-05-05,1537,247,0.17369385884509625
2020-05-06,1441,202,0.17051783386657188
2020-05-07,1389,205,0.16882331599951628
2020-05-08,1380,222,0.16690516456354884
2020-05-09,731,137,0.16676104190260477
2020-05-10,336,90,0.17227084292952557
2020-05-11,873,180,0.17314077025232405
2020-05-12,914,142,0.17148114075436982
2020-05-13,890,146,0.16685499058380415
2020-05-14,900,126,0.1655918057663126
2020-05-15,791,111,0.15848832607835378
2020-05-16,606,91,0.15925925925925927
2020-05-17,298,77,0.15647869134739562
2020-05-18,655,108,0.1559422944813373
2020-05-19,720,115,0.14667918329030744
2020-05-20,676,99,0.15108451757666416
2020-05-21,621,80,0.15
2020-05-22,685,55,0.14766003227541688
2020-05-23,356,72,0.14104013566986998
2020-05-24,147,50,0.13559822747415065
2020-05-25,513,78,0.13140243902439025
2020-05-26,540,65,0.13887957061388795
2020-05-27,523,59,0.1302405498281787
2020-05-28,516,52,0.12622720897615708
2020-05-29,386,38,0.1251840942562592
2020-05-30,285,37,0.1383119752540875
2020-05-31,89,31,0.1444232602478551
2020-06-01,377,58,0.15697375193000515
2020-06-02,87,38,0.164778578784758
2020-06-03,358,49,0.17096774193548386
2020-06-04,361,54,0.16711590296495957
2020-06-05,385,53,0.17547806524184478
2020-06-06,203,35,0.15347255949490043
2020-06-07,84,23,0.15369928400954655
2020-06-08,300,60,0.14612918002748512
2020-06-09,368,42,0.14773776546629733
2020-06-10,394,55,0.14790996784565916
2020-06-11,449,51,0.15409532623785285
2020-06-12,368,54,0.1502105755732335
2020-06-13,214,37,0.15714982918496828
2020-06-14,68,34,0.1634320735444331
2020-06-15,276,48,0.17221584385763491
2020-06-16,280,43,0.171875
2020-06-17,303,53,0.16780185758513932
2020-06-18,233,31,0.1678060907395898
2020-06-19,290,40,0.1615798922800718
2020-06-20,165,22,0.1619047619047619
2020-06-21,62,33,0.16603535353535354
2020-06-22,338,48,0.17374517374517376
2020-06-23,289,45,0.18344827586206897
2020-06-24,207,44,0.1923349893541519
2020-06-25,203,38,0.17905166312809626
2020-06-26,186,36,0.19448698315467075
2020-06-27,124,27,0.20081967213114754
2020-06-28,66,15,0.192
2020-06-29,231,49,0.18518518518518517
2020-06-30,203,36,0.17946824224519942
2020-07-01,237,39,0.16850068775790922
2020-07-02,249,38,0.18442622950819673
2020-07-03,244,39,0.17142857142857143
2020-07-04,224,29,0.17213663764233086
2020-07-05,76,40,0.16375404530744336
2020-07-06,237,31,0.1662269129287599
2020-07-07,226,41,0.15934426229508197
2020-07-08,289,35,0.16939890710382513
2020-07-09,220,37,0.16046831955922866
2020-07-10,253,30,0.162873399715505
2020-07-11,163,34,0.16244725738396623
2020-07-12,64,25,0.17844136926438456
2020-07-13,191,27,0.17854622441778406
2020-07-14,242,43,0.18162983425414364
2020-07-15,240,49,0.17913520933424845
2020-07-16,264,45,0.17420212765957446
2020-07-17,284,40,0.17524509803921567
2020-07-18,172,32,0.17386091127098321
2020-07-19,111,26,0.1660839160839161
2020-07-20,319,51,0.16318234610917537
2020-07-21,278,47,0.1662857142857143
2020-07-22,288,44,0.16741826381059752
2020-07-23,270,41,0.1733181299885975
2020-07-24,312,50,0.16581487791027824
2020-07-25,196,38,0.15944444444444444
2020-07-26,91,33,0.1505050505050505
2020-07-27,326,39,0.14660194174757282
2020-07-28,317,42,0.14791464597478177
2020-07-29,468,55,0.1522373540856031
2020-07-30,350,45,0.15057915057915058
2020-07-31,314,53,0.1502542764678687
2020-08-01,190,46,0.1504028648164727
2020-08-02,107,32,0.14474263088429387
2020-08-03,417,52,0.14408973252804141
2020-08-04,388,53,0.1304696908871939
2020-08-05,507,48,0.1230535510824155
2020-08-06,395,50,0.12435424354243542
2020-08-07,487,44,0.12522490104354084
2020-08-08,332,45,0.1167181599725369
2020-08-09,184,45,0.12281280950808848
2020-08-10,486,63,0.11848341232227488
2020-08-11,522,45,0.12084223375038144
2020-08-12,623,80,0.12291537986411365
2020-08-13,531,53,0.11842900302114803
2020-08-14,599,65,0.11724530449630051
2020-08-15,293,47,0.1162008281573499
2020-08-16,256,39,0.10353773584905661
2020-08-17,690,83,0.09766763848396501
2020-08-18,872,82,0.0927441352973268
2020-08-19,999,70,0.09021580399156255
2020-08-20,1093,83,0.0907840440165062
2020-08-21,1296,106,0.08627662442706929
2020-08-22,957,93,0.08376703841387856
2020-08-23,636,77,0.08588455246552933
2020-08-24,1565,129,0.08895361864216894
2020-08-25,1524,118,0.09065690190856636
2020-08-26,1487,129,0.09147013445007714
2020-08-27,1461,142,0.09361036639857015
2020-08-28,1382,129,0.09525990382413556
2020-08-29,1019,106,0.10121410226476768
2020-08-30,514,85,0.10126582278481013
2020-08-31,1347,123,0.10130229341938458
2020-09-01,1356,153,0.09951647363094569
2020-09-02,1532,134,0.10201806221429367
2020-09-03,1527,149,0.10311002117935571
2020-09-04,1598,135,0.10782703886152162
2020-09-05,1095,136,0.10710452886885598
2020-09-06,516,95,0.11138428647781935
2020-09-07,1511,183,0.11372798642053894
2020-09-08,1539,166,0.11827270793448202
2020-09-09,1569,178,0.12229608525904823
2020-09-10,1598,179,0.12448700410396717
2020-09-11,1574,175,0.12550988390335738
2020-09-12,1170,183,0.1263060848186847
2020-09-13,542,119,0.12389289392378991
2020-09-14,1569,200,0.12657064051486364
2020-09-15,1740,199,0.1273053534044462
2020-09-16,1517,148,0.12582650745090299
2020-09-17,1677,215,0.1259201099224654
2020-09-18,1816,213,0.12353891475814882
2020-09-19,1272,181,0.12242981879635714
2020-09-20,598,127,0.12511259232570707
2020-09-21,1903,217,0.12027552101730837
2020-09-22,1868,203,0.11756029845566546
2020-09-23,1968,233,0.11633493479752917
2020-09-24,1899,188,0.11748357756442648
2020-09-25,2018,206,0.11546715087487619
2020-09-26,1402,182,0.11419184229505569
2020-09-27,816,166,0.11153816588515643
2020-09-28,2145,221,0.11157939852846632
2020-09-29,2231,229,0.11003236245954692
2020-09-30,2498,259,0.10911003837108553
2020-10-01,2889,299,0.11064030131826742
2020-10-02,3160,310,0.11008412088482708
2020-10-03,2419,279,0.10798381162619573
2020-10-04,1650,283,0.10385321100917431
2020-10-05,4411,461,0.10203341911631447
2020-10-06,4717,457,0.10034035448240432
2020-10-07,5279,458,0.1001476164288402
2020-10-08,5953,567,0.10263799600975393
2020-10-09,6715,620,0.09836185819070904
2020-10-10,5824,614,0.09732696587937853
2020-10-11,3189,527,0.09536795206636964
2020-10-12,9223,780,0.09310845372226446
2020-10-13,10094,938,0.09115152642758578
2020-10-14,11074,920,0.09120734908136482
2020-10-15,11749,989,0.09294647871888656
2020-10-16,13344,1111,0.0931859400639088
2020-10-17,11431,1129,0.09032637263926009
2020-10-18,6084,918,0.08784250290967195
2020-10-19,17277,1548,0.08500939062348449
2020-10-20,19214,1530,0.0829756454279537
2020-10-21,22287,1681,0.082560047739818
2020-10-22,23774,1724,0.08398410741197425
2020-10-23,25741,1909,0.0825597881333262
2020-10-24,19683,1758,0.0809060485870104
2020-10-25,10705,1497,0.07981392007600774
2020-10-26,28124,2246,0.07959941388390053
2020-10-27,31046,2240,0.07846796642778882
2020-10-28,33541,2403,0.07860998822455918
2020-10-29,32694,2397,0.0788368580060423
2020-10-30,34960,2427,0.07908046425056277
2020-10-31,25101,2211,0.07908315141893232
2020-11-01,13134,1733,0.07854815301623812
2020-11-02,34758,2819,0.07808836151593179
2020-11-03,37450,2747,0.0774762375811793
2020-11-04,41017,2877,0.07719997130426343
2020-11-05,39606,2836,0.07737661837689455
2020-11-06,41444,2791,0.07647719854903613
2020-11-07,29560,2491,0.07568619753328754
2020-11-08,15139,1930,0.07580565952863398
2020-11-09,37830,2839,0.07549112406383367
2020-11-10,39940,2744,0.07560455967589058
2020-11-11,38798,2738,0.07486664866142263
2020-11-12,38165,2651,0.07436957858794087
2020-11-13,39006,2634,0.07392037570711922
2020-11-14,28090,2205,0.07367469101244563
2020-11-15,13926,1722,0.07298123128351557
2020-11-16,36300,2620,0.07252518296827962
2020-11-17,37925,2538,0.07271701854766084
2020-11-18,36332,2397,0.0717116965698839
2020-11-19,34963,2314,0.07023728749223039
2020-11-20,32330,2192,0.07044277327065608
2020-11-21,22415,1577,0.07081979783535654
2020-11-22,10492,1165,0.07203230704757344
2020-11-23,28062,2083,0.07279853283132702
2020-11-24,28417,1941,0.07350675355663336
2020-11-25,27058,1963,0.07490756716785803
2020-11-26,26257,1821,0.0756176800145226
2020-11-27,24100,1711,0.07655291099782446
2020-11-28,17894,1472,0.07760019935479091
2020-11-29,7963,1089,0.07857062733110856
2020-11-30,22296,1791,0.080067818007002
2020-12-01,22911,1675,0.08148679786952745
2020-12-02,21215,1648,0.08216060241335679
2020-12-03,19868,1523,0.08157295813422388
2020-12-04,20218,1588,0.08184956468109987
2020-12-05,15141,1335,0.08643194033124932
2020-12-06,6212,870,0.08697420726634002
2020-12-07,19286,1580,0.08656137026373162
2020-12-08,7464,912,0.08539858224286957
2020-12-09,19981,1600,0.08506503214232322
2020-12-10,20407,1525,0.08478318052006613
2020-12-11,19567,1406,0.0849350748113082
2020-12-12,14107,1211,0.08085348212440586
2020-12-13,5636,791,0.08067500686162536
2020-12-14,18036,1490,0.08082856854413129
2020-12-15,18402,1367,0.08213092380817921
2020-12-16,16792,1322,0.08178406796449389
2020-12-17,16419,1220,0.08127736432495816
2020-12-18,16853,1325,0.0803424997139479
2020-12-19,12858,1072,0.08040637510385981
2020-12-20,6389,799,0.07978088478870372
2020-12-21,17163,1321,0.08078240792462667
2020-12-22,19438,1457,0.0849906349306564
2020-12-23,18951,1428,0.0884833954892559
2020-12-24,15760,1275,0.08858002735978113
2020-12-25,4475,725,0.08928954251168375
2020-12-26,7920,967,0.08794401702406286
2020-12-27,7668,921,0.08578316545639103
2020-12-28,19080,1557,0.0846668055371447
2020-12-29,23890,1723,0.08432179607109448
2020-12-30,23663,1621,0.08185412050914462
2020-12-31,18918,1428,0.0819337894809593
2021-01-01,5761,797,0.08040916091877051
2021-01-02,16115,1374,0.07976093362411973
2021-01-03,8325,984,0.08432032620549049
2021-01-04,22792,1679,0.08412688110228189
2021-01-05,24560,1699,0.07967667436489607
2021-01-06,8984,931,0.07899879796881261
2021-01-07,21312,1609,0.07901792363834964
2021-01-08,20884,1522,0.08027317412675627
2021-01-09,15436,1237,0.08279216215456411
2021-01-10,6878,872,0.08083480045650385
2021-01-11,16891,1357,0.0830289565839515
2021-01-12,16328,1307,0.08462743837515319
2021-01-13,15304,1233,0.08584039101672776
2021-01-14,14507,1292,0.08570936713218996
2021-01-15,14210,1127,0.08656099394260953
2021-01-16,10814,961,0.0863895036357888
2021-01-17,4888,689,0.08761426696447075
2021-01-18,14417,1222,0.0866990211400839
2021-01-19,14424,1127,0.08605843825135318
2021-01-20,13598,1192,0.08576800866367564
2021-01-21,12748,1060,0.08584432450465262
2021-01-22,13542,1015,0.08654937231996751
2021-01-23,10412,902,0.08625031327946915
2021-01-24,4790,687,0.08500305766394474
2021-01-25,14207,1263,0.0848743251241047
2021-01-26,14494,1108,0.08471066830688281
2021-01-27,13204,1054,0.08427892660404783
2021-01-28,12144,998,0.08277024963038086
2021-01-29,12852,943,0.08219939248759045
2021-01-30,10180,847,0.08297845847341552
2021-01-31,4760,561,0.08294839071157319
2021-02-01,13352,1146,0.08172172565990878
2021-02-02,13818,1115,0.08171429268352176
2021-02-03,13209,1052,0.08157894736842106
2021-02-04,13166,983,0.08258305627684617
2021-02-05,13508,996,0.08088004443693095
2021-02-06,10647,874,0.0798403911136674
2021-02-07,4714,640,0.07987661819524337
2021-02-08,13752,1038,0.0800261562239924
2021-02-09,14458,1080,0.08074756968109911
2021-02-10,13722,1096,0.08077597147519187
2021-02-11,13309,1007,0.0800820856556531
2021-02-12,13029,1018,0.08096003533872413
2021-02-13,9751,804,0.08147408147408147
2021-02-14,4332,552,0.08128821148712649
2021-02-15,12896,1041,0.08288484848484849
2021-02-16,14042,1088,0.08233310538354517
2021-02-17,13932,1098,0.083227757804029
2021-02-18,14518,1237,0.08455547688884393
2021-02-19,15343,1163,0.08547754962937719
2021-02-20,12552,1113,0.08568358041059017
2021-02-21,5700,784,0.08496831239801146
2021-02-22,17809,1543,0.08391234149084774
2021-02-23,19710,1593,0.08378058371576481
2021-02-24,19772,1523,0.08378428340951868
2021-02-25,19360,1532,0.08368872151698797
2021-02-26,20804,1606,0.08264848260666785
2021-02-27,15853,1390,0.08309693597680433
2021-02-28,6983,880,0.0831515335791114
2021-03-01,21876,1754,0.08300078624516014
2021-03-02,22962,1919,0.08337012775505773
2021-03-03,23717,1858,0.08349845333637439
2021-03-04,22623,1783,0.08385488941123163
2021-03-05,24141,1934,0.08508215503269435
2021-03-06,18000,1587,0.08529861020733871
2021-03-07,7925,1009,0.08619780041394424
2021-03-08,23776,2089,0.0858568433344834
2021-03-09,25811,2193,0.08551369524374568
2021-03-10,25570,2149,0.08529676083304029
2021-03-11,25493,1979,0.08601238277809439
2021-03-12,25120,1966,0.08616536983824621
2021-03-13,19863,1713,0.08573016714280174
2021-03-14,8775,1192,0.08572283319133991
2021-03-15,24233,2152,0.08616891869678141
2021-03-16,25664,2113,0.08689722163082819
2021-03-17,24615,2066,0.0875556755297611
2021-03-18,23815,1903,0.0871943088825564
2021-03-19,23339,1922,0.08621418538368177
2021-03-20,17739,1626,0.08615278733654508
2021-03-21,8334,1100,0.08660067466681413
2021-03-22,23152,1914,0.08722204060624188
2021-03-23,24306,1987,0.08745371530387817
2021-03-24,23979,2076,0.08708813680185125
2021-03-25,22922,1915,0.08700037826251418
2021-03-26,23244,1947,0.08783454816152864
2021-03-27,17102,1518,0.08802824420417257
2021-03-28,8053,1063,0.08741218306397988
2021-03-29,22115,1942,0.0861740140737006
2021-03-30,23074,1906,0.08611700379455615
2021-03-31,21846,1803,0.08605136898185285
2021-04-01,21417,1614,0.08599264110337167
2021-04-02,20269,1683,0.0885140968509911
2021-04-03,15368,1360,0.08862660163075131
2021-04-04,5550,840,0.08722304766710587
2021-04-05,7147,944,0.08840433381227913
2021-04-06,18291,1495,0.08733103365288196
2021-04-07,18971,1398,0.08600847354055485
2021-04-08,17408,1386,0.08433285625012599
2021-04-09,16989,1286,0.08033908278474496
2021-04-10,13832,1096,0.07950487314931924
2021-04-11,6576,762,0.07941378914764254
2021-04-12,16697,1315,0.07824687748354117
2021-04-13,17055,1306,0.07809729859671265
2021-04-14,16047,1156,0.07824531463642813
2021-04-15,14725,1054,0.07794364968959575
2021-04-16,14905,1108,0.07752752912193517
2021-04-17,11266,910,0.07689898029726927
2021-04-18,5631,659,0.07690110517874015
2021-04-19,14544,1108,0.07618942243859261
2021-04-20,15458,1124,0.07513703819243282
2021-04-21,14497,1037,0.07348189784898645
2021-04-22,14079,940,0.0724081123800619
2021-04-23,14281,966,0.07116644527996037
2021-04-24,11886,807,0.07022449468722537
2021-04-25,5093,523,0.0690486906946416
2021-04-26,13540,925,0.0685072056985164
2021-04-27,14243,955,0.06766492951319676
2021-04-28,13527,867,0.06955465377755951
2021-04-29,12224,766,0.06903825620458866
2021-04-30,12765,792,0.06894702262030866
2021-05-01,5986,554,0.06842119967591428
2021-05-02,4513,443,0.06866571520111846
2021-05-03,11321,765,0.06840281998298287
2021-05-04,11250,711,0.0686741385668703
2021-05-05,10607,684,0.06578326888616429
2021-05-06,9374,553,0.06515037774121932
2021-05-07,9316,573,0.06426271515028911
2021-05-08,7237,456,0.06385475754396572
2021-05-09,3504,337,0.06376877216813825
2021-05-10,8031,498,0.06400908438919437
2021-05-11,8168,490,0.06355681433885695
2021-05-12,7374,473,0.06362606358163198
2021-05-13,6566,386,0.06278963064923147
2021-05-14,6432,367,0.06307778617947654
2021-05-15,4938,313,0.062649102790167
2021-05-16,2081,210,0.06313898867090356
2021-05-17,5438,347,0.06409916674027619
2021-05-18,5735,320,0.06502438414405402
2021-05-19,5000,342,0.06587236820629998
2021-05-20,4339,278,0.06504173622704508
2021-05-21,4457,270,0.06553227394178034
2021-05-22,3585,251,0.06682649086005395
2021-05-23,1396,140,0.06455816157308694
2021-05-24,3932,263,0.06401675358272081
2021-05-25,3987,240,0.06310679611650485
2021-05-26,3630,193,0.06260060812019316
2021-05-27,3366,202,0.06246610016271922
2021-05-28,3382,180,0.06220118343195266
2021-05-29,2671,182,0.06184854023613101
2021-05-30,1156,122,0.0661624649859944
2021-05-31,2933,195,0.06451612903225806
2021-06-01,3105,178,0.06599045346062052
2021-06-02,1237,122,0.06568755035012704
2021-06-03,2721,131,0.06598028752589616
2021-06-04,2937,176,0.06669742305410928
2021-06-05,2048,136,0.06759709593289631
2021-06-06,948,113,0.06450084602368866
2021-06-07,2177,156,0.06737435008665511
2021-06-08,2119,125,0.06906859660163625
2021-06-09,1825,116,0.07122916842906692
2021-06-10,1794,111,0.06941526610644258
2021-06-11,1801,121,0.06899775617053104
2021-06-12,1157,100,0.07055369976718291
2021-06-13,551,64,0.07164469418629782
2021-06-14,1449,101,0.0722202776805507
2021-06-15,1302,84,0.0725210298241142
2021-06-16,1200,82,0.06886905554815506
2021-06-17,1111,67,0.06701312910284464
2021-06-18,1076,71,0.0677443056576047
2021-06-19,818,48,0.06998129675810474
2021-06-20,356,37,0.06914982462001003
2021-06-21,942,72,0.07017853986211774
2021-06-22,913,72,0.07136271436474276
2021-06-23,771,47,0.07569113441372737
2021-06-24,781,50,0.07686335403726709
2021-06-25,842,61,0.0776255707762557
2021-06-26,640,58,0.07494908350305499
2021-06-27,263,36,0.07727635782747604
2021-06-28,827,67,0.07755261106780982
2021-06-29,786,49,0.07361613087312155
2021-06-30,869,66,0.07098082595870206
2021-07-01,905,61,0.07176258992805755
2021-07-02,967,50,0.06853051483123082
2021-07-03,807,56,0.06488668115492083
2021-07-04,399,50,0.0625
2021-07-05,1133,70,0.061946902654867256
2021-07-06,1362,65,0.0632191338073691
2021-07-07,1195,71,0.05919228450874021
2021-07-08,1369,86,0.05637056717107543
2021-07-09,1470,91,0.05342465753424658
2021-07-10,1367,58,0.05384110308601445
2021-07-11,761,47,0.05181735007901522
2021-07-12,1966,89,0.0472928659914013
2021-07-13,2533,132,0.04341251338920043
2021-07-14,2557,120,0.043638669510578196
2021-07-15,3069,112,0.04596062085230077
2021-07-16,3618,131,0.046765584447382595
2021-07-17,2843,126,0.0440712155762147
2021-07-18,1647,128,0.04261543327008223
2021-07-19,4154,206,0.04320919438612001
2021-07-20,4916,182,0.04271139546947951
2021-07-21,5049,193,0.043351837166270155
2021-07-22,4920,207,0.04359124277268889
2021-07-23,5386,193,0.0414767547857794
2021-07-24,4192,203,0.04183527904742496
2021-07-25,2169,158,0.04299677947906661
2021-07-26,6278,229,0.043115782522562186
2021-07-27,6355,254,0.04469349176343505
2021-07-28,6098,278,0.04533298027273931
2021-07-29,5866,252,0.04583168708020545
2021-07-30,6072,281,0.04755935124970618
2021-07-31,4927,260,0.048192462401680715
2021-08-01,2369,186,0.047710590702551556
2021-08-02,6602,310,0.047579134207671826
2021-08-03,7097,314,0.0474701056227895
2021-08-04,7121,308,0.047834952620846825
2021-08-05,6376,271,0.048699763593380616
2021-08-06,7071,324,0.04964738408190998
2021-08-07,5049,281,0.050175029171528586
2021-08-08,2984,252,0.05106192816990851
2021-08-09,6983,369,0.05261689413843614
2021-08-10,7266,345,0.05373344273824874
2021-08-11,6788,329,0.05447799746395529
2021-08-12,6868,363,0.05580117098817063
2021-08-13,6717,353,0.057677450507001446
2021-08-14,4980,309,0.05890259709087418
2021-08-15,2243,267,0.060180111497593745
2021-08-16,6558,423,0.05973519693836316
2021-08-17,7508,410,0.05930633398213071
2021-08-18,7100,401,0.0594254230617867
2021-08-19,6963,350,0.05805439330543933
2021-08-20,7291,369,0.055990793608639844
2021-08-21,5534,347,0.055210535588442564
2021-08-22,3022,253,0.0553111798266626
2021-08-23,7768,400,0.05557373116098497
2021-08-24,7730,387,0.05579964850615114
2021-08-25,7614,434,0.055532331521858706
2021-08-26,6890,358,0.05618349596008654
2021-08-27,6962,361,0.05588493879483307
2021-08-28,5465,331,0.05581278078298341
2021-08-29,2869,274,0.05605407569655432
2021-08-30,6829,334,0.05705568634987748
2021-08-31,6999,343,0.056706839114246524
2021-09-01,6445,379,0.05677687814904871
2021-09-02,6057,353,0.05665751195198861
2021-09-03,6160,301,0.0583309344987308
2021-09-04,4534,281,0.05937525267498585
2021-09-05,2300,237,0.060014461315979754
2021-09-06,5718,335,0.060218820894236566
2021-09-07,5889,317,0.06199364928628661
2021-09-08,5300,334,0.06286111867380585
2021-09-09,4922,292,0.06228118665929611
2021-09-10,5034,293,0.06284290849467113
2021-09-11,3894,270,0.06345407503234153
2021-09-12,1805,187,0.06201040089526694
2021-09-13,4870,300,0.06246213905902941
2021-09-14,5095,286,0.06216086269661378
2021-09-15,4762,256,0.06053311004116949
2021-09-16,4254,264,0.059438229827822
2021-09-17,4438,247,0.05835067824589105
2021-09-18,3438,195,0.05745069529881072
2021-09-19,1660,147,0.05735863671572424
2021-09-20,4219,231,0.056933956610332015
2021-09-21,4052,201,0.05586615314531826
2021-09-22,3759,196,0.05643446457429616
2021-09-23,3463,208,0.05628623345158778
2021-09-24,3556,171,0.05685469475187433
2021-09-25,2805,173,0.057220832385717534
2021-09-26,1260,121,0.056795600536069135
2021-09-27,3513,204,0.05574458168259147
2021-09-28,3629,185,0.05821265243902439
2021-09-29,3413,167,0.058648635687910615
2021-09-30,3279,175,0.05888625018174769
2021-10-01,3093,197,0.05773614828030528
2021-10-02,2666,174,0.0592845147829627
2021-10-03,1040,113,0.0592091462135515
2021-10-04,3058,154,0.060209707058696355
2021-10-05,3102,185,0.0591952111739275
2021-10-06,2830,131,0.058816791707233265
2021-10-07,2713,160,0.0572224116376861
2021-10-08,2633,151,0.057540815161548124
2021-10-09,2085,133,0.056569662331603196
2021-10-10,1177,93,0.06031633616619452
2021-10-11,2978,155,0.05847607796810396
2021-10-12,2731,147,0.05964932719753015
2021-10-13,2627,183,0.05993890842026396
2021-10-14,2699,128,0.061850311850311854
2021-10-15,2870,185,0.062210825575561624
2021-10-16,2269,149,0.06380620645978467
2021-10-17,1142,124,0.06058943798932828
2021-10-18,3601,200,0.06323494687131051
2021-10-19,3740,240,0.06201104972375691
2021-10-20,3732,189,0.06079269314563432
2021-10-21,3821,252,0.06065479135741382
2021-10-22,4320,249,0.0601795585525542
2021-10-23,3512,197,0.057246214663981505
2021-10-24,1526,144,0.057172298617773516
2021-10-25,4856,264,0.05523166615526235
2021-10-26,5047,240,0.05363678711652359
2021-10-27,5061,263,0.05475216593126993
2021-10-28,5009,263,0.05545555029212064
2021-10-29,5043,241,0.05686228191543212
2021-10-30,4507,285,0.05711800521890403
2021-10-31,2142,200,0.05581823764200184
2021-11-01,2824,193,0.05528088588197878
2021-11-02,6455,328,0.05444601654331737
2021-11-03,6590,308,0.05289121029861771
2021-11-04,7026,357,0.05232982382987595
2021-11-05,7208,330,0.05022485315712188
2021-11-06,5663,289,0.048525422245558766
2021-11-07,2606,203,0.04762507382097359
2021-11-08,8036,374,0.04635171799598202
2021-11-09,8579,357,0.04570753583727076
2021-11-10,8294,348,0.045332457343819445
2021-11-11,7897,337,0.045745671551019634
2021-11-12,8873,375,0.04632731133197884
2021-11-13,7466,352,0.046303746982472097
2021-11-14,3472,264,0.045908150042912675
2021-11-15,10052,498,0.045242134238069324
2021-11-16,11112,473,0.044601372349918456
2021-11-17,10551,429,0.04394555997793778
2021-11-18,10960,436,0.043363743378457914
2021-11-19,11385,447,0.041906942559927635
2021-11-20,9551,401,0.04083250201566066
2021-11-21,4349,263,0.03965228402960071
2021-11-22,12844,516,0.03927867509662887
2021-11-23,13537,496,0.03928194297782471
2021-11-24,13183,447,0.03804085377631833
2021-11-25,13285,499,0.038134231542865306
2021-11-26,13746,540,0.037231481693757305
2021-11-27,11888,390,0.03672438913171622
2021-11-28,5536,316,0.036399107537428456
