dt_RICOVERO,ricoveri,terapia intensiva,terapia intensiva/ricoveri 7gg
2020-06-23,0,0,
2020-06-24,1,0,
2020-06-25,0,0,
2020-06-26,0,0,
2020-06-27,0,0,
2020-06-28,0,0,
2020-06-29,0,0,
2020-06-30,0,0,
2020-07-01,0,0,
2020-07-02,0,0,
2020-07-03,0,0,
2020-07-04,0,0,
2020-07-05,1,0,
2020-07-06,0,0,
2020-07-07,0,0,
2020-07-08,0,0,
2020-07-09,0,0,
2020-07-10,0,0,
2020-07-11,0,0,
2020-07-12,0,0,
2020-07-13,0,0,
2020-07-14,1,0,
2020-07-15,0,0,
2020-07-16,1,0,
2020-07-17,1,0,
2020-07-18,0,0,
2020-07-19,0,0,
2020-07-20,0,0,
2020-07-21,0,0,
2020-07-22,0,0,
2020-07-23,0,0,
2020-07-24,0,0,
2020-07-25,0,0,
2020-07-26,0,0,
2020-07-27,0,0,
2020-07-28,0,0,
2020-07-29,0,0,
2020-07-30,0,0,
2020-07-31,1,0,
2020-08-01,1,0,
2020-08-02,0,0,
2020-08-03,0,0,
2020-08-04,1,0,
2020-08-05,1,0,
2020-08-06,1,0,
2020-08-07,0,0,
2020-08-08,1,0,
2020-08-09,0,0,
2020-08-10,0,0,
2020-08-11,0,0,
2020-08-12,2,0,
2020-08-13,1,0,
2020-08-14,0,0,
2020-08-15,1,0,
2020-08-16,1,0,
2020-08-17,1,0,
2020-08-18,0,0,
2020-08-19,1,0,
2020-08-20,0,0,
2020-08-21,0,0,
2020-08-22,1,0,
2020-08-23,1,0,
2020-08-24,1,0,
2020-08-25,0,0,
2020-08-26,0,0,
2020-08-27,0,0,
2020-08-28,3,1,
2020-08-29,0,0,
2020-08-30,4,0,
2020-08-31,0,0,
2020-09-01,1,0,
2020-09-02,0,0,
2020-09-03,1,0,
2020-09-04,2,0,
2020-09-05,6,1,
2020-09-06,3,1,0.11904761904761904
2020-09-07,3,1,
2020-09-08,1,0,
2020-09-09,3,0,
2020-09-10,0,0,
2020-09-11,0,0,
2020-09-12,3,0,
2020-09-13,0,0,
2020-09-14,1,0,
2020-09-15,2,0,
2020-09-16,0,0,
2020-09-17,1,0,
2020-09-18,2,1,
2020-09-19,4,1,
2020-09-20,3,0,
2020-09-21,1,0,
2020-09-22,0,0,
2020-09-23,3,0,
2020-09-24,2,0,
2020-09-25,1,0,
2020-09-26,3,0,0.0
2020-09-27,2,0,0.0
2020-09-28,2,0,0.0
2020-09-29,2,0,0.07142857142857142
2020-09-30,1,0,
2020-10-01,1,0,
2020-10-02,2,1,
2020-10-03,0,0,
2020-10-04,4,0,
2020-10-05,4,0,
2020-10-06,2,1,
2020-10-07,5,1,0.09999999999999999
2020-10-08,3,0,
2020-10-09,2,0,
2020-10-10,4,0,
2020-10-11,0,0,
2020-10-12,4,0,
2020-10-13,4,1,
2020-10-14,10,1,
2020-10-15,8,1,0.08826530612244897
2020-10-16,7,1,0.08826530612244897
2020-10-17,9,0,0.07452904238618523
2020-10-18,6,0,0.06024332810047095
2020-10-19,3,0,0.05259026687598115
2020-10-20,13,2,0.04238618524332809
2020-10-21,10,0,0.04238618524332809
2020-10-22,14,1,0.06436420722135007
2020-10-23,14,1,0.08341182626896912
2020-10-24,11,0,0.0950472496690984
2020-10-25,13,2,0.11185397235817404
2020-10-26,15,2,0.1111737002493305
2020-10-27,17,4,0.14065215829921712
2020-10-28,17,2,0.16369363295359501
2020-10-29,15,1,0.15064418240414446
2020-10-30,18,5,0.15710676743815807
2020-10-31,31,5,0.13029604314844218
2020-11-01,16,1,0.12852691444432893
2020-11-02,28,5,0.13430922736949902
2020-11-03,21,1,0.10966428167192176
2020-11-04,19,2,0.11617945726384929
2020-11-05,28,3,0.13786313073323703
2020-11-06,19,2,0.13521006950874723
2020-11-07,29,6,0.15816925318221658
2020-11-08,28,6,0.17170308776868273
2020-11-09,25,4,0.1980636319863698
2020-11-10,24,5,0.20948106445643383
2020-11-11,35,7,0.22425938957958655
2020-11-12,24,7,0.22043285896734166
2020-11-13,27,5,0.22308592019183146
2020-11-14,29,9,0.23178555389146518
2020-11-15,32,6,0.22966915177506306
2020-11-16,28,5,0.21861473000635553
2020-11-17,26,7,0.20896642624040473
2020-11-18,27,5,0.18326499124361742
2020-11-19,28,6,0.1694662899449161
2020-11-20,34,4,0.16043960234679994
2020-11-21,23,3,0.14945059135778896
2020-11-22,22,2,0.14497358688078446
2020-11-23,26,3,0.12057252210704887
2020-11-24,26,5,0.12281341846559228
2020-11-25,26,4,0.14227511618815958
2020-11-26,23,1,0.1460948258902222
2020-11-27,15,2,0.12961130940670573
2020-11-28,15,4,0.13510581490121124
2020-11-29,17,2,0.11312779292318927
2020-11-30,11,0,0.12195420678392807
2020-12-01,13,3,0.10290658773630902
2020-12-02,17,0,0.11052563535535666
2020-12-03,19,2,0.10470792365529201
2020-12-04,15,0,0.11363649508386343
2020-12-05,25,8,0.08066946211683046
2020-12-06,13,1,0.11963050107786942
2020-12-07,16,1,0.12046592296592289
2020-12-08,8,0,0.16442196692196687
2020-12-09,11,3,0.136564824064824
2020-12-10,9,1,0.14343295593295588
2020-12-11,13,4,0.16047841047841044
2020-12-12,8,1,0.16047841047841044
2020-12-13,8,1,0.13580308580308578
2020-12-14,11,2,0.1556443556443556
2020-12-15,13,0,0.12359307359307355
2020-12-16,10,1,0.10573593073593068
2020-12-17,8,2,0.12869511440940004
2020-12-18,12,1,0.12869511440940004
2020-12-19,6,0,0.12869511440940004
2020-12-20,14,4,0.14298082869511433
2020-12-21,11,2,0.12512368583797145
2020-12-22,15,0,0.11321892393320955
2020-12-23,10,2,0.13362708719851568
2020-12-24,8,1,0.09281076066790343
2020-12-25,6,0,0.11147959183673462
2020-12-26,7,1,0.1273526077097505
2020-12-27,7,0,0.10898526077097499
2020-12-28,16,5,0.10898526077097499
2020-12-29,18,2,0.1327947845804988
2020-12-30,14,1,0.1291933440042683
2020-12-31,16,2,0.1410981059090302
2021-01-01,6,1,0.12706749366413225
2021-01-02,17,2,0.11119447779111637
2021-01-03,24,2,0.1316026410564225
2021-01-04,14,3,0.1656935501473316
2021-01-05,15,0,0.17759831205209348
2021-01-06,14,3,0.18222016079158926
2021-01-07,11,4,0.18222016079158926
2021-01-08,20,5,0.17758194186765608
2021-01-09,20,3,0.18778602350030912
2021-01-10,12,1,0.17580731897502075
2021-01-11,22,4,0.12385926702696881
2021-01-12,28,2,0.11012300329070508
2021-01-13,23,3,0.10774205090975268
2021-01-14,10,0,0.10377379694149871
2021-01-15,13,2,0.09977779294549473
2021-01-16,15,2,0.08957371131284167
2021-01-17,18,1,0.11855921855921847
2021-01-18,13,2,0.13443223443223434
2021-01-19,9,0,0.14542124542124535
2021-01-20,15,5,0.15018315018315012
2021-01-21,9,1,0.15653235653235648
2021-01-22,13,3,0.19407814407814403
2021-01-23,18,3,0.19407814407814403
2021-01-24,10,1,0.16431623931623926
2021-01-25,12,5,0.18141025641025638
2021-01-26,7,0,0.16143023643023638
2021-01-27,16,2,0.17521469758311856
2021-01-28,13,3,0.192675015043436
2021-01-29,11,1,0.14505596742438837
2021-01-30,19,5,0.1688654912339122
2021-01-31,9,2,0.1846217937549206
2021-02-01,12,1,0.20360281273593955
2021-02-02,6,1,0.20360281273593955
2021-02-03,17,4,0.16600882777353357
2021-02-04,11,4,0.13426279602750182
2021-02-05,11,1,0.1223580341227399
2021-02-06,6,0,0.13029454205924781
2021-02-07,8,0,0.1170892599464027
2021-02-08,11,0,0.10085549371263645
2021-02-09,9,2,0.08786848072562346
2021-02-10,7,1,0.23072562358276633
2021-02-11,4,1,0.266439909297052
2021-02-12,6,0,0.3021541950113377
2021-02-13,2,2,0.31436420722135
2021-02-14,4,1,0.29395604395604386
2021-02-15,4,1,0.28205128205128194
2021-02-16,13,4,0.28205128205128194
2021-02-17,2,0,0.1749084249084248
2021-02-18,6,1,0.1630036630036629
2021-02-19,5,0,0.16538461538461527
2021-02-20,8,2,0.1344155844155843
2021-02-21,6,1,0.17012987012987
2021-02-22,15,4,0.17012987012987
2021-02-23,11,1,0.24705294705294692
2021-02-24,16,4,0.23731268731268718
2021-02-25,12,2,0.2387132475367768
2021-02-26,13,7,0.2164910253145546
2021-02-27,11,2,0.20350401232754162
2021-02-28,17,3,0.20140317199140717
2021-03-01,9,1,0.21961045490457246
2021-03-02,8,0,0.16411594941006694
2021-03-03,17,4,0.148346005068694
2021-03-04,17,5,0.14694544484460437
2021-03-05,20,3,0.14892957182873134
2021-03-06,14,1,0.18464385754301707
2021-03-07,6,1,0.1714385754301719
2021-03-08,16,2,0.15620748299319712
2021-03-09,16,4,0.1704931972789114
2021-03-10,14,2,0.17127812663526934
2021-03-11,16,3,0.15732081957451396
2021-03-12,16,4,0.15328856150999784
2021-03-13,13,1,0.1285632867847231
2021-03-14,29,2,0.16257689222689997
2021-03-15,31,3,0.1561993412064918
2021-03-16,26,2,0.13106706607421664
2021-03-17,21,8,0.13595107095822154
2021-03-18,14,2,0.17005489816549704
2021-03-19,27,2,0.17527763242048938
2021-03-20,18,2,0.18399305492901535
2021-03-21,13,4,0.15338081003105616
2021-03-22,30,4,0.14317672839840312
2021-03-23,29,4,0.15457273979441455
2021-03-24,18,3,0.1958425810642558
2021-03-25,28,2,0.18948052207061786
2021-03-26,26,4,0.20404634840115007
2021-03-27,25,10,0.1953309258926241
2021-03-28,19,5,0.18937854494024314
2021-03-29,17,4,0.20033848447161123
2021-03-30,26,2,0.19301247714560393
2021-03-31,32,4,0.15301247714560398
2021-04-01,27,4,0.11541849218319797
2021-04-02,39,4,0.10859076109076098
2021-04-03,25,3,0.11290787255072957
2021-04-04,24,0,0.1222616140473282
2021-04-05,16,3,0.12093886272457688
2021-04-06,28,3,0.13274187452758868
2021-04-07,21,4,0.13345616024187437
2021-04-08,36,5,0.14330837699064286
2021-04-09,27,5,0.12751167369393954
2021-04-10,32,4,0.15161441824003383
2021-04-11,29,2,0.1622186599367125
2021-04-12,26,2,0.16435541207346466
2021-04-13,29,8,0.16797557358836301
2021-04-14,34,9,0.18373187610937142
2021-04-15,26,4,0.19851020123252414
2021-04-16,19,4,0.20615473061618395
2021-04-17,17,4,0.18261887949412595
2021-04-18,29,5,0.17654978518973755
2021-04-19,23,3,0.17171462035457274
2021-04-20,18,2,0.1644965752417908
2021-04-21,27,6,0.13485138383189346
2021-04-22,25,3,0.13307798481711514
2021-04-23,25,4,0.1390749863163655
2021-04-24,36,1,0.16023900748038664
2021-04-25,25,4,0.14819740923189187
2021-04-26,29,5,0.15146271535434083
2021-04-27,27,7,0.14447858837021385
2021-04-28,29,4,0.1405103344019599
2021-04-29,21,3,0.14622462011624562
2021-04-30,18,2,0.13541896303695117
2021-05-01,20,0,0.11879008926522025
2021-05-02,10,2,0.11879008926522025
2021-05-03,31,3,0.1089639365819247
2021-05-04,7,1,0.1089639365819247
2021-05-05,29,4,0.1089639365819247
2021-05-06,27,2,0.10560259204410959
2021-05-07,27,3,0.09929650424396405
2021-05-08,30,0,0.09079310288341984
2021-05-09,17,3,0.08129275101853595
2021-05-10,19,1,0.08023454996033488
2021-05-11,12,1,0.08023454996033487
2021-05-12,14,1,0.09610756583335076
2021-05-13,15,1,0.0708974817997373
2021-05-14,18,2,0.07766439909297038
2021-05-15,9,1,0.0975056689342402
2021-05-16,12,0,0.08730158730158714
2021-05-17,10,1,0.09365079365079351
2021-05-18,18,4,0.09365079365079351
2021-05-19,9,0,0.14920634920634906
2021-05-20,18,2,0.18492063492063476
2021-05-21,9,1,0.17063492063492047
2021-05-22,4,2,0.14987789987789973
2021-05-23,12,3,0.14987789987789973
2021-05-24,6,0,0.13400488400488383
2021-05-25,13,1,0.13854003139717408
2021-05-26,16,0,0.08751962323390876
2021-05-27,7,0,0.05180533751962305
2021-05-28,7,1,0.09942438513867066
2021-05-29,7,1,0.08843537414965967
2021-05-30,5,0,0.08843537414965967
2021-05-31,9,3,0.08843537414965967
2021-06-01,9,0,0.06802721088435355
2021-06-02,9,0,0.047619047619047436
2021-06-03,9,0,0.07936507936507918
2021-06-04,9,0,0.031746031746031564
2021-06-05,2,0,0.06746031746031728
2021-06-06,9,2,0.06746031746031728
2021-06-07,6,0,0.11507936507936489
2021-06-08,4,1,0.11507936507936489
2021-06-09,13,0,0.11507936507936489
2021-06-10,3,1,
2021-06-11,4,0,
2021-06-12,7,0,
2021-06-13,0,0,
2021-06-14,5,1,
2021-06-15,4,0,
2021-06-16,2,0,
2021-06-17,3,0,0.06428571428571411
2021-06-18,2,0,0.03571428571428554
2021-06-19,4,1,0.08333333333333316
2021-06-20,1,0,0.08333333333333316
2021-06-21,3,0,0.08333333333333316
2021-06-22,3,1,
2021-06-23,1,0,
2021-06-24,2,0,
2021-06-25,0,0,
2021-06-26,2,0,
2021-06-27,3,0,
2021-06-28,2,0,
2021-06-29,2,0,0.07142857142857126
2021-06-30,2,0,0.07142857142857126
2021-07-01,2,1,0.07142857142857126
2021-07-02,1,0,0.07142857142857126
2021-07-03,3,0,0.07142857142857126
2021-07-04,7,0,0.07142857142857126
2021-07-05,3,0,0.0
2021-07-06,1,0,0.0
2021-07-07,3,0,0.0
2021-07-08,2,0,0.0
2021-07-09,3,0,
2021-07-10,1,0,
2021-07-11,1,0,
2021-07-12,0,0,
2021-07-13,6,0,
2021-07-14,2,0,
2021-07-15,4,2,
2021-07-16,6,1,0.09523809523809508
2021-07-17,5,0,0.16666666666666652
2021-07-18,3,0,0.16666666666666652
2021-07-19,1,0,0.0952380952380951
2021-07-20,2,1,0.07142857142857129
2021-07-21,1,0,0.07142857142857129
2021-07-22,3,0,0.07142857142857129
2021-07-23,8,0,0.07142857142857129
2021-07-24,4,0,0.0
2021-07-25,3,0,0.035714285714285574
2021-07-26,6,0,0.035714285714285574
2021-07-27,4,0,0.08333333333333319
2021-07-28,4,1,0.08333333333333319
2021-07-29,5,0,0.08333333333333319
2021-07-30,6,2,0.08333333333333319
2021-07-31,11,0,0.11190476190476176
2021-08-01,5,0,0.07619047619047604
2021-08-02,2,0,0.07619047619047604
2021-08-03,5,1,0.046428571428571284
2021-08-04,7,0,0.06230158730158716
2021-08-05,6,0,0.06230158730158716
2021-08-06,8,1,0.08611111111111096
2021-08-07,9,1,0.07658730158730144
2021-08-08,3,0,0.08849206349206336
2021-08-09,6,1,0.11230158730158715
2021-08-10,15,2,0.0944444444444443
2021-08-11,12,1,0.07857142857142842
2021-08-12,12,2,0.07857142857142842
2021-08-13,4,0,0.09761904761904748
2021-08-14,9,0,0.0944444444444443
2021-08-15,6,0,0.12150072150072135
2021-08-16,10,3,0.09769119769119754
2021-08-17,9,1,0.11067821067821053
2021-08-18,11,3,0.11067821067821053
2021-08-19,10,0,0.11067821067821053
2021-08-20,11,1,0.06782106782106768
2021-08-21,6,0,0.051948051948051806
2021-08-22,4,0,0.012987012987012849
2021-08-23,10,0,0.036796536796536654
2021-08-24,4,0,0.023809523809523666
2021-08-25,13,0,0.059523809523809375
2021-08-26,6,1,
2021-08-27,6,0,
2021-08-28,4,1,
