dt_PRELIEVO,positivi,ricoveri,ricoveri/positivi 7gg
2020-08-11,11,0,
2020-08-12,14,1,
2020-08-13,7,0,0.17142857142857168
2020-08-14,8,2,0.15714285714285742
2020-08-15,4,1,0.15714285714285742
2020-08-16,7,3,0.15586734693877577
2020-08-17,10,1,0.18594253490870058
2020-08-18,5,0,0.16610126506743075
2020-08-19,16,1,0.20181555078171648
2020-08-20,19,4,0.18821010860484572
2020-08-21,27,3,0.18774927911175812
2020-08-22,4,2,0.19965404101652
2020-08-23,9,3,0.22433891496609987
2020-08-24,31,3,0.21140658413903218
2020-08-25,12,1,0.2098192825517306
2020-08-26,17,4,0.1792070376537714
2020-08-27,25,3,0.13158799003472382
2020-08-28,30,3,0.11776310524209709
2020-08-29,7,2,0.11684735432634617
2020-08-30,4,0,0.10186744932086571
2020-08-31,23,0,0.08472459217800857
2020-09-01,26,2,0.07936744932086572
2020-09-02,23,3,0.04954013377926446
2020-09-03,20,0,
2020-09-04,32,2,
2020-09-05,13,1,
2020-09-06,0,0,
2020-09-07,10,0,
2020-09-08,9,2,
2020-09-09,25,3,
2020-09-10,22,4,0.20083694083694106
2020-09-11,22,4,0.22681096681096705
2020-09-12,20,4,0.21597085840988303
2020-09-13,6,3,0.20903208289967898
2020-09-14,22,4,0.1978363820488057
2020-09-15,41,6,0.19329092750335114
2020-09-16,42,3,0.18203551624793987
2020-09-17,29,3,0.21774980196222554
2020-09-18,20,3,0.19177577598819956
2020-09-19,33,4,0.18767657533232748
2020-09-20,4,3,0.2046833780534159
2020-09-21,19,0,0.22287208589729618
2020-09-22,17,2,0.2059078001830105
2020-09-23,42,8,0.1957346400098503
2020-09-24,26,6,0.18382987810508838
2020-09-25,32,1,0.2026268705862914
2020-09-26,20,1,0.19333894488969694
2020-09-27,6,4,0.18543307984097473
2020-09-28,38,5,0.18286118365205728
2020-09-29,19,1,0.2094527985588896
2020-09-30,37,5,0.21911666410510808
2020-10-01,47,10,0.1794341244225684
2020-10-02,46,10,0.18519070336993684
2020-10-03,34,4,0.19089941960496887
2020-10-04,18,7,0.19651134382154425
2020-10-05,64,11,0.18673476374445966
2020-10-06,108,10,0.16688334491605872
2020-10-07,86,15,0.16447307848390444
2020-10-08,97,14,0.15124556525639124
2020-10-09,102,8,0.1446814118172378
2020-10-10,129,13,0.14639711436976044
2020-10-11,54,16,0.14108801398542065
2020-10-12,135,17,0.12983713878321876
2020-10-13,239,25,0.13068084976158603
2020-10-14,153,21,0.1341415363618075
2020-10-15,183,12,0.15270342377615395
2020-10-16,249,21,0.15404451026575527
2020-10-17,168,21,0.14945326135942544
2020-10-18,61,26,0.1420207428974952
2020-10-19,303,41,0.14022383164224747
2020-10-20,345,25,0.14087405156957586
2020-10-21,352,30,0.13999992569545
2020-10-22,434,23,0.10713892904528545
2020-10-23,405,36,0.10079543755327912
2020-10-24,429,51,0.10381594295615497
2020-10-25,158,31,0.10859448153819551
2020-10-26,517,47,0.11644722583317299
2020-10-27,438,41,0.11078252645030721
2020-10-28,514,61,0.10467695689296101
2020-10-29,565,61,0.1010603203649321
2020-10-30,589,29,0.10399479047497472
2020-10-31,591,45,0.10270476311665867
2020-11-01,158,27,0.09757217816023515
2020-11-02,655,73,0.09229969110372638
2020-11-03,603,51,0.09910245577560083
2020-11-04,713,59,0.10276233012795633
2020-11-05,577,41,0.11653956680279921
2020-11-06,795,77,0.11335693720892832
2020-11-07,511,52,0.11355127800494823
2020-11-08,101,27,0.11200510742691008
2020-11-09,785,70,0.11225972368383716
2020-11-10,768,66,0.11124632724319998
2020-11-11,862,62,0.11026662534968287
2020-11-12,810,59,0.10826756830112087
2020-11-13,713,64,0.10714025596612757
2020-11-14,569,54,0.10596316192707311
2020-11-15,150,38,0.1074990778262168
2020-11-16,812,66,0.11339122080756166
2020-11-17,695,54,0.11346063250261566
2020-11-18,762,63,0.11368111269062282
2020-11-19,710,81,0.10647614374652344
2020-11-20,687,62,0.10345164395225863
2020-11-21,394,38,0.10164523085926211
2020-11-22,69,14,0.09921727080747056
2020-11-23,732,44,0.0988648143832762
2020-11-24,661,43,0.09668007773584904
2020-11-25,609,40,0.09461157953686902
2020-11-26,439,49,0.10689591356033347
2020-11-27,547,41,0.11175057271782293
2020-11-28,366,30,0.11779765846924115
2020-11-29,45,13,0.1186710051553957
2020-11-30,457,43,0.11289673357401618
2020-12-01,447,48,0.11994959474022286
2020-12-02,390,28,0.12660733980546207
2020-12-03,309,22,0.12929354249166475
2020-12-04,370,46,0.12750113687134618
2020-12-05,210,27,0.13569018430239912
2020-12-06,26,8,0.13707101321131793
2020-12-07,466,38,0.1388999544965699
2020-12-08,85,14,0.1350656619830321
2020-12-09,356,29,0.12635082469676623
2020-12-10,250,21,0.1415080812333331
2020-12-11,318,31,0.14959904606249536
2020-12-12,222,15,0.1420164781516101
2020-12-13,29,12,0.14189997631346998
2020-12-14,275,38,0.14577299218648584
2020-12-15,215,24,0.14426902718785306
2020-12-16,248,20,0.14293829284740997
2020-12-17,162,18,0.11443723725275833
2020-12-18,207,18,0.1102596271533605
2020-12-19,103,6,0.10492098697705052
2020-12-20,28,6,0.10880120557126359
2020-12-21,358,39,0.1187218404918985
2020-12-22,202,15,0.14711580677406358
2020-12-23,269,29,0.1877736232987317
2020-12-24,72,13,0.20478042601982013
2020-12-25,14,4,0.20878101568742044
2020-12-26,35,12,0.21669792779188346
2020-12-27,27,9,0.21647091709624014
2020-12-28,314,43,0.21746298058830363
2020-12-29,401,52,0.24013871754975488
2020-12-30,386,41,0.20470215760467594
2020-12-31,128,24,0.18851168141419977
2021-01-01,27,12,0.18435460457072353
2021-01-02,327,31,0.17626287562663112
2021-01-03,50,11,0.20870797801992005
2021-01-04,408,44,0.19590563486043402
2021-01-05,356,26,0.14842705640840426
2021-01-06,15,5,0.15808304771577172
2021-01-07,378,37,0.18440523616561974
2021-01-08,339,38,0.1787949920679807
2021-01-09,234,38,0.18348152180987004
2021-01-10,47,19,0.14896291087204516
2021-01-11,350,24,0.1472948106817775
2021-01-12,274,29,0.14745383238028825
2021-01-13,229,21,0.1528262377526936
2021-01-14,232,20,0.19031357311236935
2021-01-15,212,24,0.1927760234390347
2021-01-16,155,31,0.1929841264791292
2021-01-17,18,12,0.19079278070699737
2021-01-18,303,26,0.1995184843003834
2021-01-19,233,25,0.19788231841396928
2021-01-20,275,21,0.1846458373808781
2021-01-21,258,38,0.14042815030604816
2021-01-22,285,29,0.1334870449938154
2021-01-23,177,19,0.1328361290921499
2021-01-24,14,5,0.1356779931104845
2021-01-25,403,15,0.12624416143828074
2021-01-26,292,30,0.12167459799478829
2021-01-27,374,36,0.11814602589918999
2021-01-28,320,26,0.10232230510652508
2021-01-29,430,30,0.11111438916742634
2021-01-30,242,20,0.11565017667947156
2021-01-31,69,17,0.11707573115488341
2021-02-01,486,48,0.11437653946897117
2021-02-02,461,62,0.11748593074290929
2021-02-03,433,46,0.12108980103111566
2021-02-04,433,27,0.11607420017962992
2021-02-05,437,40,0.11667554250484716
2021-02-06,343,37,0.11122096358829185
2021-02-07,71,15,0.10900406841089152
2021-02-08,437,45,0.11421571856856456
2021-02-09,623,60,0.11437846614214618
2021-02-10,474,43,0.11316787617712157
2021-02-11,516,51,0.12250046746955705
2021-02-12,464,43,0.12147038806735229
2021-02-13,332,33,0.12072322817001965
2021-02-14,47,13,0.1229611823336404
2021-02-15,543,52,0.12127712847213135
2021-02-16,538,49,0.12365877455621796
2021-02-17,423,45,0.13003687898024568
2021-02-18,471,41,0.1254069220989281
2021-02-19,503,55,0.12387545291463412
2021-02-20,361,52,0.12376898693703657
2021-02-21,86,21,0.12124222600139498
2021-02-22,682,58,0.12309239281971465
2021-02-23,631,57,0.11906267371331568
2021-02-24,575,51,0.11836471010219284
2021-02-25,500,50,0.12316352885449998
2021-02-26,493,40,0.12540106107037483
2021-02-27,309,43,0.12628340895253073
2021-02-28,54,15,0.1302708549064846
2021-03-01,566,57,0.12851224252392618
2021-03-02,487,47,0.13035709986589666
2021-03-03,566,66,0.12791262387199784
2021-03-04,593,52,0.14114013709951106
2021-03-05,521,49,0.13821558279645
2021-03-06,254,31,0.140186750490518
2021-03-07,54,20,0.13605982540394998
2021-03-08,511,41,0.14142843470104097
2021-03-09,553,61,0.14182968251714745
2021-03-10,399,35,0.1378637496873226
2021-03-11,463,58,0.1121645811310112
2021-03-12,382,37,0.11695754174920829
2021-03-13,350,33,0.11195845509585091
2021-03-14,63,12,0.11404166824381032
2021-03-15,457,52,0.11400309990070634
2021-03-16,478,36,0.11859933123228643
2021-03-17,391,40,0.12197082617172562
2021-03-18,312,39,0.1487281957862381
2021-03-19,310,40,0.1488308041872413
2021-03-20,246,29,0.1557281896281837
2021-03-21,45,17,0.15805627426646887
2021-03-22,393,45,0.16172555019601878
2021-03-23,356,44,0.16270230836071523
2021-03-24,371,44,0.16051344031818865
2021-03-25,292,44,0.1508107799113029
2021-03-26,368,50,0.15613330860005759
2021-03-27,234,24,0.15383779090040792
2021-03-28,71,22,0.15816192392419812
2021-03-29,369,56,0.1554324976187084
2021-03-30,372,40,0.15247277618072608
2021-03-31,309,46,0.17011038970875056
2021-04-01,266,35,0.19727336757595376
2021-04-02,330,38,0.22321219839283338
2021-04-03,146,33,0.21846346018787396
2021-04-04,22,11,0.2121360101139933
2021-04-05,51,17,0.20832029104103
2021-04-06,350,26,0.20925193227685374
2021-04-07,306,32,0.19537172972273506
2021-04-08,267,28,0.1656098249608303
2021-04-09,263,32,0.1385495543581243
2021-04-10,194,25,0.14565602485329912
2021-04-11,24,7,0.1424987481969321
2021-04-12,271,39,0.14268108213107067
2021-04-13,258,32,0.14147173118357495
2021-04-14,194,16,0.14046157295692185
2021-04-15,179,19,0.12260443009977899
2021-04-16,265,30,0.11132209093130384
2021-04-17,156,19,0.11256072150973383
2021-04-18,24,4,0.11449943164344657
2021-04-19,231,15,0.114054439019683
2021-04-20,211,28,0.1122432323567243
2021-04-21,177,17,0.10860057871407067
2021-04-22,165,17,0.08479105490454686
2021-04-23,189,19,0.0825789812639018
2021-04-24,135,13,0.0746106462813488
2021-04-25,6,0,0.0769507659617553
2021-04-26,182,9,0.07622331471884014
2021-04-27,195,15,0.07026537598779217
2021-04-28,169,19,0.07728798301039919
2021-04-29,194,19,0.1432220489444651
2021-04-30,204,12,0.14876272675405047
2021-05-01,55,8,0.15242573041705415
2021-05-02,13,6,0.14882333996314312
2021-05-03,238,21,0.1407353642088131
2021-05-04,156,16,0.14638352511251887
2021-05-05,172,15,0.13915110236285472
2021-05-06,121,5,0.1446456078573602
2021-05-07,122,12,0.14966579775149969
2021-05-08,116,11,0.14847134003530282
2021-05-09,8,4,0.1513189907234851
2021-05-10,154,19,0.15669399849083734
2021-05-11,138,13,0.16219134842304492
2021-05-12,112,12,0.1546807676973112
2021-05-13,114,9,0.1546807676973112
2021-05-14,95,13,0.15386225847544063
2021-05-15,71,3,0.1559634002666384
2021-05-16,6,3,0.1570776390656063
2021-05-17,85,10,0.15548467360109755
2021-05-18,101,11,0.14804233895091276
2021-05-19,87,10,0.1541126591773562
2021-05-20,59,4,0.14617615124084823
2021-05-21,59,5,0.14860019778254183
2021-05-22,59,5,0.1558986419126691
2021-05-23,9,4,0.1454306616171026
2021-05-24,52,7,0.13801300528903465
2021-05-25,50,8,0.12998810041182954
2021-05-26,48,2,0.13003961759280938
2021-05-27,63,1,0.16178564933884115
2021-05-28,35,1,0.15603196905685898
2021-05-29,47,4,0.15103196905685898
2021-05-30,3,2,0.16888911191400185
2021-05-31,53,5,0.16892568568329452
2021-06-01,64,8,0.18585245639157782
2021-06-02,6,1,0.20770800712250853
2021-06-03,62,1,0.15532705474155614
2021-06-04,34,5,0.14978647372927703
2021-06-05,21,5,0.13944812786461536
2021-06-06,10,3,0.13468622310271058
2021-06-07,36,2,0.15701261750919399
2021-06-08,57,3,0.14758722573086105
2021-06-09,15,2,0.11357362028868419
2021-06-10,29,5,0.07071647743154133
2021-06-11,37,3,0.08226048897555287
2021-06-12,20,0,0.08069407293545261
2021-06-13,3,0,0.07185053552048662
2021-06-14,22,3,0.05214610202294967
2021-06-15,24,1,0.05008689996374761
2021-06-16,14,1,0.0553779052547529
2021-06-17,29,1,0.10299695287380052
2021-06-18,30,2,0.08901093888778654
2021-06-19,27,1,0.09734427222111987
2021-06-20,3,1,0.09190209535037157
2021-06-21,26,1,0.08697598697598734
2021-06-22,20,2,0.0933251933251937
2021-06-23,30,1,0.09993894993895032
2021-06-24,24,0,0.0761294261294265
2021-06-25,18,2,0.08060169804355888
2021-06-26,24,2,0.07203026947213031
2021-06-27,6,1,0.07499037243223328
2021-06-28,43,3,0.07499037243223328
2021-06-29,25,1,0.06358164227350312
2021-06-30,37,2,0.05696788565974651
2021-07-01,30,0,0.06887264756450842
2021-07-02,32,1,0.05890587015587055
2021-07-03,27,1,0.05319158444158484
2021-07-04,4,1,0.05363284202569957
2021-07-05,44,0,0.05729584568870323
2021-07-06,36,0,0.07664108378394133
2021-07-07,35,2,0.08027864992150748
2021-07-08,39,1,0.04456436420722176
2021-07-09,30,5,0.04456436420722176
2021-07-10,16,1,0.04456436420722176
2021-07-11,5,0,0.03640109890109931
2021-07-12,48,0,0.03720238095238136
2021-07-13,30,0,0.013392857142857552
2021-07-14,44,0,0.013988095238095648
2021-07-15,32,1,0.049702380952381366
2021-07-16,62,0,0.06419513457556977
2021-07-17,30,2,0.07083965284799501
2021-07-18,4,1,0.0763341583425005
2021-07-19,69,7,0.07186987262821479
2021-07-20,43,2,0.08183665003685267
2021-07-21,78,3,0.08105919619817434
2021-07-22,49,0,0.0596306247696029
2021-07-23,86,6,0.050580048017162794
2021-07-24,49,3,0.05028473609394389
2021-07-25,10,1,0.05344823925744705
2021-07-26,105,4,0.06429814884153386
2021-07-27,90,4,0.06298938009090463
2021-07-28,99,6,0.07255804272079176
2021-07-29,79,6,0.07255804272079176
2021-07-30,99,6,0.07231067104484866
2021-07-31,39,5,0.07498402108661975
2021-08-01,10,1,0.07448927773473356
2021-08-02,110,4,0.07731717970079874
2021-08-03,95,6,0.07423952818564723
2021-08-04,105,6,0.06458251852863757
2021-08-05,94,9,0.07886823281435185
2021-08-06,128,5,0.08160993555605459
2021-08-07,66,4,0.08279146079773021
2021-08-08,15,3,0.08189211800976756
2021-08-09,126,7,0.07535716360247273
2021-08-10,140,10,0.08158318190235467
2021-08-11,118,6,0.08149660181577459
2021-08-12,80,4,0.08149660181577459
2021-08-13,121,10,0.08045664560340458
2021-08-14,50,3,0.07809228522510693
2021-08-15,25,5,0.07895844400776013
2021-08-16,145,7,0.08397364157614919
2021-08-17,164,9,0.07709337450779434
2021-08-18,123,7,0.07408780864508564
2021-08-19,94,8,0.05850339306067005
2021-08-20,145,5,0.06545965518934597
2021-08-21,77,3,0.06411344042849706
2021-08-22,11,1,0.06206238648330716
2021-08-23,165,16,0.04990433177206096
2021-08-24,110,5,0.05058046429403527
2021-08-25,94,4,0.050209406780120605
2021-08-26,81,0,
2021-08-27,102,4,
2021-08-28,55,2,
