dt_PRELIEVO,positivi,ricoveri,ricoveri/positivi 7gg
2021-08-01,11,0.0,0.04069945641374227
2021-08-02,25,1.0,0.050336644622359046
2021-08-03,35,3.0,0.06234865663437106
2021-08-04,27,2.0,0.06312169312169326
2021-08-05,21,2.0,0.08216931216931231
2021-08-06,45,5.0,0.07977728559123921
2021-08-07,28,1.0,0.07911539921506713
2021-08-08,15,2.0,0.07329529339496131
2021-08-09,43,1.0,0.061887653415892765
2021-08-10,37,3.0,0.049677641205880564
2021-08-11,30,1.0,0.06585219613423489
2021-08-12,65,1.0,0.055207938431153646
2021-08-13,39,1.0,0.06930728208239748
2021-08-14,47,7.0,0.0725025956225386
2021-08-15,17,1.0,0.08156557565326057
2021-08-16,41,5.0,0.08228322535050211
2021-08-17,58,6.0,0.09122526370430517
2021-08-18,31,3.0,0.08015274959227738
2021-08-19,49,1.0,0.08015274959227738
2021-08-20,34,3.0,0.06908035315402727
2021-08-21,42,3.0,0.05430202803087457
2021-08-22,17,1.0,0.04668832336247143
2021-08-23,45,2.0,0.04774112543568167
2021-08-24,44,0.0,0.04134726354309854
2021-08-25,46,2.0,
2021-08-26,36,1.0,
2021-08-27,46,2.0,
2021-08-28,1,,
