dt_RICOVERO,ricoveri,deceduti,deceduti/ricoveri 7gg
2020-05-28,17,2.0,0.09100419188654484
2020-05-29,25,4.0,0.08528074866310162
2020-05-30,25,0.0,0.09973653097602679
2020-05-31,11,2.0,0.1178317690712649
2020-06-01,32,2.0,0.11606264036715166
2020-06-02,14,2.0,0.09969900400351529
2020-06-03,25,4.0,0.09969900400351529
2020-06-04,19,2.0,0.10943926374377504
2020-06-05,22,1.0,0.10561273313153015
2020-06-06,6,0.0,0.0920072909546594
2020-06-07,8,2.0,0.08418774208247894
2020-06-08,28,1.0,0.08502316397053242
2020-06-09,21,1.0,0.07852965747702592
2020-06-10,19,2.0,0.09638680033416878
2020-06-11,18,2.0,0.10462855857592702
2020-06-12,23,0.0,0.0995265177596005
2020-06-13,8,1.0,0.09272379667116512
2020-06-14,13,4.0,0.08363858363858366
2020-06-15,12,0.0,0.06776556776556779
2020-06-16,13,0.0,0.07269167613995202
2020-06-17,24,1.0,0.07864405709233298
2020-06-18,16,0.0,0.048973727422003295
2020-06-19,29,1.0,0.059177809054656354
2020-06-20,6,1.0,0.06870161857846588
2020-06-21,10,1.0,0.07026803461856611
2020-06-22,28,2.0,0.07026803461856611
2020-06-23,15,1.0,0.0891514500537057
2020-06-24,19,1.0,0.1010562119584676
2020-06-25,9,0.0,0.1153419262441819
2020-06-26,18,3.0,0.11134902473575244
2020-06-27,4,1.0,0.1018252152119429
2020-06-28,5,1.0,0.11017943409247757
2020-06-29,23,1.0,0.12208419599723949
2020-06-30,17,0.0,0.11508139487679132
2020-07-01,18,2.0,0.0793671091625056
2020-07-02,12,1.0,0.05079568059107703
2020-07-03,17,2.0,0.04458450046685342
2020-07-04,3,0.0,0.057571513453866414
2020-07-05,4,0.0,0.04169849758085054
2020-07-06,12,0.0,0.04169849758085054
2020-07-07,11,1.0,0.024891774891774913
2020-07-08,10,0.0,0.024891774891774913
2020-07-09,12,1.0,0.024891774891774913
2020-07-10,15,0.0,0.0378787878787879
2020-07-11,5,0.0,0.024891774891774913
2020-07-12,6,0.0,0.035095856524427975
2020-07-13,22,2.0,0.06215213358070503
2020-07-14,11,0.0,0.07055549492524285
2020-07-15,14,1.0,0.08484120921095714
2020-07-16,11,3.0,0.10524937247626324
2020-07-17,17,1.0,0.09940521663210741
2020-07-18,10,1.0,0.09940521663210741
2020-07-19,7,1.0,0.10019014598846535
2020-07-20,20,1.0,0.06122910702742639
2020-07-21,14,0.0,0.06711145996860286
2020-07-22,13,1.0,0.05282574568288857
2020-07-23,11,0.0,0.032417582417582455
2020-07-24,10,1.0,0.034798534798534835
2020-07-25,9,0.0,0.045787545787545826
2020-07-26,5,0.0,0.05265567765567769
2020-07-27,15,1.0,0.05265567765567769
2020-07-28,13,1.0,0.03836996336996341
2020-07-29,8,1.0,0.03836996336996341
2020-07-30,12,0.0,0.03836996336996341
2020-07-31,12,0.0,0.028846153846153886
2020-08-01,10,0.0,0.017857142857142898
2020-08-02,6,0.0,3.9650822308041306e-17
2020-08-03,26,0.0,0.011904761904761944
2020-08-04,8,0.0,0.022108843537415008
2020-08-05,8,0.0,0.04591836734693882
2020-08-06,12,1.0,0.04591836734693882
2020-08-07,14,1.0,0.05690737833594981
2020-08-08,6,1.0,0.07278039420896568
2020-08-09,6,0.0,0.0846851561137276
2020-08-10,13,1.0,0.07278039420896568
2020-08-11,9,1.0,0.06257631257631262
2020-08-12,12,1.0,0.05463980463980468
2020-08-13,7,0.0,0.05463980463980468
2020-08-14,11,0.0,0.05385487528344675
2020-08-15,9,1.0,0.03798185941043088
2020-08-16,5,0.0,0.03849945775411618
2020-08-17,14,1.0,0.03849945775411618
2020-08-18,22,0.0,0.03849945775411618
2020-08-19,23,2.0,0.022626441881100308
2020-08-20,11,0.0,0.05834072759538602
2020-08-21,8,0.0,0.07411067193675894
2020-08-22,6,0.0,0.07411067193675894
2020-08-23,4,1.0,0.07597402597402603
2020-08-24,11,2.0,0.09978354978354984
2020-08-25,16,0.0,0.12835497835497842
2020-08-26,10,1.0,0.12835497835497842
2020-08-27,6,1.0,0.11304885590599881
2020-08-28,15,3.0,0.09806384092098382
2020-08-29,3,0.0,0.1090528519099948
2020-08-30,7,1.0,0.0947671376242805
2020-08-31,13,1.0,0.08881475667189956
2020-09-01,13,1.0,0.06976713762428051
2020-09-02,19,0.0,0.10548142333856624
2020-09-03,16,2.0,0.12793040293040298
2020-09-04,15,1.0,0.13734955520669812
2020-09-05,8,2.0,0.13285405071119363
2020-09-06,10,3.0,0.13285405071119363
2020-09-07,14,2.0,0.11499690785405077
2020-09-08,22,1.0,0.12452071737786029
2020-09-09,8,0.0,0.08880643166357458
2020-09-10,9,0.0,0.04594928880643172
2020-09-11,15,2.0,0.05075120957473904
2020-09-12,10,0.0,0.05446178471388561
2020-09-13,10,0.0,0.08847539015606247
2020-09-14,17,3.0,0.097999199679872
2020-09-15,14,1.0,0.09085634253701487
2020-09-16,21,5.0,0.10871348539415772
2020-09-17,15,1.0,0.1245865012671736
2020-09-18,12,1.0,0.11236343022057314
2020-09-19,8,1.0,0.1105627099324579
2020-09-20,9,1.0,0.08250148544266198
2020-09-21,22,2.0,0.08355968650086303
2020-09-22,17,1.0,0.08846164728517676
2020-09-23,24,1.0,0.0706045044280339
2020-09-24,27,2.0,0.054731488555018026
2020-09-25,17,2.0,0.054442888266417744
2020-09-26,11,0.0,0.046039526921879924
2020-09-27,8,0.0,0.06773691555475242
2020-09-28,45,4.0,0.06700712172151031
2020-09-29,22,0.0,0.06950541833745397
2020-09-30,31,6.0,0.07630813942588935
2020-10-01,29,2.0,0.09671630269119547
2020-10-02,37,5.0,0.0913438973187901
2020-10-03,21,1.0,0.10277246874736153
2020-10-04,28,4.0,0.09160621564562454
2020-10-05,39,2.0,0.09798776513062231
2020-10-06,50,4.0,0.10492181288099658
2020-10-07,52,6.0,0.11072413380936795
2020-10-08,44,5.0,0.11024952536133759
2020-10-09,49,9.0,0.11720923232104453
2020-10-10,34,3.0,0.12363780374961597
2020-10-11,43,6.0,0.11441820978425929
2020-10-12,60,6.0,0.10917345453950404
2020-10-13,72,9.0,0.11005916144432747
2020-10-14,59,3.0,0.11930285892331906
2020-10-15,91,7.0,0.11876965683972937
2020-10-16,79,15.0,0.12385440260244122
2020-10-17,85,13.0,0.12838531944679094
2020-10-18,81,11.0,0.1445588969286311
2020-10-19,118,16.0,0.15592168380162205
2020-10-20,134,21.0,0.15339482847905878
2020-10-21,128,21.0,0.16095785368914278
2020-10-22,147,23.0,0.16505374155696048
2020-10-23,151,26.0,0.16908925406704925
2020-10-24,170,35.0,0.17151322444074468
2020-10-25,152,25.0,0.17790303998234594
2020-10-26,177,29.0,0.19050564941517684
2020-10-27,190,33.0,0.19447915934895166
2020-10-28,182,38.0,0.1920752126956635
2020-10-29,188,46.0,0.1945529980681857
2020-10-30,190,38.0,0.2010473577355844
2020-10-31,201,38.0,0.20480675623182498
2020-11-01,154,28.0,0.20272442298066057
2020-11-02,258,54.0,0.2005304882959244
2020-11-03,230,46.0,0.2005304882959244
2020-11-04,242,47.0,0.19733219405285404
2020-11-05,266,61.0,0.19527542729020492
2020-11-06,250,50.0,0.19483590662627018
2020-11-07,234,39.0,0.1916101001746573
2020-11-08,221,37.0,0.20228048403067905
2020-11-09,257,53.0,0.19359705796953902
2020-11-10,248,44.0,0.19113930067307208
2020-11-11,238,64.0,0.19323244562335987
2020-11-12,267,45.0,0.195893259501684
2020-11-13,279,51.0,0.1958269217786234
2020-11-14,182,33.0,0.20036773121887944
2020-11-15,172,32.0,0.19647174903418402
2020-11-16,243,50.0,0.1985426616689008
2020-11-17,239,50.0,0.20402239698734578
2020-11-18,269,65.0,0.20795697958377285
2020-11-19,224,41.0,0.2070931922083576
2020-11-20,208,46.0,0.2016255304735913
2020-11-21,158,33.0,0.19383854642733175
2020-11-22,150,27.0,0.18898348721186056
2020-11-23,203,34.0,0.18854981374247282
2020-11-24,181,28.0,0.1842673315188141
2020-11-25,183,38.0,0.18207984974782887
2020-11-26,150,27.0,0.19092777601511
2020-11-27,136,26.0,0.200298493449089
2020-11-28,124,24.0,0.20718455318165366
2020-11-29,124,30.0,0.21226926318439646
2020-11-30,133,31.0,0.22480019681769228
2020-12-01,138,28.0,0.21963766668936188
2020-12-02,111,27.0,0.22697331984463323
2020-12-03,127,34.0,0.22163188708384562
2020-12-04,129,20.0,0.22372098926262154
2020-12-05,98,24.0,0.23044976773053044
2020-12-06,88,18.0,0.2248269465737287
2020-12-07,109,27.0,0.22106448584683683
2020-12-08,92,23.0,0.22963805781125649
2020-12-09,103,21.0,0.23157077311246524
2020-12-10,87,21.0,0.23806427960597173
2020-12-11,93,20.0,0.22918722079039025
2020-12-12,89,23.0,0.2252189668221363
2020-12-13,68,17.0,0.22992733969606874
2020-12-14,97,18.0,0.234100043260253
2020-12-15,99,22.0,0.23664617881566827
2020-12-16,76,18.0,0.21727190042305752
2020-12-17,85,23.0,0.21330364645480357
2020-12-18,73,17.0,0.21506788307728764
2020-12-19,57,7.0,0.21277693233272865
2020-12-20,72,16.0,0.21132329824751558
2020-12-21,96,19.0,0.18815836962546437
2020-12-22,97,20.0,0.18636726544290444
2020-12-23,75,17.0,0.1945845299155615
2020-12-24,83,9.0,0.19023575844350235
2020-12-25,59,13.0,0.18651552034826424
2020-12-26,61,11.0,0.1973534796398318
2020-12-27,73,14.0,0.18567646100629145
2020-12-28,64,11.0,0.18279096946027543
2020-12-29,78,22.0,0.1637363321300301
2020-12-30,69,10.0,0.16332083012806595
2020-12-31,68,6.0,0.17509407676653574
2021-01-01,69,6.0,0.18159640595908236
2021-01-02,62,11.0,0.17927804921034587
2021-01-03,62,17.0,0.1810230950547706
2021-01-04,69,15.0,0.19304859490988505
2021-01-05,79,21.0,0.2150496425788217
2021-01-06,70,11.0,0.21827544903043458
2021-01-07,87,15.0,0.21192347493652502
2021-01-08,83,20.0,0.21192347493652502
2021-01-09,75,15.0,0.2060916485350784
2021-01-10,74,17.0,0.2208246650293473
2021-01-11,69,15.0,0.23852216548546842
2021-01-12,80,18.0,0.22894347806497903
2021-01-13,73,19.0,0.2293051417177819
2021-01-14,81,24.0,0.23157432819749468
2021-01-15,69,12.0,0.2470300554833534
2021-01-16,79,16.0,0.23869672215002008
2021-01-17,57,14.0,0.23430161130981605
2021-01-18,86,28.0,0.2166041108536949
2021-01-19,54,9.0,0.22350542210283228
2021-01-20,61,14.0,0.21621735152362248
2021-01-21,87,15.0,0.21474307760352815
2021-01-22,63,14.0,0.1916856074790674
2021-01-23,66,10.0,0.18985410564756555
2021-01-24,51,12.0,0.19421007754452105
2021-01-25,67,11.0,0.18056854666161085
2021-01-26,65,10.0,0.17303558997611176
2021-01-27,50,13.0,0.18220289326106212
2021-01-28,52,4.0,0.16710796640142936
2021-01-29,59,10.0,0.16202115555768887
2021-01-30,51,11.0,0.1595236530601864
2021-01-31,54,7.0,0.1558629387744721
2021-02-01,70,9.0,0.18468657415548453
2021-02-02,66,9.0,0.1909496895711423
2021-02-03,64,15.0,0.1830965483146397
2021-02-04,61,17.0,0.17710935811692322
2021-02-05,75,16.0,0.1737796051631101
2021-02-06,56,9.0,0.1733467047302097
2021-02-07,57,5.0,0.170476806771026
2021-02-08,57,6.0,0.155874244434616
2021-02-09,60,8.0,0.14835723763189493
2021-02-10,56,12.0,0.14713718439320814
2021-02-11,68,12.0,0.15886461618022282
2021-02-12,56,9.0,0.15681403518227338
2021-02-13,46,7.0,0.1597444381126763
2021-02-14,53,9.0,0.15255139696178974
2021-02-15,66,6.0,0.1477494761934824
2021-02-16,65,10.0,0.15880389796218988
2021-02-17,61,10.0,0.15849333895597867
2021-02-18,63,9.0,0.1587881502767334
2021-02-19,63,15.0,0.1698781838386771
2021-02-20,60,9.0,0.1738741878346811
2021-02-21,64,11.0,0.16787658687506496
2021-02-22,89,15.0,0.1699403337221184
2021-02-23,66,12.0,0.1541340111931068
2021-02-24,82,10.0,0.15508065491083484
2021-02-25,89,14.0,0.1559673965938094
2021-02-26,102,13.0,0.1587644660278796
2021-02-27,83,13.0,0.15826109343148378
2021-02-28,73,13.0,0.17208949064402734
2021-03-01,101,19.0,0.17042201881183422
2021-03-02,129,23.0,0.17999251367644672
2021-03-03,96,21.0,0.17390802534718985
2021-03-04,103,15.0,0.17227723604516768
2021-03-05,144,28.0,0.17177674643576718
2021-03-06,114,13.0,0.17218601024240204
2021-03-07,96,16.0,0.17326134913708402
2021-03-08,130,24.0,0.17854386737865674
2021-03-09,138,25.0,0.17408970476122881
2021-03-10,137,31.0,0.1886870088322171
2021-03-11,115,21.0,0.19474761489282313
2021-03-12,147,24.0,0.19249272692364944
2021-03-13,111,24.0,0.19685264289892565
2021-03-14,110,23.0,0.17892376026116505
2021-03-15,154,26.0,0.1784231576839888
2021-03-16,137,29.0,0.18159723837617353
2021-03-17,129,13.0,0.18022514609499035
2021-03-18,134,24.0,0.1716582743702239
2021-03-19,124,23.0,0.17296326477933052
2021-03-20,121,25.0,0.16927210418616104
2021-03-21,114,17.0,0.18538882407348375
2021-03-22,118,21.0,0.18339355794019216
2021-03-23,113,21.0,0.1805263669211699
2021-03-24,103,22.0,0.17736271680253304
2021-03-25,109,18.0,0.1780374806351916
2021-03-26,133,22.0,0.17047089467877513
2021-03-27,103,19.0,0.16413785553558405
2021-03-28,78,12.0,0.15005957193242717
2021-03-29,120,15.0,0.1516785681547693
2021-03-30,106,15.0,0.14057939164205896
2021-03-31,113,13.0,0.1260226470594838
2021-04-01,102,18.0,0.12323439053988401
2021-04-02,114,10.0,0.1205032981029092
2021-04-03,109,9.0,0.11959268398474791
2021-04-04,67,9.0,0.121590971167163
2021-04-05,85,9.0,0.11015025030050307
2021-04-06,111,15.0,0.11904749340827249
2021-04-07,93,12.0,0.1325684051988394
2021-04-08,83,8.0,0.1263656527274302
2021-04-09,80,12.0,0.13504912611678596
2021-04-10,79,14.0,0.13642079854108996
2021-04-11,55,5.0,0.13386063469060355
2021-04-12,54,9.0,0.1365747880071665
2021-04-13,76,11.0,0.13935929163912772
2021-04-14,72,8.0,0.1344509992082313
2021-04-15,52,6.0,0.1393211290783612
2021-04-16,59,10.0,0.12557196744187563
2021-04-17,49,7.0,0.12275241856969518
2021-04-18,48,6.0,0.12253497999609222
2021-04-19,71,5.0,0.11590368026134422
2021-04-20,64,8.0,0.09907976776238789
2021-04-21,73,8.0,0.08564024561206433
2021-04-22,58,4.0,0.09278310275492149
2021-04-23,58,3.0,0.10145810357954134
2021-04-24,41,2.0,0.09518397230541008
2021-04-25,40,7.0,0.09511281059041275
2021-04-26,61,8.0,0.11661947885906587
2021-04-27,37,3.0,0.1316392798829237
2021-04-28,55,6.0,0.13924789824315978
2021-04-29,41,9.0,0.13210504110030263
2021-04-30,51,8.0,0.14194110667407311
2021-05-01,49,5.0,0.15035809509106152
2021-05-02,32,4.0,0.1570951080780745
2021-05-03,40,8.0,0.14738124470567457
2021-05-04,50,7.0,0.15723034563636945
2021-05-05,32,5.0,0.15659036839111598
2021-05-06,33,5.0,0.150637987438735
2021-05-07,31,7.0,0.13305556985631742
2021-05-08,41,4.0,0.13289683969758725
2021-05-09,24,2.0,0.12009922064996821
2021-05-10,26,2.0,0.10903620958695714
2021-05-11,36,5.0,0.09265116094384397
2021-05-12,30,2.0,0.09061864061864074
2021-05-13,27,2.0,0.1006919006919008
2021-05-14,27,3.0,0.10448121482604253
2021-05-15,12,1.0,0.10249708784191555
2021-05-16,13,2.0,0.09918445844232962
2021-05-17,29,3.0,0.10050720976508096
2021-05-18,24,3.0,0.08463419389206507
2021-05-19,23,1.0,0.11558657484444602
2021-05-20,24,2.0,0.09360855286642404
2021-05-21,11,0.0,0.08775879917184277
2021-05-22,10,3.0,0.07704451345755706
2021-05-23,16,0.0,0.0787698412698414
2021-05-24,16,1.0,0.1025793650793652
2021-05-25,20,1.0,0.11938608776844084
2021-05-26,18,1.0,0.076528944911298
2021-05-27,4,1.0,0.10250297088532398
2021-05-28,17,2.0,0.09357439945675254
2021-05-29,7,0.0,0.10840956429191738
2021-05-30,11,2.0,0.129044484926838
2021-05-31,11,0.0,0.0933301992125523
2021-06-01,13,2.0,0.07652347652347667
2021-06-02,5,1.0,0.07652347652347667
2021-06-03,3,0.0,0.07912087912087926
2021-06-04,8,0.0,0.07912087912087926
2021-06-05,5,0.0,0.07500000000000014
2021-06-06,5,1.0,0.046428571428571555
2021-06-07,5,0.0,0.08214285714285727
2021-06-08,8,1.0,0.08214285714285727
2021-06-09,6,0.0,0.08214285714285727
2021-06-10,8,2.0,0.05357142857142869
2021-06-11,4,0.0,0.05357142857142869
2021-06-12,6,0.0,0.03571428571428583
2021-06-13,3,0.0,0.03571428571428583
2021-06-14,3,0.0,1.189524669241239e-16
2021-06-15,2,0.0,0.07142857142857155
2021-06-16,2,0.0,0.07142857142857155
2021-06-17,6,0.0,0.07142857142857155
2021-06-18,4,2.0,0.07142857142857155
2021-06-19,2,0.0,0.07142857142857155
2021-06-20,1,0.0,0.07142857142857155
2021-06-21,4,0.0,0.07142857142857155
2021-06-22,3,0.0,
2021-06-23,2,0.0,
2021-06-24,1,0.0,
2021-06-25,0,0.0,
2021-06-26,2,0.0,
2021-06-27,0,0.0,
2021-06-28,3,0.0,
2021-06-29,1,0.0,
2021-06-30,0,0.0,
2021-07-01,1,0.0,
2021-07-02,0,0.0,
2021-07-03,2,0.0,
2021-07-04,0,0.0,
2021-07-05,1,0.0,
2021-07-06,1,0.0,
2021-07-07,3,0.0,
2021-07-08,2,0.0,
2021-07-09,0,0.0,
2021-07-10,0,0.0,
2021-07-11,1,0.0,
2021-07-12,1,0.0,
2021-07-13,0,0.0,
2021-07-14,0,0.0,
2021-07-15,0,0.0,
2021-07-16,3,0.0,
2021-07-17,0,0.0,
2021-07-18,3,0.0,
2021-07-19,2,0.0,
2021-07-20,0,0.0,
2021-07-21,1,0.0,
2021-07-22,2,1.0,
2021-07-23,5,1.0,
2021-07-24,4,0.0,0.10000000000000012
2021-07-25,9,0.0,0.12380952380952392
2021-07-26,4,0.0,0.05238095238095249
2021-07-27,2,0.0,0.023809523809523923
2021-07-28,6,1.0,0.023809523809523923
2021-07-29,1,0.0,0.023809523809523923
2021-07-30,6,0.0,0.023809523809523923
2021-07-31,3,0.0,0.0396825396825398
2021-08-01,6,0.0,0.015873015873015987
2021-08-02,6,0.0,0.0634920634920636
2021-08-03,9,1.0,0.12063492063492075
2021-08-04,3,0.0,0.12063492063492075
2021-08-05,3,1.0,0.12063492063492075
2021-08-06,5,2.0,0.12063492063492075
2021-08-07,8,0.0,0.10476190476190486
2021-08-08,5,0.0,0.10476190476190486
2021-08-09,9,0.0,0.05714285714285725
2021-08-10,7,0.0,1.030921380009074e-16
2021-08-11,9,0.0,1.030921380009074e-16
2021-08-12,6,0.0,0.023809523809523912
2021-08-13,2,0.0,
2021-08-14,5,0.0,
2021-08-15,6,1.0,
2021-08-16,8,,
2021-08-17,3,,
2021-08-18,6,,
2021-08-19,3,,
2021-08-20,9,,
2021-08-21,7,,
2021-08-22,2,,
2021-08-23,5,,
2021-08-24,4,,
2021-08-25,1,,
