dt_PRELIEVO,positivi,ricoveri,ricoveri/positivi 7gg
2020-11-22,6,4.0,0.14246762538610383
2020-11-23,138,8.0,0.1371435080687117
2020-11-24,128,9.0,0.13297603375198366
2020-11-25,126,4.0,0.13759040422001267
2020-11-26,101,1.0,0.16139992802953648
2020-11-27,154,7.0,0.15732003520284057
2020-11-28,74,6.0,0.15747947397835077
2020-11-29,6,5.0,0.15619107983281375
2020-11-30,136,4.0,0.17279467069383037
2020-12-01,112,8.0,0.17083631159261412
2020-12-02,88,2.0,0.16862098150843158
2020-12-03,111,14.0,0.08528764817509824
2020-12-04,63,2.0,0.10013358655044836
2020-12-05,61,4.0,0.16135807634636673
2020-12-06,4,1.0,0.1728896482227662
2020-12-07,15,2.0,0.18344305877617675
2020-12-08,2,1.0,0.18794950270395885
2020-12-09,87,9.0,0.18472621444629725
2020-12-10,25,5.0,0.1632976430177258
2020-12-11,79,5.0,0.14791302763311043
2020-12-12,93,4.0,0.07868225840234119
2020-12-13,40,4.0,0.07410801491184153
2020-12-14,39,1.0,0.05381815983937777
2020-12-15,65,1.0,0.049149746361871034
2020-12-16,70,5.0,0.06341351638600971
2020-12-17,69,4.0,0.05585049117592568
2020-12-18,98,3.0,0.05717087621724095
2020-12-19,14,2.0,0.06136966250557948
2020-12-20,85,4.0,0.058220254594266815
2020-12-21,86,3.0,0.06184344300006391
2020-12-22,67,3.0,0.15270836039559357
2020-12-23,81,4.0,0.2751573399874303
2020-12-24,12,1.0,0.3041489366260858
2020-12-25,3,2.0,0.3049570537132726
2020-12-26,4,4.0,0.3030717434226206
2020-12-27,8,2.0,0.31271465782743985
2020-12-28,74,3.0,0.3144153380995487
2020-12-29,95,3.0,0.30080989592267793
2020-12-30,77,9.0,0.1790566491694312
2020-12-31,21,2.0,0.28619950631228835
2021-01-01,7,4.0,0.2842175243303064
2021-01-02,88,13.0,0.28431454106569326
2021-01-03,3,3.0,0.27513574993201495
2021-01-04,75,2.0,0.2765679017401066
2021-01-05,62,2.0,0.20235639895717525
2021-01-06,19,1.0,0.18429201653109067
2021-01-07,95,10.0,0.1271491593882335
2021-01-08,77,4.0,0.13248249272156687
2021-01-09,47,1.0,0.13930276921926274
2021-01-10,5,3.0,0.14368873413154343
2021-01-11,125,8.0,0.13311542586086675
2021-01-12,75,6.0,0.12983506233205602
2021-01-13,48,4.0,0.1359140896876791
2021-01-14,96,3.0,0.19305694683053623
2021-01-15,69,2.0,0.20664136241495182
2021-01-16,47,3.0,0.2041413624149518
2021-01-17,1,1.0,0.2026895621826638
2021-01-18,44,7.0,0.20738278562588722
2021-01-19,48,3.0,0.20656425801261746
2021-01-20,41,3.0,0.21248331096414524
2021-01-21,78,5.0,0.1104424946376146
2021-01-22,86,2.0,0.09366760286272283
2021-01-23,38,4.0,0.09494311306680446
2021-01-24,7,2.0,0.10118773952049016
2021-01-25,96,4.0,0.10199700777161888
2021-01-26,56,4.0,0.11328513824579586
2021-01-27,77,9.0,0.11429890862680456
2021-01-28,86,6.0,0.10205401066762089
2021-01-29,88,9.0,0.11059438333842835
2021-01-30,89,10.0,0.11399574388264604
2021-01-31,5,1.0,0.10768776614609687
2021-02-01,69,7.0,0.10486384588031615
2021-02-02,84,8.0,0.09937199730336119
2021-02-03,110,8.0,0.09522539484215198
2021-02-04,80,4.0,0.16189206150881863
2021-02-05,94,6.0,0.15564106612738846
2021-02-06,84,7.0,0.1514341201911192
2021-02-07,3,2.0,0.15377435421452157
2021-02-08,156,9.0,0.1690067122179639
2021-02-09,76,5.0,0.17077252492602585
2021-02-10,101,9.0,0.17987616638260848
2021-02-11,83,13.0,0.19574918225562435
2021-02-12,105,8.0,0.19621822540759434
2021-02-13,34,5.0,0.198977783878239
2021-02-14,9,7.0,0.19027208433444157
2021-02-15,164,10.0,0.1790079802992532
2021-02-16,94,8.0,0.18062362655775657
2021-02-17,142,4.0,0.1788049886548342
2021-02-18,90,7.0,0.1569795918294374
2021-02-19,80,7.0,0.15885080101771973
2021-02-20,67,9.0,0.1787627171519546
2021-02-21,8,5.0,0.18565127069543771
2021-02-22,135,10.0,0.17938277459643315
2021-02-23,49,11.0,0.17187777959143816
2021-02-24,144,11.0,0.1764975379425398
2021-02-25,59,2.0,0.2141959506409525
2021-02-26,143,5.0,0.20961634101932608
2021-02-27,42,7.0,0.20670088912428233
2021-02-28,9,8.0,0.20706638620030574
2021-03-01,119,5.0,0.21766778663221467
2021-03-02,49,10.0,0.22039478935921736
2021-03-03,152,12.0,0.22588929485372283
2021-03-04,37,4.0,0.1941432631076911
2021-03-05,74,4.0,0.2011278751343199
2021-03-06,39,8.0,0.1867516813070353
2021-03-07,3,2.0,0.18124549159031925
2021-03-08,110,10.0,0.1746198182979793
2021-03-09,58,6.0,0.1761144004377227
2021-03-10,99,4.0,0.16268338700670928
2021-03-11,81,5.0,0.13887386319718548
2021-03-12,62,4.0,0.13585362761881037
2021-03-13,27,3.0,0.13446815963851483
2021-03-14,4,2.0,0.14298186815222333
2021-03-15,86,6.0,0.14767703951406136
2021-03-16,64,6.0,0.14618245737431795
2021-03-17,60,6.0,0.13711216258973744
2021-03-18,74,7.0,0.13711216258973744
2021-03-19,37,2.0,0.14075082735797032
2021-03-20,21,1.0,0.13111736871135377
2021-03-21,4,2.0,0.13631217390615896
2021-03-22,42,4.0,0.14143220076531626
2021-03-23,38,1.0,0.14523093037049747
2021-03-24,44,6.0,0.15430122515507796
2021-03-25,46,6.0,0.22572979658364936
2021-03-26,62,5.0,0.2168862591686834
2021-03-27,18,2.0,0.2314418789874611
2021-03-28,3,3.0,0.2179137404593226
2021-03-29,30,1.0,0.21759521840167012
2021-03-30,39,5.0,0.21627856270713425
2021-03-31,48,2.0,0.2099293563579279
2021-04-01,39,5.0,
2021-04-02,28,2.0,
2021-04-03,15,1.0,
2021-04-04,0,0.0,
2021-04-05,1,1.0,
2021-04-06,29,5.0,
2021-04-07,34,1.0,
2021-04-08,56,4.0,
2021-04-09,44,1.0,
2021-04-10,27,3.0,
2021-04-11,0,0.0,
2021-04-12,47,5.0,
2021-04-13,21,0.0,
2021-04-14,68,4.0,
2021-04-15,35,3.0,0.062036303883255546
2021-04-16,60,6.0,0.04981492597038827
2021-04-17,12,1.0,0.058218287314926086
2021-04-18,2,0.0,0.05347792963339194
2021-04-19,48,1.0,0.044272545352019806
2021-04-20,51,3.0,0.03508887188263205
2021-04-21,39,1.0,0.03822170396283255
2021-04-22,47,1.0,
2021-04-23,28,1.0,
2021-04-24,19,2.0,
2021-04-25,0,0.0,
2021-04-26,34,2.0,
2021-04-27,36,1.0,
2021-04-28,35,0.0,
2021-04-29,33,1.0,
2021-04-30,52,0.0,
2021-05-01,0,0.0,
2021-05-02,1,0.0,
2021-05-03,25,5.0,
2021-05-04,17,2.0,
2021-05-05,37,2.0,0.07922260796210388
2021-05-06,14,0.0,
2021-05-07,25,1.0,
2021-05-08,7,1.0,
2021-05-09,0,0.0,
2021-05-10,29,1.0,
2021-05-11,14,0.0,
2021-05-12,14,1.0,
2021-05-13,5,0.0,
2021-05-14,19,0.0,
2021-05-15,0,0.0,
2021-05-16,0,0.0,
2021-05-17,15,0.0,
2021-05-18,5,0.0,
2021-05-19,10,0.0,
2021-05-20,2,1.0,
2021-05-21,4,1.0,
2021-05-22,1,0.0,
2021-05-23,0,0.0,
2021-05-24,11,0.0,
2021-05-25,3,0.0,
2021-05-26,10,0.0,
2021-05-27,3,0.0,0.16666666666666677
2021-05-28,6,1.0,0.16666666666666677
2021-05-29,1,0.0,0.16666666666666677
2021-05-30,1,1.0,
2021-05-31,8,0.0,
2021-06-01,4,0.0,
2021-06-02,0,0.0,
2021-06-03,4,1.0,
2021-06-04,5,0.0,
2021-06-05,2,0.0,
2021-06-06,0,0.0,
2021-06-07,9,0.0,
2021-06-08,3,0.0,
2021-06-09,3,0.0,
2021-06-10,4,0.0,
2021-06-11,3,0.0,
2021-06-12,4,0.0,
2021-06-13,0,0.0,
2021-06-14,11,0.0,
2021-06-15,4,0.0,
2021-06-16,8,0.0,
2021-06-17,11,0.0,
2021-06-18,8,0.0,
2021-06-19,4,0.0,
2021-06-20,0,0.0,
2021-06-21,3,0.0,
2021-06-22,6,1.0,
2021-06-23,3,0.0,
2021-06-24,5,0.0,
2021-06-25,18,0.0,
2021-06-26,0,0.0,
2021-06-27,0,0.0,
2021-06-28,2,0.0,
2021-06-29,1,0.0,
2021-06-30,0,0.0,
2021-07-01,0,0.0,
2021-07-02,3,0.0,
2021-07-03,1,0.0,
2021-07-04,0,0.0,
2021-07-05,4,0.0,
2021-07-06,3,0.0,
2021-07-07,11,0.0,
2021-07-08,0,0.0,
2021-07-09,7,0.0,
2021-07-10,1,0.0,
2021-07-11,0,0.0,
2021-07-12,17,0.0,
2021-07-13,9,0.0,
2021-07-14,21,1.0,
2021-07-15,12,0.0,
2021-07-16,13,0.0,
2021-07-17,1,0.0,
2021-07-18,0,0.0,
2021-07-19,15,0.0,
2021-07-20,3,0.0,
2021-07-21,17,0.0,
2021-07-22,5,0.0,
2021-07-23,16,0.0,
2021-07-24,0,0.0,
2021-07-25,0,0.0,
2021-07-26,18,0.0,
2021-07-27,1,0.0,
2021-07-28,15,1.0,
2021-07-29,3,0.0,
2021-07-30,23,0.0,
2021-07-31,0,0.0,
2021-08-01,2,1.0,
2021-08-02,16,0.0,
2021-08-03,7,0.0,
2021-08-04,15,0.0,0.14285714285714296
2021-08-05,9,0.0,0.07142857142857152
2021-08-06,10,0.0,0.08730158730158741
2021-08-07,4,2.0,0.13492063492063502
2021-08-08,1,0.0,0.14285714285714296
2021-08-09,18,2.0,0.14285714285714296
2021-08-10,3,1.0,0.14285714285714296
2021-08-11,18,1.0,0.07142857142857152
2021-08-12,6,0.0,
2021-08-13,20,0.0,
2021-08-14,4,0.0,
2021-08-15,0,0.0,
2021-08-16,14,1.0,
2021-08-17,10,1.0,
2021-08-18,31,3.0,
2021-08-19,1,,
2021-08-20,9,,
2021-08-21,2,,
