dt_RICOVERO,ricoveri,deceduti,deceduti/ricoveri 7gg
2020-08-20,0,0.0,
2020-08-21,1,0.0,
2020-08-22,1,0.0,
2020-08-23,3,1.0,
2020-08-24,1,0.0,0.09523809523809548
2020-08-25,1,0.0,0.09523809523809548
2020-08-26,3,1.0,0.09523809523809548
2020-08-27,1,0.0,0.04761904761904787
2020-08-28,2,0.0,0.04761904761904787
2020-08-29,1,0.0,0.04761904761904787
2020-08-30,2,0.0,2.5376526277146434e-16
2020-08-31,1,0.0,2.5376526277146434e-16
2020-09-01,1,0.0,2.5376526277146434e-16
2020-09-02,5,0.0,0.04761904761904787
2020-09-03,2,0.0,0.04761904761904787
2020-09-04,3,0.0,0.07619047619047645
2020-09-05,3,1.0,
2020-09-06,2,0.0,
2020-09-07,5,1.0,
2020-09-08,0,0.0,
2020-09-09,4,0.0,
2020-09-10,1,0.0,
2020-09-11,2,0.0,
2020-09-12,5,0.0,
2020-09-13,1,1.0,
2020-09-14,5,2.0,
2020-09-15,0,0.0,
2020-09-16,5,0.0,
2020-09-17,1,1.0,
2020-09-18,1,0.0,
2020-09-19,1,0.0,0.2142857142857146
2020-09-20,2,1.0,0.25000000000000033
2020-09-21,2,0.0,0.10714285714285746
2020-09-22,1,0.0,0.10714285714285746
2020-09-23,4,1.0,0.10714285714285746
2020-09-24,2,0.0,0.03571428571428603
2020-09-25,4,0.0,0.03571428571428603
2020-09-26,2,0.0,0.07142857142857174
2020-09-27,1,0.0,0.03571428571428603
2020-09-28,1,0.0,0.08333333333333363
2020-09-29,4,1.0,0.14047619047619078
2020-09-30,2,0.0,0.14047619047619078
2020-10-01,6,2.0,0.1642857142857146
2020-10-02,5,2.0,
2020-10-03,2,0.0,
2020-10-04,6,1.0,
2020-10-05,0,0.0,
2020-10-06,5,2.0,
2020-10-07,4,1.0,
2020-10-08,3,0.0,
2020-10-09,5,2.0,0.17857142857142888
2020-10-10,5,1.0,0.1392857142857146
2020-10-11,3,0.0,0.13214285714285748
2020-10-12,6,0.0,0.15892857142857175
2020-10-13,8,1.0,0.14260204081632685
2020-10-14,10,2.0,0.1378401360544221
2020-10-15,16,3.0,0.17080716902145507
2020-10-16,14,4.0,0.19678119499548105
2020-10-17,12,2.0,0.21139158460587068
2020-10-18,13,3.0,0.19962687872351775
2020-10-19,11,2.0,0.21130270289934192
2020-10-20,22,5.0,0.21250318309141875
2020-10-21,17,2.0,0.2529793735676092
2020-10-22,26,7.0,0.2594212075956501
2020-10-23,17,5.0,0.2620186101930527
2020-10-24,20,9.0,0.25600610418054676
2020-10-25,29,8.0,0.2709454132375028
2020-10-26,30,6.0,0.2647419392920934
2020-10-27,27,5.0,0.24576660722378216
2020-10-28,27,6.0,0.2171951786523536
2020-10-29,31,7.0,0.2063577402287083
2020-10-30,31,5.0,0.2063577402287083
2020-10-31,36,9.0,0.2334741423451104
2020-11-01,20,4.0,0.24773295321409078
2020-11-02,20,4.0,0.27499869822177125
2020-11-03,24,9.0,0.28977234961781356
2020-11-04,59,19.0,0.2954114473621745
2020-11-05,24,10.0,0.3229624677703377
2020-11-06,34,9.0,0.329234244773822
2020-11-07,38,11.0,0.32492389994623583
2020-11-08,28,11.0,0.32653810495027136
2020-11-09,41,10.0,0.3121270773813491
2020-11-10,29,10.0,0.32309243913580693
2020-11-11,39,13.0,0.3481842384014128
2020-11-12,38,12.0,0.3449718423318739
2020-11-13,41,14.0,0.3672714938998181
2020-11-14,43,20.0,0.37255586470143026
2020-11-15,54,20.0,0.3893625873905059
2020-11-16,45,18.0,0.3998053609911742
2020-11-17,55,21.0,0.4142567233033922
2020-11-18,51,23.0,0.3755893183569175
2020-11-19,54,21.0,0.3755893183569175
2020-11-20,61,27.0,0.36240250517010436
2020-11-21,36,7.0,0.3606520816805504
2020-11-22,54,20.0,0.35051202565814144
2020-11-23,39,12.0,0.3623419148465212
2020-11-24,46,17.0,0.3430661086854692
2020-11-25,50,19.0,0.3663087390709567
2020-11-26,53,25.0,0.35421501269151606
2020-11-27,52,16.0,0.36740182587832926
2020-11-28,56,20.0,0.3915298717455055
2020-11-29,42,12.0,0.39846864725570963
2020-11-30,35,14.0,0.4025117739403457
2020-12-01,52,28.0,0.4220477934763653
2020-12-02,35,15.0,0.4407137964629258
2020-12-03,36,18.0,0.4299726579022383
2020-12-04,36,16.0,0.42302285095243136
2020-12-05,41,20.0,0.3983645823917238
2020-12-06,19,4.0,0.3920851475408604
2020-12-07,37,13.0,0.3563708618265747
2020-12-08,41,15.0,0.33543198982387284
2020-12-09,39,15.0,0.332072109286292
2020-12-10,36,9.0,0.34095796027740616
2020-12-11,47,14.0,0.3383839577034036
2020-12-12,28,13.0,0.35205321527510025
2020-12-13,33,9.0,0.3490562122780973
2020-12-14,36,12.0,0.3622141070149394
2020-12-15,26,12.0,0.37124821711287925
2020-12-16,44,16.0,0.37124821711287925
2020-12-17,38,13.0,0.3691535375988449
2020-12-18,36,13.0,0.3786773471226544
2020-12-19,28,13.0,0.34264361341450206
2020-12-20,31,8.0,0.3519200512623684
2020-12-21,30,12.0,0.338088302078087
2020-12-22,43,9.0,0.3472152862050711
2020-12-23,28,12.0,0.3470908461851607
2020-12-24,53,13.0,0.36419274070641006
2020-12-25,40,17.0,0.36419274070641006
2020-12-26,41,19.0,0.40388947807756603
2020-12-27,45,17.0,0.3830376590891011
2020-12-28,45,18.0,0.4265686563936833
2020-12-29,39,19.0,0.4149615135365404
2020-12-30,46,13.0,0.4254144752090143
2020-12-31,60,33.0,0.44866629846083755
2021-01-01,32,11.0,0.4348134846080237
2021-01-02,41,22.0,0.4118636453316538
2021-01-03,37,20.0,0.4312916389760276
2021-01-04,33,10.0,0.39914878183317054
2021-01-05,49,16.0,0.39922196684488015
2021-01-06,43,18.0,0.3582812002943575
2021-01-07,40,13.0,0.3489182659314232
2021-01-08,61,21.0,0.35919965121280845
2021-01-09,44,11.0,0.3703031807705282
2021-01-10,40,19.0,0.37172700611461934
2021-01-11,56,21.0,0.39846916639336494
2021-01-12,47,19.0,0.37706661630229027
2021-01-13,35,15.0,0.3845416993587687
2021-01-14,41,21.0,0.3643036041206735
2021-01-15,36,7.0,0.3842015633043469
2021-01-16,43,13.0,0.36892184589696997
2021-01-17,27,9.0,0.3654481159794711
2021-01-18,35,18.0,0.3445421926345233
2021-01-19,37,11.0,0.3779889046526638
2021-01-20,47,19.0,0.39432334540570924
2021-01-21,41,15.0,0.4304481401511936
2021-01-22,35,15.0,0.42364541906275827
2021-01-23,24,10.0,0.44920158747606953
2021-01-24,29,17.0,0.45027435700941476
2021-01-25,30,14.0,0.43697058760808444
2021-01-26,21,10.0,0.42064405699583957
2021-01-27,34,14.0,0.41080968846581895
2021-01-28,33,9.0,0.38721622204113654
2021-01-29,35,11.0,0.3885767662588236
2021-01-30,23,8.0,0.3705495553744699
2021-01-31,19,8.0,0.3766610908977701
2021-02-01,21,10.0,0.3872627341524746
2021-02-02,20,7.0,0.3870076321116583
2021-02-03,22,10.0,0.3944610482607266
2021-02-04,49,17.0,0.3955351621167953
2021-02-05,32,10.0,0.38192971993992453
2021-02-06,20,8.0,0.38907257708278165
2021-02-07,14,6.0,0.388423226433431
2021-02-08,21,8.0,0.3924319727891161
2021-02-09,20,8.0,0.38075614861329193
2021-02-10,20,9.0,0.3617085295656729
2021-02-11,24,9.0,0.3413003663003668
2021-02-12,13,3.0,0.35830716902145526
2021-02-13,15,4.0,0.35830716902145526
2021-02-14,7,2.0,0.3225928833071695
2021-02-15,18,9.0,0.3216530336831093
2021-02-16,10,4.0,0.3413175796634448
2021-02-17,10,2.0,0.3404894223135483
2021-02-18,19,7.0,0.33538738149722175
2021-02-19,19,7.0,0.32439837050821074
2021-02-20,23,6.0,0.3080718398959658
2021-02-21,12,3.0,0.31196794379206966
2021-02-22,26,11.0,0.2987452318397752
2021-02-23,21,6.0,0.30325651003526394
2021-02-24,22,5.0,0.32017662140814895
2021-02-25,29,8.0,0.33888410440134625
2021-02-26,30,12.0,0.32913578820141715
2021-02-27,29,11.0,0.33227550562684893
2021-02-28,21,8.0,0.3374019581217225
2021-03-01,31,11.0,0.34310587308153584
2021-03-02,26,8.0,0.34807481718091476
2021-03-03,19,5.0,0.3556636868387499
2021-03-04,19,6.0,0.35968347657282534
2021-03-05,23,10.0,0.38042080376176546
2021-03-06,37,16.0,0.3943798177207794
2021-03-07,22,9.0,0.3915348675074082
2021-03-08,50,25.0,0.3811711203015557
2021-03-09,37,15.0,0.3564742850457142
2021-03-10,37,9.0,0.34231727088870006
2021-03-11,37,9.0,0.34207677064819986
2021-03-12,42,11.0,0.3135053420767712
2021-03-13,27,9.0,0.30601045222894024
2021-03-14,27,11.0,0.3163741994347927
2021-03-15,40,12.0,0.3475592306198239
2021-03-16,34,12.0,0.3551178096069743
2021-03-17,38,12.0,0.3574987619879267
2021-03-18,39,18.0,0.3191389736281383
2021-03-19,54,17.0,0.31755167204083673
2021-03-20,40,14.0,0.32303212509162227
2021-03-21,36,5.0,0.33744315266054453
2021-03-22,45,13.0,0.3127178779352698
2021-03-23,46,18.0,0.29869671391410574
2021-03-24,60,25.0,0.2867919520093438
2021-03-25,52,15.0,0.311168369242904
2021-03-26,60,13.0,0.3049862472713083
2021-03-27,45,12.0,0.29751177627436126
2021-03-28,42,13.0,0.2846351970712514
2021-03-29,57,14.0,0.27130097032239053
2021-03-30,59,20.0,0.26574541476683494
2021-03-31,49,16.0,0.2502065676490405
2021-04-01,41,8.0,0.25063173771706765
2021-04-02,45,8.0,0.24411544699025065
2021-04-03,38,6.0,0.2255896290950989
2021-04-04,32,10.0,0.21369143352343392
2021-04-05,30,6.0,0.21756290080953536
2021-04-06,43,9.0,0.21848186488639415
2021-04-07,37,9.0,0.20834783415739772
2021-04-08,36,8.0,0.18656211987168342
2021-04-09,38,7.0,0.18084783415739772
2021-04-10,23,2.0,0.18341503439901657
2021-04-11,25,4.0,0.16397212209896142
2021-04-12,25,4.0,0.1679403760672154
2021-04-13,22,5.0,0.14956109453003916
2021-04-14,28,3.0,0.18109477823763592
2021-04-15,16,4.0,0.17609477823763592
2021-04-16,18,1.0,0.17364579864579918
2021-04-17,13,4.0,0.16498778998779054
2021-04-18,16,2.0,0.17111023896738237
2021-04-19,14,2.0,0.18301500087214426
2021-04-20,18,3.0,0.20515368090556113
2021-04-21,20,3.0,0.2131456888975691
2021-04-22,15,5.0,0.23730535276311532
2021-04-23,19,4.0,0.23118290378352352
2021-04-24,11,4.0,0.20737337997399968
2021-04-25,17,5.0,0.2009824025303907
2021-04-26,10,1.0,0.16764906919705738
2021-04-27,12,0.0,0.15185959551284686
2021-04-28,19,2.0,0.12031970683010104
2021-04-29,10,1.0,0.07830290010741196
2021-04-30,10,1.0,0.08306480486931674
2021-05-01,7,1.0,0.08306480486931674
2021-05-02,6,0.0,0.08843537414966045
2021-05-03,15,2.0,0.07414965986394617
2021-05-04,9,0.0,0.1312925170068033
2021-05-05,7,1.0,0.15850340136054483
2021-05-06,7,0.0,0.15850340136054483
2021-05-07,2,1.0,0.1394557823129258
2021-05-08,3,1.0,0.1394557823129258
2021-05-09,3,0.0,0.14761904761904823
2021-05-10,3,0.0,0.14761904761904823
2021-05-11,3,0.0,0.07619047619047681
2021-05-12,5,1.0,0.02857142857142919
2021-05-13,1,0.0,0.02857142857142919
2021-05-14,7,0.0,0.02857142857142919
2021-05-15,4,0.0,0.07619047619047681
2021-05-16,2,0.0,0.047619047619048234
2021-05-17,4,0.0,0.047619047619048234
2021-05-18,3,1.0,0.047619047619048234
2021-05-19,2,0.0,0.047619047619048234
2021-05-20,2,0.0,0.047619047619048234
2021-05-21,2,0.0,0.047619047619048234
2021-05-22,3,0.0,6.185528280054443e-16
2021-05-23,3,0.0,6.185528280054443e-16
2021-05-24,1,0.0,6.185528280054443e-16
2021-05-25,2,0.0,0.07142857142857205
2021-05-26,3,0.0,0.07142857142857205
2021-05-27,3,0.0,0.10714285714285776
2021-05-28,2,1.0,0.10714285714285776
2021-05-29,2,0.0,0.10714285714285776
2021-05-30,4,1.0,0.15476190476190538
2021-05-31,2,0.0,0.15476190476190538
2021-06-01,1,0.0,0.08333333333333395
2021-06-02,3,1.0,0.08333333333333395
2021-06-03,1,0.0,0.04761904761904824
2021-06-04,2,0.0,0.04761904761904824
2021-06-05,1,0.0,
2021-06-06,1,0.0,
2021-06-07,2,0.0,
2021-06-08,0,0.0,
2021-06-09,3,0.0,
2021-06-10,0,0.0,
2021-06-11,2,0.0,
2021-06-12,2,0.0,
2021-06-13,1,0.0,
2021-06-14,1,0.0,
2021-06-15,1,0.0,
2021-06-16,0,0.0,
2021-06-17,0,0.0,
2021-06-18,3,1.0,
2021-06-19,0,0.0,
2021-06-20,3,0.0,
2021-06-21,1,0.0,
2021-06-22,0,0.0,
2021-06-23,2,1.0,
2021-06-24,3,0.0,
2021-06-25,0,0.0,
2021-06-26,2,0.0,
2021-06-27,0,0.0,
2021-06-28,0,0.0,
2021-06-29,1,0.0,
2021-06-30,0,0.0,
2021-07-01,0,0.0,
2021-07-02,1,0.0,
2021-07-03,1,0.0,
2021-07-04,0,0.0,
2021-07-05,3,0.0,
2021-07-06,0,0.0,
2021-07-07,0,0.0,
2021-07-08,0,0.0,
2021-07-09,1,0.0,
2021-07-10,0,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,1,0.0,
2021-07-14,2,0.0,
2021-07-15,0,0.0,
2021-07-16,1,0.0,
2021-07-17,2,0.0,
2021-07-18,0,0.0,
2021-07-19,1,0.0,
2021-07-20,1,0.0,
2021-07-21,1,0.0,
2021-07-22,1,0.0,
2021-07-23,1,1.0,
2021-07-24,1,0.0,
2021-07-25,0,0.0,
2021-07-26,2,1.0,
2021-07-27,0,0.0,
2021-07-28,2,1.0,
2021-07-29,3,0.0,
2021-07-30,2,0.0,
2021-07-31,3,0.0,0.07142857142857206
2021-08-01,1,0.0,
2021-08-02,3,0.0,
2021-08-03,2,0.0,
2021-08-04,0,0.0,
2021-08-05,2,0.0,
2021-08-06,0,0.0,
2021-08-07,4,0.0,
2021-08-08,1,1.0,
2021-08-09,7,0.0,
2021-08-10,1,0.0,0.1428571428571435
2021-08-11,3,0.0,0.17142857142857207
2021-08-12,1,0.0,
2021-08-13,2,0.0,
2021-08-14,5,1.0,
2021-08-15,0,0.0,
2021-08-16,2,0.0,
2021-08-17,1,0.0,
2021-08-18,0,0.0,
2021-08-19,1,1.0,
2021-08-20,6,,
2021-08-21,0,,
2021-08-22,1,,
2021-08-23,1,,
2021-08-24,1,,
2021-08-25,4,,
2021-08-26,1,,
