dt_RICOVERO,ricoveri,terapia intensiva,terapia intensiva/ricoveri 7gg
2020-06-21,10,3.0,0.31738058199686386
2020-06-22,28,8.0,0.36301550263178445
2020-06-23,15,3.0,0.3632891753192502
2020-06-24,19,7.0,0.3037653657954407
2020-06-25,9,4.0,0.3466225086525836
2020-06-26,18,5.0,0.312017362246195
2020-06-27,4,1.0,0.32546274039745543
2020-06-28,5,3.0,0.3125137011326267
2020-06-29,23,1.0,0.28473592335484893
2020-06-30,17,5.0,0.2534567450168471
2020-07-01,18,5.0,0.3129805545406566
2020-07-02,12,3.0,0.334409125969228
2020-07-03,17,1.0,0.3281979458450044
2020-07-04,3,2.0,0.3381291910703673
2020-07-05,4,3.0,0.3555895085306848
2020-07-06,12,0.0,0.34368474662592285
2020-07-07,11,4.0,0.3829004329004327
2020-07-08,10,4.0,0.28766233766233745
2020-07-09,12,2.0,0.22813852813852797
2020-07-10,15,5.0,0.25411255411255396
2020-07-11,5,0.0,0.215151515151515
2020-07-12,6,2.0,0.1682127396413109
2020-07-13,22,4.0,0.17037724180581307
2020-07-14,11,1.0,0.13116155553130326
2020-07-15,14,1.0,0.13116155553130326
2020-07-16,11,2.0,0.08354250791225566
2020-07-17,17,1.0,0.08613991050965823
2020-07-18,10,0.0,0.12417330568591056
2020-07-19,7,0.0,0.14693625702029048
2020-07-20,20,4.0,0.14693625702029048
2020-07-21,14,5.0,0.16710432424718122
2020-07-22,13,3.0,0.21472337186622883
2020-07-23,11,2.0,0.27186622900908597
2020-07-24,10,2.0,0.25281860996146693
2020-07-25,9,3.0,0.25674325674325654
2020-07-26,5,2.0,0.2416333666333664
2020-07-27,15,1.0,0.25137362637362615
2020-07-28,13,5.0,0.2585164835164833
2020-07-29,8,1.0,0.2966117216117214
2020-07-30,12,3.0,0.2870879120879119
2020-07-31,12,3.0,0.2995421245421243
2020-08-01,10,6.0,0.2803113553113551
2020-08-02,6,2.0,0.2803113553113551
2020-08-03,26,4.0,0.2684065934065932
2020-08-04,8,2.0,0.23269230769230745
2020-08-05,8,1.0,0.19459706959706935
2020-08-06,12,2.0,0.21840659340659316
2020-08-07,14,0.0,0.20741758241758218
2020-08-08,6,2.0,0.20344932844932823
2020-08-09,6,3.0,0.19749694749694727
2020-08-10,13,1.0,0.19409558695272958
2020-08-11,9,2.0,0.28500467786182043
2020-08-12,12,1.0,0.3167507096078522
2020-08-13,7,1.0,0.2738935667507093
2020-08-14,11,7.0,0.3241290455576166
2020-08-15,9,5.0,0.3248505462791173
2020-08-16,5,1.0,0.3440016849954734
2020-08-17,14,6.0,0.3625545606912063
2020-08-18,22,5.0,0.3073597554964011
2020-08-19,23,5.0,0.2518041999408455
2020-08-20,11,3.0,0.29466134279798833
2020-08-21,8,2.0,0.2723978919631089
2020-08-22,6,1.0,0.2756446452098621
2020-08-23,4,2.0,0.28744588744588695
2020-08-24,11,3.0,0.29610389610389565
2020-08-25,16,4.0,0.31753246753246706
2020-08-26,10,3.0,0.34134199134199095
2020-08-27,6,2.0,0.3311379097093378
2020-08-28,15,6.0,0.3251439037153319
2020-08-29,3,1.0,0.3223966509680792
2020-08-30,7,3.0,0.3020958990883799
2020-08-31,13,3.0,0.290191137183618
2020-09-01,13,3.0,0.26161970861218947
2020-09-02,19,3.0,0.2854292324217133
2020-09-03,16,4.0,0.2384904569115092
2020-09-04,15,3.0,0.24633975047508846
2020-09-05,8,4.0,0.2393467434820815
2020-09-06,10,1.0,0.2882189239332093
2020-09-07,14,4.0,0.28425066996495535
2020-09-08,22,4.0,0.2842506699649554
2020-09-09,8,4.0,0.312822098536384
2020-09-10,9,2.0,0.3556792413935268
2020-09-11,15,3.0,0.340072998896528
2020-09-12,10,7.0,0.38552754435107345
2020-09-13,10,4.0,0.36852074162998505
2020-09-14,17,3.0,0.3843937575030009
2020-09-15,14,7.0,0.4153461384553818
2020-09-16,21,8.0,0.4046318527410961
2020-09-17,15,5.0,0.3951080432172866
2020-09-18,12,5.0,0.4023654916512056
2020-09-19,8,5.0,0.36455036560078546
2020-09-20,9,3.0,0.33989050165520723
2020-09-21,22,5.0,0.31872648049118607
2020-09-22,17,4.0,0.30962283903460347
2020-09-23,24,5.0,0.27228517669694113
2020-09-24,27,5.0,0.31395184336360776
2020-09-25,17,6.0,0.32910335851512296
2020-09-26,11,4.0,0.3344509520980107
2020-09-27,8,5.0,0.37381347129923953
2020-09-28,45,15.0,0.3916934202136712
2020-09-29,22,6.0,0.3953273062004984
2020-09-30,31,15.0,0.4114064651368002
2020-10-01,29,9.0,0.40885544472863694
2020-10-02,37,14.0,0.4051924410656333
2020-10-03,21,10.0,0.41194568781888
2020-10-04,28,17.0,0.41424983528431786
2020-10-05,39,12.0,0.4088758988758987
2020-10-06,50,16.0,0.4335390459880254
2020-10-07,52,26.0,0.4201336838431674
2020-10-08,44,12.0,0.40316643182608153
2020-10-09,49,27.0,0.4234961021557519
2020-10-10,34,13.0,0.4511945148541646
2020-10-11,43,21.0,0.45724778361929774
2020-10-12,60,27.0,0.5061988325703467
2020-10-13,72,37.0,0.5070476350208025
2020-10-14,59,32.0,0.5347787274577773
2020-10-15,91,56.0,0.569067722987083
2020-10-16,79,44.0,0.5725786188708601
2020-10-17,85,49.0,0.5716605899677566
2020-10-18,81,59.0,0.5868126783454805
2020-10-19,118,56.0,0.5756741570028776
2020-10-20,134,68.0,0.5907155327618323
2020-10-21,128,83.0,0.6092029277198155
2020-10-22,147,79.0,0.6019510016082403
2020-10-23,151,100.0,0.6213214616566666
2020-10-24,170,120.0,0.6383004763575979
2020-10-25,152,103.0,0.6484922934690579
2020-10-26,177,108.0,0.659104745136655
2020-10-27,190,119.0,0.6569785687685826
2020-10-28,182,131.0,0.6606158445744272
2020-10-29,188,115.0,0.6714180123314824
2020-10-30,190,123.0,0.6866872654801206
2020-10-31,201,147.0,0.6990769353068613
2020-11-01,154,116.0,0.6989666559758028
2020-11-02,258,185.0,0.7179179094895263
2020-11-03,230,164.0,0.736865277910579
2020-11-04,242,174.0,0.7325097660923807
2020-11-05,266,198.0,0.7373788465917132
2020-11-06,250,195.0,0.7355539740311606
2020-11-07,234,164.0,0.7264325554777644
2020-11-08,221,174.0,0.7281588658366187
2020-11-09,257,181.0,0.7143844619295798
2020-11-10,248,161.0,0.7002421168194928
2020-11-11,238,174.0,0.7053005504493549
2020-11-12,267,173.0,0.7032899071938417
2020-11-13,279,190.0,0.7014438884866037
2020-11-14,182,134.0,0.7073271771509694
2020-11-15,172,133.0,0.712285294226796
2020-11-16,243,168.0,0.7268652835258863
2020-11-17,239,165.0,0.7394691670975118
2020-11-18,269,206.0,0.7328419787343379
2020-11-19,224,168.0,0.7328530529314586
2020-11-20,208,160.0,0.7396470859980696
2020-11-21,158,109.0,0.7483620354883491
2020-11-22,150,116.0,0.7459098388134697
2020-11-23,203,150.0,0.7416241245277554
2020-11-24,181,136.0,0.7430785524527715
2020-11-25,183,137.0,0.7574284328704347
2020-11-26,150,108.0,0.7575513207352581
2020-11-27,136,106.0,0.7604773550328247
2020-11-28,124,98.0,0.760797636880851
2020-11-29,124,96.0,0.7619580478773276
2020-11-30,133,101.0,0.7670874067074738
2020-12-01,138,104.0,0.7576254824028682
2020-12-02,111,84.0,0.7511362507655129
2020-12-03,127,96.0,0.7476800295673562
2020-12-04,129,92.0,0.7374907293180435
2020-12-05,98,73.0,0.7369731309743582
2020-12-06,88,66.0,0.7412089895791488
2020-12-07,109,75.0,0.7383127998787236
2020-12-08,92,69.0,0.7393487731577576
2020-12-09,103,81.0,0.7356635109308763
2020-12-10,87,64.0,0.7461677126115486
2020-12-11,93,67.0,0.7480187888029256
2020-12-12,89,64.0,0.7317850225691594
2020-12-13,68,56.0,0.7284636122472382
2020-12-14,97,68.0,0.7090875859746602
2020-12-15,99,63.0,0.7040163573064363
2020-12-16,76,58.0,0.7015382519306372
2020-12-17,85,51.0,0.693018177234092
2020-12-18,73,50.0,0.6970375684957514
2020-12-19,57,40.0,0.7003847367913733
2020-12-20,72,55.0,0.6904097994480148
2020-12-21,96,70.0,0.7010810559024038
2020-12-22,97,64.0,0.7121925355534701
2020-12-23,75,52.0,0.7126444850994663
2020-12-24,83,56.0,0.7033218062562394
2020-12-25,59,45.0,0.6929051395895727
2020-12-26,61,43.0,0.682897964633944
2020-12-27,73,51.0,0.6852996209486439
2020-12-28,64,42.0,0.6792502132337509
2020-12-29,78,46.0,0.6779518309478962
2020-12-30,69,49.0,0.6924566281073734
2020-12-31,68,43.0,0.70325140116463
2021-01-01,69,52.0,0.7192322500259136
2021-01-02,62,50.0,0.7290157155055816
2021-01-03,62,48.0,0.7275664401432628
2021-01-04,69,53.0,0.729184328677987
2021-01-05,79,52.0,0.7179094153601192
2021-01-06,70,49.0,0.6941306135168012
2021-01-07,87,56.0,0.6916396432838955
2021-01-08,83,56.0,0.6999212167828602
2021-01-09,75,48.0,0.7023172384826795
2021-01-10,74,56.0,0.7119062795785698
2021-01-11,69,57.0,0.7240086939798347
2021-01-12,80,54.0,0.7249316404239965
2021-01-13,73,56.0,0.7510437561563654
2021-01-14,81,59.0,0.7657426655921169
2021-01-15,69,47.0,0.7490591468863536
2021-01-16,79,65.0,0.7558051786323853
2021-01-17,57,49.0,0.7562863951477361
2021-01-18,86,61.0,0.7540361974952396
2021-01-19,54,39.0,0.7610360989050788
2021-01-20,61,47.0,0.7603785286272554
2021-01-21,87,62.0,0.7468152085623875
2021-01-22,63,46.0,0.7499639168482009
2021-01-23,66,54.0,0.750086016970301
2021-01-24,51,39.0,0.7485871879304883
2021-01-25,67,49.0,0.7649128163250821
2021-01-26,65,47.0,0.7792484940990166
2021-01-27,50,38.0,0.7744101951430705
2021-01-28,52,43.0,0.7921506246482061
2021-01-29,59,49.0,0.7815505637283158
2021-01-30,51,40.0,0.7756564578342099
2021-01-31,54,48.0,0.7719957435484955
2021-02-01,70,46.0,0.7498826107796251
2021-02-02,66,45.0,0.749333781078253
2021-02-03,64,47.0,0.7546359019265924
2021-02-04,61,41.0,0.7379274641655229
2021-02-05,75,62.0,0.7593381336964932
2021-02-06,56,46.0,0.7786022029605624
2021-02-07,57,44.0,0.7884874070421951
2021-02-08,57,46.0,0.801712369158189
2021-02-09,60,49.0,0.7882089677976448
2021-02-10,56,45.0,0.7857688613202714
2021-02-11,68,52.0,0.7833098836875102
2021-02-12,56,41.0,0.7805757756902444
2021-02-13,46,37.0,0.7694036145180833
2021-02-14,53,40.0,0.7506264315137339
2021-02-15,66,52.0,0.763831713626579
2021-02-16,65,48.0,0.7726185616991413
2021-02-17,61,41.0,0.7696164913057666
2021-02-18,63,54.0,0.7778712082868987
2021-02-19,63,50.0,0.7808869191677781
2021-02-20,60,47.0,0.7836175218983809
2021-02-21,64,52.0,0.7990970443751044
2021-02-22,89,72.0,0.7761665238522887
2021-02-23,66,50.0,0.7594264945072174
2021-02-24,82,64.0,0.7456284451669993
2021-02-25,89,62.0,0.7411030048538878
2021-02-26,102,69.0,0.7245430824089948
2021-02-27,83,57.0,0.727059945390974
2021-02-28,73,57.0,0.7227045446941098
2021-03-01,101,70.0,0.7188865017138546
2021-03-02,129,100.0,0.7343510208548443
2021-03-03,96,72.0,0.7465199975133581
2021-03-04,103,69.0,0.7450930568740886
2021-03-05,144,113.0,0.7537754635762973
2021-03-06,114,88.0,0.7548347346052348
2021-03-07,96,74.0,0.7519671642194162
2021-03-08,130,98.0,0.7643412822921413
2021-03-09,138,108.0,0.7581661932088889
2021-03-10,137,100.0,0.749563605658933
2021-03-11,115,87.0,0.7589250775204048
2021-03-12,147,109.0,0.7606947364329208
2021-03-13,111,79.0,0.76776732109992
2021-03-14,110,92.0,0.7875230420948193
2021-03-15,154,118.0,0.7913888064407912
2021-03-16,137,114.0,0.7949077255291639
2021-03-17,129,112.0,0.7947694526636182
2021-03-18,134,105.0,0.7930834193986377
2021-03-19,124,95.0,0.7937909443192377
2021-03-20,121,86.0,0.793754032713306
2021-03-21,114,94.0,0.8056453550584555
2021-03-22,118,91.0,0.8365621994081357
2021-03-23,113,94.0,0.8656758822327085
2021-03-24,103,98.0,0.9069981962822953
2021-03-25,109,109.0,0.9283978492608956
2021-03-26,133,129.0,0.9575140720211861
2021-03-27,103,103.0,0.9761434640017219
2021-03-28,78,76.0,0.9451516016669608
2021-03-29,120,117.0,0.8975325540479132
2021-03-30,106,102.0,0.8529568290210604
2021-03-31,113,83.0,0.7782517176187013
2021-04-01,102,68.0,0.707287855610063
2021-04-02,114,75.0,0.6352290320806514
2021-04-03,109,52.0,0.5415207685610671
2021-04-04,67,32.0,0.48574544672808045
2021-04-05,85,40.0,0.4300942705949766
2021-04-06,111,34.0,0.37896645104610444
2021-04-07,93,32.0,0.35059742139963895
2021-04-08,83,23.0,0.3031463649933587
2021-04-09,80,24.0,0.25708349540107733
2021-04-10,79,22.0,0.2321224441242366
2021-04-11,55,8.0,0.20479269502029393
2021-04-12,54,8.0,0.18718379789332454
2021-04-13,76,10.0,0.16853973009671436
2021-04-14,72,11.0,0.15208034344874594
2021-04-15,52,8.0,0.14022969409809657
2021-04-16,59,10.0,0.13717432484554423
2021-04-17,49,8.0,0.1362344752214841
2021-04-18,48,3.0,0.12223686704579373
2021-04-19,71,9.0,0.11011106181654022
2021-04-20,64,8.0,0.09328714931758389
2021-04-21,73,4.0,0.08390081638719919
2021-04-22,58,4.0,0.08211510210148491
2021-04-23,58,3.0,0.07337413168884514
2021-04-24,41,4.0,0.07096100427571773
2021-04-25,40,2.0,0.06832802082081647
2021-04-26,61,4.0,0.06892876574452186
2021-04-27,37,4.0,0.06714184407930404
2021-04-28,55,2.0,0.07361272511464502
2021-04-29,41,3.0,0.08432701082893072
2021-04-30,51,2.0,0.09281647218724455
2021-05-01,49,7.0,0.08594388531465769
2021-05-02,32,4.0,0.09860622297699535
2021-05-03,40,5.0,0.09681126996253013
2021-05-04,50,3.0,0.10503391385879833
2021-05-05,32,4.0,0.09856303282345737
2021-05-06,33,2.0,0.08665827091869546
2021-05-07,31,3.0,0.0852846445450691
2021-05-08,41,4.0,0.08861797787840242
2021-05-09,24,1.0,0.07552273978316433
2021-05-10,26,3.0,0.07744674170716626
2021-05-11,36,3.0,0.06891286220554481
2021-05-12,30,1.0,0.09068986568986537
2021-05-13,27,2.0,0.1177045177045174
2021-05-14,27,1.0,0.1258515430929221
2021-05-15,12,3.0,0.11989916214054112
2021-05-16,13,3.0,0.13377079775130718
2021-05-17,29,5.0,0.12914116812167756
2021-05-18,24,1.0,0.13683717581768523
2021-05-19,23,3.0,0.12969431867482809
2021-05-20,24,1.0,0.11458442856493797
2021-05-21,11,1.0,0.10781102955015964
2021-05-22,10,2.0,0.1018586485977787
2021-05-23,16,2.0,0.09116161616161582
2021-05-24,16,2.0,0.12092352092352059
2021-05-25,20,0.0,0.13314659197012105
2021-05-26,18,1.0,0.10457516339869247
2021-05-27,4,1.0,0.09970503352856261
2021-05-28,17,3.0,0.09483490365843274
2021-05-29,7,0.0,0.10582391464744371
2021-05-30,11,1.0,0.12645883528236435
2021-05-31,11,1.0,0.09074454956807863
2021-06-01,13,1.0,0.08339160839160804
2021-06-02,5,1.0,0.1405344655344652
2021-06-03,3,0.0,0.15611888111888078
2021-06-04,8,1.0,0.17170329670329637
2021-06-05,5,2.0,0.1607142857142854
2021-06-06,5,1.0,0.13214285714285684
2021-06-07,5,1.0,0.18571428571428542
2021-06-08,8,0.0,0.16785714285714254
2021-06-09,6,0.0,0.1107142857142854
2021-06-10,8,3.0,0.12976190476190447
2021-06-11,4,0.0,0.1011904761904759
2021-06-12,6,0.0,0.1011904761904759
2021-06-13,3,1.0,0.1011904761904759
2021-06-14,3,0.0,0.047619047619047325
2021-06-15,2,0.0,0.047619047619047325
2021-06-16,2,0.0,0.047619047619047325
2021-06-17,6,0.0,0.0
2021-06-18,4,0.0,0.0
2021-06-19,2,0.0,0.0
2021-06-20,1,0.0,0.0
2021-06-21,4,0.0,0.0
2021-06-22,3,0.0,
2021-06-23,2,0.0,
2021-06-24,1,0.0,
2021-06-25,0,0.0,
2021-06-26,2,0.0,
2021-06-27,0,0.0,
2021-06-28,3,0.0,
2021-06-29,1,1.0,
2021-06-30,0,0.0,
2021-07-01,1,0.0,
2021-07-02,0,0.0,
2021-07-03,2,0.0,
2021-07-04,0,0.0,
2021-07-05,1,0.0,
2021-07-06,1,0.0,
2021-07-07,3,0.0,
2021-07-08,2,0.0,
2021-07-09,0,0.0,
2021-07-10,0,0.0,
2021-07-11,1,0.0,
2021-07-12,1,0.0,
2021-07-13,0,0.0,
2021-07-14,0,0.0,
2021-07-15,0,0.0,
2021-07-16,3,0.0,
2021-07-17,0,0.0,
2021-07-18,3,0.0,
2021-07-19,2,0.0,
2021-07-20,0,0.0,
2021-07-21,1,0.0,
2021-07-22,2,1.0,
2021-07-23,5,1.0,
2021-07-24,4,0.0,0.09999999999999971
2021-07-25,9,0.0,0.12380952380952351
2021-07-26,4,0.0,0.052380952380952084
2021-07-27,2,0.0,0.02380952380952351
2021-07-28,6,1.0,0.07142857142857113
2021-07-29,1,0.0,0.07142857142857113
2021-07-30,6,0.0,0.07142857142857113
2021-07-31,3,1.0,0.07142857142857113
2021-08-01,6,0.0,0.047619047619047325
2021-08-02,6,0.0,0.047619047619047325
2021-08-03,9,0.0,0.047619047619047325
2021-08-04,3,0.0,0.0
2021-08-05,3,0.0,0.05714285714285685
2021-08-06,5,0.0,0.05714285714285685
2021-08-07,8,0.0,0.07755102040816297
2021-08-08,5,2.0,0.09342403628117883
2021-08-09,9,0.0,0.09342403628117883
2021-08-10,7,1.0,0.09342403628117883
2021-08-11,9,1.0,0.09342403628117883
2021-08-12,6,0.0,0.0839002267573693
2021-08-13,2,0.0,0.10175736961451216
2021-08-14,5,0.0,0.08134920634920603
2021-08-15,6,2.0,0.06547619047619016
2021-08-16,8,1.0,0.06547619047619016
2021-08-17,3,0.0,0.08134920634920603
2021-08-18,6,0.0,0.08134920634920603
2021-08-19,3,0.0,0.10515873015872985
2021-08-20,9,1.0,
2021-08-21,7,0.0,
2021-08-22,2,1.0,
2021-08-23,5,,
2021-08-24,4,,
2021-08-25,1,,
