date,hospitalizations,intensive_care,intensive_care_/_hospitalizations_7_days_moving_average
2020-10-13,43,3.0,0.0911274992492419
2020-10-14,31,3.0,0.1042211087860799
2020-10-15,47,6.0,0.12644333100830213
2020-10-16,37,5.0,0.13917060373557483
2020-10-17,43,9.0,0.13646774884509677
2020-10-18,45,7.0,0.1385158799254859
2020-10-19,50,9.0,0.13485605733383527
2020-10-20,59,3.0,0.13897024177588854
2020-10-21,54,6.0,0.12601906209234778
2020-10-22,49,5.0,0.12592963665080967
2020-10-23,61,10.0,0.12618937691054993
2020-10-24,59,7.0,0.13305418280683282
2020-10-25,71,11.0,0.12599950908549243
2020-10-26,66,12.0,0.12220392076930342
2020-10-27,91,9.0,0.1132936455936594
2020-10-28,81,5.0,0.11221750892430238
2020-10-29,53,4.0,0.10899227516882835
2020-10-30,128,13.0,0.10295180401207814
2020-10-31,81,9.0,0.11211500106347395
2020-11-01,68,9.0,0.12735680928773832
2020-11-02,86,12.0,0.13227372525586722
2020-11-03,92,15.0,0.13946461585261224
2020-11-04,95,16.0,0.15420384487755553
2020-11-05,91,10.0,0.15950935691287813
2020-11-06,79,12.0,0.15351308432556757
2020-11-07,84,18.0,0.13914973028830047
2020-11-08,59,10.0,0.12977582824346875
2020-11-09,82,8.0,0.13550581254488162
2020-11-10,96,6.0,0.1298774219481366
2020-11-11,107,11.0,0.12595277516634698
2020-11-12,80,12.0,0.12451402722796748
2020-11-13,80,9.0,0.12577431338706008
2020-11-14,91,17.0,0.13533313691647186
2020-11-15,69,11.0,0.13981065165156578
2020-11-16,94,10.0,0.1408310598148311
2020-11-17,85,11.0,0.14488035558947895
2020-11-18,82,11.0,0.14729328657383853
2020-11-19,70,11.0,0.14958161609328932
2020-11-20,71,10.0,0.1550189683391522
2020-11-21,54,11.0,0.15760885675353434
2020-11-22,57,10.0,0.15945349704867676
2020-11-23,90,13.0,0.16517353154134704
2020-11-24,61,9.0,0.16290995005241343
2020-11-25,68,10.0,0.1571330361122342
2020-11-26,71,14.0,0.15618911787508288
2020-11-27,56,7.0,0.17126848295444796
2020-11-28,49,8.0,0.17059936284738875
2020-11-29,77,13.0,0.1583373151711754
2020-11-30,60,15.0,0.15592942520844824
2020-12-01,42,6.0,0.1504946425997526
2020-12-02,49,3.0,0.13907578934416462
2020-12-03,61,11.0,0.12896265318060832
2020-12-04,46,4.0,0.12355139776935291
2020-12-05,36,3.0,0.13675667988219806
2020-12-06,51,5.0,0.1418352089896936
2020-12-07,33,7.0,0.13339010218393105
2020-12-08,34,8.0,0.13882488479262672
2020-12-09,31,3.0,0.15479468734779514
2020-12-10,33,4.0,0.15958607758810175
2020-12-11,40,5.0,0.15309257109459526
2020-12-12,41,8.0,0.1342574508395967
2020-12-13,38,5.0,0.14275399461839855
2020-12-14,30,5.0,0.1514120032764072
2020-12-15,29,3.0,0.14737974521189104
2020-12-16,32,5.0,0.13333006554458746
2020-12-17,33,6.0,0.13040608893640032
2020-12-18,31,3.0,0.12491158344189483
2020-12-19,31,3.0,0.12943827762376145
2020-12-20,36,4.0,0.13196156954922728
2020-12-21,39,5.0,0.1263957068405074
2020-12-22,37,5.0,0.11852320300026162
2020-12-23,23,4.0,0.1233318585803057
2020-12-24,21,3.0,0.12249643669225223
2020-12-25,24,1.0,0.13394332313913868
2020-12-26,23,3.0,0.12144102492255475
2020-12-27,19,2.0,0.13231059013994606
2020-12-28,24,5.0,0.1383574533296664
2020-12-29,42,2.0,0.15961595673102694
2020-12-30,32,8.0,0.17499602180053303
2020-12-31,27,5.0,0.2075774754346182
2021-01-01,21,4.0,0.18839758125472403
2021-01-02,21,5.0,0.1862031550971642
2021-01-03,33,11.0,0.156982375876385
2021-01-04,27,2.0,0.13974393928310969
2021-01-05,31,1.0,0.13201357440988765
2021-01-06,22,1.0,0.10721655882946192
2021-01-07,31,2.0,0.09855855017145328
2021-01-08,22,3.0,0.10995456156746466
2021-01-09,31,2.0,0.11873912377944625
2021-01-10,22,6.0,0.11685391221681532
2021-01-11,26,4.0,0.12351033822808007
2021-01-12,32,3.0,0.12707129340193848
2021-01-13,31,1.0,0.12601796884630975
2021-01-14,27,3.0,0.12277121559955652
2021-01-15,31,5.0,0.11821479640899099
2021-01-16,35,2.0,0.12345547963880465
2021-01-17,24,6.0,0.13313289899364336
2021-01-18,41,5.0,0.13890490476564915
2021-01-19,23,3.0,0.13173644598428716
2021-01-20,30,3.0,0.1345621916671757
2021-01-21,33,5.0,0.13286151139506686
2021-01-22,27,3.0,0.1422256228933247
2021-01-23,26,2.0,0.1508029668743954
2021-01-24,21,5.0,0.1650886811601097
2021-01-25,32,6.0,0.15402567009709858
2021-01-26,21,4.0,0.1738669399383684
2021-01-27,20,4.0,0.1888519549233834
2021-01-28,27,2.0,0.1716450721702822
2021-01-29,20,5.0,0.165267521149874
2021-01-30,22,4.0,0.1539296526691484
2021-01-31,17,2.0,0.12535822409771982
2021-02-01,35,5.0,0.1576333563728521
2021-02-02,36,4.0,0.15049049922999497
2021-02-03,29,0.0,0.1449246365212751
2021-02-04,30,9.0,0.13563671082468068
2021-02-05,30,6.0,0.12621755854838554
2021-02-06,21,3.0,0.14605882838965537
2021-02-07,19,1.0,0.1651064474372744
2021-02-08,26,2.0,0.14265746784543767
2021-02-09,36,9.0,0.1324010575890274
2021-02-10,30,4.0,0.1262786086094356
2021-02-11,28,4.0,0.14733124018838298
2021-02-12,39,5.0,0.16421679365930228
2021-02-13,30,3.0,0.15975250794501658
2021-02-14,25,5.0,0.15975250794501658
2021-02-15,41,8.0,0.17803482087018666
2021-02-16,32,7.0,0.18072820591651287
2021-02-17,45,6.0,0.18842051360882056
2021-02-18,48,13.0,0.18842051360882056
2021-02-19,34,5.0,0.16465694606564257
2021-02-20,39,6.0,0.14439595705465355
2021-02-21,40,8.0,0.15055842204064795
2021-02-22,139,4.0,0.13512375980366015
2021-02-23,78,6.0,0.14035442349770919
2021-02-24,34,6.0,0.1476804308237165
2021-02-25,43,7.0,0.13774254262495875
2021-02-26,49,9.0,0.1486691396931688
2021-02-27,39,8.0,0.15808829196946395
2021-02-28,23,3.0,0.1704721928982565
2021-03-01,38,4.0,0.15342755906899172
2021-03-02,35,5.0,0.14861706344216954
2021-03-03,57,15.0,0.14678556161066772
2021-03-04,46,2.0,0.14495874392707256
2021-03-05,60,9.0,0.15124311156257925
2021-03-06,26,5.0,0.14154923401155886
2021-03-07,34,4.0,0.12161174985172107
2021-03-08,67,10.0,0.1282210825480103
2021-03-09,80,6.0,0.1222365265634543
2021-03-10,89,11.0,0.10468463401156174
2021-03-11,78,7.0,0.10546032890490369
2021-03-12,74,8.0,0.09459132895690847
2021-03-13,72,5.0,0.08716111549221225
2021-03-14,65,8.0,0.07558364204526713
2021-03-15,82,6.0,0.07326733090542657
2021-03-16,87,2.0,0.07235116049773074
2021-03-17,94,4.0,0.0649815459852591
2021-03-18,68,5.0,0.057139388143101266
2021-03-19,59,6.0,0.057675437459638386
2021-03-20,56,1.0,0.07046279378147748
2021-03-21,88,6.0,0.07832104865581954
2021-03-22,65,5.0,0.07280023567946621
2021-03-23,80,9.0,0.06767088688374809
2021-03-24,82,8.0,0.07142238748398819
2021-03-25,86,3.0,0.06669465907204924
2021-03-26,76,5.0,0.06410900942757607
2021-03-27,68,3.0,0.050418533237099876
2021-03-28,57,2.0,0.043745173525294535
2021-03-29,68,4.0,0.045787545945097374
2021-03-30,60,1.0,0.03930450159953961
2021-03-31,59,3.0,0.03842693538317964
2021-04-01,61,3.0,0.03341440405485884
2021-04-02,49,1.0,0.036915804615082926
2021-04-03,79,3.0,0.049027605857318954
2021-04-04,48,0.0,0.046805700145881826
2021-04-05,60,5.0,0.04358946283128386
2021-04-06,69,7.0,0.05456289982512901
2021-04-07,85,3.0,0.05333962570535452
2021-04-08,75,2.0,0.06476819713392595
2021-04-09,72,7.0,0.05988919635328583
2021-04-10,68,2.0,0.05348269609936966
2021-04-11,50,4.0,0.056603944598769426
2021-04-12,61,3.0,0.05499222298704781
2021-04-13,106,6.0,0.04705571505053988
2021-04-14,70,4.0,0.04651703804127464
2021-04-15,65,1.0,0.05169976229376633
2021-04-16,72,3.0,0.048290637697673486
2021-04-17,78,2.0,0.04660097281454197
2021-04-18,43,5.0,0.04353974832474605
2021-04-19,79,2.0,0.04357408898408671
2021-04-20,67,3.0,0.039141464870611535
2021-04-21,84,3.0,0.03547846120760787
2021-04-22,64,1.0,0.024581451240830467
2021-04-23,94,1.0,0.02255211630010312
2021-04-24,53,0.0,0.016155527813962397
2021-04-25,50,2.0,0.017005867950016816
2021-04-26,90,1.0,0.019382020023749533
2021-04-27,75,0.0,0.02864393434387341
2021-04-28,72,3.0,0.04193297088872391
2021-04-29,62,2.0,0.03946543842119144
2021-04-30,53,4.0,0.04653614549189851
2021-05-01,43,4.0,0.04653614549189851
2021-05-02,44,1.0,0.048411553189224014
2021-05-03,66,4.0,0.04640066085575104
2021-05-04,124,0.0,0.04276184683957853
2021-05-05,73,4.0,0.0417177082539117
2021-05-06,55,1.0,0.054343970880174335
2021-05-07,60,3.0,0.04982674897164808
2021-05-08,35,3.0,0.05577912992402904
2021-05-09,27,3.0,0.06475806396339821
2021-05-10,69,2.0,0.062160661365995615
2021-05-11,48,2.0,0.06717585893438467
2021-05-12,51,6.0,0.06551297155721157
2021-05-13,42,0.0,0.06695597300021301
2021-05-14,47,4.0,0.06972762864704397
2021-05-15,27,2.0,0.07299183755641417
2021-05-16,33,4.0,0.06434838017346099
2021-05-17,62,3.0,0.06945042098978751
2021-05-18,31,2.0,0.08213708677543573
2021-05-19,35,2.0,0.08254408718243612
2021-05-20,28,1.0,0.09120209584044478
2021-05-21,23,4.0,0.08889794837500699
2021-05-22,26,2.0,0.10452607901015025
2021-05-23,22,4.0,0.11834083568204978
2021-05-24,31,1.0,0.12075759185820446
2021-05-25,23,4.0,0.10212405148553365
2021-05-26,26,4.0,0.10133912212917573
2021-05-27,19,1.0,0.09322223901229261
2021-05-28,23,1.0,0.09510745057492352
2021-05-29,14,1.0,0.0970484443637434
2021-05-30,8,1.0,0.08399899381429285
2021-05-31,22,1.0,0.07648019682181165
2021-06-01,16,3.0,0.09747990105132955
2021-06-02,16,1.0,0.11248590345228994
2021-06-03,15,0.0,0.10256526853165503
2021-06-04,21,4.0,0.09607176203814853
2021-06-05,17,3.0,0.08515906362545013
2021-06-06,18,1.0,0.10301620648259299
2021-06-07,18,0.0,0.12087334933973584
2021-06-08,18,2.0,0.10664947797300735
2021-06-09,16,3.0,0.0814393939393939
2021-06-10,8,1.0,0.07350288600288594
2021-06-11,11,1.0,0.09391104926819208
2021-06-12,9,0.0,0.11885435992578845
2021-06-13,9,0.0,0.09206864564007418
2021-06-14,7,1.0,0.07421150278293132
2021-06-15,14,4.0,0.07312925170068023
2021-06-16,10,0.0,0.07312925170068023
2021-06-17,7,0.0,0.07312925170068023
2021-06-18,12,1.0,0.05272108843537411
2021-06-19,4,0.0,0.011904761904761871
2021-06-20,9,0.0,0.03571428571428568
2021-06-21,12,0.0,0.03571428571428568
2021-06-22,3,0.0,0.04761904761904758
2021-06-23,12,2.0,0.07936507936507933
2021-06-24,14,0.0,0.15079365079365076
2021-06-25,6,1.0,0.15079365079365076
2021-06-26,9,2.0,0.15079365079365076
2021-06-27,6,3.0,0.14285714285714285
2021-06-28,6,0.0,0.14285714285714285
2021-06-29,4,0.0,0.13945578231292516
2021-06-30,9,1.0,0.10770975056689343
2021-07-01,6,0.0,0.036281179138321996
2021-07-02,7,1.0,0.06306689342403628
2021-07-03,4,0.0,0.06306689342403628
2021-07-04,4,0.0,0.06505102040816327
2021-07-05,16,3.0,0.06505102040816327
2021-07-06,4,0.0,0.044642857142857144
2021-07-07,16,2.0,0.044642857142857144
2021-07-08,10,0.0,0.044642857142857144
2021-07-09,7,0.0,0.03826530612244898
2021-07-10,6,0.0,0.03826530612244898
2021-07-11,3,0.0,0.02040816326530612
2021-07-12,7,1.0,0.02040816326530612
2021-07-13,4,0.0,0.04897959183673469
2021-07-14,12,0.0,0.07095761381475667
2021-07-15,13,0.0,0.07095761381475667
2021-07-16,5,1.0,0.05054945054945055
2021-07-17,13,2.0,0.062454212454212454
2021-07-18,6,0.0,0.062454212454212454
2021-07-19,14,0.0,0.07832722832722834
2021-07-20,12,1.0,0.06274281274281275
2021-07-21,10,0.0,0.06117295403009689
2021-07-22,9,1.0,0.06117295403009689
2021-07-23,11,1.0,0.06117295403009689
2021-07-24,7,1.0,0.06967635539064111
2021-07-25,7,0.0,0.08753349824778398
2021-07-26,10,0.0,0.08264949336377907
2021-07-27,14,2.0,0.08553549624978196
2021-07-28,8,1.0,0.06512733298447584
2021-07-29,13,1.0,0.06512733298447584
2021-07-30,9,1.0,0.08710535496249783
2021-07-31,9,0.0,0.07968420468420469
2021-08-01,10,0.0,0.06182706182706183
2021-08-02,13,2.0,0.061827061827061824
2021-08-03,11,1.0,0.04595404595404595
2021-08-04,9,0.0,0.04595404595404595
2021-08-05,13,1.0,0.07452547452547452
2021-08-06,12,0.0,0.08315969744541173
2021-08-07,10,0.0,0.07017268445839873
2021-08-08,5,1.0,0.07612506541077968
2021-08-09,14,3.0,0.08100907029478457
2021-08-10,9,0.0,0.08100907029478457
2021-08-11,24,1.0,0.10481859410430838
2021-08-12,9,1.0,0.0762471655328798
2021-08-13,18,0.0,0.04563492063492062
2021-08-14,6,1.0,0.059920634920634895
2021-08-15,7,0.0,0.06289682539682537
2021-08-16,8,0.0,0.0470238095238095
2021-08-17,10,1.0,0.06130952380952378
2021-08-18,16,1.0,0.06130952380952378
2021-08-19,15,0.0,0.06130952380952378
2021-08-20,10,1.0,0.06130952380952378
2021-08-21,6,1.0,0.0470238095238095
2021-08-22,11,0.0,0.03809523809523807
2021-08-23,10,0.0,0.058503401360544195
2021-08-24,18,0.0,
2021-08-25,5,0.0,
2021-08-26,21,3.0,
2021-08-27,13,,
