date,hospitalizations,intensive_care,intensive_care_/_hospitalizations_7_days_moving_average
2020-07-18,0,0.0,
2020-07-19,0,0.0,
2020-07-20,1,0.0,
2020-07-21,0,0.0,
2020-07-22,0,0.0,
2020-07-23,1,0.0,
2020-07-24,0,0.0,
2020-07-25,2,1.0,
2020-07-26,0,0.0,
2020-07-27,0,0.0,
2020-07-28,1,0.0,
2020-07-29,0,0.0,
2020-07-30,1,0.0,
2020-07-31,0,0.0,
2020-08-01,0,0.0,
2020-08-02,1,1.0,
2020-08-03,1,0.0,
2020-08-04,1,0.0,
2020-08-05,2,0.0,
2020-08-06,0,0.0,
2020-08-07,0,0.0,
2020-08-08,0,0.0,
2020-08-09,1,0.0,
2020-08-10,0,0.0,
2020-08-11,1,0.0,
2020-08-12,0,0.0,
2020-08-13,0,0.0,
2020-08-14,1,1.0,
2020-08-15,1,0.0,
2020-08-16,0,0.0,
2020-08-17,0,0.0,
2020-08-18,2,0.0,
2020-08-19,0,0.0,
2020-08-20,0,0.0,
2020-08-21,1,0.0,
2020-08-22,0,0.0,
2020-08-23,0,0.0,
2020-08-24,1,0.0,
2020-08-25,1,0.0,
2020-08-26,0,0.0,
2020-08-27,0,0.0,
2020-08-28,1,1.0,
2020-08-29,0,0.0,
2020-08-30,0,0.0,
2020-08-31,0,0.0,
2020-09-01,0,0.0,
2020-09-02,1,0.0,
2020-09-03,2,1.0,
2020-09-04,0,0.0,
2020-09-05,0,0.0,
2020-09-06,0,0.0,
2020-09-07,1,0.0,
2020-09-08,1,0.0,
2020-09-09,0,0.0,
2020-09-10,3,0.0,
2020-09-11,1,0.0,
2020-09-12,2,0.0,
2020-09-13,0,0.0,
2020-09-14,3,1.0,
2020-09-15,1,0.0,
2020-09-16,0,0.0,
2020-09-17,0,0.0,
2020-09-18,3,0.0,
2020-09-19,0,0.0,
2020-09-20,4,0.0,
2020-09-21,3,0.0,
2020-09-22,1,0.0,
2020-09-23,0,0.0,
2020-09-24,1,0.0,
2020-09-25,2,0.0,
2020-09-26,2,0.0,
2020-09-27,1,0.0,
2020-09-28,1,0.0,
2020-09-29,0,0.0,
2020-09-30,3,0.0,
2020-10-01,0,0.0,
2020-10-02,0,0.0,
2020-10-03,4,1.0,
2020-10-04,5,0.0,
2020-10-05,3,1.0,
2020-10-06,1,0.0,0.08333333333333333
2020-10-07,2,0.0,0.09523809523809522
2020-10-08,7,0.0,0.09523809523809522
2020-10-09,2,0.0,0.07142857142857141
2020-10-10,3,1.0,0.09523809523809522
2020-10-11,1,0.0,0.11564625850340134
2020-10-12,12,2.0,0.11564625850340134
2020-10-13,6,1.0,0.12755102040816324
2020-10-14,7,1.0,0.10374149659863943
2020-10-15,5,0.0,0.10374149659863943
2020-10-16,12,1.0,0.10374149659863943
2020-10-17,6,1.0,0.09092098377812662
2020-10-18,6,0.0,0.0705128205128205
2020-10-19,6,1.0,0.08411826268969125
2020-10-20,13,1.0,0.08173731030873886
2020-10-21,14,0.0,0.05792778649921505
2020-10-22,21,2.0,0.05792778649921505
2020-10-23,15,1.0,0.034118262689691245
2020-10-24,9,0.0,0.028843537414965974
2020-10-25,9,0.0,0.05741496598639455
2020-10-26,19,0.0,0.07627705627705626
2020-10-27,25,1.0,0.09056277056277054
2020-10-28,25,5.0,0.10008658008658007
2020-10-29,22,5.0,0.11029066171923312
2020-10-30,30,5.0,0.11921923314780455
2020-10-31,30,2.0,0.12102374442600003
2020-11-01,28,2.0,0.10976833317058876
2020-11-02,32,2.0,0.09472240349051274
2020-11-03,38,2.0,0.08556489433300359
2020-11-04,33,4.0,0.09389822766633692
2020-11-05,41,5.0,0.10410230929898999
2020-11-06,39,4.0,0.10945945215613284
2020-11-07,32,4.0,0.11781367103666751
2020-11-08,35,5.0,0.11835479657779305
2020-11-09,30,3.0,0.1119222047793476
2020-11-10,36,4.0,0.11458620744335027
2020-11-11,40,5.0,0.11305559519845232
2020-11-12,39,3.0,0.10130544059115487
2020-11-13,33,4.0,0.09148401201972631
2020-11-14,35,4.0,0.09038932126986314
2020-11-15,33,2.0,0.07763421922904681
2020-11-16,32,1.0,0.09148992873693025
2020-11-17,29,3.0,0.08066741791441942
2020-11-18,28,1.0,0.06434088730217452
2020-11-19,23,4.0,0.07354002150130874
2020-11-20,22,1.0,0.07383764054892779
2020-11-21,19,0.0,0.059059315425775076
2020-11-22,16,2.0,0.06586203651421045
2020-11-23,30,1.0,0.04101731601731604
2020-11-24,17,0.0,0.044376026272578015
2020-11-25,12,1.0,0.05086953276608451
2020-11-26,15,0.0,0.033012389908941654
2020-11-27,29,2.0,0.034743991640543384
2020-11-28,22,1.0,0.04095517176476699
2020-11-29,6,0.0,0.02905040986000509
2020-11-30,22,1.0,0.04333612414571938
2020-12-01,23,1.0,0.03348390739695091
2020-12-02,22,0.0,0.026990400903444418
2020-12-03,20,2.0,0.026990400903444418
2020-12-04,10,0.0,0.020496894409937922
2020-12-05,19,0.0,0.020496894409937922
2020-12-06,12,0.0,0.020496894409937922
2020-12-07,14,0.0,0.006211180124223634
2020-12-08,23,1.0,0.006211180124223634
2020-12-09,21,0.0,0.006211180124223634
2020-12-10,12,0.0,0.006211180124223634
2020-12-11,15,0.0,0.015734989648033156
2020-12-12,7,0.0,0.01792717086834737
2020-12-13,9,0.0,0.01792717086834737
2020-12-14,15,1.0,0.03578431372549023
2020-12-15,17,1.0,0.03578431372549023
2020-12-16,7,0.0,0.03578431372549023
2020-12-17,8,1.0,0.03578431372549023
2020-12-18,10,0.0,0.026260504201680707
2020-12-19,16,0.0,0.017857142857142887
2020-12-20,7,0.0,0.017857142857142887
2020-12-21,14,0.0,3.172065784643304e-17
2020-12-22,13,0.0,3.172065784643304e-17
2020-12-23,14,0.0,0.015873015873015903
2020-12-24,9,0.0,0.015873015873015903
2020-12-25,9,0.0,0.022675736961451278
2020-12-26,9,1.0,0.030612244897959214
2020-12-27,11,0.0,0.0359032501889645
2020-12-28,21,1.0,0.04610733182161756
2020-12-29,18,1.0,0.054043839758125496
2020-12-30,27,1.0,0.044973544973545
2020-12-31,14,1.0,0.044973544973545
2021-01-01,18,1.0,0.04531368102796677
2021-01-02,21,1.0,0.037377173091458826
2021-01-03,14,0.0,0.039229024943310674
2021-01-04,20,1.0,0.036167800453514753
2021-01-05,17,0.0,0.03808350926577529
2021-01-06,20,1.0,0.03128078817733992
2021-01-07,20,1.0,0.03128078817733992
2021-01-08,29,2.0,0.03917552501944518
2021-01-09,13,0.0,0.0486993345432547
2021-01-10,14,0.0,0.041556477400397564
2021-01-11,19,2.0,0.03441362025754042
2021-01-12,15,1.0,0.024561403508771947
2021-01-13,12,0.0,0.024561403508771947
2021-01-14,17,0.0,0.024561403508771947
2021-01-15,14,0.0,0.02194616977225675
2021-01-16,13,0.0,0.01791686574295272
2021-01-17,16,0.0,0.01791686574295272
2021-01-18,23,2.0,0.028498876324963302
2021-01-19,26,1.0,0.028498876324963302
2021-01-20,25,0.0,0.028498876324963302
2021-01-21,27,2.0,0.05230840013448711
2021-01-22,18,0.0,0.054923633871002304
2021-01-23,15,0.0,0.04942912837649681
2021-01-24,18,3.0,0.04942912837649681
2021-01-25,19,2.0,0.045989974937343366
2021-01-26,16,0.0,0.05279269602577874
2021-01-27,22,0.0,0.05993555316863588
2021-01-28,20,1.0,0.06469745793054064
2021-01-29,21,1.0,0.06264687693259123
2021-01-30,20,1.0,0.06264687693259123
2021-01-31,15,3.0,0.07506923718103845
2021-02-01,33,3.0,0.07685495146675272
2021-02-02,16,0.0,0.07005223037831736
2021-02-03,23,2.0,0.08888339920948618
2021-02-04,16,1.0,0.07130098162706859
2021-02-05,20,0.0,0.06724254006862704
2021-02-06,22,4.0,0.0831155559416429
2021-02-07,13,1.0,0.0825979575979576
2021-02-08,32,2.0,0.08387346780203922
2021-02-09,27,3.0,0.09629582805048642
2021-02-10,24,2.0,0.08535939606142286
2021-02-11,28,2.0,0.07437038507241188
2021-02-12,23,2.0,0.06544181364384045
2021-02-13,19,2.0,0.05671165491368173
2021-02-14,13,0.0,0.05130039950242632
2021-02-15,18,0.0,0.041096317869773254
2021-02-16,20,1.0,0.02867395762132605
2021-02-17,22,1.0,0.03961038961038962
2021-02-18,20,0.0,0.058658008658008666
2021-02-19,22,0.0,0.06659451659451661
2021-02-20,11,2.0,0.059451659451659464
2021-02-21,15,2.0,0.05295815295815297
2021-02-22,18,1.0,0.06594516594516596
2021-02-23,14,0.0,0.09891219891219892
2021-02-24,13,0.0,0.11689421689421689
2021-02-25,11,1.0,0.17721167721167722
2021-02-26,13,3.0,0.17721167721167722
2021-02-27,13,4.0,0.1882006882006882
2021-02-28,9,5.0,0.1882006882006882
2021-03-01,18,1.0,0.18541775684632827
2021-03-02,13,1.0,0.188165009593581
2021-03-03,16,0.0,0.14420896563753707
2021-03-04,14,1.0,0.11841531484388626
2021-03-05,8,2.0,0.12833594976452117
2021-03-06,14,0.0,0.1268707482993197
2021-03-07,8,3.0,0.1268707482993197
2021-03-08,16,2.0,0.14523809523809522
2021-03-09,15,1.0,0.13333333333333333
2021-03-10,10,0.0,0.13333333333333333
2021-03-11,10,2.0,
2021-03-12,6,1.0,
2021-03-13,5,0.0,
2021-03-14,0,0.0,
2021-03-15,11,2.0,
2021-03-16,3,0.0,
2021-03-17,10,2.0,
2021-03-18,4,1.0,0.14241393527107812
2021-03-19,10,0.0,0.11643990929705215
2021-03-20,9,2.0,0.12742892028606315
2021-03-21,7,1.0,0.11926565497994068
2021-03-22,5,0.0,0.09653838225266796
2021-03-23,13,1.0,0.09653838225266796
2021-03-24,7,1.0,0.06479235050663622
2021-03-25,11,1.0,0.04438418724133009
2021-03-26,7,0.0,0.04438418724133009
2021-03-27,3,0.0,0.0333951762523191
2021-03-28,1,0.0,0.012987012987012983
2021-03-29,7,0.0,0.0
2021-03-30,4,0.0,0.0
2021-03-31,6,0.0,0.0
2021-04-01,6,0.0,0.04761904761904761
2021-04-02,1,0.0,0.04761904761904761
2021-04-03,8,0.0,0.04761904761904761
2021-04-04,6,2.0,0.04761904761904761
2021-04-05,5,0.0,0.04761904761904761
2021-04-06,5,0.0,0.04761904761904761
2021-04-07,10,0.0,0.04761904761904761
2021-04-08,1,0.0,0.020408163265306114
2021-04-09,5,0.0,0.06802721088435373
2021-04-10,5,0.0,0.06802721088435373
2021-04-11,7,1.0,0.06802721088435373
2021-04-12,6,2.0,0.06802721088435373
2021-04-13,5,0.0,0.0965986394557823
2021-04-14,7,0.0,
2021-04-15,5,0.0,
2021-04-16,5,1.0,
2021-04-17,0,0.0,
2021-04-18,2,0.0,
2021-04-19,5,0.0,
2021-04-20,5,0.0,
2021-04-21,3,0.0,
2021-04-22,5,0.0,
2021-04-23,2,1.0,
2021-04-24,0,0.0,
2021-04-25,5,0.0,
2021-04-26,3,0.0,
2021-04-27,2,0.0,
2021-04-28,5,1.0,0.07619047619047617
2021-04-29,1,0.0,0.10476190476190474
2021-04-30,3,1.0,0.10476190476190474
2021-05-01,5,0.0,0.10476190476190474
2021-05-02,5,1.0,0.07619047619047617
2021-05-03,2,0.0,0.07619047619047617
2021-05-04,2,0.0,0.09999999999999999
2021-05-05,1,0.0,0.09999999999999999
2021-05-06,2,0.0,0.14285714285714285
2021-05-07,2,1.0,0.2857142857142857
2021-05-08,2,0.0,0.2857142857142857
2021-05-09,2,1.0,
2021-05-10,1,1.0,
2021-05-11,3,0.0,
2021-05-12,0,0.0,
2021-05-13,1,0.0,
2021-05-14,0,0.0,
2021-05-15,0,0.0,
2021-05-16,1,0.0,
2021-05-17,3,0.0,
2021-05-18,0,0.0,
2021-05-19,3,0.0,
2021-05-20,2,0.0,
2021-05-21,3,1.0,
2021-05-22,0,0.0,
2021-05-23,1,0.0,
2021-05-24,1,0.0,
2021-05-25,1,0.0,
2021-05-26,2,0.0,
2021-05-27,1,0.0,
2021-05-28,4,0.0,
2021-05-29,0,0.0,
2021-05-30,1,0.0,
2021-05-31,1,0.0,
2021-06-01,2,0.0,
2021-06-02,1,0.0,
2021-06-03,0,0.0,
2021-06-04,0,0.0,
2021-06-05,0,0.0,
2021-06-06,0,0.0,
2021-06-07,2,0.0,
2021-06-08,2,2.0,
2021-06-09,3,0.0,
2021-06-10,0,0.0,
2021-06-11,0,0.0,
2021-06-12,0,0.0,
2021-06-13,0,0.0,
2021-06-14,1,0.0,
2021-06-15,0,0.0,
2021-06-16,2,0.0,
2021-06-17,0,0.0,
2021-06-18,1,1.0,
2021-06-19,0,0.0,
2021-06-20,0,0.0,
2021-06-21,1,0.0,
2021-06-22,1,0.0,
2021-06-23,1,0.0,
2021-06-24,0,0.0,
2021-06-25,0,0.0,
2021-06-26,1,0.0,
2021-06-27,0,0.0,
2021-06-28,0,0.0,
2021-06-29,0,0.0,
2021-06-30,0,0.0,
2021-07-01,1,0.0,
2021-07-02,0,0.0,
2021-07-03,0,0.0,
2021-07-04,1,0.0,
2021-07-05,0,0.0,
2021-07-06,0,0.0,
2021-07-07,1,1.0,
2021-07-08,3,0.0,
2021-07-09,1,0.0,
2021-07-10,1,0.0,
2021-07-11,0,0.0,
2021-07-12,0,0.0,
2021-07-13,0,0.0,
2021-07-14,0,0.0,
2021-07-15,0,0.0,
2021-07-16,0,0.0,
2021-07-17,1,0.0,
2021-07-18,0,0.0,
2021-07-19,0,0.0,
2021-07-20,1,0.0,
2021-07-21,0,0.0,
2021-07-22,0,0.0,
2021-07-23,0,0.0,
2021-07-24,1,0.0,
2021-07-25,0,0.0,
2021-07-26,4,1.0,
2021-07-27,0,0.0,
2021-07-28,2,0.0,
2021-07-29,2,0.0,
2021-07-30,1,1.0,
2021-07-31,2,1.0,
2021-08-01,0,0.0,
2021-08-02,1,0.0,
2021-08-03,0,0.0,
2021-08-04,1,0.0,
2021-08-05,1,0.0,
2021-08-06,0,0.0,
2021-08-07,4,0.0,
2021-08-08,1,0.0,
2021-08-09,1,0.0,
2021-08-10,0,0.0,
2021-08-11,3,0.0,
2021-08-12,0,0.0,
2021-08-13,0,0.0,
2021-08-14,1,0.0,
2021-08-15,2,0.0,
2021-08-16,3,0.0,
2021-08-17,1,0.0,
2021-08-18,1,0.0,
2021-08-19,1,1.0,
2021-08-20,0,,
2021-08-21,0,,
2021-08-22,0,,
2021-08-23,0,,
2021-08-24,0,,
2021-08-25,1,,
