date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2020-04-12,2,0.0,0.4389610389610389
2020-04-13,3,2.0,0.3437229437229437
2020-04-14,5,4.0,0.3047619047619047
2020-04-15,2,1.0,0.2809523809523809
2020-04-16,3,0.0,0.2809523809523809
2020-04-17,2,0.0,0.25714285714285706
2020-04-18,5,0.0,0.14285714285714277
2020-04-19,2,0.0,0.14285714285714277
2020-04-20,2,1.0,0.14285714285714277
2020-04-21,2,0.0,0.14285714285714277
2020-04-22,2,1.0,0.14285714285714277
2020-04-23,3,0.0,
2020-04-24,1,0.0,
2020-04-25,1,0.0,
2020-04-26,0,0.0,
2020-04-27,1,0.0,
2020-04-28,1,0.0,
2020-04-29,2,1.0,
2020-04-30,1,0.0,
2020-05-01,4,0.0,
2020-05-02,1,0.0,
2020-05-03,0,0.0,
2020-05-04,2,0.0,
2020-05-05,2,0.0,
2020-05-06,0,0.0,
2020-05-07,0,0.0,
2020-05-08,0,0.0,
2020-05-09,0,0.0,
2020-05-10,2,0.0,
2020-05-11,0,0.0,
2020-05-12,0,0.0,
2020-05-13,0,0.0,
2020-05-14,0,0.0,
2020-05-15,0,0.0,
2020-05-16,1,0.0,
2020-05-17,1,0.0,
2020-05-18,1,0.0,
2020-05-19,0,0.0,
2020-05-20,1,0.0,
2020-05-21,1,0.0,
2020-05-22,0,0.0,
2020-05-23,0,0.0,
2020-05-24,0,0.0,
2020-05-25,0,0.0,
2020-05-26,0,0.0,
2020-05-27,0,0.0,
2020-05-28,0,0.0,
2020-05-29,1,0.0,
2020-05-30,0,0.0,
2020-05-31,0,0.0,
2020-06-01,0,0.0,
2020-06-02,0,0.0,
2020-06-03,0,0.0,
2020-06-04,0,0.0,
2020-06-05,0,0.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,1,0.0,
2020-06-09,0,0.0,
2020-06-10,0,0.0,
2020-06-11,0,0.0,
2020-06-12,2,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,1,0.0,
2020-06-17,0,0.0,
2020-06-18,0,0.0,
2020-06-19,0,0.0,
2020-06-20,0,0.0,
2020-06-21,0,0.0,
2020-06-22,0,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,0,0.0,
2020-06-26,0,0.0,
2020-06-27,1,0.0,
2020-06-28,0,0.0,
2020-06-29,1,0.0,
2020-06-30,0,0.0,
2020-07-01,0,0.0,
2020-07-02,0,0.0,
2020-07-03,0,0.0,
2020-07-04,1,1.0,
2020-07-05,0,0.0,
2020-07-06,0,0.0,
2020-07-07,0,0.0,
2020-07-08,0,0.0,
2020-07-09,0,0.0,
2020-07-10,0,0.0,
2020-07-11,0,0.0,
2020-07-12,0,0.0,
2020-07-13,1,0.0,
2020-07-14,0,0.0,
2020-07-15,0,0.0,
2020-07-16,0,0.0,
2020-07-17,0,0.0,
2020-07-18,3,0.0,
2020-07-19,0,0.0,
2020-07-20,0,0.0,
2020-07-21,1,0.0,
2020-07-22,1,0.0,
2020-07-23,0,0.0,
2020-07-24,0,0.0,
2020-07-25,0,0.0,
2020-07-26,0,0.0,
2020-07-27,0,0.0,
2020-07-28,0,0.0,
2020-07-29,0,0.0,
2020-07-30,0,0.0,
2020-07-31,1,0.0,
2020-08-01,1,0.0,
2020-08-02,0,0.0,
2020-08-03,0,0.0,
2020-08-04,1,0.0,
2020-08-05,1,0.0,
2020-08-06,0,0.0,
2020-08-07,1,0.0,
2020-08-08,0,0.0,
2020-08-09,0,0.0,
2020-08-10,0,0.0,
2020-08-11,0,0.0,
2020-08-12,2,0.0,
2020-08-13,0,0.0,
2020-08-14,1,0.0,
2020-08-15,1,0.0,
2020-08-16,2,0.0,
2020-08-17,3,0.0,0.0
2020-08-18,1,0.0,0.0
2020-08-19,2,0.0,0.0
2020-08-20,4,0.0,0.017857142857142762
2020-08-21,1,0.0,0.017857142857142762
2020-08-22,1,0.0,0.017857142857142762
2020-08-23,8,1.0,0.05357142857142848
2020-08-24,2,0.0,0.10119047619047608
2020-08-25,3,0.0,0.11904761904761894
2020-08-26,4,1.0,0.11904761904761894
2020-08-27,3,1.0,0.1488095238095237
2020-08-28,8,1.0,0.1488095238095237
2020-08-29,4,0.0,0.23452380952380938
2020-08-30,3,1.0,0.19880952380952369
2020-08-31,2,0.0,0.15119047619047607
2020-09-01,5,3.0,0.13333333333333322
2020-09-02,5,0.0,0.13333333333333322
2020-09-03,6,0.0,0.12142857142857132
2020-09-04,6,0.0,0.14183673469387742
2020-09-05,3,0.0,0.07993197278911554
2020-09-06,4,1.0,0.0901360544217686
2020-09-07,7,1.0,0.0901360544217686
2020-09-08,6,1.0,0.13095238095238085
2020-09-09,14,1.0,0.13095238095238085
2020-09-10,6,0.0,0.12380952380952369
2020-09-11,7,2.0,0.12380952380952369
2020-09-12,3,0.0,0.09999999999999988
2020-09-13,10,2.0,0.16122448979591827
2020-09-14,7,1.0,0.16122448979591827
2020-09-15,6,0.0,0.14081632653061213
2020-09-16,2,1.0,0.18843537414965977
2020-09-17,5,0.0,0.2074829931972788
2020-09-18,7,1.0,0.19897959183673458
2020-09-19,9,3.0,0.22278911564625842
2020-09-20,6,2.0,0.151360544217687
2020-09-21,12,1.0,0.151360544217687
2020-09-22,6,1.0,0.151360544217687
2020-09-23,2,0.0,0.1445578231292516
2020-09-24,10,0.0,0.096938775510204
2020-09-25,7,1.0,0.14625850340136046
2020-09-26,7,2.0,0.17006802721088426
2020-09-27,2,0.0,0.17006802721088426
2020-09-28,7,3.0,0.19047619047619038
2020-09-29,9,3.0,0.20578231292516996
2020-09-30,6,0.0,0.19353741496598628
2020-10-01,7,1.0,0.19353741496598628
2020-10-02,4,1.0,0.15828695114409388
2020-10-03,10,2.0,0.11066790352504628
2020-10-04,5,0.0,0.12365491651205927
2020-10-05,11,2.0,0.12580314422419675
2020-10-06,9,0.0,0.12305589147694403
2020-10-07,11,1.0,0.11646248488353746
2020-10-08,19,3.0,0.16408153250258506
2020-10-09,13,3.0,0.15239322081427337
2020-10-10,13,2.0,0.19703607795713052
2020-10-11,18,6.0,0.2126204935415461
2020-10-12,20,2.0,0.20687082525317813
2020-10-13,16,5.0,0.22653537123351358
2020-10-14,10,2.0,0.24351838821653057
2020-10-15,17,2.0,0.23293637763452
2020-10-16,19,7.0,0.252264108726957
2020-10-17,33,9.0,0.25524029920314745
2020-10-18,27,7.0,0.2526428966057449
2020-10-19,17,4.0,0.25624433718197537
2020-10-20,24,8.0,0.22742228204413076
2020-10-21,11,2.0,0.2241755287973775
2020-10-22,21,3.0,0.23225127371522766
2020-10-23,18,3.0,0.2343521140513621
2020-10-24,16,4.0,0.2326514337792533
2020-10-25,19,6.0,0.25132026494808446
2020-10-26,28,7.0,0.276626387397064
2020-10-27,28,9.0,0.2977148227712137
2020-10-28,32,10.0,0.30791890440386677
2020-10-29,25,8.0,0.31699331456720614
2020-10-30,35,11.0,0.35270760028149184
2020-10-31,28,9.0,0.3520854001819398
2020-11-01,29,11.0,0.36866703283500096
2020-11-02,32,16.0,0.35469877886674706
2020-11-03,41,13.0,0.38122939111164506
2020-11-04,28,12.0,0.3807655692192517
2020-11-05,27,6.0,0.3694355199581679
2020-11-06,30,15.0,0.3286191934275557
2020-11-07,22,7.0,0.33689445475159757
2020-11-08,20,6.0,0.33970937382267424
2020-11-09,28,6.0,0.3481419135052139
2020-11-10,32,12.0,0.3443825150089733
2020-11-11,29,13.0,0.33892796955442783
2020-11-12,32,9.0,0.3395490875668502
2020-11-13,19,9.0,0.3669725569546053
2020-11-14,25,7.0,0.37972765899542166
2020-11-15,23,7.0,0.37388930832948475
2020-11-16,32,13.0,0.37371073690091333
2020-11-17,28,13.0,0.3846129925400111
2020-11-18,27,11.0,0.4017558496828682
2020-11-19,25,7.0,0.410225640761355
2020-11-20,20,11.0,0.41171373599945016
2020-11-21,20,8.0,0.3718422318422317
2020-11-22,22,8.0,0.3715562315562314
2020-11-23,24,10.0,0.3995834424405852
2020-11-24,27,5.0,0.38733854448140154
2020-11-25,37,15.0,0.3897194968623539
2020-11-26,21,10.0,0.39134287348573055
2020-11-27,28,13.0,0.37803755135687905
2020-11-28,24,10.0,0.40068966775899545
2020-11-29,24,9.0,0.39140682868892235
2020-11-30,34,11.0,0.37893517336012417
2020-12-01,32,11.0,0.3546254494705683
2020-12-02,47,16.0,0.35961776897901687
2020-12-03,36,14.0,0.3589563933176412
2020-12-04,34,10.0,0.3379479899562966
2020-12-05,31,14.0,0.3417509000092066
2020-12-06,27,10.0,0.3303857619095634
2020-12-07,34,6.0,0.3209131556627636
2020-12-08,27,10.0,0.3223746098096398
2020-12-09,23,6.0,0.2995251474440484
2020-12-10,31,10.0,0.2842090794964015
2020-12-11,23,7.0,0.3050819447715439
2020-12-12,24,7.0,0.30480347080885933
2020-12-13,19,5.0,0.33347045599758374
2020-12-14,31,10.0,0.35881607811739935
2020-12-15,19,7.0,0.35105210296211986
2020-12-16,26,12.0,0.34044133691657125
2020-12-17,16,8.0,0.35932575726977983
2020-12-18,28,7.0,0.35835558991591127
2020-12-19,23,5.0,0.3533430585875905
2020-12-20,43,17.0,0.32500297761593056
2020-12-21,19,6.0,0.29084148693270073
2020-12-22,21,7.0,0.25512720121841503
2020-12-23,19,5.0,0.2954998720258684
2020-12-24,23,6.0,0.2939665216553088
2020-12-25,18,0.0,0.293751698884095
2020-12-26,18,9.0,0.2767448961630066
2020-12-27,13,5.0,0.28676995881964823
2020-12-28,35,11.0,0.2891854177568463
2020-12-29,14,3.0,0.3138159596287675
2020-12-30,15,5.0,0.27485492066772854
2020-12-31,18,5.0,0.24848129429410218
2021-01-01,29,5.0,0.2528444188542711
2021-01-02,22,5.0,0.2746131263372643
2021-01-03,30,6.0,0.2500355533725946
2021-01-04,29,10.0,0.2389244422614835
2021-01-05,30,11.0,0.2619129480086099
2021-01-06,31,5.0,0.2627787488744108
2021-01-07,30,6.0,0.27180130526538826
2021-01-08,36,12.0,0.260635459616784
2021-01-09,30,7.0,0.24843307866440303
2021-01-10,38,10.0,0.2513656299840511
2021-01-11,30,8.0,0.28707991569833685
2021-01-12,32,9.0,0.27394362669997885
2021-01-13,22,4.0,0.28142661989725776
2021-01-14,20,9.0,0.2783153935555414
2021-01-15,29,7.0,0.2822369621829924
2021-01-16,21,6.0,0.2556638329312917
2021-01-17,29,7.0,0.2846348619023206
2021-01-18,17,5.0,0.25096139251456556
2021-01-19,21,2.0,0.25009207927202715
2021-01-20,13,5.0,0.27421081767647987
2021-01-21,28,6.0,0.26948996381769497
2021-01-22,17,4.0,0.28461601423786304
2021-01-23,11,5.0,0.2878172947500679
2021-01-24,24,5.0,0.24874525567802883
2021-01-25,15,6.0,0.25622824887530776
2021-01-26,17,2.0,0.23560181648416947
2021-01-27,9,1.0,0.2096277905101435
2021-01-28,15,4.0,0.2116119174942705
2021-01-29,11,1.0,0.18304048892284192
2021-01-30,11,3.0,0.19480519480519484
2021-01-31,9,2.0,0.2265512265512266
2021-02-01,15,3.0,0.22142302142302148
2021-02-02,10,2.0,0.2709360084360085
2021-02-03,12,4.0,0.23197496947496954
2021-02-04,13,3.0,0.21927655677655686
2021-02-05,16,7.0,0.2207803161750531
2021-02-06,11,0.0,0.27384154066484906
2021-02-07,15,2.0,0.2651835320068404
2021-02-08,19,4.0,0.23221649903980743
2021-02-09,7,4.0,0.18162126094456932
2021-02-10,11,3.0,0.20202942420987544
2021-02-11,6,0.0,0.1829818051622564
2021-02-12,12,1.0,0.1937229437229438
2021-02-13,7,1.0,0.13589981447124314
2021-02-14,3,0.0,0.14455782312925178
2021-02-15,7,2.0,0.20170068027210894
2021-02-16,12,2.0,0.21836734693877563
2021-02-17,6,2.0,0.1979591836734695
2021-02-18,5,2.0,0.1979591836734695
2021-02-19,5,1.0,0.15714285714285728
2021-02-20,5,0.0,0.13333333333333347
2021-02-21,1,0.0,0.08571428571428585
2021-02-22,3,0.0,0.06753246753246767
2021-02-23,9,0.0,0.07977736549165135
2021-02-24,6,0.0,0.11549165120593706
2021-02-25,11,3.0,0.16311069882498466
2021-02-26,7,2.0,0.18351886209029078
2021-02-27,8,2.0,0.2073283858998146
2021-02-28,6,2.0,0.2277365491651207
2021-03-01,7,1.0,0.21474953617810774
2021-03-02,6,1.0,0.20964749536178123
2021-03-03,7,1.0,0.1739332096474955
2021-03-04,11,2.0,0.15012368583797173
2021-03-05,8,2.0,0.16542980828695134
2021-03-06,7,0.0,0.15749330035044337
2021-03-07,6,1.0,0.17994227994228013
2021-03-08,4,1.0,0.2089133089133091
2021-03-09,9,1.0,0.2089133089133091
2021-03-10,10,3.0,0.22677045177045194
2021-03-11,13,5.0,0.2437772544915404
2021-03-12,4,1.0,0.23663439734868325
2021-03-13,8,1.0,0.2525074132216991
2021-03-14,7,2.0,0.2486113093255952
2021-03-15,5,1.0,0.2344825809111525
2021-03-16,9,2.0,0.23772933415790573
2021-03-17,11,3.0,0.26749123891981047
2021-03-18,7,2.0,0.24096062667491255
2021-03-19,11,3.0,0.251350237064523
2021-03-20,9,3.0,0.26246134817563405
2021-03-21,10,1.0,0.24547833119261703
2021-03-22,11,3.0,0.23762903762903775
2021-03-23,10,3.0,0.2246420246420248
2021-03-24,13,2.0,0.22804338518624248
2021-03-25,13,3.0,0.21996885102475178
2021-03-26,11,2.0,0.22069035174625248
2021-03-27,14,5.0,0.1908202218761226
2021-03-28,23,1.0,0.2134850570409578
2021-03-29,18,5.0,0.2098220533779541
2021-03-30,22,2.0,0.201705170261071
2021-03-31,32,10.0,0.16258952400256757
2021-04-01,39,8.0,0.17352120102120108
2021-04-02,24,3.0,0.15032217782217788
2021-04-03,24,2.0,0.15032217782217788
2021-04-04,25,3.0,0.1273243423243424
2021-04-05,26,3.0,0.12778221778221785
2021-04-06,22,2.0,0.1324814659025186
2021-04-07,33,5.0,0.14438622780728053
2021-04-08,24,5.0,0.1540290849501377
2021-04-09,19,3.0,0.15870958963064236
2021-04-10,24,4.0,0.16357971950077224
2021-04-11,32,6.0,0.16036787757925292
2021-04-12,27,4.0,0.1408100544500012
2021-04-13,24,3.0,0.12474716996606408
2021-04-14,31,4.0,0.13390467912357326
2021-04-15,28,2.0,0.13688086959976373
2021-04-16,22,1.0,0.13000256272145688
2021-04-17,26,6.0,0.12643113415002832
2021-04-18,24,5.0,0.13547048189905347
2021-04-19,20,2.0,0.15124042624042638
2021-04-20,20,2.0,0.18370795870795886
2021-04-21,26,5.0,0.1732973167183695
2021-04-22,22,4.0,0.15305922148027426
2021-04-23,22,6.0,0.16132989817200358
2021-04-24,19,3.0,0.16291719975930516
2021-04-25,15,1.0,0.14258752942963485
2021-04-26,19,3.0,0.14258752942963485
2021-04-27,18,2.0,0.12560451244661786
2021-04-28,20,1.0,0.12345628473448035
2021-04-29,22,4.0,0.11393247521067083
2021-04-30,13,2.0,0.1181617985189415
2021-05-01,14,2.0,0.12014592550306848
2021-05-02,9,0.0,0.16062211597925893
2021-05-03,16,3.0,0.19814015349729644
2021-05-04,8,1.0,0.204733560090703
2021-05-05,9,3.0,0.19531440781440787
2021-05-06,9,4.0,0.19531440781440787
2021-05-07,10,2.0,0.22210012210012217
2021-05-08,13,1.0,0.22805250305250313
2021-05-09,8,0.0,0.18043345543345551
2021-05-10,8,3.0,0.11694139194139204
2021-05-11,6,1.0,0.1359890109890111
2021-05-12,4,0.0,0.1726190476190477
2021-05-13,2,0.0,0.1726190476190477
2021-05-14,3,1.0,0.16666666666666674
2021-05-15,3,1.0,0.21428571428571436
2021-05-16,6,0.0,0.21428571428571436
2021-05-17,3,1.0,0.2428571428571429
2021-05-18,4,2.0,0.1952380952380953
2021-05-19,1,0.0,0.1476190476190477
2021-05-20,5,1.0,0.1476190476190477
2021-05-21,4,0.0,0.10000000000000009
2021-05-22,3,0.0,0.02857142857142866
2021-05-23,2,0.0,0.02857142857142866
2021-05-24,1,0.0,0.07142857142857152
2021-05-25,2,0.0,0.11904761904761914
2021-05-26,4,0.0,
2021-05-27,2,1.0,
2021-05-28,3,1.0,
2021-05-29,0,0.0,
2021-05-30,1,0.0,
2021-05-31,3,1.0,
2021-06-01,3,0.0,
2021-06-02,2,1.0,
2021-06-03,0,0.0,
2021-06-04,2,0.0,
2021-06-05,2,0.0,
2021-06-06,3,0.0,
2021-06-07,2,0.0,
2021-06-08,0,0.0,
2021-06-09,0,0.0,
2021-06-10,1,0.0,
2021-06-11,2,0.0,
2021-06-12,1,0.0,
2021-06-13,4,0.0,0.047619047619047714
2021-06-14,1,0.0,
2021-06-15,3,1.0,
2021-06-16,1,0.0,
2021-06-17,0,0.0,
2021-06-18,0,0.0,
2021-06-19,3,0.0,
2021-06-20,0,0.0,
2021-06-21,1,0.0,
2021-06-22,2,0.0,
2021-06-23,0,0.0,
2021-06-24,0,0.0,
2021-06-25,0,0.0,
2021-06-26,0,0.0,
2021-06-27,0,0.0,
2021-06-28,1,0.0,
2021-06-29,1,0.0,
2021-06-30,2,1.0,
2021-07-01,2,0.0,0.07142857142857152
2021-07-02,1,0.0,
2021-07-03,1,0.0,
2021-07-04,2,0.0,
2021-07-05,0,0.0,
2021-07-06,1,0.0,
2021-07-07,3,0.0,
2021-07-08,3,0.0,
2021-07-09,0,0.0,
2021-07-10,3,0.0,
2021-07-11,3,0.0,
2021-07-12,3,0.0,
2021-07-13,11,0.0,0.023809523809523902
2021-07-14,10,0.0,0.023809523809523902
2021-07-15,6,1.0,0.023809523809523902
2021-07-16,9,0.0,0.050595238095238186
2021-07-17,10,0.0,0.06358225108225117
2021-07-18,11,0.0,0.06358225108225117
2021-07-19,16,3.0,0.03977272727272737
2021-07-20,11,1.0,0.05167748917748927
2021-07-21,16,0.0,0.06188157081014234
2021-07-22,11,0.0,0.08228973407544846
2021-07-23,12,1.0,0.07748204176775615
2021-07-24,14,1.0,0.06449502878074316
2021-07-25,14,2.0,0.07878074306645744
2021-07-26,13,2.0,0.08671725100296537
2021-07-27,10,0.0,0.08779950208521646
2021-07-28,20,2.0,0.11330970616684911
2021-07-29,18,1.0,0.13186258186258198
2021-07-30,22,2.0,0.12774170274170285
2021-07-31,8,2.0,0.14361471861471872
2021-08-01,11,3.0,0.12932900432900443
2021-08-02,16,2.0,0.1665052783473837
2021-08-03,18,2.0,0.16304207488418027
2021-08-04,18,0.0,0.19875636059846596
2021-08-05,19,6.0,0.15979532163742702
2021-08-06,15,1.0,0.16234634204559026
2021-08-07,8,4.0,0.1732590404582887
2021-08-08,9,0.0,0.2089733261725744
2021-08-09,14,2.0,0.1910714285714287
2021-08-10,16,3.0,0.2041040100250628
2021-08-11,16,4.0,0.1416040100250628
2021-08-12,21,4.0,0.14809751651856926
2021-08-13,19,3.0,0.13520815024574434
2021-08-14,16,1.0,0.13439646193405605
2021-08-15,22,1.0,0.09868217621977034
2021-08-16,19,1.0,0.07147129186602884
2021-08-17,11,2.0,0.05843871041239475
2021-08-18,16,0.0,0.057028935976304526
2021-08-19,27,0.0,
2021-08-20,15,1.0,
2021-08-21,19,1.0,
2021-08-22,19,,
2021-08-23,9,,
2021-08-24,13,,
2021-08-25,11,,
2021-08-26,7,,
2021-08-27,6,,
