date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2021-03-21,509,54,0.08502660486361226
2021-03-22,908,73,0.08314755410900544
2021-03-23,1003,66,0.0823573345701869
2021-03-24,869,60,0.07904250020520447
2021-03-25,997,80,0.0745044932114018
2021-03-26,1097,88,0.07383730254110366
2021-03-27,951,68,0.07393163919718367
2021-03-28,740,55,0.07572715766451442
2021-03-29,964,73,0.07502989228667047
2021-03-30,1309,87,0.07459333813918785
2021-03-31,1066,87,0.07551298044405932
2021-04-01,1181,89,0.08458130655149157
2021-04-02,1283,99,0.08919538516280394
2021-04-03,1360,106,0.09188589346124186
2021-04-04,537,74,0.09084027869113175
2021-04-05,648,70,0.09068495348163721
2021-04-06,1231,105,0.08878247967051389
2021-04-07,1346,100,0.0887357943297109
2021-04-08,1306,97,0.08063668325720211
2021-04-09,1347,86,0.0760472704343228
2021-04-10,1224,95,0.07431754170462937
2021-04-11,974,79,0.07363197599179709
2021-04-12,1502,114,0.07503432561953553
2021-04-13,1380,101,0.07888908867463797
2021-04-14,1367,95,0.07720527542684774
2021-04-15,1213,102,0.07540303558629675
2021-04-16,1134,103,0.07524338180648972
2021-04-17,1033,68,0.07491880021566875
2021-04-18,949,65,0.07550642486310803
2021-04-19,1257,94,0.0742753766722378
2021-04-20,1255,89,0.07139233079588021
2021-04-21,1114,82,0.07049335899166514
2021-04-22,1166,88,0.07005927253018143
2021-04-23,1189,84,0.07126845773910509
2021-04-24,1075,64,0.07120374142510022
2021-04-25,825,54,0.06749784502580503
2021-04-26,949,79,0.06639359322161409
2021-04-27,1036,73,0.06353953794067567
2021-04-28,986,47,0.06718886140418202
2021-04-29,930,63,0.06976103884737615
2021-04-30,1046,53,0.0657505948747215
2021-05-01,811,69,0.06410885506305876
2021-05-02,659,55,0.06562265915782389
2021-05-03,870,48,0.06691861919741722
2021-05-04,797,47,0.06964256577514259
2021-05-05,841,49,0.06695469610021247
2021-05-06,703,54,0.06514991315122565
2021-05-07,760,53,0.06535027168755381
2021-05-08,664,44,0.06496745010852459
2021-05-09,593,42,0.06610476355143449
2021-05-10,654,37,0.06265018114948366
2021-05-11,604,34,0.06251392781774162
2021-05-12,604,40,0.061580992536794825
2021-05-13,456,24,0.05923161507087644
2021-05-14,567,39,0.06005664312183017
2021-05-15,452,27,0.06214904660390131
2021-05-16,331,18,0.06257579588079838
2021-05-17,417,26,0.06486510123373296
2021-05-18,437,31,0.06330056645060952
2021-05-19,419,29,0.06156978564271115
2021-05-20,335,23,0.0644224681750846
2021-05-21,415,24,0.06682657756457343
2021-05-22,336,16,0.06417384359368176
2021-05-23,269,20,0.05982077353591877
2021-05-24,341,27,0.05481148994281012
2021-05-25,401,21,0.05248576440512316
2021-05-26,413,16,0.05489963317843894
2021-05-27,387,13,0.05228321037550159
2021-05-28,361,15,0.05041184030745681
2021-05-29,341,22,0.05391955453836306
2021-05-30,232,13,0.05889843360925181
2021-05-31,227,15,0.06237319455909581
2021-06-01,299,23,0.06601918372971169
2021-06-02,231,17,0.06526820233356902
2021-06-03,259,15,0.07274533111611652
2021-06-04,328,22,0.07499836520949425
2021-06-05,270,16,0.07667399454469805
2021-06-06,203,22,0.0756103925917131
2021-06-07,281,23,0.07513993413806137
2021-06-08,282,25,0.07486292397879721
2021-06-09,257,17,0.07894557806145129
2021-06-10,238,13,0.07140003110703734
2021-06-11,261,17,0.0674710728611984
2021-06-12,148,13,0.062039705593041464
2021-06-13,162,9,0.058192252214803016
2021-06-14,184,10,0.05416842045987883
2021-06-15,158,8,0.055536783897207787
2021-06-16,204,8,0.05031452867495256
2021-06-17,189,5,0.04858920086266822
2021-06-18,174,13,0.046362324267743095
2021-06-19,117,6,0.046704808787442806
2021-06-20,92,4,0.046115099219405056
2021-06-21,129,5,0.05305009544011557
2021-06-22,132,7,0.05144715541353022
2021-06-23,114,4,0.06387798699329797
2021-06-24,80,6,0.07244513199222709
2021-06-25,126,8,0.07768970459090237
2021-06-26,94,13,0.0793636900778375
2021-06-27,87,9,0.08733817173652969
2021-06-28,106,8,0.08548324371881098
2021-06-29,139,9,0.08513704926138424
2021-06-30,121,11,0.07820072317612199
2021-07-01,129,8,0.07640941103998226
2021-07-02,131,8,0.08071828314050997
2021-07-03,78,7,0.08261342356312627
2021-07-04,121,11,0.07839065246918953
2021-07-05,142,15,0.08362482456121957
2021-07-06,141,11,0.08883800646403096
2021-07-07,163,10,0.08471945158405476
2021-07-08,223,22,0.08254324940785258
2021-07-09,205,20,0.07476167624796301
2021-07-10,197,12,0.07263435327523111
2021-07-11,185,14,0.07032907794750441
2021-07-12,215,11,0.06175502867838787
2021-07-13,301,19,0.052995937127679485
2021-07-14,376,17,0.048601229725549186
2021-07-15,440,17,0.04580791162610864
2021-07-16,469,17,0.04744304090532285
2021-07-17,398,12,0.04721668918395451
2021-07-18,392,22,0.046269895333350027
2021-07-19,575,36,0.04711049309175601
2021-07-20,520,32,0.04961968229718853
2021-07-21,622,24,0.05533298674336597
2021-07-22,584,26,0.05497381509237862
2021-07-23,669,36,0.055817643935356334
2021-07-24,556,39,0.05339027100107096
2021-07-25,485,26,0.054967782795365246
2021-07-26,613,42,0.0568531503468172
2021-07-27,651,29,0.05661420438115005
2021-07-28,806,40,0.05946169737911809
2021-07-29,745,43,0.06283481592160335
2021-07-30,748,39,0.06208000914504307
2021-07-31,655,59,0.06359163116357754
2021-08-01,518,40,0.0657029151775406
2021-08-02,854,54,0.06714269937241522
2021-08-03,780,43,0.06840024091837131
2021-08-04,885,57,0.06646419219466704
2021-08-05,767,52,0.06429064931249243
2021-08-06,1083,66,0.06562390105662781
2021-08-07,771,59,0.06487114174319117
2021-08-08,758,47,0.06569752053103652
2021-08-09,1006,73,0.06572888969710684
2021-08-10,1063,53,0.06609320901670912
2021-08-11,1097,77,0.06415591875257061
2021-08-12,1235,84,0.06886689043945514
2021-08-13,1197,76,0.0685525513086769
2021-08-14,1080,68,0.0689725644878407
2021-08-15,558,53,0.06643873240420015
2021-08-16,1208,85,0.06281054757904514
2021-08-17,1572,83,0.05949017180968978
2021-08-18,1487,78,0.0581445066844971
2021-08-19,1619,69,0.05120561075627854
2021-08-20,1764,71,0.04702969653193465
2021-08-21,1270,68,0.045400461292461426
2021-08-22,1142,53,0.04367799620716527
2021-08-23,1483,61,0.0428997748222208
2021-08-24,1377,57,0.04353963216482314
2021-08-25,1510,61,0.04506490022191234
2021-08-26,1103,41,
2021-08-27,626,28,
2021-08-28,109,7,
