date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2021-01-13,73,16.0,0.2735014498354835
2021-01-14,89,29.0,0.280656558877385
2021-01-15,82,15.0,0.28905424227506843
2021-01-16,85,28.0,0.2829152012928218
2021-01-17,53,20.0,0.2969002139413828
2021-01-18,74,21.0,0.28887453175839717
2021-01-19,84,22.0,0.30657329640838127
2021-01-20,82,26.0,0.2997559215711224
2021-01-21,89,24.0,0.2920014119298204
2021-01-22,88,27.0,0.30248127955254517
2021-01-23,71,20.0,0.3155889616497743
2021-01-24,65,21.0,0.29839583889887467
2021-01-25,84,30.0,0.31449441316003984
2021-01-26,82,29.0,0.3239965776622044
2021-01-27,61,12.0,0.32170155754148005
2021-01-28,68,26.0,0.3359098844258632
2021-01-29,75,28.0,0.32774661911974073
2021-01-30,64,17.0,0.3188906377027837
2021-01-31,71,30.0,0.31221616463486807
2021-02-01,70,21.0,0.29624977808024616
2021-02-02,72,21.0,0.28577358760405563
2021-02-03,80,12.0,0.2767196148913751
2021-02-04,85,23.0,0.2688784502565071
2021-02-05,70,21.0,0.2671171978103231
2021-02-06,89,18.0,0.26599107168419694
2021-02-07,68,25.0,0.2798566179026843
2021-02-08,73,21.0,0.2690757201777407
2021-02-09,74,21.0,0.26639714874916925
2021-02-10,85,21.0,0.28437969289042125
2021-02-11,82,16.0,0.2507266090153618
2021-02-12,64,18.0,0.2563340153076996
2021-02-13,64,21.0,0.259749518723203
2021-02-14,53,7.0,0.26243008462044803
2021-02-15,52,17.0,0.26702305262805015
2021-02-16,65,20.0,0.2455798441971368
2021-02-17,79,21.0,0.2375055496645089
2021-02-18,66,15.0,0.2556746621732441
2021-02-19,61,8.0,0.24547930197788387
2021-02-20,81,22.0,0.2510470675456495
2021-02-21,54,14.0,0.23886603479499646
2021-02-22,90,23.0,0.2498767631970292
2021-02-23,75,26.0,0.26583527775039156
2021-02-24,72,13.0,0.2631096083580555
2021-02-25,69,21.0,0.25464399989244707
2021-02-26,70,17.0,0.2547661000145472
2021-02-27,99,25.0,0.2402277132312624
2021-02-28,70,14.0,0.24405078717628756
2021-03-01,78,20.0,0.23939240208311988
2021-03-02,98,24.0,0.2397389557989458
2021-03-03,82,17.0,0.2322353482953383
2021-03-04,92,25.0,0.24070095676094677
2021-03-05,106,26.0,0.24918370208579738
2021-03-06,85,17.0,0.26307045979640037
2021-03-07,81,21.0,0.2649085188060862
2021-03-08,95,30.0,0.263078438948056
2021-03-09,114,39.0,0.2626700423132443
2021-03-10,109,24.0,0.27156933973713193
2021-03-11,112,29.0,0.2648353330031252
2021-03-12,99,24.0,0.2673415986672856
2021-03-13,122,32.0,0.2606239849608884
2021-03-14,99,21.0,0.2682236719216737
2021-03-15,114,38.0,0.2622897766244244
2021-03-16,122,36.0,0.2698937668371102
2021-03-17,139,38.0,0.2711985510458757
2021-03-18,115,25.0,0.2782331830805077
2021-03-19,115,34.0,0.27712576336843686
2021-03-20,140,38.0,0.27422964809589817
2021-03-21,88,23.0,0.2684264089138448
2021-03-22,129,42.0,0.27598054690276536
2021-03-23,131,36.0,0.27366048844459945
2021-03-24,116,27.0,0.2924886648764625
2021-03-25,111,30.0,0.2936125410003387
2021-03-26,136,38.0,0.28229760046396235
2021-03-27,124,50.0,0.2895244097627455
2021-03-28,104,28.0,0.3055009774634511
2021-03-29,138,34.0,0.30490937203313606
2021-03-30,126,41.0,0.3126124532656291
2021-03-31,148,51.0,0.2967670083879261
2021-04-01,124,33.0,0.3008224767291087
2021-04-02,153,51.0,0.3108874583825535
2021-04-03,130,38.0,0.3075915663823426
2021-04-04,84,25.0,0.30448300225015634
2021-04-05,101,32.0,0.3003628741551786
2021-04-06,129,39.0,0.2972403136555689
2021-04-07,127,41.0,0.2928652494674206
2021-04-08,118,28.0,0.29841232811196255
2021-04-09,122,38.0,0.2930476989849572
2021-04-10,107,28.0,0.2903345206903835
2021-04-11,107,36.0,0.29743657411017665
2021-04-12,111,31.0,0.3009862579297305
2021-04-13,120,34.0,0.28684691366743537
2021-04-14,102,38.0,0.294407556322061
2021-04-15,103,27.0,0.2893963084481835
2021-04-16,80,17.0,0.28366075923437345
2021-04-17,89,28.0,0.29185018885237446
2021-04-18,73,22.0,0.2712375959891422
2021-04-19,92,22.0,0.2691026086899791
2021-04-20,91,31.0,0.2713541614850102
2021-04-21,92,21.0,0.26172334286542753
2021-04-22,89,22.0,0.24955853618007293
2021-04-23,92,21.0,0.24465694222661935
2021-04-24,89,22.0,0.22660356703038698
2021-04-25,74,16.0,0.22375677614011782
2021-04-26,83,17.0,0.21701520310640995
2021-04-27,84,18.0,0.2201207931685218
2021-04-28,72,15.0,0.21118141793701173
2021-04-29,60,12.0,0.20484695847755227
2021-04-30,76,19.0,0.20506551979766266
2021-05-01,65,12.0,0.19966335893331694
2021-05-02,64,11.0,0.2020946131251345
2021-05-03,63,13.0,0.19733270836322975
2021-05-04,68,12.0,0.1782850893156107
2021-05-05,71,16.0,0.17463873566925708
2021-05-06,48,8.0,0.15384456273692626
2021-05-07,60,7.0,0.15671111816412858
2021-05-08,44,7.0,0.14782756474276004
2021-05-09,38,1.0,0.13944392959856153
2021-05-10,53,12.0,0.14738043753506944
2021-05-11,35,4.0,0.15928519943983135
2021-05-12,36,6.0,0.1741519116749646
2021-05-13,45,10.0,0.1828148734271712
2021-05-14,30,6.0,0.16926685243128525
2021-05-15,38,10.0,0.17334848508434647
2021-05-16,23,2.0,0.17961414924474745
2021-05-17,38,5.0,0.166301297222218
2021-05-18,21,3.0,0.17772986865078946
2021-05-19,19,4.0,0.1653459677219969
2021-05-20,31,4.0,0.17813369150716316
2021-05-21,25,7.0,0.15933669902596015
2021-05-22,17,3.0,0.15678567861779688
2021-05-23,17,3.0,0.15349620493358637
2021-05-24,15,0.0,0.14186574629851945
2021-05-25,16,2.0,0.12567527010804325
2021-05-26,16,3.0,0.1004651860744298
2021-05-27,21,1.0,0.10122912801484232
2021-05-28,12,2.0,0.10122912801484232
2021-05-29,11,0.0,0.10122912801484232
2021-05-30,11,2.0,0.07444341372912804
2021-05-31,10,0.0,0.06764069264069267
2021-06-01,16,2.0,0.05482017982017985
2021-06-02,8,0.0,0.06434398934398937
2021-06-03,9,0.0,0.0383699633699634
2021-06-04,13,1.0,0.0383699633699634
2021-06-05,15,1.0,0.03349983349983353
2021-06-06,3,0.0,0.08111888111888114
2021-06-07,8,0.0,0.08111888111888114
2021-06-08,11,1.0,0.07012987012987017
2021-06-09,3,1.0,0.06060606060606064
2021-06-10,6,0.0,0.07489177489177493
2021-06-11,10,0.0,0.07489177489177493
2021-06-12,3,0.0,0.07489177489177493
2021-06-13,10,1.0,0.027272727272727313
2021-06-14,5,0.0,0.027272727272727313
2021-06-15,11,1.0,0.027272727272727313
2021-06-16,5,0.0,0.051082251082251125
2021-06-17,10,0.0,0.03679653679653684
2021-06-18,4,0.0,0.03679653679653684
2021-06-19,6,1.0,0.05442176870748304
2021-06-20,11,0.0,0.05442176870748304
2021-06-21,2,0.0,0.09013605442176875
2021-06-22,14,3.0,0.09013605442176875
2021-06-23,1,0.0,0.06632653061224494
2021-06-24,4,1.0,0.06632653061224494
2021-06-25,7,0.0,0.12755102040816332
2021-06-26,2,0.0,0.11281179138322002
2021-06-27,5,0.0,0.11281179138322002
2021-06-28,7,3.0,0.0770975056689343
2021-06-29,9,1.0,0.0770975056689343
2021-06-30,5,0.0,0.0770975056689343
2021-07-01,5,0.0,0.10566893424036287
2021-07-02,1,0.0,0.044444444444444516
2021-07-03,4,0.0,0.028571428571428643
2021-07-04,5,1.0,0.028571428571428643
2021-07-05,2,0.0,0.028571428571428643
2021-07-06,2,0.0,0.028571428571428643
2021-07-07,4,0.0,0.028571428571428643
2021-07-08,1,0.0,7.137148015447435e-17
2021-07-09,3,0.0,7.137148015447435e-17
2021-07-10,4,0.0,0.028571428571428643
2021-07-11,3,0.0,0.028571428571428643
2021-07-12,4,0.0,0.028571428571428643
2021-07-13,10,2.0,0.05714285714285722
2021-07-14,6,0.0,0.05714285714285722
2021-07-15,3,0.0,0.05714285714285722
2021-07-16,5,1.0,0.05714285714285722
2021-07-17,2,0.0,0.028571428571428643
2021-07-18,5,0.0,0.028571428571428643
2021-07-19,12,0.0,0.05238095238095245
2021-07-20,5,0.0,0.023809523809523874
2021-07-21,10,0.0,0.023809523809523874
2021-07-22,6,1.0,0.041666666666666734
2021-07-23,4,0.0,0.041666666666666734
2021-07-24,5,0.0,0.041666666666666734
2021-07-25,8,1.0,0.041666666666666734
2021-07-26,5,0.0,0.035714285714285775
2021-07-27,6,0.0,0.05158730158730165
2021-07-28,10,0.0,0.05158730158730165
2021-07-29,8,1.0,0.03373015873015879
2021-07-30,9,1.0,0.09495464852607716
2021-07-31,5,0.0,0.09495464852607716
2021-08-01,11,0.0,0.09495464852607716
2021-08-02,7,3.0,0.12471655328798192
2021-08-03,19,0.0,0.10884353741496604
2021-08-04,18,0.0,0.10884353741496604
2021-08-05,9,3.0,0.15646258503401364
2021-08-06,9,0.0,0.10416666666666671
2021-08-07,9,0.0,0.1261446886446887
2021-08-08,9,3.0,0.1261446886446887
2021-08-09,16,1.0,0.07852564102564107
2021-08-10,13,2.0,0.08745421245421249
2021-08-11,10,0.0,0.0958575737987503
2021-08-12,13,0.0,0.048238526179702694
2021-08-13,16,1.0,0.03930995475113126
2021-08-14,17,1.0,0.023825439266615782
2021-08-15,10,0.0,0.023825439266615782
2021-08-16,11,0.0,0.03176194720312372
2021-08-17,22,1.0,0.02283337577455229
2021-08-18,17,0.0,0.020923520923520962
2021-08-19,18,1.0,0.02985209235209239
2021-08-20,11,0.0,
2021-08-21,22,1.0,
2021-08-22,16,1.0,
2021-08-23,25,,
2021-08-24,24,,
2021-08-25,9,,
2021-08-26,12,,
2021-08-27,17,,
2021-08-28,3,,
2021-08-29,2,,
