date,hospitalizations,intensive_care,intensive_care_/_hospitalizations_7_days_moving_average
2020-04-12,2,1.0,0.3590909090909092
2020-04-13,3,1.0,0.3709956709956711
2020-04-14,5,2.0,0.39047619047619053
2020-04-15,2,1.0,0.4238095238095239
2020-04-16,3,1.0,0.4238095238095239
2020-04-17,2,1.0,0.37619047619047624
2020-04-18,5,2.0,0.31904761904761914
2020-04-19,2,1.0,0.31904761904761914
2020-04-20,2,0.0,0.2714285714285715
2020-04-21,2,0.0,0.2000000000000001
2020-04-22,2,1.0,0.14285714285714293
2020-04-23,3,0.0,
2020-04-24,1,0.0,
2020-04-25,1,0.0,
2020-04-26,0,0.0,
2020-04-27,1,0.0,
2020-04-28,1,0.0,
2020-04-29,2,0.0,
2020-04-30,1,0.0,
2020-05-01,4,4.0,
2020-05-02,1,1.0,
2020-05-03,0,0.0,
2020-05-04,2,0.0,
2020-05-05,2,0.0,
2020-05-06,0,0.0,
2020-05-07,0,0.0,
2020-05-08,0,0.0,
2020-05-09,0,0.0,
2020-05-10,2,0.0,
2020-05-11,0,0.0,
2020-05-12,0,0.0,
2020-05-13,0,0.0,
2020-05-14,0,0.0,
2020-05-15,0,0.0,
2020-05-16,1,0.0,
2020-05-17,1,0.0,
2020-05-18,1,1.0,
2020-05-19,0,0.0,
2020-05-20,1,0.0,
2020-05-21,1,0.0,
2020-05-22,0,0.0,
2020-05-23,0,0.0,
2020-05-24,0,0.0,
2020-05-25,0,0.0,
2020-05-26,0,0.0,
2020-05-27,0,0.0,
2020-05-28,0,0.0,
2020-05-29,1,0.0,
2020-05-30,0,0.0,
2020-05-31,0,0.0,
2020-06-01,0,0.0,
2020-06-02,0,0.0,
2020-06-03,0,0.0,
2020-06-04,0,0.0,
2020-06-05,0,0.0,
2020-06-06,0,0.0,
2020-06-07,0,0.0,
2020-06-08,1,0.0,
2020-06-09,0,0.0,
2020-06-10,0,0.0,
2020-06-11,0,0.0,
2020-06-12,2,0.0,
2020-06-13,0,0.0,
2020-06-14,0,0.0,
2020-06-15,0,0.0,
2020-06-16,1,0.0,
2020-06-17,0,0.0,
2020-06-18,0,0.0,
2020-06-19,0,0.0,
2020-06-20,0,0.0,
2020-06-21,0,0.0,
2020-06-22,0,0.0,
2020-06-23,0,0.0,
2020-06-24,0,0.0,
2020-06-25,0,0.0,
2020-06-26,0,0.0,
2020-06-27,1,0.0,
2020-06-28,0,0.0,
2020-06-29,1,0.0,
2020-06-30,0,0.0,
2020-07-01,0,0.0,
2020-07-02,0,0.0,
2020-07-03,0,0.0,
2020-07-04,1,0.0,
2020-07-05,0,0.0,
2020-07-06,0,0.0,
2020-07-07,0,0.0,
2020-07-08,0,0.0,
2020-07-09,0,0.0,
2020-07-10,0,0.0,
2020-07-11,0,0.0,
2020-07-12,0,0.0,
2020-07-13,1,0.0,
2020-07-14,0,0.0,
2020-07-15,0,0.0,
2020-07-16,0,0.0,
2020-07-17,0,0.0,
2020-07-18,3,0.0,
2020-07-19,0,0.0,
2020-07-20,0,0.0,
2020-07-21,1,0.0,
2020-07-22,1,0.0,
2020-07-23,0,0.0,
2020-07-24,0,0.0,
2020-07-25,0,0.0,
2020-07-26,0,0.0,
2020-07-27,0,0.0,
2020-07-28,0,0.0,
2020-07-29,0,0.0,
2020-07-30,0,0.0,
2020-07-31,1,0.0,
2020-08-01,1,0.0,
2020-08-02,0,0.0,
2020-08-03,0,0.0,
2020-08-04,1,0.0,
2020-08-05,1,0.0,
2020-08-06,0,0.0,
2020-08-07,1,0.0,
2020-08-08,0,0.0,
2020-08-09,0,0.0,
2020-08-10,0,0.0,
2020-08-11,0,0.0,
2020-08-12,2,0.0,
2020-08-13,0,0.0,
2020-08-14,1,0.0,
2020-08-15,1,0.0,
2020-08-16,2,0.0,
2020-08-17,3,0.0,0.035714285714285775
2020-08-18,1,0.0,0.035714285714285775
2020-08-19,2,0.0,0.035714285714285775
2020-08-20,4,1.0,0.035714285714285775
2020-08-21,1,0.0,0.035714285714285775
2020-08-22,1,0.0,0.08333333333333338
2020-08-23,8,0.0,0.1190476190476191
2020-08-24,2,0.0,0.08333333333333338
2020-08-25,3,1.0,0.08333333333333338
2020-08-26,4,1.0,0.08333333333333338
2020-08-27,3,0.0,0.08333333333333338
2020-08-28,8,0.0,0.08333333333333338
2020-08-29,4,0.0,0.06428571428571433
2020-08-30,3,0.0,0.02857142857142862
2020-08-31,2,0.0,0.02857142857142862
2020-09-01,5,1.0,0.02857142857142862
2020-09-02,5,0.0,0.02857142857142862
2020-09-03,6,0.0,0.02857142857142862
2020-09-04,6,0.0,0.02857142857142862
2020-09-05,3,0.0,0.047619047619047665
2020-09-06,4,0.0,0.06802721088435379
2020-09-07,7,0.0,0.06802721088435379
2020-09-08,6,2.0,0.12925170068027217
2020-09-09,14,2.0,0.12925170068027217
2020-09-10,6,0.0,0.14353741496598646
2020-09-11,7,3.0,0.16394557823129258
2020-09-12,3,0.0,0.11632653061224496
2020-09-13,10,1.0,0.16734693877551027
2020-09-14,7,1.0,0.16734693877551027
2020-09-15,6,0.0,0.14693877551020415
2020-09-16,2,1.0,0.16281179138322005
2020-09-17,5,0.0,0.14852607709750573
2020-09-18,7,2.0,0.12811791383219964
2020-09-19,9,1.0,0.12811791383219964
2020-09-20,6,0.0,0.056689342403628204
2020-09-21,12,0.0,0.056689342403628204
2020-09-22,6,0.0,0.01587301587301596
2020-09-23,2,0.0,8.723180907769087e-17
2020-09-24,10,0.0,8.723180907769087e-17
2020-09-25,7,0.0,0.04081632653061233
2020-09-26,7,0.0,0.04081632653061233
2020-09-27,2,0.0,0.06462585034013614
2020-09-28,7,2.0,0.08503401360544226
2020-09-29,9,0.0,0.1564625850340137
2020-09-30,6,1.0,0.170748299319728
2020-10-01,7,1.0,0.170748299319728
2020-10-02,4,2.0,0.14291898577612874
2020-10-03,10,1.0,0.14291898577612874
2020-10-04,5,0.0,0.1450834879406309
2020-10-05,11,1.0,0.13971291866028718
2020-10-06,9,0.0,0.09026236920973771
2020-10-07,11,2.0,0.08696566591303441
2020-10-08,19,2.0,0.11871169765906615
2020-10-09,13,2.0,0.10572468467205316
2020-10-10,13,1.0,0.12358182752919601
2020-10-11,18,4.0,0.11189351584088432
2020-10-12,20,0.0,0.10525928320045973
2020-10-13,16,2.0,0.09831885520740015
2020-10-14,10,1.0,0.09165884854739348
2020-10-15,17,1.0,0.0810768379653829
2020-10-16,19,2.0,0.09788356065445854
2020-10-17,33,1.0,0.08002641779731567
2020-10-18,27,4.0,0.0657407035116014
2020-10-19,17,2.0,0.07094278434393432
2020-10-20,24,0.0,0.07177820623198779
2020-10-21,11,0.0,0.08530634476012632
2020-10-22,21,2.0,0.08669871457354875
2020-10-23,18,2.0,0.0851981143334527
2020-10-24,16,2.0,0.09030015514977922
2020-10-25,19,3.0,0.10369301229263637
2020-10-26,28,3.0,0.11294471297290849
2020-10-27,28,1.0,0.12156149301825996
2020-10-28,32,3.0,0.11901047261009669
2020-10-29,25,4.0,0.10138019000703731
2020-10-30,35,6.0,0.10839549612948629
2020-10-31,28,3.0,0.1241993786581075
2020-11-01,29,1.0,0.13121468478055648
2020-11-02,32,5.0,0.1295215630874348
2020-11-03,41,6.0,0.13836510050240075
2020-11-04,28,4.0,0.14903300402744715
2020-11-05,27,4.0,0.15839260993877718
2020-11-06,30,7.0,0.14627526300000168
2020-11-07,22,4.0,0.13429791108362538
2020-11-08,20,2.0,0.12866807294147198
2020-11-09,28,2.0,0.1298254803488794
2020-11-10,32,2.0,0.11904853799298966
2020-11-11,29,3.0,0.0987887977332494
2020-11-12,32,5.0,0.10313662382020593
2020-11-13,19,3.0,0.11078968504469573
2020-11-14,25,1.0,0.11206519524877735
2020-11-15,23,3.0,0.12903290187165636
2020-11-16,32,4.0,0.12956861615737064
2020-11-17,28,2.0,0.12129793946564134
2020-11-18,27,6.0,0.13701222517992703
2020-11-19,25,4.0,0.14435271078128223
2020-11-20,20,2.0,0.14435271078128223
2020-11-21,20,3.0,0.15002164502164503
2020-11-22,22,4.0,0.1375806325806326
2020-11-23,24,3.0,0.13513165298879587
2020-11-24,27,3.0,0.13105002033573465
2020-11-25,37,5.0,0.12152621081192513
2020-11-26,21,3.0,0.09555218483789917
2020-11-27,28,2.0,0.09450176466983194
2020-11-28,24,2.0,0.0920216059396732
2020-11-29,24,0.0,0.08183512766808855
2020-11-30,34,4.0,0.06936347233929037
2020-12-01,32,3.0,0.08016779406798184
2020-12-02,47,3.0,0.08208791695584668
2020-12-03,36,2.0,0.09796093282886255
2020-12-04,34,5.0,0.08535589081205583
2020-12-05,31,3.0,0.08254504425120926
2020-12-06,27,3.0,0.08584886346622181
2020-12-07,34,1.0,0.08252065046058944
2020-12-08,27,2.0,0.0677234272234685
2020-12-09,23,2.0,0.05985092338322272
2020-12-10,31,1.0,0.05149670450268805
2020-12-11,23,1.0,0.05651161369217029
2020-12-12,24,1.0,0.04592960311015971
2020-12-13,19,1.0,0.04449625385072349
2020-12-14,31,2.0,0.05774510177699077
2020-12-15,19,0.0,0.0566359624690937
2020-12-16,26,2.0,0.05689476164093634
2020-12-17,16,2.0,0.052698223784667764
2020-12-18,28,1.0,0.058519227907879015
2020-12-19,23,1.0,0.07892739117318515
2020-12-20,43,1.0,0.07545717717665536
2020-12-21,19,2.0,0.07623357469218331
2020-12-22,21,3.0,0.07113153387585679
2020-12-23,19,1.0,0.088729877561157
2020-12-24,23,3.0,0.09639662941395535
2020-12-25,18,0.0,0.0895223007351154
2020-12-26,18,3.0,0.07931821910246233
2020-12-27,13,1.0,0.09084704115760019
2020-12-28,35,2.0,0.07221350078492937
2020-12-29,14,1.0,0.09684404265685055
2020-12-30,15,2.0,0.07952802534083324
2020-12-31,18,0.0,0.08282472863753654
2021-01-01,29,5.0,0.07958757170579832
2021-01-02,22,1.0,0.06938349007314526
2021-01-03,30,3.0,0.06416075581815295
2021-01-04,29,1.0,0.0689226605800577
2021-01-05,30,0.0,0.048260372676390495
2021-01-06,31,3.0,0.04652877094478876
2021-01-07,30,1.0,0.04728065064403687
2021-01-08,36,1.0,0.05187835179346216
2021-01-09,30,1.0,0.060806923222033585
2021-01-10,38,4.0,0.05996905141641984
2021-01-11,30,2.0,0.05520714665451508
2021-01-12,32,2.0,0.05616500106064535
2021-01-13,22,2.0,0.06500853847561133
2021-01-14,20,0.0,0.06474926961380165
2021-01-15,29,1.0,0.05522546008999212
2021-01-16,21,2.0,0.053099609749856065
2021-01-17,29,3.0,0.08406864071888705
2021-01-18,17,0.0,0.09937476316786663
2021-01-19,21,1.0,0.10285201613802021
2021-01-20,13,4.0,0.10223358694816245
2021-01-21,28,3.0,0.09936002372977167
2021-01-22,17,1.0,0.1184076427773907
2021-01-23,11,1.0,0.12000828303349313
2021-01-24,24,2.0,0.07605223907744918
2021-01-25,15,2.0,0.07979373567608863
2021-01-26,17,1.0,0.07139037433155082
2021-01-27,9,0.0,0.05840336134453783
2021-01-28,15,2.0,0.062371615312791805
2021-01-29,11,0.0,0.043323996265172755
2021-01-30,11,0.0,0.06349206349206352
2021-01-31,9,1.0,0.07539682539682543
2021-02-01,15,0.0,0.056349206349206385
2021-02-02,10,2.0,0.07420634920634925
2021-02-03,12,1.0,0.07420634920634925
2021-02-04,13,0.0,0.07738095238095243
2021-02-05,16,2.0,0.09241854636591483
2021-02-06,11,0.0,0.12507160759040462
2021-02-07,15,2.0,0.11316684568564271
2021-02-08,19,2.0,0.11316684568564271
2021-02-09,7,3.0,0.09530970282849985
2021-02-10,11,0.0,0.11571786609380598
2021-02-11,6,0.0,0.09667024704618694
2021-02-12,12,0.0,0.12244897959183677
2021-02-13,7,1.0,0.07312925170068033
2021-02-14,3,0.0,0.12074829931972794
2021-02-15,7,2.0,0.12074829931972794
2021-02-16,12,1.0,0.12074829931972794
2021-02-17,6,2.0,0.12891156462585038
2021-02-18,5,0.0,0.27176870748299325
2021-02-19,5,0.0,0.23095238095238102
2021-02-20,5,1.0,0.21904761904761913
2021-02-21,1,1.0,0.1714285714285715
2021-02-22,3,0.0,0.1714285714285715
2021-02-23,9,0.0,0.1714285714285715
2021-02-24,6,0.0,0.1607142857142858
2021-02-25,11,0.0,0.017857142857142953
2021-02-26,7,0.0,0.03826530612244907
2021-02-27,8,1.0,0.03826530612244907
2021-02-28,6,0.0,0.058673469387755195
2021-03-01,7,1.0,0.07166048237476819
2021-03-02,6,0.0,0.08951762523191105
2021-03-03,7,1.0,0.07166048237476819
2021-03-04,11,1.0,0.07166048237476819
2021-03-05,8,1.0,0.08696660482374778
2021-03-06,7,0.0,0.08696660482374778
2021-03-07,6,0.0,0.06655844155844166
2021-03-08,4,1.0,0.07554945054945064
2021-03-09,9,0.0,0.0934065934065935
2021-03-10,10,0.0,0.11126373626373635
2021-03-11,13,2.0,0.13167189952904249
2021-03-12,4,1.0,0.09595761381475677
2021-03-13,8,1.0,0.11183062968777266
2021-03-14,7,1.0,0.12481764267478565
2021-03-15,5,0.0,0.10283962069676367
2021-03-16,9,1.0,0.06712533498247795
2021-03-17,11,1.0,0.08101422387136684
2021-03-18,7,0.0,0.07489177489177501
2021-03-19,11,0.0,0.087878787878788
2021-03-20,9,2.0,0.1005772005772007
2021-03-21,10,1.0,0.10956820956820969
2021-03-22,11,1.0,0.15352425352425364
2021-03-23,10,2.0,0.16651126651126663
2021-03-24,13,2.0,0.14496931639788796
2021-03-25,13,4.0,0.13689478223639726
2021-03-26,11,1.0,0.13978078512240014
2021-03-27,14,1.0,0.13068987603149104
2021-03-28,23,1.0,0.11317613976775479
2021-03-29,18,2.0,0.08387211046372547
2021-03-30,22,3.0,0.1065993831909982
2021-03-31,32,1.0,0.09639530155834515
2021-04-01,39,4.0,0.09589840714840726
2021-04-02,24,6.0,0.09101440226440238
2021-04-03,24,0.0,0.07802738927738939
2021-04-04,25,1.0,0.07356310356310368
2021-04-05,26,2.0,0.06486346986346998
2021-04-06,22,1.0,0.04418677813414667
2021-04-07,33,0.0,0.07394868289605143
2021-04-08,24,1.0,0.08162725432462285
2021-04-09,19,2.0,0.07592924862661718
2021-04-10,24,5.0,0.0813405040378726
2021-04-11,32,3.0,0.08594879896874817
2021-04-12,27,1.0,0.09530254046534681
2021-04-13,24,2.0,0.0932519594673974
2021-04-14,31,1.0,0.0909625821780201
2021-04-15,28,3.0,0.08947448693992487
2021-04-16,22,2.0,0.09846919593463387
2021-04-17,26,5.0,0.10799300545844338
2021-04-18,24,2.0,0.11437372151657879
2021-04-19,20,2.0,0.1120546120546122
2021-04-20,20,3.0,0.11854811854811868
2021-04-21,26,2.0,0.09107559107559123
2021-04-22,22,2.0,0.07917082917082931
2021-04-23,22,3.0,0.07992270887007744
2021-04-24,19,0.0,0.07436715331452186
2021-04-25,15,0.0,0.07766385661122517
2021-04-26,19,2.0,0.07766385661122517
2021-04-27,18,2.0,0.06917234811971666
2021-04-28,20,2.0,0.07937642975236972
2021-04-29,22,2.0,0.07937642975236972
2021-04-30,13,1.0,0.08219597862455018
2021-05-01,14,1.0,0.08418010560867716
2021-05-02,9,0.0,0.08576740719597875
2021-05-03,16,2.0,0.1045264259549975
2021-05-04,8,1.0,0.09353741496598651
2021-05-05,9,1.0,0.10531135531135542
2021-05-06,9,2.0,0.10531135531135542
2021-05-07,10,0.0,0.12316849816849829
2021-05-08,13,2.0,0.12912087912087925
2021-05-09,8,0.0,0.11324786324786336
2021-05-10,8,2.0,0.08150183150183161
2021-05-11,6,1.0,0.12912087912087925
2021-05-12,4,0.0,0.15476190476190485
2021-05-13,2,0.0,0.15476190476190485
2021-05-14,3,1.0,0.11904761904761914
2021-05-15,3,1.0,0.09523809523809533
2021-05-16,6,0.0,0.09523809523809533
2021-05-17,3,0.0,0.15238095238095248
2021-05-18,4,0.0,0.10476190476190486
2021-05-19,1,0.0,0.05714285714285725
2021-05-20,5,2.0,0.05714285714285725
2021-05-21,4,0.0,0.05714285714285725
2021-05-22,3,0.0,0.05714285714285725
2021-05-23,2,0.0,0.05714285714285725
2021-05-24,1,0.0,1.030921380009074e-16
2021-05-25,2,0.0,0.09523809523809534
2021-05-26,4,0.0,
2021-05-27,2,0.0,
2021-05-28,3,2.0,
2021-05-29,0,0.0,
2021-05-30,1,0.0,
2021-05-31,3,0.0,
2021-06-01,3,0.0,
2021-06-02,2,0.0,
2021-06-03,0,0.0,
2021-06-04,2,0.0,
2021-06-05,2,0.0,
2021-06-06,3,0.0,
2021-06-07,2,0.0,
2021-06-08,0,0.0,
2021-06-09,0,0.0,
2021-06-10,1,0.0,
2021-06-11,2,0.0,
2021-06-12,1,0.0,
2021-06-13,4,0.0,1.1102230246251565e-16
2021-06-14,1,0.0,
2021-06-15,3,0.0,
2021-06-16,1,0.0,
2021-06-17,0,0.0,
2021-06-18,0,0.0,
2021-06-19,3,0.0,
2021-06-20,0,0.0,
2021-06-21,1,0.0,
2021-06-22,2,0.0,
2021-06-23,0,0.0,
2021-06-24,0,0.0,
2021-06-25,0,0.0,
2021-06-26,0,0.0,
2021-06-27,0,0.0,
2021-06-28,1,0.0,
2021-06-29,1,0.0,
2021-06-30,2,0.0,
2021-07-01,2,0.0,1.1102230246251565e-16
2021-07-02,1,0.0,
2021-07-03,1,0.0,
2021-07-04,2,0.0,
2021-07-05,0,0.0,
2021-07-06,1,0.0,
2021-07-07,3,0.0,
2021-07-08,3,0.0,
2021-07-09,0,0.0,
2021-07-10,3,0.0,
2021-07-11,3,0.0,
2021-07-12,3,0.0,
2021-07-13,11,0.0,1.1102230246251565e-16
2021-07-14,10,0.0,1.1102230246251565e-16
2021-07-15,6,0.0,1.1102230246251565e-16
2021-07-16,9,0.0,0.017857142857142967
2021-07-17,10,0.0,0.030844155844155955
2021-07-18,11,0.0,0.030844155844155955
2021-07-19,16,2.0,0.030844155844155955
2021-07-20,11,1.0,0.030844155844155955
2021-07-21,16,0.0,0.030844155844155955
2021-07-22,11,0.0,0.030844155844155955
2021-07-23,12,0.0,0.03496503496503508
2021-07-24,14,0.0,0.021978021978022094
2021-07-25,14,0.0,0.03626373626373638
2021-07-26,13,2.0,0.03626373626373638
2021-07-27,10,0.0,0.04925074925074936
2021-07-28,20,2.0,0.04925074925074936
2021-07-29,18,0.0,0.08821178821178832
2021-07-30,22,2.0,0.07516233766233778
2021-07-31,8,0.0,0.07516233766233778
2021-08-01,11,3.0,0.06881313131313142
2021-08-02,16,1.0,0.06881313131313142
2021-08-03,18,0.0,0.07487373737373748
2021-08-04,18,1.0,0.12844516594516606
2021-08-05,19,0.0,0.0894841269841271
2021-08-06,15,2.0,0.08055555555555567
2021-08-07,8,3.0,0.0894841269841271
2021-08-08,9,0.0,0.09940476190476201
2021-08-09,14,0.0,0.10620748299319738
2021-08-10,16,1.0,0.08715986394557833
2021-08-11,16,2.0,0.03358843537414976
2021-08-12,21,1.0,0.03358843537414976
2021-08-13,19,0.0,0.03358843537414976
2021-08-14,16,0.0,0.024659863945578335
2021-08-15,22,0.0,0.015731292517006907
2021-08-16,19,0.0,0.014219576719576823
2021-08-17,11,0.0,0.023743386243386344
2021-08-18,16,1.0,0.03126218323586755
2021-08-19,27,1.0,0.03878098022834875
2021-08-20,15,1.0,0.0705270119743805
2021-08-21,19,1.0,
2021-08-22,19,1.0,
2021-08-23,9,2.0,
2021-08-24,13,,
2021-08-25,11,,
2021-08-26,7,,
2021-08-27,6,,
