date,healthcare_workers,others
2021-05-12,4.0,355
2021-05-13,6.0,364
2021-05-14,2.0,353
2021-05-15,4.0,255
2021-05-16,1.0,170
2021-05-17,4.0,271
2021-05-18,5.0,373
2021-05-19,3.0,272
2021-05-20,8.0,227
2021-05-21,4.0,263
2021-05-22,4.0,242
2021-05-23,2.0,131
2021-05-24,4.0,168
2021-05-25,5.0,228
2021-05-26,7.0,193
2021-05-27,2.0,140
2021-05-28,4.0,178
2021-05-29,3.0,172
2021-05-30,2.0,84
2021-05-31,2.0,121
2021-06-01,2.0,150
2021-06-02,0.0,87
2021-06-03,0.0,102
2021-06-04,2.0,169
2021-06-05,2.0,147
2021-06-06,1.0,72
2021-06-07,8.0,104
2021-06-08,1.0,143
2021-06-09,0.0,86
2021-06-10,3.0,78
2021-06-11,3.0,110
2021-06-12,0.0,69
2021-06-13,0.0,30
2021-06-14,1.0,74
2021-06-15,1.0,99
2021-06-16,2.0,77
2021-06-17,0.0,67
2021-06-18,0.0,45
2021-06-19,1.0,70
2021-06-20,0.0,28
2021-06-21,1.0,40
2021-06-22,1.0,65
2021-06-23,1.0,41
2021-06-24,1.0,38
2021-06-25,0.0,43
2021-06-26,1.0,54
2021-06-27,0.0,18
2021-06-28,1.0,30
2021-06-29,1.0,27
2021-06-30,2.0,48
2021-07-01,2.0,53
2021-07-02,0.0,64
2021-07-03,3.0,55
2021-07-04,1.0,20
2021-07-05,1.0,70
2021-07-06,3.0,108
2021-07-07,3.0,69
2021-07-08,2.0,100
2021-07-09,2.0,93
2021-07-10,3.0,154
2021-07-11,3.0,54
2021-07-12,4.0,134
2021-07-13,8.0,276
2021-07-14,4.0,230
2021-07-15,6.0,285
2021-07-16,9.0,284
2021-07-17,9.0,197
2021-07-18,5.0,132
2021-07-19,7.0,216
2021-07-20,5.0,322
2021-07-21,11.0,291
2021-07-22,8.0,319
2021-07-23,5.0,341
2021-07-24,8.0,383
2021-07-25,4.0,151
2021-07-26,18.0,278
2021-07-27,15.0,433
2021-07-28,8.0,301
2021-07-29,10.0,282
2021-07-30,5.0,186
2021-07-31,9.0,376
2021-08-01,3.0,82
2021-08-02,8.0,222
2021-08-03,7.0,214
2021-08-04,14.0,270
2021-08-05,10.0,268
2021-08-06,6.0,308
2021-08-07,7.0,270
2021-08-08,9.0,145
2021-08-09,3.0,275
2021-08-10,5.0,253
2021-08-11,6.0,216
2021-08-12,1.0,160
2021-08-13,4.0,177
2021-08-14,4.0,166
2021-08-15,3.0,86
2021-08-16,4.0,162
2021-08-17,1.0,174
2021-08-18,5.0,213
2021-08-19,4.0,189
2021-08-20,4.0,177
2021-08-21,3.0,161
2021-08-22,2.0,80
2021-08-23,6.0,165
2021-08-24,4.0,214
2021-08-25,4.0,204
2021-08-26,4.0,235
2021-08-27,8.0,169
2021-08-28,6.0,171
2021-08-29,3.0,68
2021-08-30,4.0,149
2021-08-31,3.0,179
2021-09-01,3.0,149
2021-09-02,4.0,167
2021-09-03,11.0,167
2021-09-04,4.0,158
2021-09-05,2.0,52
2021-09-06,3.0,132
2021-09-07,13.0,168
2021-09-08,5.0,94
2021-09-09,4.0,124
2021-09-10,0.0,97
2021-09-11,4.0,137
2021-09-12,2.0,71
2021-09-13,3.0,97
2021-09-14,5.0,132
2021-09-15,4.0,133
2021-09-16,4.0,93
2021-09-17,8.0,142
2021-09-18,5.0,156
2021-09-19,5.0,69
2021-09-20,6.0,120
2021-09-21,8.0,192
2021-09-22,7.0,187
2021-09-23,8.0,147
2021-09-24,2.0,161
2021-09-25,6.0,137
2021-09-26,0.0,57
2021-09-27,3.0,114
2021-09-28,5.0,150
2021-09-29,8.0,117
2021-09-30,10.0,126
2021-10-01,4.0,165
2021-10-02,5.0,103
2021-10-03,3.0,67
2021-10-04,6.0,110
2021-10-05,3.0,141
2021-10-06,2.0,80
2021-10-07,5.0,136
2021-10-08,2.0,134
2021-10-09,1.0,115
2021-10-10,2.0,65
2021-10-11,4.0,85
2021-10-12,5.0,153
2021-10-13,7.0,129
2021-10-14,5.0,144
2021-10-15,7.0,150
2021-10-16,0.0,162
2021-10-17,7.0,75
2021-10-18,13.0,175
2021-10-19,13.0,172
2021-10-20,19.0,159
2021-10-21,13.0,142
2021-10-22,8.0,257
2021-10-23,10.0,244
2021-10-24,1.0,93
2021-10-25,14.0,227
2021-10-26,8.0,299
2021-10-27,12.0,284
2021-10-28,9.0,308
2021-10-29,13.0,323
2021-10-30,22.0,304
2021-10-31,6.0,123
2021-11-01,1.0,143
2021-11-02,22.0,380
2021-11-03,11.0,387
2021-11-04,17.0,391
2021-11-05,22.0,383
2021-11-06,12.0,413
2021-11-07,10.0,193
2021-11-08,23.0,383
2021-11-09,19.0,523
2021-11-10,24.0,505
2021-11-11,21.0,458
2021-11-12,16.0,486
2021-11-13,13.0,510
2021-11-14,6.0,217
2021-11-15,24.0,357
2021-11-16,22.0,472
2021-11-17,20.0,435
2021-11-18,21.0,486
2021-11-19,23.0,484
2021-11-20,18.0,542
2021-11-21,7.0,313
2021-11-22,17.0,457
2021-11-23,15.0,579
2021-11-24,25.0,599
2021-11-25,12.0,471
2021-11-26,16.0,562
2021-11-27,17.0,544
2021-11-28,9.0,267
2021-11-29,13.0,519
2021-11-30,15.0,659
2021-12-01,13.0,597
2021-12-02,35.0,620
2021-12-03,12.0,630
2021-12-04,13.0,655
2021-12-05,6.0,256
2021-12-06,14.0,555
2021-12-07,12.0,750
2021-12-08,4.0,421
2021-12-09,16.0,606
2021-12-10,13.0,817
2021-12-11,12.0,893
2021-12-12,9.0,561
2021-12-13,13.0,688
2021-12-14,18.0,989
2021-12-15,13.0,810
2021-12-16,15.0,763
2021-12-17,20.0,653
2021-12-18,26.0,758
2021-12-19,10.0,405
2021-12-20,21.0,759
2021-12-21,33.0,942
2021-12-22,37.0,1233
2021-12-23,28.0,652
2021-12-24,35.0,1034
2021-12-25,16.0,551
2021-12-26,21.0,363
2021-12-27,65.0,1025
2021-12-28,62.0,1381
2021-12-29,44.0,1866
2021-12-30,54.0,2192
2021-12-31,32.0,1086
2022-01-01,12.0,464
2022-01-02,14.0,387
2022-01-03,62.0,1514
2022-01-04,75.0,1277
2022-01-05,63.0,1107
2022-01-06,15.0,425
2022-01-07,53.0,2115
2022-01-08,23.0,1645
2022-01-09,11.0,631
2022-01-10,50.0,1363
2022-01-11,29.0,1438
2022-01-12,51.0,2145
2022-01-13,47.0,2066
2022-01-14,36.0,1908
2022-01-15,35.0,1883
2022-01-16,19.0,486
2022-01-17,50.0,2562
2022-01-18,57.0,1794
2022-01-19,49.0,1984
2022-01-20,58.0,1778
2022-01-21,47.0,1848
2022-01-22,39.0,1522
2022-01-23,21.0,697
2022-01-24,55.0,1246
2022-01-25,48.0,1337
2022-01-26,27.0,485
2022-01-27,46.0,749
2022-01-28,27.0,1261
2022-01-29,30.0,1175
2022-01-30,20.0,245
2022-01-31,61.0,592
2022-02-01,31.0,603
2022-02-02,38.0,692
2022-02-03,25.0,1291
2022-02-04,36.0,1162
2022-02-05,22.0,1169
2022-02-06,18.0,437
2022-02-07,51.0,666
2022-02-08,21.0,1177
2022-02-09,43.0,1175
2022-02-10,26.0,1042
2022-02-11,36.0,962
2022-02-12,23.0,946
2022-02-13,16.0,415
2022-02-14,29.0,1200
2022-02-15,28.0,393
2022-02-16,19.0,606
2022-02-17,27.0,1012
2022-02-18,29.0,1061
2022-02-19,17.0,889
2022-02-20,16.0,393
2022-02-21,32.0,1088
2022-02-22,21.0,700
2022-02-23,22.0,717
2022-02-24,18.0,354
2022-02-25,18.0,610
2022-02-26,9.0,609
2022-02-27,10.0,131
2022-02-28,21.0,379
2022-03-01,15.0,207
2022-03-02,36.0,430
2022-03-03,16.0,603
2022-03-04,28.0,609
2022-03-05,9.0,731
2022-03-06,14.0,390
2022-03-07,43.0,1215
2022-03-08,33.0,967
2022-03-09,52.0,636
2022-03-10,31.0,1164
2022-03-11,39.0,1121
2022-03-12,15.0,1039
2022-03-13,15.0,596
2022-03-14,55.0,1086
2022-03-15,37.0,1292
2022-03-16,35.0,676
2022-03-17,46.0,1541
2022-03-18,27.0,605
2022-03-19,26.0,703
2022-03-20,15.0,386
2022-03-21,44.0,1991
2022-03-22,33.0,781
2022-03-23,46.0,1554
2022-03-24,31.0,1384
2022-03-25,26.0,1188
2022-03-26,24.0,1073
2022-03-27,13.0,587
2022-03-28,50.0,761
2022-03-29,47.0,1427
2022-03-30,35.0,1395
2022-03-31,26.0,1242
2022-04-01,24.0,1111
2022-04-02,17.0,936
2022-04-03,10.0,426
2022-04-04,51.0,1411
2022-04-05,45.0,1019
2022-04-06,30.0,1141
2022-04-07,32.0,932
2022-04-08,19.0,895
2022-04-09,18.0,913
2022-04-10,5.0,412
2022-04-11,51.0,1449
2022-04-12,27.0,937
2022-04-13,40.0,970
2022-04-14,27.0,950
2022-04-15,19.0,1026
2022-04-16,19.0,950
2022-04-17,16.0,239
2022-04-18,10.0,420
2022-04-19,40.0,1846
2022-04-20,26.0,1123
2022-04-21,39.0,1137
2022-04-22,28.0,1085
2022-04-23,21.0,866
2022-04-24,17.0,375
2022-04-25,22.0,467
2022-04-26,35.0,969
2022-04-27,17.0,788
2022-04-28,22.0,754
2022-04-29,24.0,774
2022-04-30,6.0,623
2022-05-01,7.0,207
2022-05-02,28.0,969
2022-05-03,9.0,563
2022-05-04,16.0,658
2022-05-05,17.0,654
2022-05-06,14.0,572
2022-05-07,12.0,540
2022-05-08,4.0,239
2022-05-09,28.0,903
2022-05-10,14.0,621
2022-05-11,20.0,671
2022-05-12,13.0,632
2022-05-13,13.0,511
2022-05-14,16.0,508
2022-05-15,7.0,147
2022-05-16,14.0,714
2022-05-17,8.0,491
2022-05-18,10.0,542
2022-05-19,18.0,463
2022-05-20,9.0,384
2022-05-21,9.0,263
2022-05-22,4.0,169
2022-05-23,17.0,570
2022-05-24,9.0,395
2022-05-25,18.0,351
2022-05-26,4.0,215
2022-05-27,12.0,121
2022-05-28,7.0,116
2022-05-29,5.0,78
2022-05-30,6.0,248
2022-05-31,11.0,183
2022-06-01,11.0,177
2022-06-02,2.0,77
2022-06-03,18.0,338
2022-06-04,11.0,234
2022-06-05,1.0,130
2022-06-06,16.0,317
2022-06-07,12.0,260
2022-06-08,11.0,245
2022-06-09,12.0,248
2022-06-10,17.0,256
2022-06-11,14.0,211
2022-06-12,6.0,136
2022-06-13,24.0,386
2022-06-14,22.0,377
2022-06-15,17.0,369
2022-06-16,15.0,261
2022-06-17,16.0,406
2022-06-18,12.0,458
2022-06-19,7.0,195
2022-06-20,29.0,557
2022-06-21,23.0,378
2022-06-22,31.0,420
2022-06-23,21.0,325
2022-06-24,26.0,614
2022-06-25,22.0,531
2022-06-26,11.0,262
2022-06-27,34.0,664
2022-06-28,30.0,447
2022-06-29,34.0,542
2022-06-30,26.0,571
2022-07-01,31.0,449
2022-07-02,21.0,389
2022-07-03,18.0,369
2022-07-04,52.0,975
2022-07-05,36.0,739
2022-07-06,23.0,815
2022-07-07,24.0,772
2022-07-08,28.0,630
2022-07-09,21.0,350
2022-07-10,8.0,175
2022-07-11,48.0,745
2022-07-12,40.0,580
2022-07-13,37.0,559
2022-07-14,10.0,431
2022-07-15,20.0,382
2022-07-16,11.0,346
2022-07-17,8.0,248
2022-07-18,20.0,598
2022-07-19,12.0,407
2022-07-20,8.0,428
2022-07-21,5.0,409
2022-07-22,16.0,459
2022-07-23,7.0,290
2022-07-24,4.0,202
2022-07-25,15.0,469
2022-07-26,10.0,433
2022-07-27,14.0,427
2022-07-28,12.0,353
2022-07-29,7.0,318
2022-07-30,11.0,337
2022-07-31,8.0,158
2022-08-01,22.0,503
2022-08-02,10.0,392
2022-08-03,10.0,359
2022-08-04,10.0,366
2022-08-05,7.0,273
2022-08-06,6.0,291
2022-08-07,1.0,85
2022-08-08,15.0,379
2022-08-09,9.0,300
2022-08-10,11.0,301
2022-08-11,6.0,220
2022-08-12,4.0,159
2022-08-13,8.0,236
2022-08-14,5.0,91
2022-08-15,2.0,74
2022-08-16,14.0,407
2022-08-17,8.0,269
2022-08-18,12.0,262
2022-08-19,5.0,216
2022-08-20,5.0,218
2022-08-21,9.0,72
2022-08-22,14.0,345
2022-08-23,9.0,232
2022-08-24,12.0,267
2022-08-25,11.0,193
2022-08-26,2.0,178
2022-08-27,5.0,216
2022-08-28,1.0,84
2022-08-29,8.0,312
2022-08-30,5.0,226
2022-08-31,9.0,254
2022-09-01,6.0,212
2022-09-02,6.0,154
2022-09-03,6.0,174
2022-09-04,1.0,41
2022-09-05,12.0,214
2022-09-06,1.0,137
2022-09-07,3.0,95
2020-01-29,,2
2020-01-30,,0
2020-01-31,,0
2020-02-01,,0
2020-02-02,,0
2020-02-03,,0
2020-02-04,,0
2020-02-05,,0
2020-02-06,,1
2020-02-07,,0
2020-02-08,,0
2020-02-09,,0
2020-02-10,,0
2020-02-11,,0
2020-02-12,,0
2020-02-13,,0
2020-02-14,,0
2020-02-15,,0
2020-02-16,,0
2020-02-17,,0
2020-02-18,,0
2020-02-19,,0
2020-02-20,,0
2020-02-21,,0
2020-02-22,,0
2020-02-23,,0
2020-02-24,,0
2020-02-25,,0
2020-02-26,,0
2020-02-27,,1
2020-02-28,,2
2020-02-29,,0
2020-03-01,,6
2022-09-08,,9
