date,healthcare_workers,others
2020-07-05,0,3.0
2020-07-06,0,0.0
2020-07-07,1,7.0
2020-07-08,0,8.0
2020-07-09,1,4.0
2020-07-10,0,3.0
2020-07-11,0,4.0
2020-07-12,0,0.0
2020-07-13,0,1.0
2020-07-14,0,8.0
2020-07-15,0,8.0
2020-07-16,0,9.0
2020-07-17,0,8.0
2020-07-18,0,5.0
2020-07-19,0,1.0
2020-07-20,0,11.0
2020-07-21,4,8.0
2020-07-22,1,15.0
2020-07-23,0,2.0
2020-07-24,0,13.0
2020-07-25,1,21.0
2020-07-26,0,10.0
2020-07-27,2,9.0
2020-07-28,2,16.0
2020-07-29,1,7.0
2020-07-30,0,3.0
2020-07-31,0,6.0
2020-08-01,0,4.0
2020-08-02,0,3.0
2020-08-03,0,4.0
2020-08-04,0,5.0
2020-08-05,1,7.0
2020-08-06,0,5.0
2020-08-07,0,6.0
2020-08-08,0,6.0
2020-08-09,0,9.0
2020-08-10,4,29.0
2020-08-11,1,10.0
2020-08-12,3,12.0
2020-08-13,0,21.0
2020-08-14,1,19.0
2020-08-15,0,25.0
2020-08-16,1,14.0
2020-08-17,1,25.0
2020-08-18,1,32.0
2020-08-19,1,22.0
2020-08-20,5,36.0
2020-08-21,1,49.0
2020-08-22,2,61.0
2020-08-23,1,67.0
2020-08-24,6,100.0
2020-08-25,7,72.0
2020-08-26,2,60.0
2020-08-27,7,64.0
2020-08-28,2,70.0
2020-08-29,3,68.0
2020-08-30,3,37.0
2020-08-31,7,69.0
2020-09-01,6,37.0
2020-09-02,2,46.0
2020-09-03,3,38.0
2020-09-04,3,71.0
2020-09-05,3,41.0
2020-09-06,4,12.0
2020-09-07,5,78.0
2020-09-08,3,54.0
2020-09-09,6,31.0
2020-09-10,4,53.0
2020-09-11,6,44.0
2020-09-12,5,63.0
2020-09-13,2,36.0
2020-09-14,7,74.0
2020-09-15,15,64.0
2020-09-16,4,53.0
2020-09-17,6,45.0
2020-09-18,3,64.0
2020-09-19,7,27.0
2020-09-20,1,38.0
2020-09-21,5,72.0
2020-09-22,9,103.0
2020-09-23,13,76.0
2020-09-24,12,71.0
2020-09-25,6,66.0
2020-09-26,2,57.0
2020-09-27,4,58.0
2020-09-28,16,165.0
2020-09-29,11,106.0
2020-09-30,11,91.0
2020-10-01,18,131.0
2020-10-02,19,130.0
2020-10-03,7,75.0
2020-10-04,13,103.0
2020-10-05,29,173.0
2020-10-06,16,167.0
2020-10-07,26,147.0
2020-10-08,30,157.0
2020-10-09,40,188.0
2020-10-10,9,178.0
2020-10-11,9,159.0
2020-10-12,39,441.0
2020-10-13,52,459.0
2020-10-14,59,583.0
2020-10-15,58,642.0
2020-10-16,68,711.0
2020-10-17,36,411.0
2020-10-18,31,280.0
2020-10-19,74,832.0
2020-10-20,96,778.0
2020-10-21,96,841.0
2020-10-22,118,676.0
2020-10-23,121,888.0
2020-10-24,76,539.0
2020-10-25,76,352.0
2020-10-26,167,1034.0
2020-10-27,105,857.0
2020-10-28,137,872.0
2020-10-29,137,936.0
2020-10-30,217,1091.0
2020-10-31,147,873.0
2020-11-01,74,603.0
2020-11-02,209,1413.0
2020-11-03,232,1737.0
2020-11-04,239,1728.0
2020-11-05,210,1508.0
2020-11-06,223,1442.0
2020-11-07,149,987.0
2020-11-08,59,514.0
2020-11-09,228,1529.0
2020-11-10,229,1617.0
2020-11-11,172,1784.0
2020-11-12,175,1696.0
2020-11-13,159,1597.0
2020-11-14,133,1251.0
2020-11-15,87,633.0
2020-11-16,141,1576.0
2020-11-17,132,1292.0
2020-11-18,160,1532.0
2020-11-19,160,1460.0
2020-11-20,124,1303.0
2020-11-21,86,894.0
2020-11-22,30,511.0
2020-11-23,127,1330.0
2020-11-24,146,1352.0
2020-11-25,135,997.0
2020-11-26,96,1032.0
2020-11-27,63,755.0
2020-11-28,64,724.0
2020-11-29,28,275.0
2020-11-30,74,757.0
2020-12-01,103,687.0
2020-12-02,63,661.0
2020-12-03,59,523.0
2020-12-04,84,487.0
2020-12-05,42,451.0
2020-12-06,14,226.0
2020-12-07,72,453.0
2020-12-08,8,162.0
2020-12-09,71,413.0
2020-12-10,49,426.0
2020-12-11,59,429.0
2020-12-12,48,254.0
2020-12-13,13,87.0
2020-12-14,50,312.0
2020-12-15,65,264.0
2020-12-16,59,272.0
2020-12-17,44,322.0
2020-12-18,42,275.0
2020-12-19,40,218.0
2020-12-20,23,110.0
2020-12-21,67,327.0
2020-12-22,88,297.0
2020-12-23,62,324.0
2020-12-24,31,169.0
2020-12-25,14,55.0
2020-12-26,8,82.0
2020-12-27,31,200.0
2020-12-28,84,432.0
2020-12-29,55,374.0
2020-12-30,43,414.0
2020-12-31,24,190.0
2021-01-01,6,40.0
2021-01-02,37,243.0
2021-01-03,29,95.0
2021-01-04,73,376.0
2021-01-05,55,275.0
2021-01-06,8,145.0
2021-01-07,54,319.0
2021-01-08,41,293.0
2021-01-09,25,299.0
2021-01-10,16,101.0
2021-01-11,33,343.0
2021-01-12,24,267.0
2021-01-13,42,257.0
2021-01-14,39,205.0
2021-01-15,35,223.0
2021-01-16,21,164.0
2021-01-17,10,91.0
2021-01-18,43,261.0
2021-01-19,27,243.0
2021-01-20,28,209.0
2021-01-21,42,218.0
2021-01-22,29,226.0
2021-01-23,26,222.0
2021-01-24,9,97.0
2021-01-25,42,309.0
2021-01-26,32,226.0
2021-01-27,39,242.0
2021-01-28,22,212.0
2021-01-29,31,291.0
2021-01-30,15,153.0
2021-01-31,14,152.0
2021-02-01,31,211.0
2021-02-02,20,184.0
2021-02-03,25,217.0
2021-02-04,37,224.0
2021-02-05,27,270.0
2021-02-06,18,215.0
2021-02-07,6,134.0
2021-02-08,21,255.0
2021-02-09,19,197.0
2021-02-10,21,233.0
2021-02-11,23,240.0
2021-02-12,21,203.0
2021-02-13,1,167.0
2021-02-14,12,87.0
2021-02-15,10,214.0
2021-02-16,12,216.0
2021-02-17,9,243.0
2021-02-18,7,230.0
2021-02-19,19,197.0
2021-02-20,5,201.0
2021-02-21,5,82.0
2021-02-22,18,286.0
2021-02-23,23,260.0
2021-02-24,11,251.0
2021-02-25,23,241.0
2021-02-26,11,267.0
2021-02-27,13,218.0
2021-02-28,7,121.0
2021-03-01,22,329.0
2021-03-02,23,272.0
2021-03-03,16,297.0
2021-03-04,10,221.0
2021-03-05,17,269.0
2021-03-06,11,228.0
2021-03-07,5,134.0
2021-03-08,22,333.0
2021-03-09,30,292.0
2021-03-10,11,248.0
2021-03-11,24,210.0
2021-03-12,16,264.0
2021-03-13,15,189.0
2021-03-14,5,110.0
2021-03-15,24,239.0
2021-03-16,16,257.0
2021-03-17,16,232.0
2021-03-18,9,168.0
2021-03-19,9,162.0
2021-03-20,11,124.0
2021-03-21,2,55.0
2021-03-22,29,190.0
2021-03-23,13,141.0
2021-03-24,16,172.0
2021-03-25,12,171.0
2021-03-26,20,195.0
2021-03-27,10,121.0
2021-03-28,5,55.0
2021-03-29,22,209.0
2021-03-30,16,169.0
2021-03-31,19,192.0
2021-04-01,16,191.0
2021-04-02,12,183.0
2021-04-03,13,110.0
2021-04-04,2,43.0
2021-04-05,3,71.0
2021-04-06,21,185.0
2021-04-07,27,176.0
2021-04-08,16,182.0
2021-04-09,19,199.0
2021-04-10,15,169.0
2021-04-11,2,76.0
2021-04-12,25,219.0
2021-04-13,15,194.0
2021-04-14,26,208.0
2021-04-15,18,168.0
2021-04-16,16,199.0
2021-04-17,7,151.0
2021-04-18,5,83.0
2021-04-19,22,235.0
2021-04-20,18,235.0
2021-04-21,9,232.0
2021-04-22,22,202.0
2021-04-23,14,226.0
2021-04-24,16,192.0
2021-04-25,8,83.0
2021-04-26,20,227.0
2021-04-27,8,213.0
2021-04-28,21,252.0
2021-04-29,10,208.0
2021-04-30,16,232.0
2021-05-01,3,117.0
2021-05-02,4,109.0
2021-05-03,14,199.0
2021-05-04,13,181.0
2021-05-05,10,208.0
2021-05-06,9,169.0
2021-05-07,13,194.0
2021-05-08,10,166.0
2021-05-09,4,88.0
2021-05-10,7,186.0
2021-05-11,10,148.0
2021-05-12,9,156.0
2021-05-13,3,145.0
2021-05-14,5,142.0
2021-05-15,6,97.0
2021-05-16,1,51.0
2021-05-17,7,137.0
2021-05-18,3,100.0
2021-05-19,6,110.0
2021-05-20,4,70.0
2021-05-21,9,105.0
2021-05-22,3,82.0
2021-05-23,4,38.0
2021-05-24,8,85.0
2021-05-25,0,84.0
2021-05-26,2,86.0
2021-05-27,2,83.0
2021-05-28,4,84.0
2021-05-29,1,75.0
2021-05-30,1,42.0
2021-05-31,4,97.0
2021-06-01,8,85.0
2021-06-02,1,34.0
2021-06-03,4,87.0
2021-06-04,5,86.0
2021-06-05,2,70.0
2021-06-06,3,30.0
2021-06-07,4,67.0
2021-06-08,0,57.0
2021-06-09,2,54.0
2021-06-10,3,63.0
2021-06-11,3,62.0
2021-06-12,2,34.0
2021-06-13,1,23.0
2021-06-14,0,54.0
2021-06-15,0,46.0
2021-06-16,0,40.0
2021-06-17,1,44.0
2021-06-18,0,41.0
2021-06-19,1,30.0
2021-06-20,0,16.0
2021-06-21,3,39.0
2021-06-22,1,37.0
2021-06-23,0,49.0
2021-06-24,2,40.0
2021-06-25,1,32.0
2021-06-26,0,27.0
2021-06-27,0,13.0
2021-06-28,2,42.0
2021-06-29,4,40.0
2021-06-30,2,50.0
2021-07-01,3,41.0
2021-07-02,4,50.0
2021-07-03,0,40.0
2021-07-04,0,22.0
2021-07-05,1,62.0
2021-07-06,1,50.0
2021-07-07,4,61.0
2021-07-08,2,57.0
2021-07-09,3,65.0
2021-07-10,1,63.0
2021-07-11,1,19.0
2021-07-12,8,84.0
2021-07-13,7,65.0
2021-07-14,7,84.0
2021-07-15,11,72.0
2021-07-16,5,97.0
2021-07-17,6,98.0
2021-07-18,2,26.0
2021-07-19,8,126.0
2021-07-20,6,109.0
2021-07-21,8,136.0
2021-07-22,5,104.0
2021-07-23,7,136.0
2021-07-24,6,65.0
2021-07-25,1,27.0
2021-07-26,14,108.0
2021-07-27,5,123.0
2021-07-28,10,126.0
2021-07-29,5,113.0
2021-07-30,5,164.0
2021-07-31,7,117.0
2021-08-01,5,38.0
2021-08-02,17,171.0
2021-08-03,11,197.0
2021-08-04,16,175.0
2021-08-05,12,195.0
2021-08-06,17,202.0
2021-08-07,8,104.0
2021-08-08,5,50.0
2021-08-09,13,182.0
2021-08-10,18,199.0
2021-08-11,14,196.0
2021-08-12,17,211.0
2021-08-13,18,191.0
2021-08-14,3,137.0
2021-08-15,6,45.0
2021-08-16,19,175.0
2021-08-17,14,219.0
2021-08-18,18,233.0
2021-08-19,11,164.0
2021-08-20,19,223.0
2021-08-21,13,140.0
2021-08-22,5,68.0
2021-08-23,25,258.0
2021-08-24,15,207.0
2021-08-25,18,223.0
2021-08-26,8,212.0
2021-08-27,14,206.0
2021-08-28,5,134.0
2021-08-29,4,47.0
2021-08-30,15,197.0
2021-08-31,15,194.0
2021-09-01,13,160.0
2021-09-02,7,163.0
2021-09-03,12,175.0
2021-09-04,16,140.0
2021-09-05,2,44.0
2021-09-06,11,185.0
2021-09-07,8,139.0
2021-09-08,10,161.0
2021-09-09,7,123.0
2021-09-10,9,138.0
2021-09-11,7,114.0
2021-09-12,0,41.0
2021-09-13,12,147.0
2021-09-14,12,207.0
2021-09-15,7,202.0
2021-09-16,12,151.0
2021-09-17,5,153.0
2021-09-18,11,118.0
2021-09-19,3,53.0
2021-09-20,19,139.0
2021-09-21,10,145.0
2021-09-22,13,179.0
2021-09-23,6,111.0
2021-09-24,9,121.0
2021-09-25,5,103.0
2021-09-26,1,29.0
2021-09-27,5,152.0
2021-09-28,11,148.0
2021-09-29,10,156.0
2021-09-30,13,113.0
2021-10-01,3,131.0
2021-10-02,8,108.0
2021-10-03,4,35.0
2021-10-04,8,97.0
2021-10-05,11,134.0
2021-10-06,2,132.0
2021-10-07,8,137.0
2021-10-08,7,104.0
2021-10-09,7,92.0
2021-10-10,1,40.0
2021-10-11,7,109.0
2021-10-12,3,147.0
2021-10-13,9,119.0
2021-10-14,12,127.0
2021-10-15,7,145.0
2021-10-16,5,123.0
2021-10-17,4,54.0
2021-10-18,17,155.0
2021-10-19,11,187.0
2021-10-20,19,215.0
2021-10-21,11,193.0
2021-10-22,10,248.0
2021-10-23,9,201.0
2021-10-24,3,77.0
2021-10-25,20,249.0
2021-10-26,19,301.0
2021-10-27,21,306.0
2021-10-28,14,290.0
2021-10-29,16,287.0
2021-10-30,12,278.0
2021-10-31,7,139.0
2021-11-01,5,166.0
2021-11-02,30,372.0
2021-11-03,17,357.0
2021-11-04,23,435.0
2021-11-05,22,385.0
2021-11-06,17,376.0
2021-11-07,10,142.0
2021-11-08,30,372.0
2021-11-09,24,495.0
2021-11-10,22,469.0
2021-11-11,12,456.0
2021-11-12,22,455.0
2021-11-13,18,420.0
2021-11-14,5,195.0
2021-11-15,24,484.0
2021-11-16,25,538.0
2021-11-17,22,462.0
2021-11-18,20,499.0
2021-11-19,14,510.0
2021-11-20,16,458.0
2021-11-21,8,195.0
2021-11-22,28,455.0
2021-11-23,18,635.0
2021-11-24,19,544.0
2021-11-25,26,586.0
2021-11-26,17,537.0
2021-11-27,26,571.0
2021-11-28,9,229.0
2021-11-29,27,607.0
2021-11-30,22,691.0
2021-12-01,20,611.0
2021-12-02,21,708.0
2021-12-03,30,702.0
2021-12-04,18,668.0
2021-12-05,9,312.0
2021-12-06,25,730.0
2021-12-07,21,722.0
2021-12-08,14,479.0
2021-12-09,38,778.0
2021-12-10,43,784.0
2021-12-11,14,796.0
2021-12-12,12,320.0
2021-12-13,31,990.0
2021-12-14,45,911.0
2021-12-15,33,1105.0
2021-12-16,48,1032.0
2021-12-17,57,1246.0
2021-12-18,39,1186.0
2021-12-19,21,601.0
2021-12-20,60,1785.0
2021-12-21,81,1797.0
2021-12-22,110,2873.0
2021-12-23,135,3772.0
2021-12-24,115,2726.0
2021-12-25,39,776.0
2021-12-26,72,1612.0
2021-12-27,332,8028.0
2021-12-28,415,9461.0
2021-12-29,450,11898.0
2021-12-30,475,12520.0
2021-12-31,265,6786.0
2022-01-01,80,3133.0
2022-01-02,163,4971.0
2022-01-03,554,13326.0
2022-01-04,460,11956.0
2022-01-05,494,12055.0
2022-01-06,138,4736.0
2022-01-07,471,12730.0
2022-01-08,270,7783.0
2022-01-09,187,7350.0
2022-01-10,636,21345.0
2022-01-11,503,16110.0
2022-01-12,444,14368.0
2022-01-13,358,12249.0
2022-01-14,359,11682.0
2022-01-15,204,8557.0
