date,healthcare_workers,others
2021-09-25,1.0,12
2021-09-26,1.0,4
2021-09-27,1.0,17
2021-09-28,1.0,22
2021-09-29,0.0,19
2021-09-30,1.0,24
2021-10-01,2.0,27
2021-10-02,5.0,12
2021-10-03,0.0,1
2021-10-04,1.0,19
2021-10-05,2.0,15
2021-10-06,2.0,18
2021-10-07,2.0,17
2021-10-08,1.0,20
2021-10-09,1.0,15
2021-10-10,0.0,3
2021-10-11,2.0,17
2021-10-12,1.0,16
2021-10-13,2.0,11
2021-10-14,2.0,27
2021-10-15,1.0,9
2021-10-16,0.0,5
2021-10-17,1.0,10
2021-10-18,2.0,18
2021-10-19,3.0,30
2021-10-20,2.0,23
2021-10-21,3.0,21
2021-10-22,0.0,30
2021-10-23,1.0,12
2021-10-24,2.0,7
2021-10-25,5.0,34
2021-10-26,1.0,36
2021-10-27,2.0,34
2021-10-28,4.0,20
2021-10-29,4.0,40
2021-10-30,3.0,27
2021-10-31,1.0,13
2021-11-01,1.0,23
2021-11-02,0.0,44
2021-11-03,7.0,34
2021-11-04,4.0,42
2021-11-05,4.0,38
2021-11-06,1.0,16
2021-11-07,1.0,25
2021-11-08,2.0,53
2021-11-09,8.0,42
2021-11-10,2.0,47
2021-11-11,7.0,41
2021-11-12,5.0,47
2021-11-13,1.0,26
2021-11-14,2.0,15
2021-11-15,6.0,65
2021-11-16,5.0,44
2021-11-17,4.0,47
2021-11-18,3.0,65
2021-11-19,6.0,62
2021-11-20,3.0,27
2021-11-21,1.0,31
2021-11-22,6.0,39
2021-11-23,5.0,48
2021-11-24,6.0,47
2021-11-25,4.0,49
2021-11-26,1.0,62
2021-11-27,1.0,34
2020-02-24,,1
2020-02-25,,0
2020-02-26,,0
2020-02-27,,0
2020-02-28,,0
2020-02-29,,0
2020-03-01,,0
