date,confirmed,deceased,age_class,deceased_/_confirmed_14_days_moving_average
2021-08-31,1052,0.0,20_29,8.377314233056883e-5
2021-09-01,961,0.0,20_29,8.778860503906593e-5
2021-09-02,897,1.0,20_29,9.204712812960235e-5
2021-09-03,883,0.0,20_29,9.649715333397665e-5
2021-09-04,613,0.0,20_29,0.00010036130068245685
2021-09-05,275,0.0,20_29,0.00010242753252074157
2021-09-06,770,0.0,20_29,0.0001072271070126528
2021-09-07,792,0.0,20_29,0.00022644927536231884
2021-09-08,689,0.0,20_29,0.00023677045104770924
2021-09-09,629,0.0,20_29,0.00012417732522041475
2021-09-10,603,0.0,20_29,0.00013042911177774878
2021-09-11,419,0.0,20_29,0.00013430029546065002
2021-09-12,203,0.0,20_29,0.00013659336156262805
2021-09-13,540,0.0,20_29,0.00014255167498218105
2021-09-14,558,1.0,20_29,0.00015010507355148604
2021-09-15,576,0.0,20_29,0.0003121585765568909
2021-09-16,503,0.0,20_29,0.0003254149040026033
2021-09-17,497,0.0,20_29,0.0003401939105290015
2021-09-18,392,0.0,20_29,0.0003486750348675035
2021-09-19,150,0.0,20_29,0.00035391966023712616
2021-09-20,464,0.0,20_29,0.000368052999631947
2021-09-21,439,0.0,20_29,0.0001913143294432753
2021-09-22,434,1.0,20_29,0.00020092425155716296
2021-09-23,368,0.0,20_29,0.00020920502092050208
2021-09-24,336,0.0,20_29,0.00021867483052700635
2021-09-25,276,0.0,20_29,0.0002254283137962128
2021-09-26,118,0.0,20_29,0.00022878059940517045
2021-09-27,323,0.0,20_29,0.00023986567522187575
2021-09-28,351,0.0,20_29,0.0002509410288582183
2021-09-29,326,0.0,20_29,0.0
2021-09-30,306,0.0,20_29,0.0
2021-10-01,290,0.0,20_29,0.0
2021-10-02,255,0.0,20_29,0.0
2021-10-03,85,0.0,20_29,0.0002845759817871372
2021-10-04,262,0.0,20_29,0.00028901734104046245
2021-10-05,255,0.0,20_29,0.00029895366218236175
2021-10-06,251,0.0,20_29,0.0006106870229007634
2021-10-07,281,0.0,20_29,0.0006222775357809583
2021-10-08,226,0.0,20_29,0.0006211180124223603
2021-10-09,191,0.0,20_29,0.0006321112515802782
2021-10-10,112,1.0,20_29,0.0006305170239596469
2021-10-11,269,0.0,20_29,0.0006216972334473111
2021-10-12,236,0.0,20_29,0.0006091989034419738
2021-10-13,256,1.0,20_29,0.0005980861244019139
2021-10-14,245,0.0,20_29,0.0005877167205406994
2021-10-15,296,0.0,20_29,0.000564334085778781
2021-10-16,199,0.0,20_29,0.0005473453749315818
2021-10-17,93,0.0,20_29,0.0002733734281027884
2021-10-18,307,0.0,20_29,0.00026504108136761196
2021-10-19,321,0.0,20_29,0.0002525252525252525
2021-10-20,312,0.0,20_29,0.0
2021-10-21,340,0.0,20_29,0.0
2021-10-22,367,0.0,20_29,0.0
2021-10-23,301,0.0,20_29,0.0
2021-10-24,116,0.0,20_29,0.0
2021-10-25,384,0.0,20_29,0.0
2021-10-26,423,0.0,20_29,0.0
2021-10-27,462,0.0,20_29,0.0
2021-10-28,416,0.0,20_29,0.0
2021-10-29,404,0.0,20_29,0.0
2021-10-30,348,0.0,20_29,0.0
2021-10-31,202,0.0,20_29,0.0
2021-11-01,206,0.0,20_29,0.0
2021-11-02,502,0.0,20_29,0.0
2021-11-03,571,0.0,20_29,0.0
2021-11-04,663,0.0,20_29,0.0
2021-11-05,676,0.0,20_29,0.0
2021-11-06,522,0.0,20_29,0.0
2021-11-07,253,0.0,20_29,0.0
2021-11-08,702,0.0,20_29,0.0
2021-11-09,767,0.0,20_29,0.0
2021-11-10,792,0.0,20_29,0.0
2021-11-11,744,0.0,20_29,0.0
2021-11-12,821,0.0,20_29,0.0
2021-11-13,674,0.0,20_29,0.0
2021-11-14,306,0.0,20_29,0.0
2021-11-15,797,0.0,20_29,0.0
2021-11-16,943,0.0,20_29,0.0
2021-11-17,943,0.0,20_29,0.0
2021-11-18,975,0.0,20_29,0.0
2021-11-19,996,0.0,20_29,0.0
2021-11-20,802,0.0,20_29,0.0
2021-11-21,397,0.0,20_29,0.0
2021-11-22,1072,0.0,20_29,0.0
2021-11-23,1222,0.0,20_29,0.0
2021-11-24,1215,0.0,20_29,0.0
2021-11-25,1207,0.0,20_29,0.0
2021-11-26,1294,0.0,20_29,0.0
2021-11-27,1089,0.0,20_29,0.0
2021-11-28,452,0.0,20_29,0.0
2021-11-29,1405,0.0,20_29,0.0
2021-11-30,1430,0.0,20_29,0.0
2021-12-01,1447,0.0,20_29,0.0
2021-12-02,1508,0.0,20_29,5.3963628514381306e-5
2021-12-03,1686,0.0,20_29,5.17170045510964e-5
2021-12-04,1308,0.0,20_29,4.988028731045491e-5
2021-12-05,584,0.0,20_29,4.879476920074168e-5
2021-12-06,1715,0.0,20_29,4.61403589719928e-5
2021-12-07,1800,0.0,20_29,4.34839326868722e-5
2021-12-08,839,0.0,20_29,4.041383769802781e-5
2021-12-09,1974,1.0,20_29,3.734966758795847e-5
2021-12-10,2099,0.0,20_29,3.435363633240578e-5
2021-12-11,1801,0.0,20_29,3.223726627981947e-5
2021-12-12,898,0.0,20_29,6.231500233681259e-5
2021-12-13,2584,0.0,20_29,5.5473885668321636e-5
2021-12-14,2754,0.0,20_29,7.218826700033687e-5
2021-12-15,3194,0.0,20_29,5.902955413010114e-5
2021-12-16,3538,0.0,20_29,3.280839895013123e-5
2021-12-17,4021,0.0,20_29,2.8304557033682423e-5
2021-12-18,3219,0.0,20_29,2.7826861269183143e-5
2021-12-19,1659,1.0,20_29,3.9105271390583454e-5
2021-12-20,5673,0.0,20_29,3.1025389110088424e-5
2021-12-21,7305,1.0,20_29,3.309669198563604e-5
2021-12-22,10103,0.0,20_29,3.989229081480004e-5
2021-12-23,12112,0.0,20_29,3.8768705900597035e-5
2021-12-24,11799,0.0,20_29,3.447851249846078e-5
2021-12-25,3014,0.0,20_29,3.885117087716231e-5
2021-12-26,5741,1.0,20_29,3.2444809062298666e-5
2021-12-27,22563,0.0,20_29,2.811504677138852e-5
2021-12-28,26917,1.0,20_29,2.1334395312122205e-5
2021-12-29,32741,2.0,20_29,2.252158050017213e-5
2021-12-30,33691,1.0,20_29,2.565862482600245e-5
2021-12-31,26488,0.0,20_29,2.3573091316262487e-5
2022-01-01,6108,1.0,20_29,2.4968858285083327e-5
2022-01-02,11496,0.0,20_29,2.190970462979446e-5
2022-01-03,38899,0.0,20_29,2.1092540886572226e-5
2022-01-04,39564,0.0,20_29,1.831842126611694e-5
2022-01-05,39680,1.0,20_29,1.3282293905286619e-5
2022-01-06,13085,1.0,20_29,1.0877634767096243e-5
2022-01-07,39383,0.0,20_29,1.369202795364427e-5
2022-01-08,24093,1.0,20_29,1.327185808667585e-5
2022-01-09,10427,0.0,20_29,1.611811353599175e-5
2022-01-10,36709,0.0,20_29,1.949192894913442e-5
2022-01-11,29765,0.0,20_29,2.348251579933016e-5
2022-01-12,27053,0.0,20_29,2.486054786432356e-5
2022-01-13,24977,0.0,20_29,2.136308702711281e-5
2022-01-14,23937,1.0,20_29,2.9379313046373615e-5
2022-01-15,17669,1.0,20_29,3.726451368115804e-5
2022-01-16,7011,1.0,20_29,3.793103448275862e-5
2022-01-17,25770,1.0,20_29,4.0462300171413015e-5
2022-01-18,21120,1.0,20_29,4.285925798935532e-5
2022-01-19,20796,1.0,20_29,5.324791821119763e-5
2022-01-20,18958,0.0,20_29,5.595657769570813e-5
2022-01-21,18053,2.0,20_29,5.4313142422637716e-5
2022-01-22,12942,3.0,20_29,5.179736869367036e-5
2022-01-23,5240,0.0,20_29,4.7862462427966995e-5
2022-01-24,18567,0.0,20_29,4.5952362717316384e-5
2022-01-25,14561,0.0,20_29,4.326382279138184e-5
2022-01-26,14540,2.0,20_29,4.0182082235501445e-5
2022-01-27,13159,0.0,20_29,4.2646781081887914e-5
2022-01-28,12555,0.0,20_29,3.2330861100154544e-5
2022-01-29,9094,0.0,20_29,2.026465641275052e-5
2022-01-30,3577,0.0,20_29,2.062833921241001e-5
2022-01-31,12693,0.0,20_29,2.2058499139718535e-5
2022-02-01,10177,0.0,20_29,2.33854308765639e-5
2022-02-02,10091,0.0,20_29,8.306406731512016e-6
2022-02-03,8890,0.0,20_29,8.861241814427874e-6
2022-02-04,8565,0.0,20_29,9.456443620683134e-6
2022-02-05,6332,1.0,20_29,9.925361283150707e-6
2022-02-06,2630,0.0,20_29,1.0106829184479953e-5
2022-02-07,9138,0.0,20_29,2.1652520353369133e-5
2022-02-08,6844,0.0,20_29,2.306299657514501e-5
2022-02-09,6644,0.0,20_29,2.442002442002442e-5
2022-02-10,5621,0.0,20_29,2.573671342169605e-5
2022-02-11,5452,0.0,20_29,2.7098067907758176e-5
2022-02-12,4098,0.0,20_29,1.4065093251568258e-5
2022-02-13,1768,0.0,20_29,1.4310655714244827e-5
2022-02-14,6118,1.0,20_29,1.5298005140129728e-5
2022-02-15,4528,0.0,20_29,1.6086222150727902e-5
2022-02-16,5272,0.0,20_29,1.688333614722269e-5
2022-02-17,4700,0.0,20_29,1.7650381248234963e-5
2022-02-18,4661,0.0,20_29,
2022-02-19,3624,0.0,20_29,
2022-02-20,1410,0.0,20_29,
2022-02-21,4628,0.0,20_29,
2022-02-22,3641,0.0,20_29,
2022-02-23,3709,0.0,20_29,
2022-02-24,3047,0.0,20_29,
2022-02-25,2518,,20_29,
2022-02-26,1534,,20_29,
2022-02-27,63,,20_29,
2022-02-28,0,,20_29,
2020-01-29,0,,30_39,
2020-01-30,0,,30_39,
2020-01-31,0,,30_39,
2020-02-01,0,,30_39,
2020-02-02,0,,30_39,
2020-02-03,0,,30_39,
2020-02-04,0,,30_39,
2020-02-05,0,,30_39,
2020-02-06,0,,30_39,
2020-02-07,0,,30_39,
2020-02-08,0,,30_39,
2020-02-09,0,,30_39,
2020-02-10,0,,30_39,
2020-02-11,0,,30_39,
2020-02-12,0,,30_39,
2020-02-13,0,,30_39,
2020-02-14,0,,30_39,
2020-02-15,0,,30_39,
2020-02-16,0,,30_39,
2020-02-17,0,,30_39,
2020-02-18,0,,30_39,
2020-02-19,0,,30_39,
2020-02-20,1,0.0,30_39,
2020-02-21,6,0.0,30_39,
2020-02-22,4,0.0,30_39,
2020-02-23,11,0.0,30_39,
2020-02-24,13,0.0,30_39,
2020-02-25,20,0.0,30_39,
2020-02-26,19,0.0,30_39,0.006756756756756757
2020-02-27,21,0.0,30_39,0.011049723756906077
2020-02-28,23,0.0,30_39,0.015486725663716814
2020-02-29,18,0.0,30_39,0.015267175572519083
2020-03-01,19,0.0,30_39,0.018121911037891267
2020-03-02,31,1.0,30_39,0.017310252996005325
2020-03-03,45,1.0,30_39,0.014722536806342015
2020-03-04,65,0.0,30_39,0.014828544949026877
2020-03-05,67,2.0,30_39,0.01317829457364341
2020-03-06,96,3.0,30_39,0.0120942075111394
2020-03-07,76,1.0,30_39,0.011660188784008884
2020-03-08,94,3.0,30_39,0.011116725618999495
2020-03-09,157,2.0,30_39,0.011054421768707483
2020-03-10,152,0.0,30_39,0.011082379017362394
2020-03-11,215,3.0,30_39,0.009819967266775777
2020-03-12,232,1.0,30_39,0.009403467528651191
2020-03-13,304,2.0,30_39,0.008229360233607645
2020-03-14,248,2.0,30_39,0.008531994981179424
2020-03-15,197,1.0,30_39,0.0077034183919114105
2020-03-16,404,5.0,30_39,0.006805807622504537
2020-03-17,400,5.0,30_39,0.007261853908586074
2020-03-18,413,0.0,30_39,0.006358974358974359
2020-03-19,415,4.0,30_39,0.006296733569460842
2020-03-20,460,2.0,30_39,0.006196746707978312
2020-03-21,294,4.0,30_39,0.0060963993141550776
2020-03-22,263,1.0,30_39,0.005889057750759878
2020-03-23,411,0.0,30_39,0.004952380952380952
2020-03-24,426,4.0,30_39,0.0039503386004514675
2020-03-25,408,0.0,30_39,0.0039135296310100634
2020-03-26,439,2.0,30_39,0.003374578177727784
2020-03-27,386,2.0,30_39,0.0032251944602542213
2020-03-28,333,2.0,30_39,0.002655538694992413
2020-03-29,212,0.0,30_39,0.0024928092042186003
2020-03-30,390,0.0,30_39,0.002913752913752914
2020-03-31,466,0.0,30_39,0.002175202689341507
2020-04-01,463,0.0,30_39,0.002170481452249408
2020-04-02,383,1.0,30_39,0.0018032458425165298
2020-04-03,397,1.0,30_39,0.0018094089264173703
2020-04-04,295,1.0,30_39,0.0014291547570436914
2020-04-05,206,0.0,30_39,0.0014580295771714226
2020-04-06,344,2.0,30_39,0.0015350877192982456
2020-04-07,335,0.0,30_39,0.001823985408116735
2020-04-08,419,0.0,30_39,0.0021377672209026127
2020-04-09,362,0.0,30_39,0.0019478938397857316
2020-04-10,369,2.0,30_39,0.002014605892722236
2020-04-11,257,0.0,30_39,0.0018238665971860343
2020-04-12,115,0.0,30_39,0.001873661670235546
2020-04-13,149,0.0,30_39,0.0013691128148959474
2020-04-14,292,1.0,30_39,0.002245298905416784
2020-04-15,287,1.0,30_39,0.0023802439750074383
2020-04-16,280,0.0,30_39,0.0024960998439937598
2020-04-17,261,1.0,30_39,0.001968503937007874
2020-04-18,162,0.0,30_39,0.0020540910647038686
2020-04-19,104,0.0,30_39,0.0020782819535850364
2020-04-20,260,0.0,30_39,0.0020477815699658703
2020-04-21,246,3.0,30_39,0.002117148906139732
2020-04-22,217,0.0,30_39,0.002188183807439825
2020-04-23,206,0.0,30_39,0.0022471910112359553
2020-04-24,212,0.0,30_39,0.001999200319872051
2020-04-25,130,0.0,30_39,0.002061005770816158
2020-04-26,81,0.0,30_39,0.0021114864864864866
2020-04-27,192,0.0,30_39,0.0022361359570661895
2020-04-28,196,1.0,30_39,0.0009341429238673517
2020-04-29,195,1.0,30_39,0.0009587727708533077
2020-04-30,208,0.0,30_39,0.0010045203415369162
2020-05-01,92,0.0,30_39,0.0010351966873706005
2020-05-02,87,0.0,30_39,0.0010660980810234541
2020-05-03,46,0.0,30_39,0.0010946907498631637
2020-05-04,128,0.0,30_39,0.0011621150493898896
2020-05-05,151,0.0,30_39,0.0006165228113440197
2020-05-06,162,0.0,30_39,0.0
2020-05-07,111,0.0,30_39,0.0
2020-05-08,153,0.0,30_39,0.0
2020-05-09,74,0.0,30_39,0.0
2020-05-10,32,0.0,30_39,0.0
2020-05-11,86,0.0,30_39,0.0
2020-05-12,97,0.0,30_39,0.0
2020-05-13,95,0.0,30_39,0.0
2020-05-14,107,0.0,30_39,0.0
2020-05-15,88,0.0,30_39,0.0
2020-05-16,57,0.0,30_39,0.0
2020-05-17,37,0.0,30_39,0.0
2020-05-18,74,0.0,30_39,0.0
2020-05-19,92,0.0,30_39,0.0
2020-05-20,79,0.0,30_39,0.0
2020-05-21,80,0.0,30_39,0.0
2020-05-22,76,0.0,30_39,0.0
2020-05-23,37,0.0,30_39,0.0
2020-05-24,10,0.0,30_39,0.0
2020-05-25,55,0.0,30_39,0.0
2020-05-26,71,0.0,30_39,0.0
2020-05-27,57,0.0,30_39,0.0
2020-05-28,47,0.0,30_39,0.0
2020-05-29,51,0.0,30_39,0.0
2020-05-30,40,0.0,30_39,0.0
2020-05-31,7,0.0,30_39,0.0
2020-06-01,44,0.0,30_39,0.0
2020-06-02,6,0.0,30_39,0.0
2020-06-03,37,0.0,30_39,0.0
2020-06-04,26,0.0,30_39,0.0
2020-06-05,47,0.0,30_39,0.0
2020-06-06,23,0.0,30_39,0.0
2020-06-07,10,0.0,30_39,0.0
2020-06-08,40,0.0,30_39,0.0
2020-06-09,42,0.0,30_39,0.0
2020-06-10,54,0.0,30_39,0.0021929824561403508
2020-06-11,56,0.0,30_39,0.002188183807439825
2020-06-12,48,0.0,30_39,0.0022026431718061676
2020-06-13,16,0.0,30_39,0.002197802197802198
2020-06-14,3,0.0,30_39,0.002197802197802198
2020-06-15,27,0.0,30_39,0.002127659574468085
2020-06-16,30,0.0,30_39,0.0021551724137931034
2020-06-17,34,1.0,30_39,0.0022935779816513763
2020-06-18,27,0.0,30_39,0.0024154589371980675
2020-06-19,44,0.0,30_39,0.0025575447570332483
2020-06-20,24,0.0,30_39,0.002512562814070352
2020-06-21,10,0.0,30_39,0.0024630541871921183
2020-06-22,55,0.0,30_39,0.0024096385542168677
2020-06-23,36,0.0,30_39,0.0024390243902439024
2020-06-24,26,0.0,30_39,0.0
2020-06-25,34,0.0,30_39,0.0
2020-06-26,25,0.0,30_39,0.0
2020-06-27,23,0.0,30_39,0.0
2020-06-28,11,0.0,30_39,0.0
2020-06-29,36,0.0,30_39,0.0
2020-06-30,25,0.0,30_39,0.0
2020-07-01,32,0.0,30_39,0.0
2020-07-02,37,0.0,30_39,0.0
2020-07-03,39,0.0,30_39,0.0
2020-07-04,50,0.0,30_39,0.0
2020-07-05,12,0.0,30_39,0.0
2020-07-06,39,0.0,30_39,0.0
2020-07-07,32,0.0,30_39,0.0
2020-07-08,40,0.0,30_39,0.0
2020-07-09,41,0.0,30_39,0.0
2020-07-10,44,0.0,30_39,0.0
2020-07-11,23,0.0,30_39,0.0
2020-07-12,13,0.0,30_39,0.0
2020-07-13,28,0.0,30_39,0.0
2020-07-14,42,0.0,30_39,0.0
2020-07-15,47,0.0,30_39,0.0
2020-07-16,42,0.0,30_39,0.0
2020-07-17,62,0.0,30_39,0.0
2020-07-18,24,0.0,30_39,0.0
2020-07-19,23,0.0,30_39,0.0
2020-07-20,55,0.0,30_39,0.0
2020-07-21,54,0.0,30_39,0.0
2020-07-22,49,0.0,30_39,0.0
2020-07-23,39,0.0,30_39,0.0
2020-07-24,58,0.0,30_39,0.0
2020-07-25,28,0.0,30_39,0.0
2020-07-26,16,0.0,30_39,0.0
2020-07-27,42,0.0,30_39,0.0
2020-07-28,49,0.0,30_39,0.0
2020-07-29,87,0.0,30_39,0.0
2020-07-30,47,0.0,30_39,0.0
2020-07-31,51,0.0,30_39,0.0
2020-08-01,26,0.0,30_39,0.0
2020-08-02,13,0.0,30_39,0.0
2020-08-03,76,0.0,30_39,0.0
2020-08-04,56,0.0,30_39,0.0
2020-08-05,82,0.0,30_39,0.0
2020-08-06,55,0.0,30_39,0.0
2020-08-07,85,0.0,30_39,0.0
2020-08-08,56,0.0,30_39,0.0
2020-08-09,24,0.0,30_39,0.0
2020-08-10,63,0.0,30_39,0.0
2020-08-11,69,0.0,30_39,0.0
2020-08-12,89,0.0,30_39,0.0
2020-08-13,67,0.0,30_39,0.0
2020-08-14,76,0.0,30_39,0.0
2020-08-15,40,0.0,30_39,0.0
2020-08-16,32,0.0,30_39,0.0
2020-08-17,91,0.0,30_39,0.0
2020-08-18,136,0.0,30_39,0.0
2020-08-19,141,0.0,30_39,0.0
2020-08-20,192,0.0,30_39,0.0
2020-08-21,207,0.0,30_39,0.0
2020-08-22,162,0.0,30_39,0.0
2020-08-23,110,0.0,30_39,0.0003979307600477517
2020-08-24,292,0.0,30_39,0.0003772161448509996
2020-08-25,278,0.0,30_39,0.0003671071953010279
2020-08-26,236,0.0,30_39,0.00035124692658939234
2020-08-27,217,0.0,30_39,0.00034638032559750607
2020-08-28,201,0.0,30_39,0.0003402517863218782
2020-08-29,162,0.0,30_39,0.000341180484476288
2020-08-30,88,1.0,30_39,0.00034602076124567473
2020-08-31,229,0.0,30_39,0.00034904013961605586
2020-09-01,209,0.0,30_39,0.00035161744022503517
2020-09-02,264,0.0,30_39,0.0003522367030644593
2020-09-03,232,0.0,30_39,0.00035001750087504374
2020-09-04,259,0.0,30_39,0.00034518467380048324
2020-09-05,154,0.0,30_39,0.0006846970215679561
2020-09-06,69,0.0,30_39,0.00034423407917383823
2020-09-07,267,0.0,30_39,0.0003402517863218782
2020-09-08,257,0.0,30_39,0.0006688963210702341
2020-09-09,231,0.0,30_39,0.0010073875083948958
2020-09-10,235,0.0,30_39,0.0013188262446422684
2020-09-11,241,0.0,30_39,0.0013196964698119432
2020-09-12,186,1.0,30_39,0.001304631441617743
2020-09-13,72,0.0,30_39,0.001299545159194282
2020-09-14,263,0.0,30_39,0.0012953367875647669
2020-09-15,260,1.0,30_39,0.00128783000643915
2020-09-16,252,1.0,30_39,0.0012686330478908975
2020-09-17,287,1.0,30_39,0.0012547051442910915
2020-09-18,257,0.0,30_39,0.0012277470841006752
2020-09-19,189,0.0,30_39,0.0009168704156479218
2020-09-20,81,0.0,30_39,0.0009079903147699758
2020-09-21,277,0.0,30_39,0.0009036144578313253
2020-09-22,275,0.0,30_39,0.0008820935019112026
2020-09-23,278,0.0,30_39,0.0005636978579481398
2020-09-24,270,0.0,30_39,0.00027122321670735016
2020-09-25,311,0.0,30_39,0.0002598077422707197
2020-09-26,200,0.0,30_39,0.00025131942699170643
2020-09-27,104,0.0,30_39,0.00024348672997321646
2020-09-28,279,0.0,30_39,0.0004496402877697842
2020-09-29,341,1.0,30_39,0.0004130524576621231
2020-09-30,399,0.0,30_39,0.000749063670411985
2020-10-01,426,0.0,30_39,0.0006712535660345696
2020-10-02,419,0.0,30_39,0.0006032272658724174
2020-10-03,319,0.0,30_39,0.0005564056196967589
2020-10-04,209,0.0,30_39,0.0005345449685954831
2020-10-05,618,1.0,30_39,0.000474158368895211
2020-10-06,669,0.0,30_39,0.00031519226728304265
2020-10-07,776,2.0,30_39,0.00028312570781426955
2020-10-08,889,0.0,30_39,0.00025320729237002026
2020-10-09,983,0.0,30_39,0.00022777313795459722
2020-10-10,758,0.0,30_39,0.0002092196108515238
2020-10-11,398,0.0,30_39,0.00026797079118376095
2020-10-12,1232,0.0,30_39,0.00024094934040118065
2020-10-13,1423,0.0,30_39,0.00026822595354326483
2020-10-14,1477,0.0,30_39,0.00014288435892550962
2020-10-15,1678,0.0,30_39,0.00017077960891469557
2020-10-16,1742,0.0,30_39,0.0001548467017652524
2020-10-17,1487,0.0,30_39,0.00018057060310581438
2020-10-18,797,1.0,30_39,0.00024477236170361566
2020-10-19,2292,1.0,30_39,0.00028992043294784656
2020-10-20,2709,1.0,30_39,0.0003255401006214856
2020-10-21,3131,0.0,30_39,0.0004604176258700539
2020-10-22,3315,1.0,30_39,0.0004281684465041306
2020-10-23,3393,0.0,30_39,0.0004219508192878408
2020-10-24,2616,1.0,30_39,0.0004743083003952569
2020-10-25,1306,2.0,30_39,0.00044329188554203516
2020-10-26,3677,2.0,30_39,0.0004637241263015893
2020-10-27,4170,2.0,30_39,0.0005039712937951054
2020-10-28,4610,6.0,30_39,0.0005004812319538018
2020-10-29,4459,0.0,30_39,0.0004837119309408197
2020-10-30,4697,1.0,30_39,0.0004843831291150141
2020-10-31,3103,3.0,30_39,0.0004924462266307885
2020-11-01,1639,0.0,30_39,0.0004881025015253203
2020-11-02,4617,3.0,30_39,0.0005123038303249714
2020-11-03,4873,4.0,30_39,0.0005042440541221952
2020-11-04,5475,1.0,30_39,0.00041831202730740916
2020-11-05,5116,1.0,30_39,0.00043210902443077947
2020-11-06,5383,1.0,30_39,0.0004809366656163452
2020-11-07,3734,2.0,30_39,0.0004616424579163438
2020-11-08,1812,2.0,30_39,0.000494600610007419
2020-11-09,4871,4.0,30_39,0.00044626623913259064
2020-11-10,5106,2.0,30_39,0.00038043568155879387
2020-11-11,4879,1.0,30_39,0.000385957846690831
2020-11-12,4865,1.0,30_39,0.00037329261050309665
2020-11-13,4826,4.0,30_39,0.0003819179223665023
2020-11-14,3457,2.0,30_39,0.000388452370442306
2020-11-15,1641,2.0,30_39,0.0003924856831926926
2020-11-16,4464,0.0,30_39,0.0003475588563484369
2020-11-17,4828,0.0,30_39,0.00033959060465993775
2020-11-18,4610,1.0,30_39,0.0003688890614685668
2020-11-19,4459,0.0,30_39,0.00040191310638639926
2020-11-20,4052,1.0,30_39,0.0003758691975192633
2020-11-21,2765,2.0,30_39,0.0003641816623821765
2020-11-22,1230,2.0,30_39,0.0003487054310870892
2020-11-23,3485,1.0,30_39,0.00036301758366420874
2020-11-24,3444,1.0,30_39,0.00042820439623180134
2020-11-25,3380,2.0,30_39,0.0004492026652691473
2020-11-26,3121,2.0,30_39,0.0005002237843245663
2020-11-27,2953,2.0,30_39,0.0004942203673704731
2020-11-28,2248,1.0,30_39,0.0005084602129883336
2020-11-29,845,1.0,30_39,0.0004591236477373813
2020-11-30,2655,0.0,30_39,0.00044613645827136993
2020-12-01,2789,2.0,30_39,0.00045116174148432213
2020-12-02,2645,1.0,30_39,0.00043119174765332183
2020-12-03,2371,1.0,30_39,0.0003733749702997183
2020-12-04,2490,0.0,30_39,0.00034573364679850644
2020-12-05,1745,2.0,30_39,0.00031655587211142766
2020-12-06,678,0.0,30_39,0.0002839598196855145
2020-12-07,2258,0.0,30_39,0.0003250270855904659
2020-12-08,853,0.0,30_39,0.00029514849658734553
2020-12-09,2498,1.0,30_39,0.0003007518796992481
2020-12-10,2433,0.0,30_39,0.0002655135791230466
2020-12-11,2416,1.0,30_39,0.0003460606759718537
2020-12-12,1755,0.0,30_39,0.0002707406691162251
2020-12-13,587,0.0,30_39,0.0003086777018945094
2020-12-14,2172,1.0,30_39,0.0003488101697542826
2020-12-15,2204,1.0,30_39,0.0003644846187490888
2020-12-16,2140,1.0,30_39,0.00032927230819888045
2020-12-17,2135,0.0,30_39,0.00040986660704970564
2020-12-18,2133,2.0,30_39,0.0004012197079120526
2020-12-19,1593,0.0,30_39,0.0004145593234391841
2020-12-20,740,1.0,30_39,0.0004492362982929021
2020-12-21,2143,1.0,30_39,0.0004423711091450173
2020-12-22,2487,1.0,30_39,0.0004636068613815484
2020-12-23,2395,0.0,30_39,0.0004831995242343146
2020-12-24,1938,2.0,30_39,0.00047785333578386326
2020-12-25,502,0.0,30_39,0.0004269854824935952
2020-12-26,953,0.0,30_39,0.0004583826731349555
2020-12-27,951,1.0,30_39,0.00041598910864879175
2020-12-28,2552,1.0,30_39,0.00036563071297989033
2020-12-29,3222,2.0,30_39,0.0003203531003061152
2020-12-30,3160,2.0,30_39,0.00033562052505966585
2020-12-31,2436,0.0,30_39,0.0002893832519442937
2021-01-01,690,0.0,30_39,0.0003365983372042142
2021-01-02,2010,1.0,30_39,0.00032682942772167204
2021-01-03,1004,0.0,30_39,0.0002957510433439585
2021-01-04,3050,0.0,30_39,0.0002670940170940171
2021-01-05,3231,0.0,30_39,0.00024355450401864932
2021-01-06,1117,0.0,30_39,0.0002547307132459971
2021-01-07,2767,1.0,30_39,0.0002619368358030235
2021-01-08,2566,2.0,30_39,0.0002886836027713626
2021-01-09,1841,0.0,30_39,0.00025925925925925926
2021-01-10,785,0.0,30_39,0.0002636435539151068
2021-01-11,2073,0.0,30_39,0.00031683168316831684
2021-01-12,2011,1.0,30_39,0.00037928273420708835
2021-01-13,1899,2.0,30_39,0.000412660421738951
2021-01-14,1680,0.0,30_39,0.0004337265787647467
2021-01-15,1678,1.0,30_39,0.0003614022406938923
2021-01-16,1298,0.0,30_39,0.0003721449504582035
2021-01-17,555,0.0,30_39,0.0003763466152326293
2021-01-18,1749,1.0,30_39,0.0003827934350925882
2021-01-19,1710,1.0,30_39,0.0003381642512077295
2021-01-20,1621,1.0,30_39,0.00029453635069461487
2021-01-21,1590,1.0,30_39,0.0002963987551252285
2021-01-22,1646,0.0,30_39,0.0002473043822336532
2021-01-23,1202,0.0,30_39,0.0002486325211337643
2021-01-24,545,0.0,30_39,0.00024816358943815766
2021-01-25,1715,0.0,30_39,0.000249925022493252
2021-01-26,1812,0.0,30_39,0.00020019018067163804
2021-01-27,1570,1.0,30_39,0.00015010507355148604
2021-01-28,1552,0.0,30_39,0.0001490757304710793
2021-01-29,1653,0.0,30_39,0.0001482726239312015
2021-01-30,1190,0.0,30_39,0.0001970928800197093
2021-01-31,593,0.0,30_39,0.00019719004190288391
2021-02-01,1607,1.0,30_39,0.00019770660340055358
2021-02-02,1685,0.0,30_39,0.00019809825673534074
2021-02-03,1626,0.0,30_39,0.00019691822970511496
2021-02-04,1728,1.0,30_39,0.00019549386637994232
