date,confirmed,sintomatici,age_class,symptomatics_/_confirmed_14_days_moving_average
2021-08-21,953,468,10_19,0.45825419109753074
2021-08-22,468,211,10_19,0.45618820320490966
2021-08-23,1122,502,10_19,
2021-08-24,1119,510,10_19,
2021-08-25,946,391,10_19,
2021-08-26,675,246,10_19,
2021-08-27,399,111,10_19,
2021-08-28,121,16,10_19,
2021-08-29,0,0,10_19,
2020-01-29,0,0,20_29,
2020-01-30,0,0,20_29,
2020-01-31,0,0,20_29,
2020-02-01,0,0,20_29,
2020-02-02,0,0,20_29,
2020-02-03,0,0,20_29,
2020-02-04,0,0,20_29,1.0
2020-02-05,0,0,20_29,1.0
2020-02-06,1,1,20_29,1.0
2020-02-07,0,0,20_29,1.0
2020-02-08,0,0,20_29,1.0
2020-02-09,0,0,20_29,1.0
2020-02-10,0,0,20_29,1.0
2020-02-11,0,0,20_29,1.0
2020-02-12,0,0,20_29,1.0
2020-02-13,0,0,20_29,
2020-02-14,0,0,20_29,
2020-02-15,0,0,20_29,0.6666666666666666
2020-02-16,0,0,20_29,0.8
2020-02-17,0,0,20_29,0.5
2020-02-18,0,0,20_29,0.5625
2020-02-19,0,0,20_29,0.6326530612244898
2020-02-20,0,0,20_29,0.6417910447761194
2020-02-21,0,0,20_29,0.6352941176470588
2020-02-22,3,2,20_29,0.631578947368421
2020-02-23,2,2,20_29,0.6442307692307693
2020-02-24,9,3,20_29,0.632
2020-02-25,18,11,20_29,0.6453900709219859
2020-02-26,17,13,20_29,0.644808743169399
2020-02-27,18,12,20_29,0.6277056277056277
2020-02-28,18,11,20_29,0.6188811188811189
2020-02-29,10,6,20_29,0.6242603550295858
2020-03-01,9,7,20_29,0.6325459317585301
2020-03-02,21,12,20_29,0.6130434782608696
2020-03-03,16,12,20_29,0.6302367941712204
2020-03-04,42,27,20_29,0.6347962382445141
2020-03-05,48,27,20_29,0.6469002695417789
2020-03-06,55,32,20_29,0.6514983351831298
2020-03-07,55,36,20_29,0.6479146459747818
2020-03-08,45,32,20_29,0.6479367866549605
2020-03-09,88,44,20_29,0.6565579984836998
2020-03-10,107,75,20_29,0.6552631578947369
2020-03-11,106,72,20_29,0.6600117439812097
2020-03-12,122,87,20_29,0.6659563132658498
2020-03-13,177,118,20_29,0.6671490593342981
2020-03-14,140,87,20_29,0.6683394160583942
2020-03-15,117,77,20_29,0.6647899523603291
2020-03-16,201,140,20_29,0.6761133603238867
2020-03-17,217,142,20_29,0.6771743258640335
2020-03-18,225,155,20_29,0.6717967072297781
2020-03-19,222,153,20_29,0.6606486125041792
2020-03-20,251,165,20_29,0.6568783913182253
2020-03-21,174,118,20_29,0.6535846724351051
2020-03-22,162,102,20_29,0.6525190839694657
2020-03-23,249,179,20_29,0.648374589919475
2020-03-24,270,188,20_29,0.6466187050359712
2020-03-25,267,166,20_29,0.6458859870822803
2020-03-26,319,186,20_29,0.6466227347611203
2020-03-27,319,200,20_29,0.6487074829931972
2020-03-28,243,144,20_29,0.6459060402684563
2020-03-29,156,99,20_29,0.6416060361088656
2020-03-30,279,177,20_29,0.6323172376584839
2020-03-31,339,215,20_29,0.6264212236058473
2020-04-01,311,208,20_29,0.6181340341655717
2020-04-02,303,208,20_29,0.6215857862635905
2020-04-03,284,194,20_29,0.6180592991913747
2020-04-04,224,140,20_29,0.6191512513601741
2020-04-05,148,77,20_29,0.6143053645116919
2020-04-06,245,142,20_29,0.6086458631548812
2020-04-07,257,158,20_29,0.6087477531455961
2020-04-08,378,204,20_29,0.5984756097560976
2020-04-09,285,178,20_29,0.5831273176761433
2020-04-10,258,149,20_29,0.5742016280525987
2020-04-11,209,127,20_29,0.5731124561962408
2020-04-12,115,56,20_29,0.5806135770234987
2020-04-13,137,70,20_29,0.5824725091636122
2020-04-14,184,121,20_29,0.5852752448497129
2020-04-15,253,139,20_29,0.5965037459864431
2020-04-16,259,132,20_29,0.5972683647102252
2020-04-17,242,141,20_29,0.6012947448591013
2020-04-18,169,105,20_29,0.6038781163434903
2020-04-19,73,57,20_29,0.6146419951729686
2020-04-20,182,111,20_29,0.6200080677692618
2020-04-21,217,143,20_29,0.6185819070904646
2020-04-22,220,143,20_29,0.6238993710691824
2020-04-23,191,124,20_29,0.6351706036745407
2020-04-24,175,110,20_29,0.6413760603204524
2020-04-25,110,74,20_29,0.6412512218963832
2020-04-26,74,58,20_29,0.6368631368631369
2020-04-27,130,79,20_29,0.6352266805627931
2020-04-28,159,102,20_29,0.6255506607929515
2020-04-29,184,109,20_29,0.6138613861386139
2020-04-30,160,96,20_29,0.5951367781155015
2020-05-01,78,50,20_29,0.5837018319646241
2020-05-02,93,56,20_29,0.5744818652849741
2020-05-03,29,20,20_29,0.5638795986622074
2020-05-04,99,55,20_29,0.5594405594405595
2020-05-05,114,60,20_29,0.5459940652818991
2020-05-06,121,61,20_29,0.5403225806451613
2020-05-07,119,49,20_29,0.5244932432432432
2020-05-08,113,55,20_29,0.5071729957805907
2020-05-09,71,37,20_29,0.49696969696969695
2020-05-10,25,14,20_29,0.4978317432784042
2020-05-11,65,36,20_29,0.4878268710550045
2020-05-12,77,38,20_29,0.4857685009487666
2020-05-13,76,43,20_29,0.4727272727272727
2020-05-14,104,47,20_29,0.48593073593073594
2020-05-15,79,30,20_29,0.4766248574686431
2020-05-16,63,29,20_29,0.47030878859857483
2020-05-17,27,20,20_29,0.4700956937799043
2020-05-18,55,22,20_29,0.45985401459854014
2020-05-19,59,31,20_29,0.4451450189155107
2020-05-20,57,17,20_29,0.43973509933774835
2020-05-21,53,30,20_29,0.43478260869565216
2020-05-22,66,24,20_29,0.43833580980683506
2020-05-23,36,15,20_29,0.42990654205607476
2020-05-24,19,11,20_29,0.420545746388443
2020-05-25,51,21,20_29,0.42521008403361343
2020-05-26,48,13,20_29,0.4177449168207024
2020-05-27,38,22,20_29,0.433852140077821
2020-05-28,62,25,20_29,0.4069767441860465
2020-05-29,39,15,20_29,0.41030927835051545
2020-05-30,32,10,20_29,0.4168421052631579
2020-05-31,8,6,20_29,0.41630901287553645
2020-06-01,27,13,20_29,0.4197247706422018
2020-06-02,5,4,20_29,0.43249427917620137
2020-06-03,30,14,20_29,0.42437923250564336
2020-06-04,55,17,20_29,0.41037735849056606
2020-06-05,35,13,20_29,0.4075829383886256
2020-06-06,26,14,20_29,0.4206730769230769
2020-06-07,10,7,20_29,0.41262135922330095
2020-06-08,21,10,20_29,0.4028776978417266
2020-06-09,49,19,20_29,0.39864864864864863
2020-06-10,44,21,20_29,0.3897550111358575
2020-06-11,43,11,20_29,0.3957345971563981
2020-06-12,37,13,20_29,0.3938679245283019
2020-06-13,26,13,20_29,0.3859223300970874
2020-06-14,4,1,20_29,0.3783783783783784
2020-06-15,32,11,20_29,0.3532110091743119
2020-06-16,32,13,20_29,0.34660421545667447
2020-06-17,35,12,20_29,0.33414634146341465
2020-06-18,28,9,20_29,0.3384223918575064
2020-06-19,37,13,20_29,0.3378016085790885
2020-06-20,14,6,20_29,0.3235294117647059
2020-06-21,5,2,20_29,0.3237597911227154
2020-06-22,50,10,20_29,0.32987012987012987
2020-06-23,40,13,20_29,0.3086734693877551
2020-06-24,27,10,20_29,0.30456852791878175
2020-06-25,26,7,20_29,0.2977667493796526
2020-06-26,17,6,20_29,0.2914572864321608
2020-06-27,27,8,20_29,0.2787286063569682
2020-06-28,13,4,20_29,0.28743961352657005
2020-06-29,34,14,20_29,0.2977667493796526
2020-06-30,39,7,20_29,0.2969543147208122
2020-07-01,37,11,20_29,0.293398533007335
2020-07-02,37,9,20_29,0.2980769230769231
2020-07-03,32,9,20_29,0.3002309468822171
2020-07-04,25,4,20_29,0.296127562642369
2020-07-05,10,7,20_29,0.3036529680365297
2020-07-06,39,11,20_29,0.2913752913752914
2020-07-07,31,10,20_29,0.2863741339491917
2020-07-08,42,13,20_29,0.2876712328767123
2020-07-09,33,11,20_29,0.3
2020-07-10,34,12,20_29,0.3026315789473684
2020-07-11,33,8,20_29,0.3078602620087336
2020-07-12,12,7,20_29,0.2946236559139785
2020-07-13,25,6,20_29,0.2922077922077922
2020-07-14,43,6,20_29,0.2871900826446281
2020-07-15,42,13,20_29,0.2946058091286307
2020-07-16,39,15,20_29,0.2925851703406814
2020-07-17,48,15,20_29,0.3013972055888224
2020-07-18,27,7,20_29,0.3111545988258317
2020-07-19,17,3,20_29,0.312015503875969
2020-07-20,36,9,20_29,0.3193430656934307
2020-07-21,53,14,20_29,0.3339253996447602
2020-07-22,40,16,20_29,0.2822085889570552
2020-07-23,50,15,20_29,0.2697466467958271
2020-07-24,36,17,20_29,0.2768777614138439
2020-07-25,43,16,20_29,0.2813852813852814
2020-07-26,17,9,20_29,0.29190751445086704
2020-07-27,57,20,20_29,0.30398899587345257
2020-07-28,58,19,20_29,0.3086092715231788
2020-07-29,131,9,20_29,0.2711471610660487
2020-07-30,58,12,20_29,0.2725225225225225
2020-07-31,56,22,20_29,0.2696747114375656
2020-08-01,41,14,20_29,0.27150259067357513
2020-08-02,16,10,20_29,0.2793522267206478
2020-08-03,71,28,20_29,0.287109375
2020-08-04,81,26,20_29,0.2935185185185185
2020-08-05,148,17,20_29,0.33635539437896644
2020-08-06,75,23,20_29,0.35744322960470987
2020-08-07,101,32,20_29,0.3565950920245399
2020-08-08,55,21,20_29,0.36971046770601335
2020-08-09,40,23,20_29,0.3698245614035088
2020-08-10,93,38,20_29,0.38456591639871385
2020-08-11,114,42,20_29,0.4059633027522936
2020-08-12,154,63,20_29,0.41985887096774194
2020-08-13,144,66,20_29,0.424945295404814
2020-08-14,171,62,20_29,0.4283040059902658
2020-08-15,84,47,20_29,0.4255892255892256
2020-08-16,94,39,20_29,0.4236437754782063
2020-08-17,201,99,20_29,0.422399559713814
2020-08-18,270,136,20_29,0.4217891054472764
2020-08-19,388,142,20_29,0.4184479553903346
2020-08-20,376,161,20_29,0.41675710874755806
2020-08-21,487,205,20_29,0.41384327582623154
2020-08-22,354,141,20_29,0.40781563126252507
2020-08-23,259,110,20_29,0.40613790354722995
2020-08-24,538,222,20_29,0.39723627870766837
2020-08-25,482,195,20_29,0.3912709094404922
2020-08-26,456,176,20_29,0.38674463937621834
2020-08-27,447,185,20_29,0.37918801734331886
2020-08-28,375,133,20_29,0.3738489871086556
2020-08-29,263,91,20_29,0.37261146496815284
2020-08-30,122,42,20_29,0.36937334510150044
2020-08-31,321,102,20_29,0.36141494065627183
2020-09-01,333,130,20_29,0.3557552209810588
2020-09-02,317,91,20_29,0.35377597567156616
2020-09-03,320,101,20_29,0.34594022745305475
2020-09-04,300,108,20_29,0.34776725304465494
2020-09-05,177,69,20_29,0.35091109884041966
2020-09-06,81,29,20_29,0.3569838619922092
2020-09-07,303,101,20_29,0.36561880487114135
2020-09-08,303,107,20_29,0.36699365262550493
2020-09-09,284,107,20_29,0.37485242030696575
2020-09-10,282,97,20_29,0.3810948250074783
2020-09-11,289,110,20_29,0.38325859491778774
2020-09-12,190,77,20_29,0.39086294416243655
2020-09-13,94,54,20_29,0.3919402985074627
2020-09-14,258,110,20_29,0.3982696897374702
2020-09-15,268,111,20_29,0.4004781829049611
2020-09-16,239,89,20_29,0.40405244338498214
2020-09-17,275,105,20_29,0.4048751486325803
2020-09-18,302,116,20_29,0.4085419734904271
2020-09-19,181,96,20_29,0.410615339749198
2020-09-20,82,33,20_29,0.40594345066358917
2020-09-21,305,123,20_29,0.4010620458356624
2020-09-22,297,112,20_29,0.3943056674724684
2020-09-23,294,123,20_29,0.3910339466182949
2020-09-24,290,103,20_29,0.3942236484818563
2020-09-25,320,135,20_29,0.39344648750589345
2020-09-26,224,98,20_29,0.38644605621033545
2020-09-27,131,53,20_29,0.3870544500328012
2020-09-28,370,138,20_29,0.38981653267367555
2020-09-29,413,144,20_29,0.39635535307517084
2020-09-30,375,130,20_29,0.4012100259291271
2020-10-01,467,193,20_29,0.40502793296089384
2020-10-02,493,188,20_29,0.4071756362119316
2020-10-03,351,132,20_29,0.40581187866428753
2020-10-04,243,98,20_29,0.40778839088905217
2020-10-05,583,244,20_29,0.4001308329699084
2020-10-06,714,309,20_29,0.39770272923620653
2020-10-07,811,356,20_29,0.39935936282572937
2020-10-08,949,392,20_29,0.39457737725295217
2020-10-09,1067,453,20_29,0.3896176001110417
2020-10-10,879,354,20_29,0.39102808489007496
2020-10-11,451,199,20_29,0.3916006631055443
2020-10-12,1376,478,20_29,0.3841586315846816
2020-10-13,1427,525,20_29,0.3768707482993197
2020-10-14,1740,692,20_29,0.36730379255296197
2020-10-15,1788,659,20_29,0.3636328487472935
2020-10-16,2030,723,20_29,0.3584274362191552
2020-10-17,1680,672,20_29,0.35701708621364286
2020-10-18,792,322,20_29,0.35780540131246846
2020-10-19,2653,918,20_29,0.355
2020-10-20,2937,1013,20_29,0.3517409863352036
2020-10-21,3408,1113,20_29,0.34739663473469995
2020-10-22,3636,1284,20_29,0.34507123827174796
2020-10-23,3895,1332,20_29,0.34169762541006754
2020-10-24,2855,1019,20_29,0.3414572758924452
2020-10-25,1479,591,20_29,0.34125087553046846
2020-10-26,4080,1349,20_29,0.3393519712692712
2020-10-27,4276,1415,20_29,0.33846799100163955
2020-10-28,4785,1588,20_29,0.34000809061488674
2020-10-29,4659,1556,20_29,0.33941390236479835
2020-10-30,4894,1556,20_29,0.33972426054067245
2020-10-31,3329,1224,20_29,0.3402964032735025
2020-11-01,1656,607,20_29,0.3400448576369271
2020-11-02,4510,1456,20_29,0.3423886317003273
2020-11-03,4992,1664,20_29,0.3445681562463264
2020-11-04,5338,1850,20_29,0.3481299774858026
2020-11-05,5113,1753,20_29,0.35107277374226525
2020-11-06,5407,1863,20_29,0.35623396786823275
2020-11-07,3646,1321,20_29,0.35946753049552055
2020-11-08,1722,659,20_29,0.3608092094125614
2020-11-09,4644,1679,20_29,0.36549114523854165
2020-11-10,4852,1742,20_29,0.37225824251620915
2020-11-11,4756,1790,20_29,0.37611389401529133
2020-11-12,4613,1715,20_29,0.3804525016570231
2020-11-13,4678,1786,20_29,0.38421130511985796
2020-11-14,3344,1421,20_29,0.38702684361333134
2020-11-15,1455,614,20_29,0.38778235653235654
2020-11-16,4109,1586,20_29,0.3904362878162005
2020-11-17,4315,1809,20_29,0.39391780487308403
2020-11-18,4241,1661,20_29,0.3959160402060985
2020-11-19,4041,1592,20_29,0.39764865574918995
2020-11-20,3648,1397,20_29,0.40086354602152013
2020-11-21,2630,1080,20_29,0.39880910186432267
2020-11-22,1090,454,20_29,0.39824620250131776
2020-11-23,3066,1202,20_29,0.3995453750655709
2020-11-24,3141,1245,20_29,0.3968028978659737
2020-11-25,2985,1187,20_29,0.4011451015102063
2020-11-26,2933,1129,20_29,0.4055524837761546
2020-11-27,2775,1170,20_29,0.4103116559949018
2020-11-28,1892,752,20_29,0.41249726895346295
2020-11-29,872,358,20_29,0.4135823967072978
2020-11-30,2404,959,20_29,0.417735565782173
2020-12-01,2379,931,20_29,0.4226432434343077
2020-12-02,2298,1047,20_29,0.42637578759514877
2020-12-03,2250,1025,20_29,0.4357235984354628
2020-12-04,2238,982,20_29,0.4405754081516155
2020-12-05,1716,775,20_29,0.4476710642717028
2020-12-06,636,301,20_29,0.45053189416669914
2020-12-07,2120,938,20_29,0.4551101966525541
2020-12-08,793,403,20_29,0.4666026717862571
2020-12-09,2151,937,20_29,0.4710203750304408
2020-12-10,2321,1119,20_29,0.4741439696732457
2020-12-11,2207,1050,20_29,0.47839158211198796
2020-12-12,1614,814,20_29,0.4804801010739103
2020-12-13,536,281,20_29,0.47924702331041424
2020-12-14,2014,899,20_29,0.4821541177954345
2020-12-15,2108,1095,20_29,0.48189051181569886
2020-12-16,1934,986,20_29,0.48498753906404524
2020-12-17,1881,927,20_29,0.4873397306668817
2020-12-18,1918,932,20_29,0.48921984587410167
2020-12-19,1512,727,20_29,0.4895167419196209
2020-12-20,743,323,20_29,0.48841724396593567
2020-12-21,2055,976,20_29,0.4923964341898269
2020-12-22,2269,1108,20_29,0.493682119765034
2020-12-23,2167,1023,20_29,0.4949691658552418
2020-12-24,1844,946,20_29,0.49674637710088226
2020-12-25,503,263,20_29,0.49741346679564286
2020-12-26,885,464,20_29,0.4985271542961457
2020-12-27,830,400,20_29,0.5007618498538072
2020-12-28,2235,1098,20_29,0.5024133391838526
2020-12-29,2887,1509,20_29,0.5058987351564616
2020-12-30,2919,1504,20_29,0.5093044847212691
2020-12-31,2282,1170,20_29,0.5092401665175271
2021-01-01,646,316,20_29,0.5095671492045292
2021-01-02,1838,916,20_29,0.5091692519820752
2021-01-03,923,467,20_29,0.5089896964248669
2021-01-04,2841,1411,20_29,0.50946416144746
2021-01-05,3053,1592,20_29,0.5076995034899618
2021-01-06,1087,561,20_29,0.5072480053938645
2021-01-07,2774,1418,20_29,0.5058161781587205
2021-01-08,2708,1395,20_29,0.5045054985472066
2021-01-09,1987,1014,20_29,0.5035009787682578
2021-01-10,742,350,20_29,0.5021401819154628
2021-01-11,2053,1019,20_29,0.5008391943734015
2021-01-12,1941,978,20_29,0.4966494189498685
2021-01-13,1822,935,20_29,0.4960170163072945
2021-01-14,1719,847,20_29,0.49339109676848947
2021-01-15,1701,814,20_29,0.49063231850117095
2021-01-16,1213,574,20_29,0.48957622990745253
2021-01-17,525,231,20_29,0.4895879705198595
2021-01-18,1699,805,20_29,0.4873449888188656
2021-01-19,1607,769,20_29,0.4854569920298106
2021-01-20,1486,744,20_29,0.48305848666419215
2021-01-21,1418,686,20_29,0.48207516516841764
2021-01-22,1437,709,20_29,0.48107602596545274
2021-01-23,1167,590,20_29,0.4829059829059829
2021-01-24,429,197,20_29,0.4834131136591339
2021-01-25,1512,710,20_29,0.4858111927642736
2021-01-26,1587,769,20_29,0.4882696269169146
2021-01-27,1359,665,20_29,0.4897022546038667
2021-01-28,1326,639,20_29,0.48896784916041036
2021-01-29,1413,657,20_29,0.49134967919340056
2021-01-30,1053,530,20_29,0.48948845735235147
2021-01-31,473,215,20_29,0.48915896382517404
2021-02-01,1423,714,20_29,0.4902487846725765
2021-02-02,1393,708,20_29,0.4962750716332378
2021-02-03,1441,747,20_29,0.4995159728944821
2021-02-04,1436,682,20_29,0.5020659987547405
2021-02-05,1444,754,20_29,0.5049185888738128
2021-02-06,1168,558,20_29,0.5051400813375508
2021-02-07,498,225,20_29,0.5063914027149321
2021-02-08,1471,709,20_29,0.5062106516930407
2021-02-09,1552,857,20_29,0.5106192210703279
2021-02-10,1470,777,20_29,0.5140606800155305
2021-02-11,1432,737,20_29,0.5206597983340641
2021-02-12,1434,718,20_29,0.51981601326416
2021-02-13,1069,542,20_29,0.522300036859565
2021-02-14,449,225,20_29,0.5228094065888022
2021-02-15,1374,686,20_29,0.5227226720647773
2021-02-16,1607,895,20_29,0.520453881367488
2021-02-17,1625,903,20_29,0.5197463514710682
2021-02-18,1655,915,20_29,0.5200787930339795
2021-02-19,1893,972,20_29,0.5189300059823947
2021-02-20,1462,758,20_29,0.5192689381409196
2021-02-21,600,288,20_29,0.5195229537657245
2021-02-22,2138,1056,20_29,0.5214633197120062
2021-02-23,2326,1215,20_29,0.5221540303869471
2021-02-24,2383,1237,20_29,0.5200429876410532
2021-02-25,2322,1207,20_29,0.5184040653756352
2021-02-26,2499,1245,20_29,0.5207130053774148
2021-02-27,1851,956,20_29,0.5229668184775537
2021-02-28,749,387,20_29,0.5250805931656995
2021-03-01,2585,1365,20_29,0.529754775263191
2021-03-02,2634,1449,20_29,0.5315165511932256
2021-03-03,2818,1467,20_29,0.5340131937299522
2021-03-04,2864,1496,20_29,0.5380787345596729
2021-03-05,2895,1561,20_29,0.5409366970334034
2021-03-06,2076,1147,20_29,0.5420353344669568
2021-03-07,880,500,20_29,0.5424229390681004
2021-03-08,2844,1575,20_29,0.5433070866141733
2021-03-09,3075,1669,20_29,0.5452306124182451
2021-03-10,2954,1623,20_29,0.5477847564080801
2021-03-11,3035,1725,20_29,0.5495748299319728
2021-03-12,2988,1606,20_29,0.5500598324690865
2021-03-13,2300,1237,20_29,0.5477903391572456
2021-03-14,927,497,20_29,0.5464854545972591
2021-03-15,2762,1492,20_29,0.5463634805461921
2021-03-16,2901,1662,20_29,0.5472169567465104
2021-03-17,2845,1572,20_29,0.5497143516648393
2021-03-18,2798,1523,20_29,0.548859459774809
2021-03-19,2713,1478,20_29,0.5498182031433263
2021-03-20,2006,1029,20_29,0.5500590318772137
2021-03-21,949,492,20_29,0.551150630705149
2021-03-22,2753,1521,20_29,0.5521189591078067
2021-03-23,2887,1596,20_29,0.5508583370652336
2021-03-24,2794,1622,20_29,0.5493482309124768
2021-03-25,2659,1489,20_29,0.549543538260896
2021-03-26,2810,1541,20_29,0.5484691532072696
2021-03-27,2076,1122,20_29,0.5489469458341054
2021-03-28,898,518,20_29,0.5498313975271637
2021-03-29,2536,1400,20_29,0.5495489497686495
2021-03-30,2771,1548,20_29,0.5446907339731548
2021-03-31,2644,1411,20_29,0.5396349958205628
2021-04-01,2475,1352,20_29,0.5373526487714814
2021-04-02,2371,1255,20_29,0.534819246342976
2021-04-03,1759,909,20_29,0.533355607528678
2021-04-04,595,326,20_29,0.5299958935304439
2021-04-05,766,420,20_29,0.5274842241313769
2021-04-06,2125,1035,20_29,0.5259491193737769
2021-04-07,2227,1168,20_29,0.524642353415273
2021-04-08,2111,1129,20_29,0.522044834146745
2021-04-09,2059,1068,20_29,0.5201440372802373
2021-04-10,1600,828,20_29,0.5221468389438658
2021-04-11,748,348,20_29,0.5211953943680193
2021-04-12,2055,1079,20_29,0.5206577253664411
2021-04-13,2015,1110,20_29,0.5253092413560181
2021-04-14,1909,992,20_29,0.5260333261198875
2021-04-15,1838,955,20_29,0.5267932209389796
2021-04-16,1798,911,20_29,0.5267736410348869
2021-04-17,1295,714,20_29,0.5283027481055419
2021-04-18,643,329,20_29,0.5298538429618701
2021-04-19,1660,873,20_29,0.5290261730723886
2021-04-20,1729,939,20_29,0.5281686735335365
2021-04-21,1645,879,20_29,0.527431174489998
2021-04-22,1605,880,20_29,0.5277467789388252
2021-04-23,1646,850,20_29,0.5280492218602968
2021-04-24,1320,714,20_29,0.5280543955455617
2021-04-25,531,267,20_29,0.5291898010888901
2021-04-26,1571,805,20_29,0.5275738338393596
2021-04-27,1489,814,20_29,0.5280930600259754
2021-04-28,1426,722,20_29,0.527597778292062
2021-04-29,1356,707,20_29,0.5248895786080936
2021-04-30,1425,720,20_29,0.5264037640066861
2021-05-01,632,364,20_29,0.5245692405871091
2021-05-02,516,283,20_29,0.5255784061696658
2021-05-03,1224,613,20_29,0.528047068262352
2021-05-04,1323,734,20_29,0.5271565495207667
2021-05-05,1220,646,20_29,0.5324140918278949
2021-05-06,1075,555,20_29,0.5340480144949419
2021-05-07,1045,559,20_29,0.5364233172506525
2021-05-08,837,431,20_29,0.5324418420636177
2021-05-09,421,225,20_29,0.530944098373918
2021-05-10,968,525,20_29,0.5326816829579261
2021-05-11,930,506,20_29,0.5288677381700637
2021-05-12,880,507,20_29,0.53329517267697
2021-05-13,750,406,20_29,0.5375600961538461
2021-05-14,822,428,20_29,0.5369395916649127
2021-05-15,627,311,20_29,0.5403243480166557
2021-05-16,239,117,20_29,0.5405710416431554
2021-05-17,628,317,20_29,0.5362388059701493
2021-05-18,695,357,20_29,0.5362446513969292
2021-05-19,565,346,20_29,0.5315422099301989
2021-05-20,577,332,20_29,0.5322404371584699
2021-05-21,563,294,20_29,0.531731184343071
2021-05-22,461,260,20_29,0.5352746922845992
2021-05-23,156,84,20_29,0.538064123993314
2021-05-24,482,226,20_29,0.5385099025463691
2021-05-25,501,276,20_29,0.5430637738330046
2021-05-26,527,282,20_29,0.5370826010544816
2021-05-27,477,266,20_29,0.5305863133055001
2021-05-28,451,227,20_29,0.5318282753515914
2021-05-29,340,182,20_29,0.5316190476190477
2021-05-30,158,92,20_29,0.532608695652174
2021-05-31,409,202,20_29,0.5359310749951047
2021-06-01,417,235,20_29,0.5349877949552482
2021-06-02,171,98,20_29,0.5374383179575198
2021-06-03,396,199,20_29,0.5307349665924276
2021-06-04,458,245,20_29,0.5329146313096069
2021-06-05,307,177,20_29,0.5353168843734881
2021-06-06,150,86,20_29,0.5333006856023507
2021-06-07,345,170,20_29,0.5377766471635717
2021-06-08,310,169,20_29,0.536134903640257
2021-06-09,272,157,20_29,0.540497617787189
2021-06-10,306,144,20_29,0.5458625525946704
2021-06-11,260,135,20_29,0.5451241671714112
2021-06-12,175,104,20_29,0.5403508771929825
2021-06-13,108,57,20_29,0.5381578947368421
2021-06-14,256,138,20_29,0.5426356589147286
2021-06-15,222,124,20_29,0.5413115968877362
2021-06-16,213,137,20_29,0.5374757281553398
2021-06-17,183,103,20_29,0.5460820138043037
2021-06-18,195,99,20_29,0.5535864978902953
2021-06-19,140,71,20_29,0.5498266897746967
2021-06-20,55,28,20_29,0.5484875444839857
2021-06-21,143,74,20_29,0.5454545454545454
2021-06-22,171,90,20_29,0.5451950523311132
2021-06-23,148,80,20_29,0.5408261287223823
2021-06-24,194,105,20_29,0.5477434679334917
2021-06-25,167,102,20_29,0.5564814814814815
2021-06-26,113,61,20_29,0.5677737881508079
2021-06-27,48,21,20_29,0.5719313682358117
2021-06-28,164,81,20_29,0.5815217391304348
2021-06-29,168,94,20_29,0.5916411042944786
2021-06-30,193,117,20_29,0.6021778584392015
2021-07-01,206,130,20_29,0.6087405368203717
2021-07-02,250,148,20_29,0.615014436958614
2021-07-03,208,134,20_29,0.625866747060597
2021-07-04,100,63,20_29,0.63568345323741
2021-07-05,262,165,20_29,0.6384373361300472
2021-07-06,387,242,20_29,0.6439778495616059
2021-07-07,295,196,20_29,0.6531075779475531
2021-07-08,345,215,20_29,0.6509162773984908
2021-07-09,378,250,20_29,0.652542372881356
2021-07-10,313,220,20_29,0.6488155061019383
2021-07-11,206,154,20_29,0.6498075865860363
2021-07-12,503,307,20_29,0.6496632576702419
2021-07-13,688,450,20_29,0.648068669527897
2021-07-14,702,489,20_29,0.6488301119023397
2021-07-15,929,590,20_29,0.6468199021508354
2021-07-16,1056,683,20_29,0.6419763513513513
2021-07-17,801,495,20_29,0.6389154704944179
2021-07-18,411,272,20_29,0.637529319781079
2021-07-19,1004,646,20_29,0.6318613588572257
2021-07-20,1223,771,20_29,0.6315969607776029
2021-07-21,1271,836,20_29,0.6291785436641617
2021-07-22,1348,844,20_29,0.6293184525675591
2021-07-23,1385,844,20_29,0.6262383853301335
2021-07-24,1013,631,20_29,0.6253244009898002
2021-07-25,456,296,20_29,0.6231727773783848
2021-07-26,1504,867,20_29,0.6243811520764168
2021-07-27,1506,963,20_29,0.625648628613788
2021-07-28,1529,974,20_29,0.622879684418146
2021-07-29,1442,915,20_29,0.6201628755967424
2021-07-30,1358,823,20_29,0.6158730158730159
2021-07-31,1119,679,20_29,0.6157733962788114
2021-08-01,534,313,20_29,0.6127610336657667
2021-08-02,1481,964,20_29,0.6144818423383526
2021-08-03,1591,1023,20_29,0.613606121091151
2021-08-04,1479,917,20_29,0.6108214185590132
2021-08-05,1408,833,20_29,0.6068883610451307
2021-08-06,1535,860,20_29,0.604995164134949
2021-08-07,1063,660,20_29,0.6039569793523897
2021-08-08,600,330,20_29,0.6031755263463999
2021-08-09,1419,846,20_29,0.5982444694857956
2021-08-10,1478,930,20_29,0.5904134212103056
2021-08-11,1328,801,20_29,0.5855079499939313
2021-08-12,1289,752,20_29,0.5818360213405286
2021-08-13,1253,726,20_29,0.5788585359754954
2021-08-14,929,546,20_29,0.5738119312436805
2021-08-15,341,183,20_29,0.5740610852515463
2021-08-16,1148,680,20_29,0.5668691045354697
2021-08-17,1420,790,20_29,0.5564718300567357
2021-08-18,1267,711,20_29,0.5459750757830919
2021-08-19,1237,673,20_29,0.5367713945840039
2021-08-20,1225,632,20_29,0.5269857812848954
