date,confirmed,intensive_care,age_class,intensive_care_/_confirmed_14_days_moving_average
2020-09-29,412,0.0,20_29,0.0015165876777251184
2020-09-30,377,1.0,20_29,0.0017280110592707793
2020-10-01,476,0.0,20_29,0.0013944840409048653
2020-10-02,491,0.0,20_29,0.0012491325468424704
2020-10-03,350,1.0,20_29,0.0011447468837445943
2020-10-04,241,0.0,20_29,0.0009777560498655585
2020-10-05,587,1.0,20_29,0.0009797517962116264
2020-10-06,717,1.0,20_29,0.0008820070560564484
2020-10-07,809,3.0,20_29,0.0008642295393656555
2020-10-08,955,0.0,20_29,0.0008541699021587203
2020-10-09,1071,1.0,20_29,0.0009706045479755962
2020-10-10,879,0.0,20_29,0.0008247161073399734
2020-10-11,447,0.0,20_29,0.0007967150824293682
2020-10-12,1374,1.0,20_29,0.0007069059271343121
2020-10-13,1430,0.0,20_29,0.000678689160364553
2020-10-14,1744,2.0,20_29,0.0006023059714334883
2020-10-15,1783,1.0,20_29,0.0006554848660111818
2020-10-16,2037,3.0,20_29,0.0005560189046427579
2020-10-17,1689,0.0,20_29,0.0005851375073142189
2020-10-18,795,0.0,20_29,0.0005975030661341552
2020-10-19,2660,1.0,20_29,0.000579609343302614
2020-10-20,2955,2.0,20_29,0.0005353319057815846
2020-10-21,3425,3.0,20_29,0.0004950862687823353
2020-10-22,3646,3.0,20_29,0.000508329674900067
2020-10-23,3912,0.0,20_29,0.0004334915577519128
2020-10-24,2865,2.0,20_29,0.00043952364009292787
2020-10-25,1484,1.0,20_29,0.0005140542430037218
2020-10-26,4081,2.0,20_29,0.0004951573610093287
2020-10-27,4284,0.0,20_29,0.00045677743519470136
2020-10-28,4781,2.0,20_29,0.0003855262433221347
2020-10-29,4665,3.0,20_29,0.00041099317393945893
2020-10-30,4895,1.0,20_29,0.00045240208104957284
2020-10-31,3331,1.0,20_29,0.0004633363650404132
2020-11-01,1649,4.0,20_29,0.0004444368472333806
2020-11-02,4516,1.0,20_29,0.00042324101036093995
2020-11-03,5008,1.0,20_29,0.0004528605692625082
2020-11-04,5354,0.0,20_29,0.0005536819852015905
2020-11-05,5137,5.0,20_29,0.000520492284961131
2020-11-06,5421,3.0,20_29,0.0005559111889761126
2020-11-07,3667,3.0,20_29,0.0005726990971567174
2020-11-08,1712,0.0,20_29,0.0005408785896590775
2020-11-09,4648,1.0,20_29,0.0005616543272912944
2020-11-10,4837,2.0,20_29,0.0005855607605400937
2020-11-11,4761,8.0,20_29,0.00066718168410703
2020-11-12,4623,1.0,20_29,0.0006086100420656941
2020-11-13,4698,3.0,20_29,0.0005730870907511138
2020-11-14,3337,2.0,20_29,0.000565482922415743
2020-11-15,1444,2.0,20_29,0.0005912870984969863
2020-11-16,4108,2.0,20_29,0.0006096002202426602
2020-11-17,4317,2.0,20_29,0.0006102522375915378
2020-11-18,4246,4.0,20_29,0.0005277156246042133
2020-11-19,4046,1.0,20_29,0.0006128926343438766
2020-11-20,3649,0.0,20_29,0.0006396929473852551
2020-11-21,2626,2.0,20_29,0.0006615162898386373
2020-11-22,1088,1.0,20_29,0.0006466756083540908
2020-11-23,3073,1.0,20_29,0.0006492695717318017
2020-11-24,3144,1.0,20_29,0.0006297890206780728
2020-11-25,2975,3.0,20_29,0.0005530667551573475
2020-11-26,2934,4.0,20_29,0.0005819366852886406
2020-11-27,2784,3.0,20_29,0.0007585641897017326
2020-11-28,1893,2.0,20_29,0.0007175391526798527
2020-11-29,869,1.0,20_29,0.0007278481012658228
2020-11-30,2401,1.0,20_29,0.0007177814029363785
2020-12-01,2380,0.0,20_29,0.000777440101773977
2020-12-02,2300,0.0,20_29,0.000691663633054241
2020-12-03,2252,1.0,20_29,0.0005956369592733229
2020-12-04,2238,5.0,20_29,0.0005325016165227645
2020-12-05,1723,0.0,20_29,0.0005380476556495003
2020-12-06,634,1.0,20_29,0.0005839984426708196
2020-12-07,2123,0.0,20_29,0.0005532503457814661
2020-12-08,792,1.0,20_29,0.0005993048064245475
2020-12-09,2147,0.0,20_29,0.0006081245439065921
2020-12-10,2326,1.0,20_29,0.0005761079790955105
2020-12-11,2213,1.0,20_29,0.00041687510421877606
2020-12-12,1622,2.0,20_29,0.0004624957954927682
2020-12-13,534,2.0,20_29,0.00046048225050234425
2020-12-14,2021,0.0,20_29,0.0004616998950682057
2020-12-15,2104,1.0,20_29,0.000474158368895211
2020-12-16,1937,0.0,20_29,0.0006314127861089187
2020-12-17,1887,0.0,20_29,0.0006436041834271923
2020-12-18,1925,1.0,20_29,0.0007342461020170173
2020-12-19,1519,1.0,20_29,0.0007587930726655954
2020-12-20,738,1.0,20_29,0.0007048768668223269
2020-12-21,2060,0.0,20_29,0.0007416132268900232
2020-12-22,2275,2.0,20_29,0.0008854781582054309
2020-12-23,2179,4.0,20_29,0.0008502368516944005
2020-12-24,1846,1.0,20_29,0.000916371170166142
2020-12-25,506,2.0,20_29,0.0009637140702254253
2020-12-26,873,2.0,20_29,0.0009871262287665034
2020-12-27,829,1.0,20_29,0.0009795918367346938
2020-12-28,2245,1.0,20_29,0.0009882594774083884
2020-12-29,2897,5.0,20_29,0.0009199632014719411
2020-12-30,2920,0.0,20_29,0.0008002240627375665
2020-12-31,2287,2.0,20_29,0.0008099352051835853
2021-01-01,692,1.0,20_29,0.0007105300554213443
2021-01-02,1966,2.0,20_29,0.0006150271636997301
2021-01-03,925,1.0,20_29,0.0005823912298732443
2021-01-04,2857,1.0,20_29,0.000551552966320797
2021-01-05,3066,1.0,20_29,0.00042765502494654313
2021-01-06,1084,0.0,20_29,0.00044498831905662476
2021-01-07,2781,2.0,20_29,0.00037885963250615644
2021-01-08,2726,1.0,20_29,0.0004377964246625319
2021-01-09,1992,0.0,20_29,0.0003751500600240096
2021-01-10,752,0.0,20_29,0.00038087983241287375
2021-01-11,2064,0.0,20_29,0.0003584657665192974
2021-01-12,1948,1.0,20_29,0.0003804531619885019
2021-01-13,1827,0.0,20_29,0.00037397157816005983
2021-01-14,1715,0.0,20_29,0.00030831571529245946
2021-01-15,1707,3.0,20_29,0.00028012512255474114
2021-01-16,1212,0.0,20_29,0.00029127627554735667
2021-01-17,524,1.0,20_29,0.0002958579881656805
2021-01-18,1709,0.0,20_29,0.00035484361534952094
2021-01-19,1615,1.0,20_29,0.00030967741935483873
2021-01-20,1494,0.0,20_29,0.0003172421086025485
2021-01-21,1419,0.0,20_29,0.000323642051890609
2021-01-22,1441,0.0,20_29,0.00016433853738701725
2021-01-23,1172,0.0,20_29,0.0001657092355280601
2021-01-24,433,0.0,20_29,0.00022154527831625589
2021-01-25,1511,1.0,20_29,0.00022509848058525604
2021-01-26,1596,0.0,20_29,0.0002847380410022779
2021-01-27,1365,0.0,20_29,0.0003997487293701102
2021-01-28,1341,0.0,20_29,0.0004563865594158252
2021-01-29,1423,0.0,20_29,0.0004562303963501568
2021-01-30,1061,0.0,20_29,0.0004563344931835035
2021-01-31,475,2.0,20_29,0.0004545712824592306
2021-02-01,1424,0.0,20_29,0.00039842905116967386
2021-02-02,1405,2.0,20_29,0.0005134641716111365
2021-02-03,1445,2.0,20_29,0.0005666685555618518
2021-02-04,1437,1.0,20_29,0.0006765136994024129
2021-02-05,1447,0.0,20_29,0.0007884214675902461
2021-02-06,1168,0.0,20_29,0.0009004952723998199
2021-02-07,501,0.0,20_29,0.0007892659826361484
2021-02-08,1481,0.0,20_29,0.0009045169314263102
2021-02-09,1555,2.0,20_29,0.0008380356444494106
2021-02-10,1484,1.0,20_29,0.0007736516357206013
2021-02-11,1432,2.0,20_29,0.000709490803907657
2021-02-12,1442,2.0,20_29,0.0007455533070614549
2021-02-13,1072,2.0,20_29,0.0007860811235719526
2021-02-14,445,0.0,20_29,0.0008340718344367409
2021-02-15,1375,2.0,20_29,0.0008058829455021658
2021-02-16,1615,1.0,20_29,0.0007273785277858597
2021-02-17,1642,1.0,20_29,0.0006965728615213151
2021-02-18,1664,0.0,20_29,0.0007131395970761277
2021-02-19,1902,1.0,20_29,0.0007656967840735069
2021-02-20,1472,1.0,20_29,0.0008233841086867024
2021-02-21,602,1.0,20_29,0.0008946726311508743
2021-02-22,2152,0.0,20_29,0.0008524488530688159
2021-02-23,2323,1.0,20_29,0.0008944210487086796
2021-02-24,2396,1.0,20_29,0.0008918060856847287
2021-02-25,2334,3.0,20_29,0.0009581166164796058
2021-02-26,2514,4.0,20_29,0.0009263854425144748
2021-02-27,1854,4.0,20_29,0.0009077352006743176
2021-02-28,745,2.0,20_29,0.000899685110211426
2021-03-01,2593,2.0,20_29,0.001005435636409338
2021-03-02,2640,3.0,20_29,0.0009820469541199938
2021-03-03,2842,2.0,20_29,0.0010253626466419374
2021-03-04,2855,3.0,20_29,0.000974169741697417
2021-03-05,2903,1.0,20_29,0.0009022118742724098
2021-03-06,2093,1.0,20_29,0.000775550066065376
2021-03-07,878,1.0,20_29,0.0008288319186029895
2021-03-08,2857,4.0,20_29,0.000796133067955644
2021-03-09,3081,1.0,20_29,0.0008182613357410908
2021-03-10,2970,3.0,20_29,0.0008180535966149506
2021-03-11,3050,2.0,20_29,0.0007626687757753799
2021-03-12,2999,2.0,20_29,0.0007665010645848119
2021-03-13,2308,0.0,20_29,0.0007683770169896696
2021-03-14,920,4.0,20_29,0.0007954545454545455
2021-03-15,2774,1.0,20_29,0.0006837022476711392
2021-03-16,2911,4.0,20_29,0.0006872655422238767
2021-03-17,2851,2.0,20_29,0.0006905282541143975
2021-03-18,2807,1.0,20_29,0.0006982021295164951
2021-03-19,2726,1.0,20_29,0.0006433689135838573
2021-03-20,2007,1.0,20_29,0.0006478400424040755
2021-03-21,939,2.0,20_29,0.0005598939148371888
2021-03-22,2760,0.0,20_29,0.0005637145824061712
2021-03-23,2899,1.0,20_29,0.000476516663192066
2021-03-24,2805,3.0,20_29,0.0004492362982929021
2021-03-25,2668,2.0,20_29,0.0004536244594308525
2021-03-26,2820,0.0,20_29,0.00042792517422667807
2021-03-27,2072,0.0,20_29,0.0004003449125400345
2021-03-28,896,1.0,20_29,0.0003735292286621428
2021-03-29,2544,1.0,20_29,0.00043139206902273106
2021-03-30,2783,1.0,20_29,0.00044288488399822846
2021-03-31,2664,1.0,20_29,0.0004167969157028238
2021-04-01,2484,1.0,20_29,0.00038955979742890534
2021-04-02,2375,0.0,20_29,0.0004730196848961176
2021-04-03,1763,0.0,20_29,0.0004811785172298923
2021-04-04,593,1.0,20_29,0.00044662795891022776
2021-04-05,769,1.0,20_29,0.0004927602152983094
2021-04-06,2117,1.0,20_29,0.0005074556952143024
2021-04-07,2243,2.0,20_29,0.0005228022198986568
2021-04-08,2114,1.0,20_29,0.0004953764861294584
2021-04-09,2066,2.0,20_29,0.000507399577167019
2021-04-10,1606,0.0,20_29,0.000517620670318768
2021-04-11,747,0.0,20_29,0.0005165733964700818
2021-04-12,2058,2.0,20_29,0.0004975536943361804
2021-04-13,2019,1.0,20_29,0.0005056037751748546
2021-04-14,1912,1.0,20_29,0.0005617977528089888
2021-04-15,1842,0.0,20_29,0.0005743825387708214
2021-04-16,1801,0.0,20_29,0.000585216530116143
2021-04-17,1296,0.0,20_29,0.0006382784717789732
2021-04-18,640,1.0,20_29,0.0006906713325352242
2021-04-19,1657,1.0,20_29,0.0006121680165756262
2021-04-20,1733,1.0,20_29,0.0006277463904582549
2021-04-21,1649,3.0,20_29,0.0006920757328587672
2021-04-22,1607,1.0,20_29,0.0007596859964547987
2021-04-23,1647,2.0,20_29,0.000825635997729501
2021-04-24,1326,1.0,20_29,0.0009617953513224686
2021-04-25,531,1.0,20_29,0.0009683666881859264
2021-04-26,1576,0.0,20_29,0.0009361748994988711
2021-04-27,1492,1.0,20_29,0.0009014592371401205
2021-04-28,1432,2.0,20_29,0.0007506207055834632
2021-04-29,1358,1.0,20_29,0.0007147111375818939
2021-04-30,1435,1.0,20_29,0.0006792639249104607
2021-05-01,632,2.0,20_29,0.0006366588145412873
2021-05-02,513,1.0,20_29,0.0006411900487304436
2021-05-03,1228,0.0,20_29,0.0006670669068107531
2021-05-04,1323,0.0,20_29,0.0006929046563192905
2021-05-05,1219,0.0,20_29,0.0006483682731791658
2021-05-06,1078,0.0,20_29,0.0006779661016949153
2021-05-07,1051,1.0,20_29,0.0007108443250928046
2021-05-08,839,0.0,20_29,0.0005528789195166258
2021-05-09,420,1.0,20_29,0.00048441789116744714
2021-05-10,971,0.0,20_29,0.0005090353779587681
2021-05-11,933,1.0,20_29,0.0005374899220639613
2021-05-12,881,1.0,20_29,0.0005706134094151213
2021-05-13,752,1.0,20_29,0.0005992210126835114
2021-05-14,821,1.0,20_29,0.0005248792777661138
2021-05-15,632,0.0,20_29,0.0007650273224043716
2021-05-16,238,0.0,20_29,0.0006753714542998649
2021-05-17,629,0.0,20_29,0.0007147111375818939
2021-05-18,699,0.0,20_29,0.0007531065645788879
2021-05-19,571,0.0,20_29,0.0007879185817465528
2021-05-20,576,0.0,20_29,0.0006811989100817438
2021-05-21,564,0.0,20_29,0.0005738057667479559
2021-05-22,463,2.0,20_29,0.0005988023952095808
2021-05-23,154,0.0,20_29,0.0007575757575757576
2021-05-24,482,0.0,20_29,0.0007841907151819323
2021-05-25,505,1.0,20_29,0.0008208832703989492
2021-05-26,529,1.0,20_29,0.0008785802143735723
2021-05-27,477,0.0,20_29,0.0009072763563781528
2021-05-28,452,0.0,20_29,0.0009250693802035153
2021-05-29,341,0.0,20_29,0.0005715374357020385
2021-05-30,158,1.0,20_29,0.0005721914934197979
2021-05-31,405,0.0,20_29,0.0007827788649706458
2021-06-01,414,0.0,20_29,0.0008138351983723296
2021-06-02,171,0.0,20_29,0.000858000858000858
2021-06-03,396,0.0,20_29,0.00089126559714795
2021-06-04,458,0.0,20_29,0.0009306654257794323
2021-06-05,307,0.0,20_29,0.0012097749818533753
2021-06-06,148,0.0,20_29,0.000980392156862745
2021-06-07,349,1.0,20_29,0.0010178117048346056
2021-06-08,310,1.0,20_29,0.0010703773080010704
2021-06-09,276,1.0,20_29,0.0010582010582010583
2021-06-10,303,0.0,20_29,0.00112139052425007
2021-06-11,262,0.0,20_29,0.001210287443267776
2021-06-12,176,1.0,20_29,0.0012738853503184713
2021-06-13,105,0.0,20_29,0.0013127666557269445
2021-06-14,255,0.0,20_29,0.001054481546572935
2021-06-15,221,0.0,20_29,0.0007385524372230429
2021-06-16,214,0.0,20_29,0.00038774718883288094
2021-06-17,183,0.0,20_29,0.00040567951318458417
2021-06-18,196,0.0,20_29,0.00042140750105351877
2021-06-19,142,0.0,20_29,0.0
2021-06-20,55,0.0,20_29,0.0
2021-06-21,147,0.0,20_29,0.0
2021-06-22,173,0.0,20_29,0.0
2021-06-23,147,0.0,20_29,0.0
2021-06-24,189,0.0,20_29,0.000473260766682442
2021-06-25,170,0.0,20_29,0.00046146746654360867
2021-06-26,112,0.0,20_29,0.0004476275738585497
2021-06-27,48,0.0,20_29,0.0004389815627743635
2021-06-28,164,0.0,20_29,0.0008350730688935282
2021-06-29,170,0.0,20_29,0.0007659900421294523
2021-06-30,193,0.0,20_29,0.000724112961622013
2021-07-01,207,1.0,20_29,0.0006851661527920521
2021-07-02,250,0.0,20_29,0.0006397952655150352
2021-07-03,209,0.0,20_29,0.0006006006006006006
2021-07-04,99,0.0,20_29,0.0005733944954128441
2021-07-05,264,1.0,20_29,0.0005221932114882506
2021-07-06,389,0.0,20_29,0.0004597701149425287
2021-07-07,298,0.0,20_29,0.0006170300287947347
2021-07-08,346,0.0,20_29,0.00035790980672870435
2021-07-09,377,0.0,20_29,0.00031269543464665416
2021-07-10,316,0.0,20_29,0.0004287551807917679
2021-07-11,206,0.0,20_29,0.0004105652114410839
2021-07-12,506,0.0,20_29,0.0002484472049689441
2021-07-13,690,0.0,20_29,0.0003374198627825891
2021-07-14,705,1.0,20_29,0.0003040437823046519
2021-07-15,933,0.0,20_29,0.0002759128115515497
2021-07-16,1058,0.0,20_29,0.00025224922223156476
2021-07-17,810,1.0,20_29,0.00031756113051762465
2021-07-18,409,0.0,20_29,0.0003114052160373686
2021-07-19,1007,0.0,20_29,0.00036114120621162876
2021-07-20,1230,1.0,20_29,0.0004092211158095758
2021-07-21,1274,0.0,20_29,0.0003225806451612903
2021-07-22,1352,0.0,20_29,0.0004992822817200275
2021-07-23,1397,0.0,20_29,0.0004893564962074871
2021-07-24,1019,1.0,20_29,0.00047970258439767346
2021-07-25,455,0.0,20_29,0.0004760487950014877
2021-07-26,1506,1.0,20_29,0.0004628290425224183
2021-07-27,1507,1.0,20_29,0.0004527703888165714
2021-07-28,1543,0.0,20_29,0.0004467776164414163
2021-07-29,1456,3.0,20_29,0.00044508734839212194
2021-07-30,1383,0.0,20_29,0.00044154983993818304
2021-07-31,1139,1.0,20_29,0.00038503850385038506
2021-08-01,537,0.0,20_29,0.0003816793893129771
2021-08-02,1487,0.0,20_29,0.0003830788595195097
2021-08-03,1614,1.0,20_29,0.00038326763031099433
2021-08-04,1511,0.0,20_29,0.0003874896208137282
2021-08-05,1420,0.0,20_29,0.00022313957380341404
2021-08-06,1541,0.0,20_29,0.00022417754861850587
2021-08-07,1081,0.0,20_29,0.00022655188038060717
2021-08-08,615,0.0,20_29,0.00034344590726960504
2021-08-09,1439,1.0,20_29,0.0003495484998543548
2021-08-10,1498,1.0,20_29,0.00035252643948296123
2021-08-11,1344,0.0,20_29,0.00041627021883920077
2021-08-12,1317,0.0,20_29,0.0004196642685851319
2021-08-13,1300,0.0,20_29,0.0005483458234326449
2021-08-14,952,1.0,20_29,0.0006133840397472858
2021-08-15,351,2.0,20_29,0.0006180087757246153
2021-08-16,1182,0.0,20_29,0.0005590062111801242
2021-08-17,1469,1.0,20_29,0.0006264879087833605
2021-08-18,1307,1.0,20_29,0.0006307556452630251
2021-08-19,1284,0.0,20_29,0.0007646721468170522
2021-08-20,1274,2.0,20_29,0.0007742934572202865
2021-08-21,971,1.0,20_29,0.0007810974419058778
2021-08-22,493,0.0,20_29,0.0006486346241162353
2021-08-23,1358,0.0,20_29,0.0007887990534411359
2021-08-24,1360,2.0,20_29,0.0007434944237918215
2021-08-25,1236,0.0,20_29,0.0006920894179527995
2021-08-26,1156,2.0,20_29,0.0008533029936713361
2021-08-27,1105,0.0,20_29,0.000731368390258173
2021-08-28,817,1.0,20_29,0.0007510326699211416
2021-08-29,405,0.0,20_29,0.0007636502481863307
2021-08-30,978,2.0,20_29,0.0008796481407437025
2021-08-31,1051,0.0,20_29,0.0008377314233056882
2021-09-01,961,0.0,20_29,0.000965929048120829
2021-09-02,898,2.0,20_29,0.001012798084890894
2021-09-03,884,0.0,20_29,0.0010619810774280748
2021-09-04,613,1.0,20_29,0.001004016064257028
2021-09-05,273,0.0,20_29,0.0010249051962693452
2021-09-06,768,1.0,20_29,0.0008583690987124463
2021-09-07,792,1.0,20_29,0.0011328877308258753
2021-09-08,687,1.0,20_29,0.0011845534233593934
2021-09-09,629,2.0,20_29,0.0009942828734775043
2021-09-10,602,0.0,20_29,0.0010446591799425438
2021-09-11,419,0.0,20_29,0.0009412397472098965
2021-09-12,202,0.0,20_29,0.0009570686354935739
2021-09-13,541,0.0,20_29,0.0008559201141226819
2021-09-14,558,2.0,20_29,0.0009013068949977468
2021-09-15,576,0.0,20_29,0.0007807620237351655
2021-09-16,502,0.0,20_29,0.0006512536633018561
2021-09-17,496,0.0,20_29,0.0006807351940095302
2021-09-18,392,0.0,20_29,0.0008721437292865864
2021-09-19,150,0.0,20_29,0.0008851124092759781
2021-09-20,464,0.0,20_29,0.0011047689191677407
2021-09-21,439,1.0,20_29,0.0007656967840735069
2021-09-22,434,0.0,20_29,0.0008041817450743868
2021-09-23,367,1.0,20_29,0.0010464629552113854
2021-09-24,336,0.0,20_29,0.0010936132983377078
2021-09-25,276,1.0,20_29,0.0013528748590755355
2021-09-26,118,0.0,20_29,0.0013729977116704805
2021-09-27,323,1.0,20_29,0.0014395393474088292
2021-09-28,351,0.0,20_29,0.0012553351744915891
2021-09-29,326,0.0,20_29,0.0013157894736842105
2021-09-30,306,1.0,20_29,0.00134661998384056
2021-10-01,290,0.0,20_29,0.0013877324451845685
2021-10-02,255,1.0,20_29,0.0011370096645821489
2021-10-03,85,0.0,20_29,0.0014236902050113896
2021-10-04,262,0.0,20_29,0.001156737998843262
2021-10-05,254,0.0,20_29,0.0011965300628178283
2021-10-06,251,0.0,20_29,0.0015276504735716467
2021-10-07,280,1.0,20_29,0.0012453300124533001
2021-10-08,226,0.0,20_29,0.001243008079552517
2021-10-09,191,0.0,20_29,0.0009490667510281556
2021-10-10,112,1.0,20_29,0.0009466708740927738
2021-10-11,269,0.0,20_29,0.0009334163036714375
2021-10-12,236,0.0,20_29,0.0012191405059433099
2021-10-13,256,1.0,20_29,0.0011968880909634949
2021-10-14,245,0.0,20_29,0.0008818342151675485
2021-10-15,296,0.0,20_29,0.0008472182999152782
2021-10-16,198,0.0,20_29,0.0010955902492467817
2021-10-17,93,0.0,20_29,0.0008205689277899343
2021-10-18,307,0.0,20_29,0.0007953340402969247
2021-10-19,321,1.0,20_29,0.0007577671129072998
2021-10-20,312,0.0,20_29,0.0004801920768307323
2021-10-21,340,0.0,20_29,0.00046125461254612545
2021-10-22,365,0.0,20_29,0.0004499437570303712
2021-10-23,301,1.0,20_29,0.0004351610095735422
2021-10-24,117,0.0,20_29,0.0004250797024442083
2021-10-25,385,0.0,20_29,0.00043431053203040176
2021-10-26,423,0.0,20_29,0.0002089427496865859
2021-10-27,462,0.0,20_29,0.00019821605550049553
2021-10-28,416,0.0,20_29,0.00018628912071535022
2021-10-29,405,0.0,20_29,0.00017608733932030288
2021-10-30,349,0.0,20_29,0.0
2021-10-31,202,0.0,20_29,0.0
2021-11-01,207,0.0,20_29,0.0
2021-11-02,502,0.0,20_29,0.0
2021-11-03,571,0.0,20_29,0.0
2021-11-04,663,0.0,20_29,0.0
2021-11-05,676,0.0,20_29,0.00012865045670912132
2021-11-06,522,0.0,20_29,0.00012350253180190194
2021-11-07,254,0.0,20_29,0.000121921482565228
2021-11-08,704,0.0,20_29,0.0003413357606098532
2021-11-09,767,0.0,20_29,0.00032513276254470577
2021-11-10,793,0.0,20_29,0.0003125
2021-11-11,742,0.0,20_29,0.0004036326942482341
2021-11-12,821,1.0,20_29,0.0003909686247678624
2021-11-13,673,0.0,20_29,0.0005707762557077625
2021-11-14,307,0.0,20_29,0.000563221627710504
2021-11-15,794,2.0,20_29,0.0005444152073314581
2021-11-16,940,0.0,20_29,0.0005229213874847481
2021-11-17,944,0.0,20_29,0.0005042440541221952
2021-11-18,973,1.0,20_29,0.000566159818828858
2021-11-19,997,0.0,20_29,0.0004672533291799704
2021-11-20,803,2.0,20_29,0.0004525569467491326
2021-11-21,395,0.0,20_29,0.00044766097142430797
2021-11-22,1072,0.0,20_29,0.0002854288568574283
2021-11-23,1220,0.0,20_29,0.00027582402427251415
2021-11-24,1218,0.0,20_29,0.0003332222592469177
2021-11-25,1207,1.0,20_29,0.000257383694742938
2021-11-26,1298,0.0,20_29,0.0002465483234714004
2021-11-27,1090,0.0,20_29,0.00017937219730941703
2021-11-28,452,0.0,20_29,0.00023649048125812936
2021-11-29,1405,0.0,20_29,0.00028480291638186374
2021-11-30,1428,0.0,20_29,0.0003308701885960075
2021-12-01,1447,1.0,20_29,0.00033799008562415505
2021-12-02,1509,0.0,20_29,0.000378051414992439
2021-12-03,1680,0.0,20_29,0.0003624501631025734
2021-12-04,1304,1.0,20_29,0.0003996802557953637
2021-12-05,584,1.0,20_29,0.0003909686247678624
2021-12-06,1714,1.0,20_29,0.00036971993714761067
2021-12-07,1798,1.0,20_29,0.0003920714441298192
2021-12-08,836,0.0,20_29,0.00040494027130998176
2021-12-09,1971,2.0,20_29,0.0003742795119395164
2021-12-10,2095,0.0,20_29,0.0003785923249010497
2021-12-11,1793,1.0,20_29,0.000355297157622739
2021-12-12,898,0.0,20_29,0.00031217806636905693
2021-12-13,2581,0.0,20_29,0.00027804810232170165
2021-12-14,2745,1.0,20_29,0.00021718670817345978
2021-12-15,3187,2.0,20_29,0.0001776444347946233
2021-12-16,3532,0.0,20_29,0.000115237718951666
2021-12-17,4017,1.0,20_29,9.938099835311489e-5
2021-12-18,3209,1.0,20_29,9.769168504200742e-5
2021-12-19,1657,0.0,20_29,9.151882019166655e-5
2021-12-20,5646,1.0,20_29,7.273180665807739e-5
2021-12-21,7272,0.0,20_29,6.663224000932851e-5
2021-12-22,10060,0.0,20_29,4.724590141805198e-5
2021-12-23,12052,0.0,20_29,5.094099334937031e-5
2021-12-24,11787,0.0,20_29,5.0583992189831603e-5
2021-12-25,3011,1.0,20_29,4.989970159978443e-5
2021-12-26,5731,0.0,20_29,4.767603182851885e-5
2021-12-27,22338,0.0,20_29,4.571808565906777e-5
2021-12-28,26563,2.0,20_29,4.437623652534068e-5
2021-12-29,31286,1.0,20_29,4.37024735600035e-5
2021-12-30,32046,2.0,20_29,4.703716271834483e-5
2021-12-31,25033,2.0,20_29,5.2744252427786913e-5
2022-01-01,5920,1.0,20_29,4.974367377513519e-5
2022-01-02,11004,0.0,20_29,6.0747893349841333e-5
2022-01-03,36502,2.0,20_29,6.158790413562777e-5
2022-01-04,37082,1.0,20_29,5.863677866291391e-5
2022-01-05,37111,1.0,20_29,5.6864384130287674e-5
2022-01-06,12223,1.0,20_29,5.254323870685252e-5
2022-01-07,36460,3.0,20_29,5.597965875978539e-5
2022-01-08,22453,1.0,20_29,6.0048038430744594e-5
2022-01-09,9670,4.0,20_29,6.953861131393206e-5
2022-01-10,33860,1.0,20_29,7.536340232601605e-5
2022-01-11,27487,1.0,20_29,7.97254891956017e-5
2022-01-12,24863,0.0,20_29,8.134710811030668e-5
2022-01-13,22907,0.0,20_29,7.672446576420904e-5
2022-01-14,21867,3.0,20_29,7.155481456569806e-5
2022-01-15,16231,3.0,20_29,8.18802687161546e-5
2022-01-16,6416,3.0,20_29,7.585785754652931e-5
2022-01-17,23096,3.0,20_29,8.209776201500747e-5
2022-01-18,18932,1.0,20_29,8.825502171073534e-5
2022-01-19,18567,0.0,20_29,9.426758797522647e-5
2022-01-20,16965,0.0,20_29,0.0001009626791456538
2022-01-21,16192,0.0,20_29,9.246567891564955e-5
2022-01-22,11632,3.0,20_29,8.127721335268505e-5
2022-01-23,4636,2.0,20_29,6.599788806758183e-5
2022-01-24,13821,1.0,20_29,5.566998830930246e-5
2022-01-25,10491,1.0,20_29,
2022-01-26,10409,0.0,20_29,
2022-01-27,8838,0.0,20_29,
2022-01-28,7626,0.0,20_29,
2022-01-29,4629,0.0,20_29,
2022-01-30,838,0.0,20_29,
2022-01-31,128,0.0,20_29,
2020-01-29,0,,30_39,
2020-01-30,0,,30_39,
2020-01-31,0,,30_39,
2020-02-01,0,,30_39,
2020-02-02,0,,30_39,
2020-02-03,0,,30_39,
2020-02-04,0,,30_39,
2020-02-05,0,,30_39,
2020-02-06,0,,30_39,
2020-02-07,0,,30_39,
2020-02-08,0,,30_39,
2020-02-09,0,,30_39,
2020-02-10,0,,30_39,
2020-02-11,0,,30_39,
2020-02-12,0,,30_39,
2020-02-13,0,,30_39,
2020-02-14,0,,30_39,
2020-02-15,0,,30_39,
2020-02-16,0,,30_39,
2020-02-17,0,,30_39,
2020-02-18,0,,30_39,
2020-02-19,0,,30_39,
2020-02-20,1,0.0,30_39,
2020-02-21,6,2.0,30_39,
2020-02-22,4,0.0,30_39,
2020-02-23,11,0.0,30_39,
2020-02-24,13,0.0,30_39,
2020-02-25,20,0.0,30_39,
2020-02-26,19,0.0,30_39,0.04391891891891892
2020-02-27,21,1.0,30_39,0.03867403314917127
2020-02-28,23,0.0,30_39,0.03761061946902655
2020-02-29,18,2.0,30_39,0.03435114503816794
2020-03-01,19,1.0,30_39,0.036243822075782535
